t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788387790.107338,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310069,0.237367,-0.120611,0.689124,-0.010167,-0.003826,0.004344,0.298777,-0.243349,0.118908,0.666796,-0.013718,0.011047,-0.002211,-0.001125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006545,0.003272,-0.010285,0.003272,0.004602,-0.003068,-0.003068,-0.004363,0.015272,0.003428,0.017453,-0.009204,0.004602,-0.006136,-0.000849,2.812500,4.570312,1.845703,-3.339844,0.062500,-0.062500,-0.187500,2.988281,-2.900391,-1.230469,-0.966797,0.062500,-0.062500,-0.062500,0.527344
1788387790.127404,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310052,0.237375,-0.120598,0.689124,-0.010167,-0.003826,0.004356,0.298794,-0.243358,0.118908,0.666788,-0.013682,0.011023,-0.002199,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003272,0.007636,0.000000,-0.005454,-0.003068,-0.004602,0.006136,-0.003272,-0.004363,0.020570,0.005454,-0.003068,0.007670,0.006136,0.000094,2.988281,4.570312,1.845703,-3.251953,0.062500,-0.062500,-0.250000,2.988281,-2.900391,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.820312
1788387790.147396,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310035,0.237375,-0.120598,0.689124,-0.010143,-0.003826,0.004356,0.298785,-0.243349,0.118895,0.666805,-0.013706,0.011035,-0.002235,-0.001125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001091,-0.007636,0.030855,-0.004363,-0.026078,-0.006136,-0.006136,0.015272,-0.003272,-0.005142,0.013090,-0.012272,0.003068,-0.009204,-0.000825,2.900391,4.658203,1.845703,-3.339844,0.062500,-0.062500,-0.187500,2.900391,-2.900391,-1.230469,-0.966797,0.062500,-0.062500,-0.062500,0.761719
1788387790.167396,0.0601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310043,0.237367,-0.120598,0.689124,-0.010119,-0.003826,0.004356,0.298777,-0.243366,0.118908,0.666788,-0.013706,0.011023,-0.002211,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,-0.002182,-0.001714,0.001091,0.016874,0.000000,-0.001534,-0.004363,-0.015272,-0.001714,0.018544,-0.004602,0.004602,0.001534,-0.000016,2.900391,4.658203,1.845703,-3.339844,0.062500,-0.062500,-0.187500,2.900391,-2.812500,-1.230469,-0.966797,0.062500,-0.062500,-0.062500,0.996094
1788387790.187394,0.0801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310043,0.237367,-0.120611,0.689124,-0.010131,-0.003826,0.004344,0.298777,-0.243358,0.118895,0.666796,-0.013718,0.011035,-0.002187,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013090,-0.004363,-0.023998,0.000000,0.004602,-0.010738,-0.004602,-0.006545,-0.011999,-0.011999,0.013090,-0.010738,0.004602,0.010738,-0.000017,2.900391,4.746094,1.845703,-3.339844,0.062500,-0.062500,-0.187500,2.988281,-2.900391,-1.230469,-0.966797,0.062500,-0.062500,0.000000,0.703125
1788387790.207415,0.1001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310035,0.237367,-0.120598,0.689124,-0.010167,-0.003826,0.004356,0.298777,-0.243366,0.118922,0.666805,-0.013670,0.011023,-0.002211,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,0.000000,0.005142,-0.001091,0.000000,-0.003068,-0.003068,-0.003272,-0.014181,-0.001714,0.010908,-0.001534,-0.007670,-0.003068,0.000108,2.900391,4.658203,1.789773,-3.339844,0.062500,0.000000,-0.187500,2.900391,-2.900391,-1.230469,-0.966797,0.062500,-0.062500,-0.062500,0.585938
1788387790.227398,0.1201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310052,0.237375,-0.120598,0.689115,-0.010119,-0.003826,0.004368,0.298794,-0.243358,0.118908,0.666805,-0.013682,0.011023,-0.002187,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,0.004363,-0.037712,-0.014181,0.000000,-0.010738,-0.004602,0.013090,-0.003272,0.000000,0.007636,-0.009204,0.007670,0.003068,0.000102,2.900391,4.658203,1.845703,-3.339844,0.062500,-0.062500,-0.187500,2.900391,-2.988281,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.585938
1788387790.247396,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310026,0.237375,-0.120652,0.689107,-0.010119,-0.003802,0.004368,0.298777,-0.243366,0.118908,0.666805,-0.013694,0.011035,-0.002211,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019635,0.006545,0.010285,-0.006545,0.001534,0.000000,-0.004602,-0.003272,-0.004363,-0.001714,0.013090,0.001534,0.010738,-0.015340,0.000039,2.900391,4.570312,1.789773,-3.339844,0.062500,-0.062500,-0.187500,2.988281,-2.988281,-1.230469,-1.054688,0.062500,-0.062500,-0.062500,0.410156
1788387790.267397,0.1601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310043,0.237358,-0.120585,0.689124,-0.010167,-0.003814,0.004380,0.298777,-0.243375,0.118895,0.666796,-0.013706,0.011011,-0.002199,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,-0.001091,-0.003428,-0.002182,0.000000,-0.004602,0.000000,0.009817,0.000000,-0.022284,0.010908,0.000000,0.000000,0.009204,-0.000011,2.900391,4.658203,1.845703,-3.251953,0.062500,0.000000,-0.187500,2.812500,-2.988281,-1.230469,-1.054688,0.062500,-0.062500,-0.062500,0.703125
1788387790.287392,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310069,0.237358,-0.120611,0.689107,-0.010155,-0.003826,0.004368,0.298785,-0.243366,0.118908,0.666805,-0.013682,0.011011,-0.002223,-0.001099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003272,-0.008727,0.005142,-0.009817,-0.009204,-0.001534,-0.004602,-0.007636,-0.009817,0.001714,0.006545,-0.001534,-0.006136,-0.001534,0.000102,2.900391,4.658203,1.789773,-3.339844,0.062500,-0.062500,-0.187500,2.988281,-2.988281,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.703125
