t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
8.7833,0.035913,0.069152,0.338941,1.835153,0.000000,0.000000,0.000000,-0.429750,0.367047,0.753259,2.854025,0.000000,0.000000,0.000000,0.000000
8.8000,0.028699,0.087968,0.403254,1.857108,0.000000,0.000000,0.000000,-0.358256,0.271663,0.747670,2.713571,0.000000,0.000000,0.000000,0.000000
8.8667,0.021517,0.105297,0.464978,1.877115,0.000000,0.000000,0.000000,-0.287121,0.177851,0.738360,2.570218,0.000000,0.000000,0.000000,0.000000
8.9333,0.014459,0.120403,0.522418,1.894194,0.000000,0.000000,0.000000,-0.217063,0.087053,0.725076,2.425004,0.000000,0.000000,0.000000,0.000000
9.0167,0.007582,0.132671,0.574345,1.907607,0.000000,0.000000,0.000000,-0.149157,0.000825,0.707215,2.279291,0.000000,0.000000,0.000000,0.000000
9.0333,0.000901,0.141640,0.620054,1.916905,0.000000,0.000000,0.000000,-0.084684,-0.079294,0.683911,2.134602,0.000000,0.000000,0.000000,0.000000
9.0500,-0.005603,0.147028,0.659374,1.921955,0.000000,0.000000,0.000000,-0.024811,-0.152011,0.654298,1.992283,0.000000,0.000000,0.000000,0.000000
9.0667,-0.011976,0.148748,0.692669,1.922938,0.000000,0.000000,0.000000,0.029636,-0.216431,0.617748,1.853311,0.000000,0.000000,0.000000,0.000000
9.0833,-0.018285,0.146906,0.720800,1.920333,0.000000,0.000000,0.000000,0.078210,-0.272081,0.574005,1.718346,0.000000,0.000000,0.000000,0.000000
9.1000,-0.024616,0.141785,0.745051,1.914868,0.000000,0.000000,0.000000,0.120797,-0.318870,0.523272,1.587885,0.000000,0.000000,0.000000,0.000000
9.1167,-0.031064,0.133809,0.767011,1.907456,0.000000,0.000000,0.000000,0.157546,-0.357048,0.466304,1.462455,0.000000,0.000000,0.000000,0.000000
