t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788383329.859586,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236464,-0.119647,0.661930,-0.009160,-0.005228,-0.003002,0.289155,-0.242718,0.118721,0.672966,0.004163,0.013647,-0.004272,0.000204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,0.008727,0.000000,0.003272,0.000000,-0.012272,-0.001534,0.009817,0.000000,0.006857,-0.003272,-0.009204,0.013806,0.015340,0.000084,3.076172,4.921875,1.789773,-1.142578,0.062500,0.000000,-0.062500,0.878906,-3.076172,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.175781
1788383329.879643,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236464,-0.119674,0.661921,-0.009160,-0.005240,-0.003014,0.289147,-0.242710,0.118694,0.672983,0.004127,0.013647,-0.004308,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,0.009817,0.006857,-0.009817,0.010738,-0.007670,-0.019942,-0.001091,-0.009817,-0.001714,0.014181,0.000000,0.007670,0.016874,-0.000420,3.076172,5.009766,1.789773,-1.318359,0.000000,0.000000,-0.062500,0.966797,-3.164062,-1.230469,-1.494141,-0.187500,-0.062500,-0.062500,-0.351562
1788383329.899647,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236455,-0.119674,0.661921,-0.009172,-0.005228,-0.003002,0.289155,-0.242710,0.118721,0.672966,0.004187,0.013635,-0.004321,0.000204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,0.017453,-0.020570,-0.015272,-0.003068,0.001534,0.000000,0.000000,-0.005454,0.011999,-0.006545,0.009204,-0.006136,0.007670,0.001192,3.076172,5.009766,1.789773,-1.318359,0.062500,0.000000,-0.062500,0.878906,-3.164062,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,0.058594
1788383329.919764,0.0602,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236455,-0.119674,0.661930,-0.009172,-0.005240,-0.003026,0.289155,-0.242727,0.118707,0.672975,0.004174,0.013647,-0.004249,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003272,-0.006545,0.008571,-0.017453,-0.013806,-0.001534,0.003068,0.001091,-0.008727,-0.015427,0.001091,-0.003068,0.013806,0.003068,0.000578,3.076172,5.009766,1.733842,-1.142578,0.062500,-0.062500,-0.062500,0.878906,-3.251953,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.058594
1788383329.939647,0.0801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236472,-0.119647,0.661938,-0.009196,-0.005216,-0.003026,0.289155,-0.242710,0.118707,0.672983,0.004103,0.013647,-0.004272,0.000204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,0.000000,-0.051425,0.009817,-0.001534,0.001534,0.000000,0.000000,0.008727,-0.005142,0.020726,-0.009204,-0.001534,-0.007670,0.000370,3.076172,5.009766,1.845703,-1.142578,0.062500,0.000000,-0.062500,0.878906,-3.164062,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.117188
1788383329.959641,0.1001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236472,-0.119674,0.661921,-0.009232,-0.005240,-0.003038,0.289155,-0.242701,0.118694,0.672983,0.004199,0.013647,-0.004284,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006545,-0.001091,-0.010285,-0.008727,-0.004602,0.003068,-0.004602,-0.007636,0.006545,-0.011999,0.007636,0.018408,0.004602,-0.006136,-0.000573,3.076172,5.097656,1.789773,-1.142578,0.062500,0.000000,-0.125000,0.966797,-3.164062,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.058594
1788383329.979641,0.1201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297848,0.236464,-0.119634,0.661904,-0.009220,-0.005240,-0.003038,0.289155,-0.242710,0.118721,0.672983,0.004163,0.013635,-0.004272,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006545,0.004363,-0.011999,-0.013090,-0.007670,0.004602,-0.001534,-0.002182,0.011999,0.003428,-0.002182,0.000000,0.015340,-0.003068,0.000399,3.076172,5.009766,1.845703,-1.318359,0.062500,0.000000,-0.062500,0.966797,-3.251953,-1.230469,-1.494141,-0.187500,-0.125000,0.000000,-0.117188
1788383329.999645,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297857,0.236480,-0.119634,0.661904,-0.009196,-0.005216,-0.003026,0.289155,-0.242718,0.118707,0.672983,0.004139,0.013659,-0.004249,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.004363,-0.010285,-0.016362,-0.001534,-0.003068,0.006136,0.006545,-0.010908,0.005142,0.000000,-0.023010,-0.012272,-0.004602,-0.000242,3.076172,5.009766,1.789773,-1.318359,0.062500,0.000000,-0.062500,0.878906,-2.988281,-1.230469,-1.494141,-0.187500,-0.125000,0.000000,-0.058594
1788383330.019795,0.1602,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297857,0.236464,-0.119687,0.661921,-0.009184,-0.005228,-0.003026,0.289172,-0.242710,0.118694,0.672983,0.004151,0.013647,-0.004272,0.000204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,0.021817,-0.001714,-0.016362,0.000000,-0.016874,-0.015340,0.009817,-0.009817,0.006857,-0.003272,0.010738,0.000000,0.000000,0.000423,3.076172,4.921875,1.733842,-1.318359,0.000000,0.000000,-0.062500,0.966797,-3.076172,-1.286399,-1.494141,-0.250000,-0.125000,0.000000,-0.117188
1788383330.039641,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236472,-0.119634,0.661921,-0.009220,-0.005216,-0.003002,0.289147,-0.242710,0.118707,0.672983,0.004103,0.013659,-0.004284,0.000179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002182,0.015272,0.034283,-0.004363,-0.003068,0.000000,0.001534,0.005454,0.004363,0.005142,0.000000,-0.004602,0.015340,0.018408,-0.000050,2.988281,5.097656,1.733842,-1.142578,0.062500,0.000000,-0.062500,0.878906,-3.076172,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,0.000000
1788383330.059642,0.2001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.297840,0.236455,-0.119647,0.661930,-0.009208,-0.005216,-0.003002,0.289172,-0.242684,0.118694,0.672975,0.004163,0.013635,-0.004272,0.000204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,0.000000,0.006857,0.007636,0.006136,-0.004602,0.001534,0.013090,0.015272,-0.008571,0.019635,0.007670,-0.001534,0.001534,0.000461,3.076172,5.097656,1.733842,-1.142578,0.000000,0.000000,-0.062500,0.966797,-3.076172,-1.286399,-1.494141,-0.250000,-0.062500,0.000000,-0.175781
