t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788383017.451762,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326789,0.236216,-0.119942,0.662160,-0.009340,-0.005899,-0.003002,0.300865,-0.243375,0.118801,0.673503,0.003995,0.013659,-0.004189,0.000332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.017453,0.013090,0.010285,0.008727,0.009204,-0.003068,-0.007670,0.004363,-0.004363,-0.001714,0.006545,0.003068,0.013806,0.010738,-0.000205,2.021484,5.097656,1.733842,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.900391,-1.230469,-1.582031,-0.187500,-0.062500,-0.062500,-0.117188
1788383017.471831,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326781,0.236216,-0.119928,0.662151,-0.009400,-0.005899,-0.002966,0.300865,-0.243383,0.118801,0.673503,0.004043,0.013695,-0.004225,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004363,0.009817,0.006857,-0.005454,0.003068,-0.023010,0.006136,0.002182,-0.003272,-0.011999,0.000000,-0.003068,0.009204,0.004602,0.000483,2.021484,5.097656,1.789773,-1.142578,0.000000,0.000000,-0.062500,2.988281,-2.812500,-1.230469,-1.582031,-0.187500,-0.062500,-0.062500,-0.175781
1788383017.491824,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326789,0.236233,-0.119969,0.662169,-0.009412,-0.005911,-0.002978,0.300873,-0.243392,0.118788,0.673503,0.004043,0.013683,-0.004225,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,0.004363,-0.005142,-0.001091,-0.013806,-0.010738,-0.024544,0.007636,-0.003272,0.003428,0.010908,0.010738,0.001534,0.003068,0.000439,2.109375,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.900391,-1.230469,-1.582031,-0.187500,-0.062500,0.000000,0.117188
1788383017.511812,0.0601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326781,0.236225,-0.119928,0.662169,-0.009328,-0.005899,-0.003002,0.300865,-0.243383,0.118788,0.673503,0.003995,0.013695,-0.004225,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001091,0.021817,-0.015427,0.000000,0.003068,-0.009204,-0.004602,0.006545,-0.009817,-0.008571,0.009817,0.012272,0.009204,-0.012272,-0.000168,2.109375,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.900391,-1.230469,-1.494141,-0.250000,-0.062500,0.000000,-0.058594
1788383017.531819,0.0801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326772,0.236225,-0.119928,0.662151,-0.009340,-0.005875,-0.002990,0.300865,-0.243383,0.118814,0.673512,0.003971,0.013671,-0.004225,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,0.005454,0.005142,0.001091,0.004602,0.000000,-0.015340,-0.003272,-0.001091,0.005142,0.011999,-0.013806,0.003068,-0.003068,0.000213,2.109375,5.009766,1.789773,-1.142578,0.062500,0.000000,-0.062500,2.900391,-2.988281,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.175781
1788383017.551816,0.1001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326772,0.236225,-0.119928,0.662160,-0.009376,-0.005899,-0.003002,0.300865,-0.243392,0.118814,0.673503,0.003995,0.013671,-0.004237,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004363,0.004363,0.010285,0.008727,-0.009204,-0.009204,-0.007670,-0.002182,-0.009817,0.027427,0.003272,0.007670,0.004602,0.000000,-0.000248,2.109375,5.097656,1.789773,-1.318359,0.062500,0.000000,-0.062500,2.900391,-2.900391,-1.286399,-1.582031,-0.250000,-0.062500,-0.062500,-0.351562
1788383017.571815,0.1201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326772,0.236208,-0.119928,0.662169,-0.009376,-0.005887,-0.002990,0.300865,-0.243392,0.118788,0.673503,0.003983,0.013683,-0.004200,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,-0.009817,-0.003428,0.019635,-0.018408,0.006136,0.001534,-0.005454,0.000000,0.000000,0.009817,0.000000,0.010738,-0.015340,0.000166,2.021484,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.900391,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.117188
1788383017.591823,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326764,0.236233,-0.119915,0.662160,-0.009436,-0.005875,-0.002978,0.300865,-0.243375,0.118801,0.673494,0.003971,0.013683,-0.004189,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.018544,-0.018856,0.007636,0.013806,0.001534,-0.007670,0.003272,0.000000,-0.010285,0.000000,0.000000,-0.004602,0.015340,0.000107,2.021484,5.097656,1.845703,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.900391,-1.230469,-1.494141,-0.250000,-0.062500,-0.062500,-0.234375
1788383017.611815,0.1601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326772,0.236225,-0.119915,0.662151,-0.009316,-0.005875,-0.002966,0.300865,-0.243366,0.118841,0.673512,0.003995,0.013707,-0.004200,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,-0.001091,-0.027427,-0.009817,0.004602,-0.006136,0.000000,0.000000,0.009817,-0.008571,0.005454,-0.019942,0.009204,0.004602,0.000022,2.021484,5.185547,1.845703,-1.318359,0.000000,0.000000,-0.062500,2.988281,-2.988281,-1.230469,-1.494141,-0.187500,-0.062500,0.000000,-0.058594
1788383017.631814,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326789,0.236216,-0.119928,0.662151,-0.009328,-0.005899,-0.003002,0.300865,-0.243392,0.118801,0.673494,0.003995,0.013695,-0.004212,0.000307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.015272,-0.007636,-0.025712,-0.007636,0.009204,-0.006136,-0.006136,-0.001091,-0.010908,-0.001714,-0.001091,-0.023010,-0.003068,-0.007670,-0.000160,1.933594,5.185547,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.900391,-2.900391,-1.230469,-1.582031,-0.187500,-0.062500,0.000000,0.000000
