t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
2.8000,-0.308794,-0.274510,-0.454478,1.844541,0.106751,-0.331566,-0.108406
2.8333,-0.117620,-0.178193,0.018971,1.504816,0.075697,-0.300732,-0.107146
2.8667,-0.185552,-0.100509,-1.077404,1.616309,0.080060,-0.282738,-0.114998
2.9000,-0.189882,-0.164312,-2.085031,1.514442,0.106708,-0.307272,-0.107451
2.9333,-0.221236,-0.183503,-1.614958,1.503468,0.128689,-0.318707,-0.101898
2.9667,-0.235020,-0.195957,-1.415217,1.504067,0.138356,-0.323497,-0.098219
3.0000,-0.230282,-0.182407,-0.890012,1.503033,0.139483,-0.311471,-0.100274
3.0333,-0.261925,-0.195958,-1.007558,1.505245,0.154163,-0.319332,-0.093426
3.0667,-0.281483,-0.216212,-1.352604,1.504716,0.161925,-0.332188,-0.087325
3.1000,-0.285632,-0.151415,-1.376135,1.367899,0.165504,-0.326439,-0.083154
3.1333,-0.264433,-0.125326,-1.288994,1.339190,0.158853,-0.317800,-0.085704
3.1667,-0.259112,-0.135220,-1.248390,1.387242,0.154679,-0.313094,-0.089387
3.2000,-0.259816,-0.182328,-1.220035,1.520638,0.146252,-0.311223,-0.093379
3.2333,-0.264115,-0.220269,-1.394105,1.668106,0.141031,-0.299681,-0.094741
3.2667,-0.268801,-0.265527,-1.324973,1.781042,0.134995,-0.300182,-0.093088
3.3000,-0.248008,-0.245396,-1.244529,1.713665,0.125084,-0.305411,-0.095997
3.3333,-0.236823,-0.248961,-1.148360,1.649411,0.122187,-0.322271,-0.095337
3.3667,-0.204159,-0.225098,-0.912755,1.516675,0.118876,-0.335544,-0.094795
3.4000,-0.176304,-0.219245,-1.080024,1.505140,0.106044,-0.335234,-0.098806
3.4333,-0.167653,-0.209211,-1.878345,1.503103,0.093810,-0.333947,-0.101888
3.4667,-0.174156,-0.198542,-2.051116,1.457752,0.087978,-0.335537,-0.101111
3.5000,-0.168506,-0.178122,-1.934663,1.416972,0.083492,-0.333729,-0.101003
3.5333,-0.156426,-0.192970,-2.063487,1.464256,0.078581,-0.331330,-0.102888
3.5667,-0.144172,-0.208382,-2.154554,1.498241,0.074991,-0.333046,-0.103585
3.6000,-0.121749,-0.199208,-1.706932,1.504720,0.070682,-0.329060,-0.106958
3.6333,-0.108736,-0.194045,-1.586206,1.504685,0.065061,-0.326301,-0.109269
3.6667,-0.087167,-0.169329,-0.970392,1.505841,0.057210,-0.309058,-0.113409
3.7000,-0.076780,-0.154301,-0.819681,1.505426,0.051596,-0.300121,-0.114610
3.7333,-0.069098,-0.154548,-0.752587,1.505350,0.047332,-0.300041,-0.114499
3.7667,-0.060831,-0.147147,-0.759128,1.505008,0.042789,-0.296072,-0.115347
3.8000,-0.053233,-0.145464,-0.891262,1.504966,0.038623,-0.295741,-0.116246
3.8333,-0.045987,-0.139523,-0.854673,1.505108,0.034491,-0.292423,-0.117278
3.8667,-0.041621,-0.131187,-0.769071,1.505330,0.031775,-0.287661,-0.117643
3.9000,-0.039549,-0.130042,-0.790010,1.504854,0.030590,-0.287263,-0.117553
3.9333,-0.035653,-0.136626,-0.728149,1.506114,0.028032,-0.290701,-0.116759
3.9667,-0.031464,-0.133877,-0.687826,1.507985,0.025202,-0.288987,-0.116592
4.0000,-0.037631,-0.128049,-0.745195,1.539513,0.022353,-0.281980,-0.116888
4.0333,-0.046548,-0.141777,-0.910035,1.587631,0.020411,-0.281024,-0.116632
4.0667,-0.045342,-0.147453,-0.934872,1.596050,0.018859,-0.282424,-0.116536
4.1000,-0.043004,-0.143702,-0.929064,1.599048,0.017084,-0.279867,-0.116932
4.1333,-0.043510,-0.148960,-0.927124,1.602010,0.016944,-0.282260,-0.116675
4.1667,-0.026635,-0.132697,-0.732836,1.537504,0.016961,-0.284493,-0.117105
4.2000,-0.018404,-0.130153,-0.644599,1.507645,0.018345,-0.286553,-0.117396
