t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
2.8333,0.091341,-0.161441,0.044524,0.985649,0.071529,-0.292302,-0.099190
2.8667,0.044022,-0.112973,-0.149107,1.043910,0.086056,-0.287068,-0.096461
2.9000,-0.001393,-0.105450,-0.141080,1.121933,0.094527,-0.279764,-0.101208
2.9333,-0.051642,-0.082044,-0.348823,1.165325,0.108423,-0.282161,-0.099891
2.9667,-0.098324,-0.075955,-0.422149,1.184209,0.127659,-0.281902,-0.096929
3.0000,-0.136273,-0.065370,-0.504686,1.180637,0.145684,-0.281220,-0.091934
3.0333,-0.166030,-0.053617,-0.563069,1.221064,0.152067,-0.273688,-0.092665
3.0667,-0.200353,-0.049745,-0.638597,1.249002,0.162630,-0.271637,-0.090965
3.1000,-0.238796,-0.049010,-0.809360,1.314979,0.166307,-0.268825,-0.092123
3.1333,-0.264433,-0.056449,-0.916007,1.367176,0.169182,-0.266940,-0.092421
3.1667,-0.295181,-0.072861,-1.180940,1.457666,0.169321,-0.262453,-0.094089
3.2000,-0.297075,-0.085318,-1.361741,1.504597,0.166990,-0.259802,-0.096443
3.2333,-0.301403,-0.089589,-1.252814,1.505069,0.171833,-0.260945,-0.096454
3.2667,-0.307431,-0.090461,-1.323845,1.504890,0.174889,-0.261575,-0.095511
3.3000,-0.319010,-0.096896,-1.270707,1.505017,0.181897,-0.264210,-0.093451
3.3333,-0.319351,-0.100151,-1.196620,1.505053,0.183044,-0.265179,-0.092846
3.3667,-0.328184,-0.090782,-1.433209,1.504659,0.184726,-0.261579,-0.091928
3.4000,-0.325575,-0.078637,-1.341412,1.504990,0.183747,-0.254271,-0.092958
3.4333,-0.335223,-0.069054,-1.509631,1.503468,0.184727,-0.250080,-0.091328
3.4667,-0.333778,-0.050042,-1.496417,1.476781,0.182102,-0.245676,-0.090591
3.5000,-0.285200,0.012654,-1.058319,1.319832,0.178702,-0.239823,-0.088858
3.5333,-0.259530,0.033040,-0.915490,1.252046,0.179362,-0.236855,-0.087155
3.5667,-0.233680,0.048422,-0.825237,1.197913,0.177389,-0.233773,-0.085719
3.6000,-0.224177,0.043922,-0.711546,1.172598,0.182151,-0.233440,-0.083603
3.6333,-0.217098,0.039957,-0.584340,1.185092,0.182313,-0.225676,-0.084572
3.6667,-0.218834,0.027639,-0.480070,1.178492,0.188444,-0.225417,-0.082344
3.7000,-0.193971,0.032127,-0.386971,1.132358,0.186847,-0.220139,-0.079809
3.7333,-0.150651,0.042429,-0.218741,1.137791,0.167510,-0.201133,-0.086340
3.7667,-0.159469,0.021992,-0.008992,1.193011,0.162754,-0.193383,-0.092175
3.8000,-0.138558,0.018151,-0.077569,1.169507,0.156868,-0.201701,-0.091110
3.8333,-0.139589,0.003694,-0.041692,1.158377,0.159979,-0.206689,-0.090786
3.8667,-0.094667,0.002144,-0.038918,1.142087,0.140276,-0.208642,-0.093906
3.9000,-0.038706,0.006588,-0.061939,1.054969,0.128942,-0.211043,-0.091429
3.9333,0.000333,-0.002477,-0.033628,0.961713,0.127379,-0.214748,-0.086144
3.9667,0.002580,-0.020070,-0.010483,0.939748,0.130321,-0.221356,-0.084798
4.0000,0.002599,-0.036406,0.002803,0.910273,0.135875,-0.227936,-0.080874
4.0333,0.008109,-0.046489,-0.021463,0.871542,0.140249,-0.236494,-0.075750
4.0667,0.021113,-0.065144,0.029212,0.814593,0.143929,-0.238341,-0.069438
4.1000,0.018373,-0.084989,0.074042,0.835840,0.141063,-0.241928,-0.072491
4.1333,0.009451,-0.101693,0.083346,0.853187,0.142298,-0.249140,-0.073300
4.1667,0.015533,-0.118434,0.090952,0.875167,0.135200,-0.257275,-0.075977
4.2000,0.004439,-0.133790,0.081979,0.901828,0.135956,-0.266953,-0.077553
4.2333,0.019139,-0.149697,0.078915,0.903359,0.128269,-0.275812,-0.077754
4.2667,0.010368,-0.165812,0.081704,0.915334,0.130365,-0.283981,-0.077878
4.3000,0.001278,-0.182948,0.094309,0.920816,0.133898,-0.290948,-0.076402
4.3333,-0.015459,-0.189439,0.051773,0.960865,0.135426,-0.300666,-0.077590
4.3667,-0.064139,-0.194174,0.061744,1.023663,0.148660,-0.302664,-0.079381
4.4000,-0.082024,-0.197523,0.008246,1.095837,0.144342,-0.311260,-0.082283
4.4333,-0.126843,-0.192427,-0.077590,1.172196,0.152524,-0.315995,-0.083858
4.4667,-0.151827,-0.185704,-0.123524,1.151942,0.169479,-0.315120,-0.077243
4.5000,-0.149459,-0.185998,-0.144285,1.130620,0.172208,-0.317097,-0.073935
4.5333,-0.138733,-0.185471,-0.144419,1.083517,0.175641,-0.317500,-0.069748
4.5667,-0.100959,-0.198193,-0.114830,1.041306,0.164428,-0.322478,-0.068860
4.6000,-0.036364,-0.228695,-0.033782,0.939052,0.150876,-0.329473,-0.063163
4.6333,0.020276,-0.258273,0.034659,0.841173,0.139605,-0.333774,-0.057063
4.6667,0.033285,-0.279890,0.116805,0.797048,0.139570,-0.330800,-0.055054
4.7000,0.065189,-0.310744,0.177661,0.732405,0.133146,-0.332805,-0.048896
4.7333,0.075268,-0.330785,0.204465,0.723009,0.128607,-0.337808,-0.048394
4.7667,0.065243,-0.325481,0.177413,0.763769,0.127485,-0.342438,-0.052293
4.8000,0.041316,-0.307502,0.184638,0.772446,0.137834,-0.332730,-0.053526
4.8333,0.031281,-0.299183,0.167585,0.791518,0.140274,-0.332162,-0.054399
4.8667,0.036223,-0.310873,0.182095,0.783171,0.138884,-0.335108,-0.052802
4.9000,0.023558,-0.295375,0.123261,0.829499,0.138575,-0.339040,-0.056792
4.9333,0.009130,-0.270778,0.063607,0.847541,0.143594,-0.336088,-0.057897
4.9667,0.008565,-0.260875,0.044229,0.842891,0.144950,-0.333710,-0.057345
5.0000,0.006159,-0.255599,0.020536,0.856385,0.143868,-0.334999,-0.058636
5.0333,0.000779,-0.239601,0.011514,0.851901,0.147433,-0.328095,-0.059039
5.0667,-0.004419,-0.224644,0.036042,0.832327,0.153458,-0.316265,-0.058191
5.1000,-0.003146,-0.214502,0.054288,0.813504,0.155998,-0.307793,-0.057116
5.1333,0.002513,-0.213470,0.073195,0.792358,0.156604,-0.303691,-0.055493
5.1667,0.009609,-0.212864,0.106465,0.754676,0.158887,-0.296678,-0.052187
5.2000,0.016471,-0.222179,0.112171,0.744405,0.157061,-0.299993,-0.050995
5.2333,0.025524,-0.241296,0.114559,0.741083,0.153054,-0.308967,-0.050064
5.2667,0.030824,-0.257880,0.096530,0.738793,0.151073,-0.319900,-0.048112
5.3000,0.035961,-0.268160,0.080149,0.741541,0.148279,-0.327780,-0.047405
5.3333,0.032957,-0.276695,0.020522,0.770544,0.145330,-0.342599,-0.047631
5.3667,0.030078,-0.280470,-0.011109,0.795579,0.142467,-0.350229,-0.048978
5.4000,0.029847,-0.286951,-0.028817,0.807193,0.140505,-0.356413,-0.048834
5.4333,0.028278,-0.291580,-0.043612,0.817335,0.139420,-0.361136,-0.048748
5.4667,0.029871,-0.294124,-0.034838,0.817955,0.138561,-0.361143,-0.049026
5.5000,0.027534,-0.295218,-0.052814,0.826500,0.138098,-0.364504,-0.048971
5.5333,0.025924,-0.291168,-0.056524,0.831442,0.138004,-0.363213,-0.049916
5.5667,0.025548,-0.289135,-0.047715,0.829607,0.138597,-0.360893,-0.050304
5.6000,0.023860,-0.283623,-0.053297,0.833965,0.138633,-0.359122,-0.051261
5.6333,0.022435,-0.278535,-0.057208,0.837690,0.138662,-0.357294,-0.052168
5.6667,0.021222,-0.275478,-0.057117,0.846729,0.137657,-0.356021,-0.053702
5.7000,0.020255,-0.274075,-0.054990,0.851287,0.137347,-0.355131,-0.054483
5.7333,0.020211,-0.273989,-0.045578,0.852022,0.137310,-0.353772,-0.054959
5.7667,0.019134,-0.272691,-0.043986,0.852733,0.137741,-0.352897,-0.055171
5.8000,0.019023,-0.275111,-0.028623,0.849018,0.138556,-0.351773,-0.054938
5.8333,0.019216,-0.277724,-0.020958,0.847292,0.138802,-0.351884,-0.054638
5.8667,0.020228,-0.281305,-0.013140,0.850099,0.137799,-0.352637,-0.054935
5.9000,0.020536,-0.286192,0.002132,0.854629,0.136822,-0.353043,-0.055560
5.9333,0.019735,-0.288164,0.002835,0.856377,0.136915,-0.353935,-0.055422
5.9667,0.016451,-0.282788,-0.016620,0.865502,0.136914,-0.354269,-0.056180
6.0000,0.010534,-0.267795,-0.057181,0.883071,0.136523,-0.352870,-0.058304
6.0333,0.008967,-0.262260,-0.065298,0.885278,0.136875,-0.351263,-0.058834
6.0667,0.006348,-0.257520,-0.077665,0.889091,0.137399,-0.350614,-0.059235
6.1000,0.004755,-0.254986,-0.080448,0.890976,0.137850,-0.349728,-0.059528
6.1333,0.000077,-0.247636,-0.094640,0.897539,0.138878,-0.347985,-0.060374
6.1667,-0.001047,-0.247667,-0.095570,0.899115,0.139176,-0.348094,-0.060324
6.2000,-0.003118,-0.243561,-0.102799,0.901621,0.139686,-0.346997,-0.060715
6.2333,-0.004089,-0.242726,-0.104616,0.902358,0.140033,-0.346799,-0.060718
6.2667,-0.004708,-0.241886,-0.108224,0.903164,0.140155,-0.346849,-0.060722
6.3000,-0.006584,-0.237997,-0.122213,0.905967,0.140387,-0.346751,-0.060932
6.3333,-0.007207,-0.237415,-0.126111,0.906264,0.140593,-0.346963,-0.060834
6.3667,-0.007282,-0.237248,-0.128119,0.905651,0.140713,-0.347136,-0.060687
6.4000,-0.007387,-0.237103,-0.129752,0.904566,0.140937,-0.347270,-0.060496
6.4333,-0.007268,-0.237002,-0.130336,0.903445,0.141071,-0.347293,-0.060351
6.4667,-0.007002,-0.237414,-0.130432,0.902268,0.141148,-0.347509,-0.060164
6.5000,-0.007605,-0.236650,-0.139102,0.903468,0.141077,-0.348273,-0.060074
6.5333,-0.008512,-0.235349,-0.148647,0.905232,0.141035,-0.348878,-0.060075
6.5667,-0.009179,-0.233783,-0.155850,0.906483,0.141003,-0.349040,-0.060147
