t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
2.8333,0.056051,-0.190962,0.195613,1.080083,0.071529,-0.292302,-0.099190
2.8667,0.044498,-0.192491,0.228767,1.033847,0.086428,-0.286656,-0.094830
2.9000,-0.006688,-0.175937,0.261960,1.125697,0.094648,-0.279508,-0.099988
2.9333,-0.042915,-0.180728,0.275141,1.152052,0.108547,-0.281870,-0.098395
2.9667,-0.086141,-0.181052,0.282386,1.171629,0.127683,-0.281614,-0.095150
3.0000,-0.115325,-0.183424,0.281821,1.159458,0.145649,-0.280945,-0.090001
3.0333,-0.139792,-0.167234,0.287180,1.192269,0.151969,-0.273484,-0.090754
3.0667,-0.169586,-0.161191,0.283046,1.219385,0.162466,-0.271469,-0.089029
3.1000,-0.195054,-0.148470,0.263820,1.270524,0.166091,-0.268696,-0.090117
3.1333,-0.211870,-0.139456,0.237117,1.302286,0.168927,-0.266868,-0.090418
3.1667,-0.232234,-0.122478,0.189038,1.355955,0.169044,-0.262450,-0.092186
3.2000,-0.254600,-0.108672,0.120363,1.424927,0.166694,-0.259870,-0.094459
3.2333,-0.282347,-0.106523,0.052656,1.472935,0.171397,-0.260795,-0.093740
3.2667,-0.292239,-0.106343,0.001583,1.482951,0.174409,-0.261279,-0.092396
3.3000,-0.309570,-0.111154,-0.036270,1.494305,0.181357,-0.263858,-0.090283
3.3333,-0.313923,-0.112563,-0.063728,1.499653,0.182494,-0.264784,-0.089696
3.3667,-0.317687,-0.106212,-0.081271,1.499167,0.184217,-0.261243,-0.088848
3.4000,-0.316870,-0.092981,-0.081758,1.499959,0.183221,-0.253971,-0.089768
3.4333,-0.310104,-0.084979,-0.085535,1.475383,0.184263,-0.249835,-0.088175
3.4667,-0.235987,-0.077181,-0.017492,1.304329,0.181767,-0.245616,-0.087800
3.5000,-0.217321,-0.072895,0.034327,1.270939,0.178696,-0.240484,-0.088254
3.5333,-0.196363,-0.075026,0.086881,1.212667,0.179265,-0.237311,-0.086055
3.5667,-0.174388,-0.078126,0.134631,1.162585,0.177302,-0.234225,-0.084620
3.6000,-0.179870,-0.082343,0.156709,1.151360,0.182010,-0.233828,-0.082458
3.6333,-0.183089,-0.070798,0.177589,1.156425,0.182155,-0.225915,-0.083178
3.6667,-0.194786,-0.073009,0.188301,1.154737,0.188266,-0.225542,-0.080932
