t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
3.5000,-0.080935,-0.171089,0.069863,1.453571,0.066909,-0.301765,-0.111271
3.5333,-0.116911,-0.140955,0.007134,1.497957,0.076845,-0.286413,-0.113497
3.5667,-0.124865,-0.133746,-0.038407,1.504312,0.079891,-0.282922,-0.114565
3.6000,-0.126505,-0.137750,-0.062392,1.504578,0.080779,-0.285356,-0.114189
3.6333,-0.121869,-0.127448,-0.084995,1.504667,0.078038,-0.279934,-0.114973
3.6667,-0.109138,-0.110412,-0.098466,1.505432,0.070526,-0.270754,-0.116084
3.7000,-0.112075,-0.114468,-0.103794,1.504575,0.072523,-0.273143,-0.116719
3.7333,-0.119641,-0.119061,-0.109192,1.504505,0.076778,-0.275608,-0.115937
3.7667,-0.128118,-0.124100,-0.112908,1.504355,0.081461,-0.278191,-0.114323
3.8000,-0.137762,-0.133619,-0.115294,1.503787,0.086888,-0.283173,-0.112027
3.8333,-0.152935,-0.143843,-0.115923,1.501616,0.095732,-0.288402,-0.109144
3.8667,-0.152847,-0.162877,-0.108647,1.473613,0.101778,-0.298883,-0.104420
3.9000,-0.097632,-0.175265,-0.032164,1.291333,0.111981,-0.305042,-0.099328
3.9333,-0.113725,-0.218531,-0.006013,1.271845,0.125103,-0.326042,-0.091598
3.9667,-0.184349,-0.238141,-0.020415,1.455576,0.123964,-0.337632,-0.093765
4.0000,-0.206751,-0.264437,-0.050638,1.490497,0.128584,-0.351874,-0.089483
4.0333,-0.210631,-0.279238,-0.074739,1.496785,0.129156,-0.359834,-0.086560
4.0667,-0.202741,-0.274929,-0.075741,1.500125,0.123994,-0.357664,-0.087933
4.1000,-0.191676,-0.264182,-0.091910,1.504539,0.116990,-0.352458,-0.091236
4.1333,-0.185929,-0.258200,-0.105012,1.505706,0.113618,-0.349609,-0.093059
4.1667,-0.184227,-0.254349,-0.113150,1.505195,0.112845,-0.347747,-0.094036
4.2000,-0.160864,-0.220454,-0.120301,1.511233,0.098417,-0.329918,-0.100683
4.2333,-0.159545,-0.210255,-0.124529,1.511044,0.097634,-0.324389,-0.101731
4.2667,-0.167076,-0.209241,-0.128912,1.518176,0.100016,-0.323343,-0.100468
4.3000,-0.230162,-0.206938,-0.172513,1.665309,0.101861,-0.316337,-0.099707
4.3333,-0.290700,-0.217243,-0.240727,1.792636,0.107258,-0.312686,-0.096245
4.3667,-0.337605,-0.228707,-0.292750,1.874865,0.115387,-0.309862,-0.091303
4.4000,-0.356716,-0.224187,-0.333372,1.922676,0.115991,-0.300846,-0.090190
4.4333,-0.355578,-0.215211,-0.359864,1.903129,0.120158,-0.295472,-0.091469
4.4667,-0.358645,-0.204791,-0.377142,1.895250,0.123729,-0.289122,-0.092077
4.5000,-0.356410,-0.192597,-0.394701,1.884906,0.124939,-0.282199,-0.093355
4.5333,-0.359151,-0.183808,-0.412548,1.906232,0.122054,-0.274424,-0.093693
4.5667,-0.369172,-0.181011,-0.435598,1.954793,0.117653,-0.266826,-0.092706
4.6000,-0.374870,-0.174277,-0.453343,1.974691,0.116853,-0.259875,-0.092333
4.6333,-0.351752,-0.146822,-0.472618,1.934691,0.112854,-0.247868,-0.096870
4.6667,-0.354006,-0.135897,-0.482271,1.926196,0.115755,-0.241961,-0.097128
4.7000,-0.363691,-0.128693,-0.493759,1.946474,0.116688,-0.235063,-0.095926
4.7333,-0.367273,-0.117077,-0.504458,1.962673,0.115083,-0.226396,-0.095617
4.7667,-0.363138,-0.098671,-0.515319,1.948483,0.115493,-0.217108,-0.096821
4.8000,-0.388093,-0.094527,-0.522598,1.933461,0.131623,-0.214910,-0.094013
