t_s,q_pitch,q_roll,q_yaw,q_elbow
6.5167,0.435139,0.211250,-0.210824,0.763045
6.5333,0.419454,0.223499,-0.260214,0.804706
6.5500,0.420861,0.224513,-0.267232,0.805452
6.5667,0.418660,0.230534,-0.299562,0.817980
6.5833,0.413674,0.232636,-0.340422,0.852142
6.6000,0.405861,0.227030,-0.383350,0.906823
6.6167,0.388414,0.214576,-0.418687,0.978551
6.6333,0.369143,0.209175,-0.439057,1.031712
6.6500,0.362024,0.215147,-0.439958,1.028872
6.6667,0.351217,0.227852,-0.450178,1.005098
6.6833,0.340266,0.241035,-0.459752,0.985013
6.7000,0.316475,0.249060,-0.459037,0.975561
6.7167,0.271635,0.259651,-0.464103,0.972798
6.7333,0.213714,0.261221,-0.470187,0.971791
6.7500,0.147151,0.254323,-0.477448,0.981156
6.7667,0.132327,0.272026,-0.482484,0.950050
6.7833,0.146875,0.298067,-0.489449,0.931768
6.8000,0.179199,0.322624,-0.496974,0.924120
6.8167,0.224014,0.338886,-0.507614,0.916837
6.8333,0.264203,0.345844,-0.518392,0.914902
6.8500,0.293698,0.347797,-0.527595,0.914086
6.8667,0.317103,0.350016,-0.537145,0.908596
6.8833,0.332831,0.352982,-0.545802,0.899707
6.9000,0.341315,0.354997,-0.554191,0.888598
6.9167,0.345775,0.357259,-0.562603,0.874700
6.9333,0.344661,0.359532,-0.569270,0.862697
6.9500,0.340013,0.361946,-0.575761,0.851066
6.9667,0.334242,0.365052,-0.582189,0.839869
6.9833,0.327932,0.368361,-0.586975,0.830473
7.0000,0.324757,0.373193,-0.591946,0.822424
7.0167,0.322457,0.378228,-0.598804,0.812024
7.0333,0.321099,0.383131,-0.606040,0.799569
7.0500,0.315873,0.385979,-0.611475,0.790981
7.0667,0.307812,0.387032,-0.615135,0.783436
7.0833,0.297880,0.386070,-0.617194,0.780250
7.1000,0.286647,0.384968,-0.619041,0.776683
7.1167,0.276523,0.384428,-0.620918,0.774782
7.1333,0.269013,0.382988,-0.625117,0.777554
7.1500,0.269949,0.380959,-0.629095,0.779947
7.1667,0.274839,0.378496,-0.635264,0.784252
7.1833,0.280426,0.377109,-0.640927,0.788986
7.2000,0.286716,0.375976,-0.645034,0.792938
7.2167,0.292684,0.375584,-0.648715,0.796946
7.2333,0.299115,0.375256,-0.652284,0.801240
7.2500,0.307805,0.373545,-0.657416,0.806973
7.2667,0.316175,0.371841,-0.662893,0.816032
7.2833,0.323948,0.371078,-0.667310,0.825347
7.3000,0.338504,0.369265,-0.672072,0.833037
7.3167,0.353750,0.366602,-0.676783,0.840492
7.3333,0.373200,0.358162,-0.683513,0.850646
7.3500,0.395453,0.346226,-0.691052,0.860442
7.3667,0.401695,0.340546,-0.693638,0.874632
7.3833,0.404672,0.345584,-0.692937,0.878253
7.4000,0.378512,0.348135,-0.685488,0.899072
7.4167,0.338574,0.342904,-0.673078,0.931910
7.4333,0.289319,0.329213,-0.657104,0.962457
7.4500,0.240656,0.316862,-0.639323,0.985732
7.5000,0.175413,0.274022,-0.574395,1.145889
7.5167,0.205301,0.289958,-0.544954,1.067776
7.5333,0.231226,0.295952,-0.535596,1.041502
7.5833,0.271411,0.276797,-0.531918,1.075206
7.6000,0.279861,0.274220,-0.530990,1.078143
7.6167,0.297119,0.276820,-0.524145,1.049483
7.6333,0.316974,0.271967,-0.524111,1.034488
7.6500,0.334087,0.245949,-0.526275,1.061242
7.6667,0.357501,0.239458,-0.527332,1.042162
7.6833,0.377490,0.233688,-0.531035,1.029331
7.7167,0.403080,0.225642,-0.538429,1.013746
7.7333,0.407664,0.219245,-0.541857,1.017470
7.7500,0.415968,0.217220,-0.546467,1.008477
7.7667,0.425547,0.217803,-0.552840,0.992484
7.7833,0.430512,0.222839,-0.558053,0.982576
7.8000,0.425160,0.226970,-0.560671,0.992919
7.8167,0.418510,0.234488,-0.559500,0.991789
7.8333,0.407176,0.244472,-0.557783,0.987305
7.8833,0.269448,0.248666,-0.522840,1.102154
7.9000,0.215694,0.256450,-0.510698,1.068818
7.9167,0.149427,0.252952,-0.501142,1.054650
7.9333,0.127704,0.266266,-0.498618,0.998912
7.9500,0.136554,0.289158,-0.502501,0.955332
7.9667,0.165621,0.310827,-0.508934,0.936246
7.9833,0.193341,0.321563,-0.514637,0.937251
8.0000,0.217137,0.327531,-0.519663,0.939492
8.0167,0.236546,0.332179,-0.525973,0.935276
8.0333,0.253295,0.334198,-0.529998,0.937598
8.0500,0.268731,0.336571,-0.536177,0.930752
8.0667,0.289300,0.345031,-0.544914,0.906849
8.0833,0.306138,0.352348,-0.554111,0.884558
8.1000,0.317375,0.357003,-0.562982,0.868036
8.1167,0.318989,0.359199,-0.568486,0.862009
8.1333,0.317011,0.358437,-0.571270,0.859501
8.1500,0.315155,0.358802,-0.575273,0.855635
8.1667,0.315675,0.361118,-0.580702,0.848088
8.1833,0.316418,0.363425,-0.586296,0.840318
8.2000,0.318566,0.366417,-0.593657,0.831108
8.2167,0.323215,0.368263,-0.601894,0.821689
8.2333,0.327079,0.369341,-0.608624,0.817055
8.2500,0.329234,0.368329,-0.610811,0.816749
8.2667,0.330310,0.367664,-0.612721,0.817117
8.2833,0.331005,0.367539,-0.615914,0.818937
