t_s,q_pitch,q_roll,q_yaw,q_elbow
7.9667,0.360360,2.626739,0.793878,0.206812
7.9833,0.359800,2.624653,0.786223,0.207834
8.0000,0.351072,2.622996,0.768779,0.198605
8.0167,0.346184,2.622455,0.757859,0.193488
8.0333,0.345040,2.623818,0.752611,0.193472
8.0500,0.349903,2.637870,0.737807,0.202367
8.0667,0.360023,2.657329,0.720093,0.216259
8.0833,0.375942,2.678022,0.703934,0.232003
8.1000,0.390691,2.691896,0.692267,0.241710
8.1167,0.400607,2.700546,0.682217,0.246854
8.1333,0.402404,2.703350,0.676945,0.247448
8.1500,0.399496,2.700094,0.669251,0.242410
8.1667,0.390755,2.690197,0.661933,0.233805
8.1833,0.381463,2.682258,0.655852,0.228190
8.2000,0.374231,2.677555,0.652563,0.229586
8.2167,0.366980,2.672424,0.649239,0.232038
8.2333,0.358975,2.664678,0.645365,0.233608
8.2500,0.347690,2.649897,0.638248,0.230238
8.2667,0.348637,2.642834,0.631538,0.230237
8.2833,0.353746,2.640521,0.625165,0.231492
8.3000,0.355831,2.637617,0.619910,0.232113
8.3167,0.355057,2.634007,0.615605,0.232506
8.3333,0.350451,2.631521,0.613202,0.232129
8.3500,0.341548,2.625012,0.609461,0.230719
8.3667,0.330211,2.616623,0.606043,0.228270
8.3833,0.318655,2.606692,0.602287,0.219530
8.4000,0.305802,2.591904,0.595923,0.202949
8.4167,0.295716,2.580120,0.591192,0.190528
8.4333,0.288559,2.558618,0.581746,0.181045
8.4500,0.300247,2.557228,0.572807,0.183191
8.4667,0.321935,2.574222,0.566816,0.198738
8.4833,0.338233,2.578612,0.560100,0.210210
8.5000,0.346553,2.579653,0.555473,0.216050
8.5167,0.357363,2.583470,0.551407,0.221375
8.5333,0.357678,2.581061,0.549899,0.222196
8.5500,0.354332,2.565355,0.544073,0.224874
8.5667,0.335285,2.529229,0.533918,0.215896
8.5833,0.306800,2.491724,0.525507,0.203249
8.6000,0.278997,2.457656,0.517230,0.192606
8.6167,0.253134,2.424636,0.507927,0.178077
8.6333,0.241887,2.416420,0.503991,0.167429
8.6500,0.238425,2.423392,0.504584,0.164747
8.6667,0.236092,2.432153,0.505743,0.165017
8.6833,0.238940,2.445900,0.506100,0.166576
8.7000,0.243411,2.458288,0.506177,0.168597
8.7167,0.248748,2.470440,0.506583,0.171210
8.7333,0.257762,2.495795,0.511216,0.177743
8.7500,0.261097,2.523620,0.520145,0.184480
8.7667,0.259849,2.547791,0.529999,0.190192
8.7833,0.244208,2.549516,0.536560,0.180683
8.8000,0.236455,2.553462,0.541014,0.179341
8.8167,0.235179,2.560157,0.544230,0.180882
8.8333,0.241386,2.566063,0.544675,0.173838
8.8500,0.259113,2.580310,0.544953,0.167386
8.8667,0.284901,2.602461,0.546219,0.166515
8.8833,0.295179,2.608156,0.546288,0.163914
8.9000,0.312763,2.621979,0.547976,0.172063
8.9167,0.333067,2.630793,0.547871,0.183807
8.9333,0.353360,2.645063,0.550155,0.194539
8.9500,0.362649,2.645824,0.549950,0.198964
8.9667,0.363878,2.636798,0.547612,0.201100
8.9833,0.360316,2.619668,0.544019,0.200051
9.0000,0.348661,2.594123,0.539146,0.200722
9.0167,0.328778,2.562340,0.533753,0.203926
9.0333,0.303149,2.527031,0.527602,0.201712
9.0500,0.272675,2.492295,0.522246,0.193487
9.0667,0.249412,2.472236,0.520136,0.193171
9.0833,0.237676,2.471629,0.522013,0.193689
9.1000,0.234647,2.478137,0.523451,0.193130
9.1167,0.236946,2.489995,0.524409,0.196504
9.1333,0.239162,2.499071,0.524922,0.199939
9.1500,0.237360,2.506163,0.527069,0.199008
9.1667,0.236415,2.516343,0.530264,0.199346
9.1833,0.236768,2.527358,0.533272,0.201561
9.2000,0.234836,2.530057,0.534478,0.199650
9.2167,0.230811,2.526554,0.533926,0.193450
9.2333,0.225910,2.520548,0.532672,0.187117
9.2500,0.223048,2.517466,0.531734,0.181883
9.2667,0.222840,2.515038,0.530366,0.178568
