t_s,q_pitch,q_roll,q_yaw,q_elbow
7.9667,0.537421,-2.205538,-1.311480,-0.122009
7.9833,0.489919,-2.197565,-1.257059,-0.129379
8.0000,0.437179,-2.235375,-1.188800,-0.095027
8.0167,0.406714,-2.299478,-1.119260,-0.032777
8.0333,0.401517,-2.377103,-1.049014,0.035845
8.0500,0.414692,-2.449774,-0.965756,0.093911
8.0667,0.452344,-2.517794,-0.888474,0.146870
8.0833,0.497115,-2.562470,-0.830795,0.162432
8.1000,0.530135,-2.574815,-0.798583,0.132722
8.1167,0.537265,-2.579202,-0.760056,0.093929
8.1333,0.546620,-2.583159,-0.740555,0.080061
8.1500,0.549469,-2.594297,-0.720220,0.090108
8.1667,0.558798,-2.617492,-0.697649,0.136636
8.1833,0.567824,-2.638728,-0.678938,0.194956
8.2000,0.571806,-2.662613,-0.662519,0.252821
8.2167,0.569615,-2.679405,-0.653507,0.292367
8.2333,0.554522,-2.676708,-0.650958,0.293505
8.2500,0.525951,-2.668189,-0.645021,0.272964
8.2667,0.492038,-2.656671,-0.640943,0.246654
8.2833,0.453752,-2.635860,-0.636074,0.202598
8.3000,0.412099,-2.607183,-0.630225,0.148714
8.3167,0.343481,-2.568618,-0.628255,0.079581
8.3333,0.271151,-2.523149,-0.628705,0.013015
8.3500,0.223389,-2.497939,-0.626618,-0.020424
8.3667,0.201355,-2.495563,-0.625620,-0.026244
8.3833,0.191061,-2.509446,-0.626103,-0.011058
8.4000,0.194527,-2.546676,-0.628285,0.024423
8.4167,0.195894,-2.570523,-0.628682,0.046399
8.4833,0.491325,-2.826683,-0.610857,0.282804
8.5000,0.547958,-2.854577,-0.608553,0.290368
8.5167,0.608279,-2.890757,-0.609547,0.364383
8.5333,0.660404,-2.917341,-0.609911,0.439635
8.5500,0.704598,-2.960597,-0.617087,0.514609
8.5833,0.690071,-2.999109,-0.635923,0.518843
8.6000,0.664369,-3.003424,-0.646623,0.497635
8.6167,0.628848,-2.991944,-0.655665,0.456126
8.6333,0.572431,-2.944990,-0.658990,0.382166
8.6500,0.502383,-2.878399,-0.659234,0.294497
8.6667,0.439729,-2.811357,-0.656051,0.213041
8.6833,0.383639,-2.742337,-0.648412,0.143346
8.7000,0.354858,-2.695212,-0.638430,0.112050
8.7167,0.343810,-2.665479,-0.628568,0.100199
8.7333,0.308911,-2.617760,-0.618837,0.079444
8.7500,0.263893,-2.585761,-0.618077,0.070448
8.7667,0.225595,-2.578248,-0.627101,0.084706
8.7833,0.203132,-2.588794,-0.632624,0.113911
8.8000,0.193914,-2.613371,-0.638889,0.137495
8.8167,0.205661,-2.644071,-0.640547,0.166105
8.8333,0.228914,-2.670402,-0.637912,0.190964
8.8500,0.258318,-2.683537,-0.629828,0.201932
8.8667,0.299087,-2.691767,-0.617218,0.214282
8.8833,0.344140,-2.708120,-0.607800,0.217627
8.9000,0.390843,-2.717752,-0.596644,0.232205
8.9167,0.462875,-2.747378,-0.586703,0.277623
8.9333,0.520668,-2.758561,-0.575856,0.333491
8.9500,0.560889,-2.777286,-0.573848,0.380323
9.0000,0.571662,-2.879963,-0.610958,0.458014
9.0167,0.577566,-2.910848,-0.622743,0.478550
9.0333,0.559257,-2.920170,-0.633156,0.464577
9.0500,0.516661,-2.908171,-0.643860,0.421826
9.0667,0.467027,-2.882796,-0.652174,0.368461
9.0833,0.397902,-2.832915,-0.657752,0.294820
9.1000,0.344334,-2.780221,-0.656740,0.232436
9.1167,0.313555,-2.735447,-0.650254,0.186555
9.1333,0.299845,-2.708253,-0.643444,0.159919
9.1500,0.280777,-2.687524,-0.640501,0.142901
9.1667,0.245383,-2.667624,-0.644165,0.134086
9.1833,0.229887,-2.662945,-0.645522,0.148035
9.2000,0.226154,-2.677775,-0.649657,0.165258
9.2167,0.242294,-2.706448,-0.651408,0.188445
9.2333,0.270403,-2.738478,-0.651403,0.212593
9.2500,0.290552,-2.760037,-0.651827,0.217904
9.2667,0.316011,-2.780661,-0.650956,0.213778
9.2833,0.338341,-2.795109,-0.649350,0.192663
9.3000,0.362496,-2.806966,-0.646623,0.179050
9.3167,0.392332,-2.821649,-0.645107,0.188636
9.3333,0.426170,-2.839241,-0.643548,0.217167
9.3500,0.466170,-2.858086,-0.641308,0.265914
9.3667,0.505050,-2.873662,-0.638197,0.312728
9.3833,0.538670,-2.888825,-0.636446,0.357846
9.4167,0.512909,-2.866424,-0.638723,0.331639
9.4333,0.491372,-2.851328,-0.641760,0.312692
9.4500,0.466208,-2.829386,-0.643051,0.286052
9.4667,0.434786,-2.794934,-0.641362,0.246247
9.4833,0.393548,-2.751762,-0.638999,0.202426
9.5000,0.339706,-2.696067,-0.635293,0.157464
9.5167,0.279765,-2.639043,-0.632107,0.119889
9.5333,0.229902,-2.596545,-0.629625,0.098522
9.5500,0.193986,-2.571737,-0.629511,0.093753
9.5667,0.178953,-2.565960,-0.629720,0.101390
9.5833,0.168160,-2.576253,-0.634165,0.104657
9.6000,0.171874,-2.597408,-0.635703,0.106214
9.6167,0.193358,-2.627390,-0.633792,0.115031
9.6333,0.228326,-2.659993,-0.630041,0.121365
9.6500,0.271551,-2.684921,-0.622716,0.120893
9.6667,0.320247,-2.707434,-0.614550,0.124708
9.6833,0.370455,-2.728154,-0.607051,0.129804
9.7000,0.409667,-2.740725,-0.601363,0.150563
9.7167,0.450142,-2.760126,-0.598511,0.190290
9.7333,0.473064,-2.771813,-0.598916,0.221310
9.7500,0.467205,-2.765856,-0.600219,0.225308
9.7667,0.464708,-2.761648,-0.601399,0.235794
9.7833,0.455372,-2.752797,-0.602177,0.241627
9.8000,0.448505,-2.744171,-0.601963,0.245564
9.8167,0.440861,-2.736959,-0.602607,0.241199
9.8333,0.424807,-2.723025,-0.603398,0.224150
9.8500,0.401879,-2.693156,-0.599911,0.195777
9.8667,0.361675,-2.646331,-0.594965,0.152897
9.8833,0.323912,-2.611396,-0.592739,0.118618
9.9000,0.288347,-2.590127,-0.594407,0.090141
9.9167,0.259681,-2.585863,-0.600906,0.074334
9.9333,0.220072,-2.611031,-0.624182,0.072030
9.9500,0.199933,-2.651624,-0.644319,0.084580
9.9667,0.210092,-2.688989,-0.652504,0.096722
9.9833,0.219937,-2.711029,-0.656637,0.085185
10.0000,0.238854,-2.722104,-0.653631,0.069027
10.0167,0.263616,-2.729347,-0.647354,0.054633
10.0333,0.292540,-2.736995,-0.640723,0.048160
10.0500,0.334186,-2.752466,-0.633927,0.057804
10.0667,0.383196,-2.774533,-0.628082,0.089984
10.0833,0.430915,-2.796027,-0.623337,0.143441
10.1000,0.465714,-2.815646,-0.623009,0.191325
10.1167,0.467131,-2.823446,-0.628479,0.208523
10.1333,0.461121,-2.824916,-0.633563,0.220188
10.1500,0.452966,-2.825119,-0.637834,0.223819
10.1667,0.437763,-2.814154,-0.640581,0.216768
10.1833,0.419674,-2.799193,-0.642361,0.206343
10.2000,0.399978,-2.780274,-0.642964,0.186984
10.2167,0.358680,-2.738442,-0.641754,0.142727
10.2333,0.303134,-2.685798,-0.640560,0.090863
10.2500,0.254963,-2.647780,-0.641285,0.056532
10.2667,0.218996,-2.624501,-0.642249,0.038970
10.2833,0.191626,-2.617499,-0.646964,0.039034
10.3000,0.177638,-2.617298,-0.648609,0.052878
10.3167,0.181127,-2.633021,-0.649385,0.072837
10.3333,0.196623,-2.656732,-0.648412,0.092066
10.3500,0.219176,-2.680700,-0.646274,0.111841
10.3667,0.242142,-2.698654,-0.643091,0.126695
10.3833,0.277118,-2.721316,-0.638520,0.142339
10.4000,0.317650,-2.743058,-0.633211,0.148709
