t_s,q_pitch,q_roll,q_yaw,q_elbow
7.0833,0.106295,-0.096077,-0.336559,1.110863
7.1000,0.142838,-0.074178,-0.393263,1.002454
7.1167,0.145735,-0.067141,-0.403935,1.007025
7.1333,0.155280,-0.053093,-0.431875,0.995271
7.1500,0.169779,-0.037403,-0.463181,0.974059
7.1667,0.191077,-0.020343,-0.496444,0.938936
7.1833,0.210498,-0.000529,-0.531232,0.900739
7.2000,0.229772,0.019055,-0.564932,0.853089
7.2167,0.241125,0.038263,-0.595160,0.813200
7.2333,0.247462,0.056550,-0.620567,0.784674
7.2500,0.246088,0.069868,-0.640633,0.768341
7.2667,0.242310,0.078290,-0.656209,0.757488
7.2833,0.237653,0.082317,-0.667756,0.750765
7.3000,0.234352,0.087878,-0.683377,0.739212
7.3167,0.232407,0.095824,-0.702709,0.724004
7.3333,0.232511,0.104006,-0.722071,0.706044
7.3500,0.232492,0.107689,-0.733626,0.700267
7.3667,0.229734,0.110033,-0.740445,0.698350
7.3833,0.225803,0.109059,-0.743711,0.696250
7.4000,0.221723,0.109109,-0.746633,0.694467
7.4167,0.210033,0.107077,-0.755861,0.696799
7.4333,0.195143,0.101886,-0.768003,0.699832
7.4500,0.177336,0.098149,-0.774688,0.698483
7.4667,0.157477,0.098715,-0.779514,0.684306
7.4833,0.123739,0.095531,-0.785040,0.678880
7.5000,0.079425,0.091894,-0.790052,0.681190
7.5167,0.027973,0.086988,-0.794092,0.692584
7.5333,-0.051881,0.071383,-0.790435,0.754141
7.5500,-0.132874,0.053998,-0.779317,0.813124
7.5667,-0.166814,0.059432,-0.770831,0.803043
7.5833,-0.207319,0.051184,-0.762745,0.844084
7.6000,-0.243736,0.040560,-0.749843,0.895409
7.6167,-0.274933,0.016349,-0.734681,0.945348
7.6333,-0.292383,-0.016445,-0.721133,0.980905
7.6500,-0.304788,-0.042302,-0.705703,1.009213
7.6667,-0.307126,-0.063592,-0.695436,1.017692
7.6833,-0.304892,-0.084206,-0.690287,1.020499
7.7000,-0.316848,-0.088805,-0.680814,1.023922
7.7167,-0.325729,-0.087227,-0.671479,1.006446
7.7333,-0.324647,-0.084916,-0.666752,0.976563
7.7500,-0.320881,-0.078236,-0.667245,0.943067
7.7667,-0.322175,-0.057654,-0.667677,0.909441
7.7833,-0.334540,-0.037802,-0.665906,0.895865
7.8000,-0.351677,-0.022247,-0.662660,0.887034
7.8167,-0.375115,-0.012873,-0.658819,0.883112
7.8333,-0.408240,-0.009379,-0.656782,0.885247
7.8500,-0.434265,-0.012172,-0.655253,0.869462
7.8667,-0.447650,-0.009439,-0.661773,0.828841
7.9000,-0.570577,0.045860,-0.632012,0.859350
7.9167,-0.560815,0.083217,-0.638186,0.741759
7.9333,-0.545339,0.101733,-0.656224,0.649720
7.9500,-0.535163,0.106164,-0.678967,0.581605
7.9667,-0.522367,0.111758,-0.706927,0.496170
7.9833,-0.499155,0.117221,-0.737785,0.407806
8.0000,-0.478057,0.122464,-0.771594,0.339456
8.0167,-0.463567,0.123579,-0.800084,0.295546
8.0333,-0.457990,0.123186,-0.825598,0.272629
8.0500,-0.459649,0.120927,-0.836818,0.266861
8.0667,-0.472650,0.119309,-0.847477,0.274506
8.0833,-0.489350,0.117743,-0.854957,0.288852
8.1000,-0.514603,0.111559,-0.862875,0.309438
8.1167,-0.542866,0.105747,-0.867044,0.329771
8.1333,-0.569831,0.106041,-0.867523,0.346522
8.1500,-0.591516,0.106323,-0.868514,0.363031
8.1667,-0.610422,0.104517,-0.869901,0.377950
8.1833,-0.625406,0.095097,-0.874358,0.391738
8.2000,-0.633273,0.078459,-0.883268,0.401988
8.2167,-0.633465,0.050383,-0.897300,0.405163
8.2833,-0.588865,-0.284348,-1.039100,0.548782
8.3333,-0.483842,-0.380000,-1.267072,0.510651
8.4333,0.088151,0.611156,-1.260247,1.015565
8.4500,0.017875,0.518470,-0.290075,1.502257
8.4667,-0.010722,0.569671,0.014288,1.504251
8.4833,-0.017288,0.593462,0.105392,1.504364
8.5000,-0.037783,0.603192,0.132968,1.504458
8.5167,-0.045525,0.606555,0.142986,1.504493
8.5333,-0.041086,0.612676,0.145559,1.504501
8.5500,-0.028404,0.619333,0.142213,1.504439
8.5667,-0.014046,0.625511,0.141862,1.504279
8.5833,0.005906,0.631522,0.141355,1.504477
8.6000,0.034277,0.635329,0.142083,1.504709
8.6167,0.010781,0.643202,0.145534,1.504512
8.6333,-0.024326,0.649771,0.147001,1.504514
8.6500,-0.046608,0.655555,0.148241,1.504513
8.7500,-0.247622,-0.237463,0.120894,1.504570
8.7667,-0.307117,-0.357362,0.107473,1.504560
8.8000,-0.166662,-0.376130,-0.161202,1.126843
8.8167,-0.138435,-0.351007,-0.257767,1.051721
8.8333,-0.127181,-0.326793,-0.331031,1.007224
8.8500,-0.087301,-0.292804,-0.409851,0.940344
8.8667,-0.059692,-0.265973,-0.467547,0.914161
8.8833,-0.038598,-0.248129,-0.497094,0.917881
8.9000,-0.026596,-0.230320,-0.517217,0.919311
8.9167,-0.011138,-0.203162,-0.550226,0.903494
8.9333,0.010686,-0.170447,-0.586293,0.880627
8.9500,0.033498,-0.133787,-0.620674,0.848137
8.9667,0.058185,-0.089316,-0.647677,0.815281
8.9833,0.076212,-0.047317,-0.673196,0.784420
9.0000,0.083132,-0.015387,-0.692717,0.767277
9.0167,0.087168,0.017092,-0.709840,0.747606
9.0333,0.089088,0.047667,-0.725584,0.727550
9.0500,0.090387,0.074191,-0.737429,0.707089
9.0667,0.089966,0.098274,-0.748745,0.689956
