t_s,q_pitch,q_roll,q_yaw,q_elbow
6.8667,-1.020556,-0.025189,0.039655,1.504487
6.8833,-1.080461,-0.041399,0.096400,1.504406
6.9000,-1.081742,-0.048362,0.121442,1.504428
6.9167,-1.081194,-0.053874,0.119240,1.504384
6.9333,-1.081929,-0.064251,0.130118,1.504452
6.9500,-1.080365,-0.075154,0.118899,1.504396
6.9667,-1.076628,-0.091823,0.118644,1.506841
6.9833,-1.153859,-0.091236,0.212251,1.710008
7.0000,-1.220418,-0.077371,0.328864,1.900198
7.0167,-1.246551,-0.062837,0.406403,2.002821
7.0333,-1.259558,-0.049114,0.471158,2.069200
7.0500,-1.266646,-0.032762,0.523945,2.122477
7.0667,-1.262993,-0.024703,0.563622,2.147198
7.0833,-1.256518,-0.026460,0.574550,2.150521
7.1000,-1.246033,-0.024245,0.599554,2.144809
7.1167,-1.239271,-0.019850,0.607675,2.145194
7.1333,-1.227281,-0.013097,0.627589,2.135451
7.1500,-1.211102,-0.013942,0.655347,2.107332
7.1667,-1.190781,-0.022989,0.679564,2.060425
7.1833,-1.173828,-0.030597,0.694131,2.024758
7.2000,-1.168056,-0.023186,0.698462,2.032142
7.2167,-1.162603,-0.006311,0.706436,2.060437
7.2333,-1.149056,0.020275,0.716375,2.107933
7.2833,-0.963826,0.004111,0.712203,2.153761
7.3000,-0.870848,-0.022402,0.718584,2.123508
7.3167,-0.776085,-0.046238,0.720281,2.125797
7.3333,-0.675600,-0.072502,0.720643,2.131480
7.3500,-0.588560,-0.083723,0.719122,2.136599
7.3667,-0.528304,-0.067552,0.712955,2.172831
7.3833,-0.490820,-0.036249,0.712995,2.224976
7.4000,-0.462120,-0.003122,0.712554,2.262845
7.4167,-0.437253,0.030173,0.713265,2.306290
7.4333,-0.402023,0.050752,0.704916,2.314015
7.4500,-0.359172,0.068046,0.703249,2.295177
7.4667,-0.326954,0.086146,0.700148,2.288012
7.4833,-0.310303,0.104304,0.695150,2.288560
7.5000,-0.304265,0.119027,0.695819,2.300620
7.5167,-0.306726,0.134439,0.699460,2.321758
7.5333,-0.307944,0.143589,0.704562,2.342790
7.5500,-0.311231,0.150155,0.710804,2.359866
7.5667,-0.313550,0.156184,0.715494,2.376443
7.5833,-0.314033,0.157588,0.721052,2.389924
7.6000,-0.312843,0.158162,0.724939,2.399312
7.6167,-0.310180,0.156748,0.727538,2.403093
7.6333,-0.307473,0.156729,0.728289,2.404448
7.6500,-0.304532,0.158123,0.729958,2.408224
7.6667,-0.302040,0.162004,0.730976,2.411299
7.6833,-0.300096,0.168202,0.732680,2.415900
7.7000,-0.296758,0.174656,0.732550,2.419032
7.7167,-0.292580,0.184233,0.731239,2.421368
7.7333,-0.286807,0.196181,0.728750,2.422896
7.7500,-0.280694,0.211215,0.726216,2.426116
7.7667,-0.276578,0.227194,0.722686,2.425426
7.7833,-0.273707,0.241559,0.719733,2.422048
7.8000,-0.272351,0.254257,0.717413,2.417399
7.8167,-0.271306,0.264208,0.715738,2.413395
7.8333,-0.271508,0.271890,0.714820,2.410473
7.8500,-0.274281,0.279298,0.714938,2.412489
7.8667,-0.278663,0.265898,0.720633,2.414931
7.8833,-0.280583,0.247413,0.727755,2.412374
7.9000,-0.283556,0.228874,0.735543,2.406829
7.9167,-0.289955,0.212448,0.742490,2.409061
7.9333,-0.298865,0.194150,0.751269,2.417307
7.9500,-0.309163,0.172858,0.760879,2.424869
7.9667,-0.320258,0.145059,0.773456,2.425785
7.9833,-0.329079,0.092011,0.793237,2.399156
8.0000,-0.331684,0.003904,0.817372,2.323568
8.0167,-0.331665,-0.107227,0.835562,2.210370
8.0333,-0.353951,-0.178852,0.841610,2.140319
8.0500,-0.375777,-0.235081,0.837320,2.077140
8.0667,-0.418260,-0.265434,0.834549,2.046854
8.0833,-0.463807,-0.283360,0.836001,2.032819
8.1000,-0.515309,-0.283272,0.834076,2.029130
8.1167,-0.562962,-0.285030,0.825124,1.996146
8.1333,-0.597140,-0.297744,0.795492,1.921059
8.1500,-0.619147,-0.323045,0.726778,1.818712
8.1667,-0.642056,-0.337655,0.635854,1.745708
8.1833,-0.687512,-0.320175,0.590587,1.783997
8.2000,-0.747489,-0.286162,0.595322,1.876133
8.2167,-0.794543,-0.255349,0.621615,1.969213
8.2333,-0.822180,-0.234598,0.651667,2.037758
8.2500,-0.838043,-0.213867,0.679030,2.083546
8.2667,-0.841047,-0.210394,0.699218,2.105114
8.2833,-0.841629,-0.206629,0.715436,2.116526
8.3000,-0.849121,-0.193972,0.734176,2.145438
8.3167,-0.853524,-0.180103,0.752146,2.168765
8.3333,-0.856776,-0.167313,0.766434,2.181934
8.3500,-0.859443,-0.154925,0.777188,2.192408
8.3667,-0.862867,-0.144475,0.787862,2.202208
8.3833,-0.867241,-0.132254,0.800547,2.222047
8.4000,-0.872514,-0.123108,0.814155,2.243924
8.4167,-0.878179,-0.114253,0.828363,2.271482
8.4333,-0.878771,-0.107675,0.839604,2.294250
8.4500,-0.874829,-0.105719,0.848069,2.305078
8.4667,-0.871056,-0.105697,0.851868,2.308972
8.4833,-0.866933,-0.108115,0.853659,2.310975
8.5000,-0.861528,-0.110737,0.857498,2.312618
8.5167,-0.858043,-0.111018,0.863553,2.320471
8.5333,-0.856039,-0.109142,0.871731,2.331441
8.5500,-0.855371,-0.109749,0.878387,2.338129
8.5667,-0.854286,-0.109494,0.884529,2.343342
8.5833,-0.855782,-0.110042,0.887227,2.342821
8.6000,-0.857915,-0.108607,0.893591,2.345557
8.6167,-0.859925,-0.109565,0.898285,2.347643
8.6333,-0.861224,-0.110080,0.900691,2.346578
8.6500,-0.860415,-0.109149,0.905459,2.342257
8.6667,-0.858299,-0.109493,0.911736,2.322714
8.6833,-0.857915,-0.104915,0.914587,2.309201
8.7000,-0.858594,-0.097479,0.914817,2.309911
8.7167,-0.864168,-0.085511,0.918127,2.327473
8.7333,-0.872608,-0.064572,0.923034,2.371809
8.7500,-0.882275,-0.039485,0.930241,2.433816
8.7667,-0.890194,-0.014891,0.939611,2.495038
8.7833,-0.896807,0.010946,0.948420,2.574195
8.8000,-0.904534,0.038544,0.959927,2.662229
8.8167,-0.908855,0.069086,0.971724,2.760991
8.8667,-0.872526,0.051732,0.983513,3.042714
8.8833,-0.841967,0.054009,0.994690,3.135531
8.9000,-0.736820,0.117294,1.130067,3.180000
8.9167,-0.733861,0.131694,1.124142,3.180000
8.9333,-0.742352,0.144924,1.115803,3.180000
8.9500,-0.758678,0.157627,1.110101,3.180000
8.9667,-0.780909,0.171848,1.106362,3.180000
8.9833,-0.805950,0.182399,1.106107,3.180000
9.0000,-0.836089,0.184113,1.113214,3.180000
9.0167,-0.871353,0.185191,1.122561,3.180000
9.0333,-0.914564,0.187519,1.134781,3.180000
9.0500,-0.959230,0.176841,1.154628,3.180000
9.0667,-1.014551,0.184324,1.170947,3.180000
9.0833,-1.075550,0.213505,1.179232,3.180000
9.1000,-1.131050,0.261278,1.177052,3.180000
9.2000,-1.187867,-0.132612,1.305578,2.683688
9.2167,-1.216337,-0.112017,1.311641,2.665609
9.2500,-1.259001,-0.031003,1.310024,2.627345
9.2667,-1.275306,-0.001218,1.302545,2.607204
9.2833,-1.285386,0.051319,1.288264,2.608139
9.3000,-1.283681,0.085911,1.270547,2.589248
9.3167,-1.281248,0.075760,1.250375,2.529190
9.3333,-1.272164,0.034472,1.221786,2.415919
9.3833,-1.168303,-0.170351,1.063044,1.919571
9.4000,-1.124333,-0.231205,0.763413,1.717464
9.4167,-1.057166,-0.229159,0.392989,1.569421
9.4333,-1.006952,-0.181011,0.210520,1.511003
9.4500,-0.981082,-0.124163,0.131966,1.501128
9.4667,-0.961169,-0.076158,0.123540,1.504449
9.4833,-0.946573,-0.039688,0.115983,1.504287
9.5000,-0.938449,-0.024956,0.118789,1.504435
9.5167,-0.934520,-0.021622,0.124543,1.504451
9.5333,-0.932176,-0.027605,0.128745,1.504463
9.5500,-0.930169,-0.038231,0.129770,1.504468
9.5667,-0.926732,-0.054780,0.115147,1.504380
9.5833,-0.923104,-0.072545,0.120297,1.504452
9.6000,-0.921251,-0.085684,0.124275,1.504465
9.6167,-0.921407,-0.104025,0.128875,1.504480
9.6333,-0.923135,-0.126070,0.135042,1.504497
9.6500,-0.924904,-0.151952,0.130509,1.504493
9.6667,-0.925356,-0.168577,0.130086,1.504496
9.6833,-0.925531,-0.178307,0.120315,1.504476
9.7000,-0.923710,-0.175960,0.121901,1.504477
9.7167,-0.920755,-0.169685,0.123121,1.504473
9.7333,-0.917441,-0.161750,0.120744,1.504457
9.7500,-0.913159,-0.151469,0.113565,1.504410
9.7667,-0.908306,-0.140733,0.106160,1.505032
9.7833,-0.904267,-0.127865,0.110154,1.508716
9.8000,-0.926117,-0.111183,0.140727,1.569397
9.8167,-1.002238,-0.076804,0.287558,1.761850
9.8333,-1.036626,-0.044834,0.366892,1.863439
9.8500,-1.054538,-0.017386,0.421613,1.929002
9.8667,-1.057307,-0.005425,0.458973,1.957797
9.8833,-1.053283,-0.001202,0.488633,1.976871
9.9000,-1.049303,0.003166,0.513664,1.993343
9.9167,-1.053271,0.008451,0.542366,2.021657
9.9333,-1.057226,0.012167,0.571756,2.052304
9.9500,-1.060472,0.012895,0.598505,2.079678
9.9667,-1.062297,0.012486,0.622268,2.106573
9.9833,-1.066959,0.015262,0.650465,2.145038
10.0000,-1.068024,0.018522,0.675544,2.183017
10.0167,-1.063641,0.021494,0.696430,2.210953
10.0333,-1.053784,0.030074,0.715171,2.240765
10.0667,-1.008548,0.016676,0.724357,2.257195
10.0833,-0.970160,-0.002966,0.739511,2.261802
10.1000,-0.915086,-0.027935,0.754727,2.267401
10.1167,-0.830250,-0.068377,0.766506,2.284041
10.1333,-0.741452,-0.087738,0.768583,2.318730
10.1500,-0.656673,-0.093255,0.760654,2.377393
10.1667,-0.580452,-0.088693,0.756987,2.408763
10.1833,-0.515721,-0.071167,0.747446,2.430684
10.2000,-0.469855,-0.041814,0.739204,2.441016
10.2167,-0.443465,-0.004641,0.733403,2.451487
10.2333,-0.429862,0.034027,0.733729,2.461410
10.2500,-0.419468,0.063698,0.736399,2.474794
10.2667,-0.402571,0.084569,0.732160,2.477866
10.2833,-0.382068,0.102503,0.730638,2.475905
10.3000,-0.361628,0.118101,0.729098,2.471487
10.3167,-0.342227,0.132936,0.727371,2.467933
10.3333,-0.323589,0.149084,0.722496,2.468586
10.3500,-0.306730,0.167290,0.717253,2.470549
10.3667,-0.295540,0.190753,0.713805,2.477029
10.3833,-0.289427,0.213570,0.711371,2.482169
10.4000,-0.288882,0.234159,0.710557,2.487331
10.4167,-0.291904,0.252864,0.712530,2.498924
10.4333,-0.298024,0.266665,0.716337,2.511483
10.4500,-0.300114,0.272087,0.719815,2.520026
10.4667,-0.299725,0.270733,0.723099,2.522385
10.4833,-0.303127,0.271535,0.728046,2.527902
10.5000,-0.303407,0.269315,0.730191,2.528485
10.5167,-0.303431,0.264081,0.734515,2.525771
10.5333,-0.299813,0.251820,0.742151,2.512205
10.5500,-0.297493,0.239387,0.749381,2.499562
10.5667,-0.297025,0.228646,0.755760,2.481984
10.5833,-0.296214,0.217455,0.761369,2.467216
10.6000,-0.294915,0.205036,0.766496,2.451138
10.6167,-0.294625,0.193283,0.771071,2.437566
10.6333,-0.296711,0.179841,0.776170,2.422826
10.6500,-0.299352,0.160888,0.782359,2.405259
10.6667,-0.305865,0.137631,0.790130,2.392117
