t_s,q_pitch,q_roll,q_yaw,q_elbow
8.1833,-1.753150,-0.805621,0.489050,0.275773
8.2000,-1.887459,-0.772593,0.448978,0.317304
8.2167,-1.880464,-0.777313,0.434843,0.280953
8.2333,-1.880857,-0.781805,0.423585,0.268350
8.2500,-1.881625,-0.786781,0.412816,0.254512
8.2667,-1.879893,-0.793671,0.404895,0.252621
8.2833,-1.883874,-0.801341,0.395561,0.254477
8.3000,-1.888798,-0.815614,0.383164,0.254775
8.3167,-1.890607,-0.832300,0.370472,0.260470
8.3333,-1.888523,-0.850502,0.357985,0.264929
8.3667,-1.913896,-0.869917,0.335519,0.226032
8.3833,-1.909509,-0.886862,0.321153,0.180231
8.4000,-1.898527,-0.908405,0.306508,0.124510
8.4333,-1.934783,-0.911576,0.293130,0.040250
8.4833,-2.153478,-0.825883,0.295511,0.069946
8.5000,-2.177719,-0.818839,0.294608,0.060635
8.5167,-2.171507,-0.810448,0.300623,0.080839
8.5500,-2.141344,-0.797705,0.312920,0.126856
8.6000,-2.053887,-0.782278,0.334842,0.234527
8.6167,-2.019853,-0.778868,0.339208,0.294744
8.6333,-1.997592,-0.792780,0.332309,0.335572
8.6500,-2.024765,-0.819365,0.310885,0.343303
8.7333,-2.061442,-0.826374,0.297494,0.349120
8.7500,-2.068140,-0.829375,0.291648,0.321801
8.7667,-2.067163,-0.841369,0.283646,0.275148
8.7833,-2.072467,-0.856829,0.273774,0.199228
8.8000,-2.073817,-0.878874,0.261856,0.111586
8.8167,-2.089783,-0.896467,0.250252,0.035171
8.8333,-2.102613,-0.909628,0.242146,-0.028845
8.8500,-2.105604,-0.924047,0.235247,-0.075164
8.8667,-2.114556,-0.922575,0.235805,-0.089067
8.8833,-2.121261,-0.903064,0.248781,-0.067107
8.9000,-2.123666,-0.880772,0.263969,-0.031996
8.9167,-2.134725,-0.858732,0.276284,0.008923
8.9333,-2.146713,-0.832905,0.289670,0.053454
8.9500,-2.152124,-0.810559,0.301347,0.094391
8.9667,-2.148697,-0.789052,0.313368,0.135614
8.9833,-2.131385,-0.767380,0.327325,0.164631
9.0000,-2.099172,-0.749183,0.341699,0.189395
9.0167,-2.052463,-0.740939,0.354403,0.190747
9.0333,-2.010514,-0.742385,0.361275,0.199428
9.0500,-1.973262,-0.744736,0.366586,0.213599
9.0667,-1.953499,-0.741172,0.370187,0.232684
9.0833,-1.937618,-0.739879,0.370722,0.263271
9.1000,-1.937521,-0.740196,0.367047,0.289840
9.1167,-1.937259,-0.740828,0.363086,0.325374
9.1333,-1.939724,-0.752392,0.353481,0.345001
9.1500,-1.943490,-0.770797,0.342605,0.346926
9.1667,-1.942961,-0.789711,0.331295,0.340845
9.1833,-1.954915,-0.807472,0.317718,0.315065
9.2000,-1.982867,-0.818229,0.305824,0.283854
9.2167,-2.004112,-0.837089,0.291415,0.226563
9.2333,-2.036612,-0.854911,0.276260,0.162574
9.2500,-2.080775,-0.867418,0.262270,0.108310
9.2667,-2.114937,-0.874062,0.253769,0.067798
9.2833,-2.133216,-0.876365,0.250890,0.041517
9.3000,-2.138057,-0.874259,0.252459,0.032115
9.3167,-2.147065,-0.866531,0.257189,0.034845
9.3333,-2.170812,-0.844783,0.267808,0.051820
9.3500,-2.153637,-0.833484,0.278802,0.068638
9.3667,-2.128607,-0.820109,0.291965,0.102743
9.3833,-2.101394,-0.804914,0.305531,0.136677
9.4000,-2.072067,-0.790388,0.318175,0.175359
9.4167,-2.046576,-0.768054,0.333238,0.214724
9.4333,-2.015616,-0.743293,0.349657,0.254327
9.4500,-1.975565,-0.727211,0.362823,0.276869
9.4667,-1.933584,-0.717442,0.374439,0.281647
9.4833,-1.900175,-0.723593,0.376868,0.294798
9.5000,-1.884101,-0.725232,0.375963,0.322723
9.5167,-1.868550,-0.730364,0.374015,0.337789
9.5333,-1.859305,-0.735261,0.369809,0.361840
9.5500,-1.857135,-0.742284,0.363104,0.392910
9.5667,-1.858328,-0.753072,0.353957,0.422488
9.5833,-1.861357,-0.760280,0.345875,0.454094
9.6333,-1.911010,-0.811639,0.312423,0.323110
9.6500,-1.927826,-0.823608,0.302130,0.282981
9.6667,-1.956234,-0.838816,0.289014,0.233048
9.6833,-1.992209,-0.853122,0.275754,0.176211
9.7000,-2.015768,-0.873676,0.261922,0.113438
9.7167,-2.028930,-0.893148,0.250663,0.063783
9.7333,-2.033552,-0.913292,0.240476,0.029050
9.7500,-2.042173,-0.923712,0.234582,0.003098
9.7667,-2.060543,-0.917387,0.237017,0.001046
9.7833,-2.063798,-0.906225,0.244850,0.019852
9.8000,-2.057690,-0.890836,0.256638,0.053535
9.8167,-2.043132,-0.866846,0.273756,0.106801
9.8333,-2.036126,-0.838717,0.290451,0.155395
9.8500,-2.021191,-0.814557,0.305365,0.192059
9.8667,-1.997606,-0.797231,0.317917,0.212511
9.8833,-1.976776,-0.782878,0.328502,0.216561
9.9000,-1.950393,-0.770737,0.339058,0.214253
9.9167,-1.922650,-0.760821,0.348593,0.211144
9.9333,-1.885956,-0.758034,0.356481,0.201932
9.9500,-1.854435,-0.761295,0.360385,0.202591
9.9667,-1.841586,-0.762785,0.361161,0.223510
9.9833,-1.840630,-0.763047,0.359292,0.249717
10.0000,-1.847928,-0.765049,0.354733,0.271361
10.0167,-1.852538,-0.775412,0.347220,0.286405
10.0500,-1.864774,-0.815655,0.323698,0.244591
10.0667,-1.871148,-0.846136,0.305830,0.211847
10.0833,-1.870236,-0.880750,0.287118,0.174583
10.1167,-1.915904,-0.919092,0.258307,0.072113
10.1333,-1.936405,-0.938358,0.244438,0.008192
10.1500,-1.978931,-0.938408,0.237830,-0.034431
10.1667,-2.006514,-0.930784,0.238495,-0.056593
10.1833,-2.030347,-0.908303,0.249959,-0.053318
10.2000,-2.057613,-0.880213,0.264565,-0.030898
10.2167,-2.074308,-0.856934,0.277505,-0.002386
10.2333,-2.092233,-0.824816,0.294564,0.038046
10.2500,-2.095859,-0.797389,0.310622,0.072225
10.2667,-2.089763,-0.773202,0.325860,0.103152
10.3000,-2.051201,-0.743514,0.349626,0.144565
10.3167,-2.024378,-0.726107,0.364053,0.149405
10.3333,-1.989818,-0.714898,0.376896,0.146750
10.3500,-1.953602,-0.703353,0.390392,0.150365
10.3667,-1.921244,-0.696009,0.400358,0.168614
10.3833,-1.903696,-0.690365,0.405713,0.193531
10.4000,-1.898798,-0.694445,0.403036,0.205829
10.4167,-1.903353,-0.701075,0.396164,0.232670
10.4333,-1.914194,-0.719451,0.382866,0.248078
10.4500,-1.919085,-0.744971,0.368150,0.247161
10.4833,-1.933198,-0.788665,0.341456,0.200583
10.5000,-1.934273,-0.815124,0.325819,0.170578
10.5167,-1.945664,-0.836300,0.311367,0.141496
10.5333,-1.962916,-0.851623,0.298913,0.100096
10.5500,-1.995196,-0.864945,0.285150,0.048011
10.5667,-2.030841,-0.877714,0.271535,-0.003187
10.5833,-2.064490,-0.884868,0.262099,-0.041801
10.6000,-2.079451,-0.890433,0.257610,-0.067448
10.6167,-2.091569,-0.880141,0.262918,-0.069993
10.6333,-2.101167,-0.868364,0.270205,-0.053582
10.6667,-2.089291,-0.825140,0.300285,0.033056
10.6833,-2.080624,-0.808710,0.311775,0.067188
10.7000,-2.064837,-0.799292,0.320148,0.087036
10.7167,-2.032205,-0.788153,0.332473,0.111638
10.7333,-1.985435,-0.772444,0.349167,0.142872
10.7500,-1.933402,-0.759987,0.365192,0.160816
