t_s,q_pitch,q_roll,q_yaw,q_elbow
8.1833,0.328268,2.783079,0.418362,0.258033
8.2000,0.332785,2.774471,0.428786,0.262780
8.2167,0.338826,2.769299,0.439269,0.264543
8.2333,0.348774,2.767542,0.455523,0.271795
8.2500,0.365290,2.771302,0.475909,0.283258
8.2667,0.386047,2.782851,0.495368,0.298757
8.2833,0.400628,2.793834,0.513622,0.312275
8.3000,0.417521,2.810616,0.531374,0.323535
8.3167,0.444619,2.833454,0.546737,0.345701
8.3333,0.477806,2.860009,0.562930,0.381236
8.3500,0.488104,2.862082,0.568931,0.391215
8.3667,0.502650,2.869342,0.577000,0.413028
8.3833,0.515121,2.871214,0.582376,0.430308
8.4000,0.519159,2.868369,0.585585,0.439742
8.4167,0.516114,2.864622,0.588340,0.438240
8.4333,0.513731,2.861481,0.590893,0.436798
8.4833,0.425057,2.815643,0.604590,0.416341
8.5000,0.405177,2.803775,0.609092,0.410661
8.5167,0.385708,2.783987,0.610222,0.393898
8.5333,0.371493,2.774922,0.612975,0.382827
8.5500,0.364295,2.768735,0.613950,0.380553
8.5667,0.360199,2.763124,0.614064,0.372229
8.5833,0.360560,2.758858,0.612948,0.369458
8.6000,0.360512,2.753495,0.611766,0.360818
8.6167,0.363222,2.753175,0.611503,0.350807
8.6333,0.368591,2.759282,0.612498,0.342188
8.6500,0.375585,2.773434,0.616284,0.344109
8.6667,0.371960,2.768373,0.616714,0.337864
8.6833,0.372454,2.765742,0.616216,0.341848
8.7000,0.376561,2.763663,0.614895,0.349601
8.7167,0.391129,2.775397,0.615328,0.367135
8.7333,0.406401,2.792601,0.617608,0.386141
8.7500,0.419745,2.807822,0.619948,0.402185
8.7667,0.427010,2.818708,0.622703,0.411198
8.7833,0.429927,2.823454,0.624335,0.415431
8.8000,0.430400,2.824242,0.625027,0.417217
8.8167,0.427617,2.823500,0.626131,0.415780
8.8333,0.423327,2.820367,0.627077,0.410404
8.8500,0.418194,2.816519,0.627938,0.405086
8.8667,0.408585,2.804642,0.627399,0.396076
8.8833,0.393024,2.785865,0.625972,0.381556
8.9000,0.374147,2.762652,0.623634,0.363516
8.9167,0.353773,2.741178,0.621946,0.344364
8.9333,0.336467,2.722961,0.620060,0.328796
8.9500,0.322962,2.711310,0.619046,0.314291
8.9667,0.314347,2.701476,0.617348,0.305422
8.9833,0.304983,2.688049,0.614164,0.289672
9.0000,0.295549,2.674395,0.610837,0.272832
9.0167,0.290167,2.663235,0.607408,0.260141
9.0333,0.286721,2.654021,0.603965,0.248773
9.0500,0.289939,2.650671,0.600729,0.250117
9.0667,0.296762,2.648430,0.596693,0.252802
9.0833,0.301158,2.646643,0.593750,0.252351
9.1000,0.310942,2.654516,0.592252,0.259612
9.1167,0.322608,2.663777,0.590964,0.270472
9.1333,0.335279,2.676630,0.590988,0.281550
9.1500,0.348805,2.691235,0.591888,0.293428
9.1667,0.362657,2.705269,0.592936,0.305390
9.1833,0.375409,2.722213,0.595800,0.317001
9.2000,0.387494,2.737623,0.598684,0.326394
9.2167,0.397981,2.754733,0.602946,0.336250
9.2333,0.406345,2.773015,0.608505,0.344902
9.2500,0.413365,2.792278,0.614987,0.353237
9.2667,0.420147,2.806819,0.619481,0.358362
9.2833,0.427518,2.815462,0.621811,0.361476
9.3000,0.434820,2.820668,0.622935,0.367121
9.3167,0.439647,2.827928,0.625467,0.373140
9.3333,0.442837,2.834321,0.628157,0.375751
9.3500,0.447425,2.833703,0.627470,0.378723
9.3667,0.447880,2.825400,0.625290,0.381858
9.3833,0.444072,2.810539,0.622237,0.381073
9.4000,0.438634,2.798683,0.620426,0.376877
9.4167,0.427539,2.781356,0.618296,0.363091
9.4333,0.409019,2.755151,0.614948,0.340499
9.4500,0.383570,2.722536,0.610952,0.312154
9.4667,0.358177,2.689988,0.606306,0.285759
9.4833,0.346529,2.675542,0.603295,0.264229
9.5000,0.325096,2.646811,0.598084,0.236428
9.5167,0.310628,2.630369,0.594548,0.220106
9.5333,0.319430,2.638813,0.592735,0.223967
9.5500,0.341307,2.659470,0.591176,0.241034
9.5667,0.362033,2.680364,0.591244,0.254924
9.5833,0.382866,2.700505,0.591891,0.271070
9.6000,0.405149,2.722522,0.593450,0.292499
9.6167,0.426532,2.750860,0.598254,0.315454
9.6333,0.447002,2.783704,0.605475,0.341742
9.6500,0.467219,2.811922,0.611906,0.370191
9.6667,0.480952,2.839927,0.619663,0.394647
9.6833,0.489185,2.863960,0.627558,0.415165
9.7000,0.485430,2.873133,0.632748,0.417474
9.7167,0.476768,2.873418,0.636807,0.412474
9.7333,0.470364,2.874345,0.640326,0.405793
9.7500,0.464675,2.876373,0.643951,0.398970
9.7667,0.461103,2.878356,0.646900,0.392376
9.7833,0.461692,2.875340,0.646872,0.385714
9.8000,0.463302,2.868656,0.645244,0.376662
9.8167,0.471533,2.865106,0.642472,0.383892
9.8333,0.470609,2.854179,0.639570,0.384119
9.8500,0.461601,2.834053,0.636102,0.373627
9.8667,0.454400,2.817878,0.633089,0.362036
9.8833,0.435531,2.785857,0.627831,0.333937
9.9000,0.415014,2.754783,0.622857,0.305984
9.9167,0.394715,2.725907,0.618124,0.274892
9.9333,0.390047,2.714676,0.614639,0.260824
9.9500,0.387398,2.704469,0.610543,0.241291
9.9667,0.385926,2.698644,0.607970,0.233031
9.9833,0.395016,2.705257,0.606419,0.242227
10.0000,0.411902,2.721343,0.605803,0.271439
10.0167,0.436617,2.745247,0.606086,0.305196
10.0333,0.461691,2.770994,0.607659,0.335100
10.0500,0.482098,2.794707,0.610557,0.358100
10.0667,0.494052,2.820909,0.617234,0.378753
10.0833,0.501124,2.840479,0.623147,0.394665
10.1000,0.504684,2.859543,0.629894,0.408174
10.1167,0.504483,2.873265,0.635540,0.415502
10.1333,0.505664,2.887810,0.641250,0.428353
10.1500,0.502652,2.893234,0.644459,0.431932
10.1667,0.498413,2.889813,0.645295,0.428834
10.1833,0.495588,2.882794,0.644202,0.427840
10.2000,0.489297,2.875427,0.644069,0.421221
10.2167,0.485776,2.870876,0.643962,0.416466
10.2500,0.455835,2.828371,0.638583,0.387054
10.2667,0.438931,2.806635,0.635722,0.377253
10.2833,0.406967,2.767512,0.630627,0.350276
10.3000,0.364437,2.717560,0.624170,0.312339
10.3167,0.319238,2.669441,0.618111,0.279045
10.3333,0.285235,2.635263,0.613657,0.249083
10.3500,0.271922,2.625658,0.611630,0.238933
10.3667,0.275015,2.631028,0.610300,0.238030
