t_s,q_pitch,q_roll,q_yaw,q_elbow
6.4500,-0.227291,-0.421459,0.127154,-0.289630
6.5000,-0.426217,-0.337268,0.275682,-0.040980
6.5333,-0.543864,-0.231949,0.407668,0.099269
6.5500,-0.619360,-0.172750,0.493567,0.196016
6.6500,-0.466742,-0.602687,0.361710,0.208333
6.6667,-0.463665,-0.657223,0.366627,0.283637
6.6833,-0.490361,-0.688918,0.373554,0.410123
6.7333,-0.642181,-0.600610,0.400102,0.717164
6.7500,-0.656149,-0.593173,0.404675,0.719122
6.7667,-0.661149,-0.588239,0.409305,0.726510
6.7833,-0.681724,-0.569486,0.416871,0.749423
6.8000,-0.706445,-0.543459,0.425248,0.760629
6.8167,-0.721546,-0.520481,0.432616,0.758698
6.8333,-0.723481,-0.514971,0.436929,0.745308
6.8500,-0.734876,-0.496462,0.444692,0.754187
6.8667,-0.738921,-0.477348,0.453189,0.763537
6.8833,-0.730191,-0.478493,0.457577,0.748314
6.9000,-0.720735,-0.482798,0.461745,0.728887
6.9167,-0.713490,-0.486740,0.466153,0.714607
6.9333,-0.713004,-0.483496,0.469883,0.719247
6.9500,-0.718166,-0.477029,0.474791,0.732395
6.9667,-0.723909,-0.470064,0.478444,0.741647
6.9833,-0.728173,-0.464381,0.481515,0.748785
7.0000,-0.732145,-0.457353,0.484717,0.754407
7.0167,-0.723474,-0.469359,0.484749,0.738849
7.0333,-0.704363,-0.490261,0.484827,0.713826
7.0500,-0.677378,-0.519489,0.484191,0.684905
7.0833,-0.530738,-0.606644,0.485396,0.637452
7.1000,-0.446854,-0.641162,0.490668,0.656830
7.1167,-0.352672,-0.669033,0.499097,0.668688
7.1333,-0.257160,-0.697497,0.507927,0.659514
7.1500,-0.190126,-0.705000,0.518417,0.660552
7.1833,0.056646,-0.775490,0.544582,0.626414
7.2000,0.149063,-0.766517,0.565214,0.712332
7.2167,0.262137,-0.751835,0.588410,0.747195
7.2333,0.321331,-0.712191,0.600447,0.841126
7.2500,0.353456,-0.684030,0.601525,0.877478
7.2667,0.390691,-0.665675,0.608793,0.880124
7.2833,0.419758,-0.656086,0.608323,0.859887
7.3000,0.426942,-0.633563,0.602824,0.920850
7.3500,0.283743,-0.504214,0.114348,1.502917
7.3667,0.302313,-0.502731,-0.063090,1.504563
7.3833,0.338214,-0.493176,-0.117038,1.504893
7.4000,0.371580,-0.483546,-0.132566,1.504777
7.4167,0.397684,-0.473822,-0.136507,1.504707
7.4333,0.415019,-0.469483,-0.136990,1.504663
7.4500,0.424218,-0.467674,-0.136264,1.504646
7.4667,0.428601,-0.470849,-0.135261,1.504642
7.4833,0.426800,-0.471972,-0.135942,1.504644
7.5000,0.419307,-0.473294,-0.137705,1.504927
7.5167,0.404979,-0.468592,-0.137185,1.504645
7.5333,0.386310,-0.461566,-0.137117,1.504660
7.5500,0.367630,-0.455897,-0.136962,1.504678
7.5667,0.352054,-0.449633,-0.136146,1.504640
7.5833,0.339391,-0.445382,-0.136267,1.504671
7.6000,0.331203,-0.439186,-0.135867,1.504643
7.6167,0.321607,-0.436722,-0.135343,1.504637
7.6333,0.312636,-0.439413,-0.135871,1.504771
7.6500,0.302379,-0.441920,-0.135811,1.504645
7.6667,0.297878,-0.453067,-0.136180,1.504644
7.7667,0.077444,-0.455720,-0.040314,1.050818
7.7833,0.086160,-0.485674,0.016269,0.855110
7.8000,0.035938,-0.492278,0.045489,0.812222
7.8167,-0.006640,-0.490973,0.077923,0.768511
7.8333,-0.019626,-0.503463,0.113483,0.726801
7.8500,-0.004075,-0.527760,0.144958,0.699851
7.8667,0.021655,-0.550431,0.177040,0.659730
7.8833,0.043509,-0.572001,0.208873,0.626927
7.9000,0.057323,-0.589678,0.234426,0.604559
7.9167,0.063221,-0.595589,0.250785,0.601686
7.9333,0.064124,-0.597872,0.267388,0.608280
7.9500,0.056267,-0.599109,0.288034,0.615214
7.9667,0.068670,-0.618372,0.297773,0.616252
7.9833,0.069167,-0.629092,0.303730,0.620320
8.0000,0.066228,-0.637446,0.319190,0.609352
8.0167,0.059911,-0.643091,0.330064,0.602365
8.0333,0.050967,-0.641141,0.338575,0.597326
8.0500,0.040698,-0.638433,0.347092,0.590152
8.0667,0.031571,-0.644099,0.361674,0.568436
8.0833,0.034214,-0.655832,0.380051,0.541869
8.1000,0.036095,-0.665489,0.398904,0.514534
8.1167,0.041780,-0.676405,0.413299,0.488272
8.1333,0.053679,-0.694339,0.425789,0.469521
8.1500,0.067435,-0.711453,0.434159,0.465969
8.1667,0.093000,-0.738338,0.444420,0.450073
8.1833,0.110224,-0.761996,0.453908,0.425874
8.2000,0.125033,-0.785157,0.466722,0.393626
8.2167,0.140854,-0.801879,0.478675,0.355591
8.2333,0.174546,-0.822478,0.497951,0.305828
8.2500,0.230743,-0.849206,0.522101,0.240508
8.2833,0.382956,-0.898823,0.571966,-0.014093
8.3667,0.639624,-1.002183,0.649876,-0.455120
8.5333,-0.357938,-0.414757,0.569917,0.373183
8.5500,-0.468682,-0.411228,0.564764,0.327942
8.5667,-0.532063,-0.414009,0.567529,0.346671
8.6000,-0.699832,-0.306003,0.591769,0.604204
8.6333,-0.763728,-0.282238,0.590557,0.752736
8.7167,-0.536072,-0.580669,0.552785,0.518220
8.7333,-0.513651,-0.610772,0.550139,0.542331
8.7500,-0.500100,-0.634725,0.546756,0.538961
8.7667,-0.492143,-0.646262,0.545328,0.541739
8.7833,-0.491446,-0.641527,0.548034,0.561865
8.8000,-0.483919,-0.645148,0.548742,0.570976
8.8167,-0.483234,-0.644320,0.549039,0.587352
8.8333,-0.476174,-0.649014,0.548572,0.595392
8.8500,-0.456652,-0.662028,0.547563,0.593221
8.8667,-0.443883,-0.662644,0.549587,0.595068
8.8833,-0.437705,-0.663166,0.550032,0.585067
8.9000,-0.434753,-0.655405,0.552978,0.577112
8.9167,-0.435518,-0.639181,0.558188,0.572524
8.9333,-0.426566,-0.643314,0.559416,0.560807
8.9500,-0.415952,-0.652812,0.559482,0.548312
8.9667,-0.410042,-0.651392,0.562134,0.539361
8.9833,-0.393760,-0.667197,0.561813,0.524099
9.0000,-0.377387,-0.685279,0.560789,0.511339
9.0167,-0.373591,-0.691577,0.560192,0.513868
9.0333,-0.367179,-0.698598,0.559804,0.521472
9.0500,-0.363552,-0.698319,0.561183,0.530489
9.0667,-0.348342,-0.708208,0.561548,0.528405
9.0833,-0.320174,-0.724279,0.562655,0.527269
9.1000,-0.297454,-0.732389,0.565087,0.529350
9.1333,-0.181308,-0.768482,0.578259,0.567577
9.1500,-0.127585,-0.776547,0.585772,0.591282
9.1667,-0.075129,-0.779664,0.594436,0.566147
9.2667,0.328707,-0.595065,0.651174,1.088126
9.2833,0.251093,-0.459937,0.134889,1.499812
9.3000,0.287754,-0.440700,-0.056631,1.504947
9.3167,0.305164,-0.428231,-0.112097,1.504674
9.3333,0.304933,-0.426954,-0.127633,1.504678
9.3500,0.301155,-0.430699,-0.131697,1.504624
9.3667,0.296349,-0.436057,-0.133685,1.504629
9.3833,0.293685,-0.448827,-0.134851,1.504632
9.4000,0.291356,-0.457599,-0.135930,1.504640
9.4167,0.288702,-0.464118,-0.136335,1.504636
9.4333,0.284443,-0.468815,-0.136566,1.504636
9.4500,0.274410,-0.472322,-0.136778,1.504646
9.4667,0.273674,-0.470464,-0.136172,1.504631
9.4833,0.265759,-0.469537,-0.136327,1.504630
9.5000,0.262102,-0.467211,-0.136319,1.504632
9.5167,0.257094,-0.465694,-0.136254,1.504629
9.5333,0.246654,-0.465090,-0.136195,1.504629
9.5500,0.235752,-0.463734,-0.135994,1.504612
9.5667,0.225516,-0.461226,-0.135709,1.504604
9.5833,0.218857,-0.460101,-0.135542,1.504602
9.6000,0.214638,-0.459779,-0.135421,1.504601
9.6167,0.216652,-0.462233,-0.135955,1.504599
9.6333,0.217997,-0.464390,-0.136093,1.504600
9.6500,0.220637,-0.467273,-0.136434,1.504597
9.6667,0.222363,-0.470114,-0.136469,1.504601
9.6833,0.224715,-0.473717,-0.136641,1.504603
9.7000,0.230491,-0.476792,-0.136957,1.504625
9.7167,0.236889,-0.480022,-0.137116,1.504629
9.7333,0.237074,-0.480286,-0.136827,1.504622
9.7667,0.203707,-0.461755,-0.134260,1.503870
9.8333,0.173788,-0.453732,-0.090647,1.400384
9.8500,0.239303,-0.459317,-0.008251,1.203429
9.8667,0.233827,-0.466870,0.022779,1.179561
9.8833,0.256353,-0.482243,0.066023,1.099408
9.9000,0.265488,-0.494915,0.099080,1.060836
9.9167,0.275397,-0.507374,0.127163,1.030690
9.9333,0.278742,-0.515249,0.130945,1.032305
9.9500,0.269576,-0.527110,0.153677,1.070496
9.9667,0.250781,-0.534243,0.171724,1.122264
9.9833,0.246466,-0.548275,0.177136,1.134692
10.0000,0.243638,-0.563207,0.179130,1.142800
10.0167,0.243337,-0.577774,0.177682,1.143413
