t_s,q_pitch,q_roll,q_yaw,q_elbow
7.4167,-0.115964,-0.057285,-0.329997,0.759953
7.4333,-0.093406,-0.027362,-0.396811,0.646030
7.4500,-0.082648,0.004991,-0.439448,0.623273
7.4667,-0.066546,0.048388,-0.476971,0.587674
7.4833,-0.050076,0.097826,-0.510370,0.550324
7.5000,-0.036501,0.148667,-0.540010,0.520565
7.5167,-0.027691,0.195495,-0.567087,0.496185
7.5333,-0.026836,0.231649,-0.585583,0.475551
7.5500,-0.033050,0.255917,-0.604998,0.463305
7.5667,-0.035994,0.266108,-0.621952,0.452057
7.5833,-0.029215,0.280939,-0.645910,0.432630
7.6000,-0.019297,0.296017,-0.669517,0.416035
7.6167,-0.003361,0.307188,-0.695109,0.406303
7.6333,0.012583,0.309554,-0.711032,0.408948
7.6500,0.034187,0.317594,-0.731647,0.408606
7.6667,0.057338,0.328557,-0.750774,0.407566
7.6833,0.086862,0.342417,-0.770113,0.402717
7.7000,0.115363,0.354649,-0.793651,0.393514
7.7167,0.136610,0.362432,-0.811107,0.391838
7.7333,0.154892,0.365904,-0.828068,0.405638
7.7500,0.175266,0.371994,-0.843518,0.422119
7.7667,0.195596,0.373419,-0.861563,0.447855
7.7833,0.224969,0.377358,-0.877655,0.462277
7.8000,0.257996,0.378544,-0.894713,0.477798
7.8167,0.279475,0.377103,-0.909816,0.510071
7.8333,0.281356,0.372304,-0.915754,0.554163
7.8500,0.268879,0.370740,-0.912963,0.595450
7.8667,0.251646,0.365249,-0.906670,0.633306
7.8833,0.235859,0.363466,-0.899024,0.654528
7.9000,0.222387,0.362540,-0.891117,0.668914
7.9167,0.208546,0.361276,-0.883801,0.679193
7.9333,0.200129,0.356976,-0.879645,0.681550
7.9500,0.194296,0.353068,-0.877148,0.679901
7.9667,0.189782,0.348242,-0.875382,0.678291
7.9833,0.184652,0.344038,-0.873442,0.678748
8.0000,0.178803,0.340300,-0.870577,0.680181
8.0167,0.173036,0.332003,-0.868981,0.681038
8.0333,0.167992,0.315992,-0.869085,0.684564
8.0500,0.165645,0.299874,-0.870278,0.686983
8.0667,0.165585,0.285489,-0.872818,0.683621
8.0833,0.165652,0.275322,-0.874683,0.680447
8.1000,0.166609,0.268226,-0.876296,0.676786
8.1167,0.168003,0.262999,-0.877786,0.673779
8.1333,0.170096,0.258868,-0.879367,0.671266
8.1500,0.169621,0.260275,-0.878946,0.672187
8.1667,0.167751,0.265765,-0.877122,0.672171
8.1833,0.166816,0.270266,-0.875745,0.671161
8.2000,0.166771,0.274687,-0.874620,0.668163
8.2167,0.167248,0.278075,-0.873962,0.665061
8.2333,0.168380,0.278703,-0.874275,0.661589
8.2500,0.169615,0.275382,-0.875812,0.655778
8.2667,0.171411,0.265514,-0.879552,0.647632
8.2833,0.165103,0.235728,-0.886879,0.651623
8.3000,0.154029,0.192130,-0.896885,0.666326
8.3167,0.139809,0.144202,-0.907228,0.675333
8.3333,0.124960,0.086770,-0.921518,0.678561
8.3500,0.107988,0.019727,-0.938762,0.687323
8.3667,0.075169,-0.045251,-0.950598,0.716913
8.3833,0.038676,-0.115173,-0.958814,0.768363
8.4000,-0.009541,-0.157072,-0.953091,0.801974
8.4167,-0.079566,-0.189873,-0.933196,0.853335
8.4333,-0.183260,-0.221527,-0.887733,0.948270
8.4500,-0.305450,-0.242288,-0.813273,1.050339
8.4667,-0.379891,-0.238801,-0.757057,1.073946
8.4833,-0.421694,-0.223758,-0.737403,1.063174
8.5000,-0.445520,-0.215936,-0.727475,1.055040
8.5167,-0.470870,-0.209252,-0.699914,1.066471
