t_s,q_pitch,q_roll,q_yaw,q_elbow
6.5667,-0.162780,-0.531694,0.082257,0.989178
6.5833,-0.123769,-0.551787,0.122199,0.835428
6.6000,-0.140585,-0.547846,0.149293,0.850322
6.6167,-0.159959,-0.542430,0.170443,0.855121
6.6333,-0.165761,-0.547419,0.183976,0.859262
6.6500,-0.162004,-0.558803,0.198243,0.872132
6.6667,-0.157738,-0.575244,0.211880,0.889393
6.6833,-0.149246,-0.593435,0.222612,0.906492
6.7000,-0.148096,-0.608624,0.234091,0.942168
6.7167,-0.159627,-0.619540,0.243200,1.006187
6.7333,-0.165213,-0.633010,0.243026,1.065329
6.7500,-0.133689,-0.655316,0.240246,1.079227
6.7667,-0.070567,-0.674671,0.239034,1.055021
6.7833,0.029749,-0.695207,0.246319,0.988258
6.8333,0.141355,-0.703537,0.275076,0.787779
6.9167,0.013789,-0.637689,0.016753,1.498923
6.9500,0.030829,-0.616562,-0.091304,1.495156
6.9833,0.100262,-0.620557,-0.140843,1.532494
7.0000,0.151580,-0.623698,-0.150286,1.510489
7.0167,0.187382,-0.630738,-0.147438,1.505306
7.0333,0.199924,-0.632613,-0.145044,1.504688
7.0500,0.204397,-0.622378,-0.143757,1.504645
7.0667,0.205318,-0.606631,-0.142925,1.504627
7.0833,0.210004,-0.587838,-0.142095,1.504640
7.1000,0.217648,-0.573593,-0.141480,1.504645
7.1167,0.213455,-0.554088,-0.140091,1.504606
7.1333,0.205128,-0.533966,-0.138887,1.504603
7.1500,0.202978,-0.524224,-0.138066,1.504604
7.1667,0.203301,-0.521061,-0.138039,1.504603
7.1833,0.202521,-0.519174,-0.137558,1.504604
7.2000,0.200815,-0.517557,-0.137441,1.504604
7.2167,0.201346,-0.518294,-0.137496,1.504604
7.2333,0.199377,-0.517200,-0.137417,1.504604
7.2500,0.196125,-0.523182,-0.137675,1.504603
7.2667,0.190012,-0.531143,-0.137984,1.504603
7.2833,0.187883,-0.539440,-0.138220,1.504604
7.3000,0.182132,-0.546710,-0.138532,1.504603
7.3167,0.167618,-0.544635,-0.138344,1.504601
7.3333,0.149861,-0.541784,-0.137991,1.504599
7.3500,0.130011,-0.538543,-0.137574,1.504597
7.4000,0.157776,-0.452770,-0.028888,1.203884
7.4833,0.027746,-0.439825,0.019399,1.075341
7.5000,0.018406,-0.433120,0.076255,0.939854
7.5167,-0.021580,-0.414381,0.116871,0.885786
7.5333,-0.066533,-0.385588,0.134222,0.855181
7.5500,-0.090368,-0.373903,0.165909,0.829890
7.5667,-0.095519,-0.371656,0.189465,0.819669
7.5833,-0.079696,-0.385722,0.220089,0.799859
7.6000,-0.073831,-0.401075,0.237464,0.794096
7.6167,-0.059876,-0.426538,0.256480,0.781411
7.6333,-0.029004,-0.458452,0.278753,0.758590
7.6500,0.003347,-0.485854,0.301162,0.745622
7.6667,0.038342,-0.512437,0.318100,0.738537
7.6833,0.062258,-0.525348,0.333000,0.739980
7.7000,0.074400,-0.532093,0.343976,0.739075
7.7167,0.076877,-0.528926,0.356728,0.734768
7.7333,0.080238,-0.528167,0.376497,0.718554
7.7500,0.078436,-0.521716,0.393716,0.702348
7.7667,0.074261,-0.518700,0.413917,0.678093
7.7833,0.070137,-0.529916,0.429859,0.645498
7.8000,0.057090,-0.548923,0.441965,0.611166
7.8167,0.045778,-0.577517,0.451146,0.563342
7.8333,0.032662,-0.609151,0.459371,0.499076
7.8500,0.002473,-0.631406,0.468573,0.427519
7.8667,-0.034887,-0.651170,0.477795,0.352612
7.8833,-0.088379,-0.651012,0.481077,0.305971
7.9000,-0.107702,-0.681644,0.484380,0.240916
7.9167,-0.100166,-0.724544,0.487849,0.191092
7.9333,-0.092106,-0.763094,0.492054,0.165004
7.9500,-0.092134,-0.789259,0.493822,0.152420
7.9667,-0.088661,-0.807362,0.499592,0.135218
7.9833,-0.060507,-0.842431,0.508136,0.102943
8.0000,-0.047465,-0.855712,0.517955,0.081236
8.0167,-0.041578,-0.866981,0.526345,0.055597
8.0333,-0.036312,-0.880614,0.533223,0.031887
8.0500,-0.031940,-0.893093,0.540072,0.012540
8.0667,-0.033596,-0.903226,0.545644,-0.003737
