t_s,q_pitch,q_roll,q_yaw,q_elbow
7.7333,-0.287013,-0.224939,-0.389485,0.840468
7.7500,-0.274358,-0.197217,-0.464479,0.699248
7.7667,-0.281880,-0.173115,-0.506388,0.675582
7.7833,-0.284147,-0.140560,-0.555478,0.627263
7.8000,-0.284767,-0.106325,-0.604285,0.562175
7.8167,-0.288274,-0.069945,-0.651950,0.487409
7.8333,-0.287264,-0.042166,-0.694575,0.406118
7.8500,-0.279934,-0.023544,-0.745703,0.314174
7.9167,-0.213986,-0.093527,-0.886751,-0.004221
7.9333,-0.223862,-0.053882,-0.930141,-0.088851
7.9500,-0.235391,0.002453,-0.958001,-0.171846
7.9667,-0.257257,0.054614,-0.974094,-0.232553
7.9833,-0.285794,0.088158,-0.976014,-0.276172
8.0000,-0.315669,0.110471,-0.980148,-0.304006
8.0167,-0.336044,0.126746,-0.991982,-0.327357
8.0333,-0.353571,0.138850,-1.005383,-0.344160
8.0500,-0.363960,0.144060,-1.015216,-0.352618
8.0667,-0.376186,0.149758,-1.022213,-0.354666
8.0833,-0.385106,0.158583,-1.029065,-0.356615
8.1000,-0.388880,0.172354,-1.036278,-0.355673
8.1167,-0.389798,0.187350,-1.043744,-0.354353
8.1333,-0.389023,0.201269,-1.051668,-0.352631
8.1500,-0.388060,0.212185,-1.059846,-0.351002
8.1667,-0.390224,0.215249,-1.068049,-0.345519
8.1833,-0.393880,0.214818,-1.075740,-0.338408
8.2000,-0.404645,0.210437,-1.083460,-0.322481
8.2167,-0.416823,0.206636,-1.088448,-0.306878
8.2333,-0.428212,0.200000,-1.093984,-0.290425
8.2500,-0.440524,0.192296,-1.098138,-0.270302
8.2667,-0.450920,0.184191,-1.102851,-0.251999
8.2833,-0.457253,0.179002,-1.108375,-0.233548
8.3000,-0.463476,0.172642,-1.113283,-0.210692
8.3167,-0.463660,0.169095,-1.120412,-0.193416
8.3333,-0.462860,0.167577,-1.126133,-0.163367
8.3500,-0.465883,0.171733,-1.125804,-0.113802
