t_s,q_pitch,q_roll,q_yaw,q_elbow
6.9500,0.174940,-0.093401,-0.350450,1.001445
6.9833,0.207702,-0.061721,-0.405971,0.933155
7.0000,0.217772,-0.041838,-0.434053,0.925452
7.0167,0.230932,-0.020372,-0.465982,0.908207
7.0333,0.245043,0.006902,-0.501183,0.880015
7.0500,0.256544,0.037716,-0.534978,0.847181
7.0667,0.263573,0.066111,-0.563269,0.818128
7.0833,0.267237,0.090600,-0.586526,0.793817
7.1000,0.266853,0.113714,-0.608576,0.774507
7.1167,0.263625,0.130052,-0.626065,0.763635
7.1333,0.261065,0.141966,-0.639598,0.753757
7.1500,0.256937,0.153981,-0.652177,0.744077
7.1667,0.253428,0.163157,-0.665166,0.733161
7.1833,0.250754,0.169864,-0.678558,0.724070
7.2000,0.247941,0.177308,-0.691237,0.714337
7.2167,0.244520,0.183938,-0.699731,0.710263
7.2333,0.243033,0.191828,-0.715433,0.693576
7.2500,0.240910,0.193581,-0.728904,0.680176
7.2667,0.236488,0.192946,-0.742402,0.669439
7.2833,0.228917,0.182750,-0.753981,0.668307
7.3000,0.216663,0.171873,-0.767520,0.670584
7.3167,0.204166,0.163897,-0.776239,0.668824
7.3333,0.186752,0.154680,-0.786675,0.671675
7.3500,0.167736,0.146161,-0.795684,0.672316
7.3667,0.144198,0.132412,-0.806698,0.678869
7.3833,0.113762,0.121392,-0.813718,0.684150
7.4000,0.085647,0.107257,-0.820648,0.696150
7.4167,0.053140,0.089201,-0.827184,0.714975
7.4333,0.018498,0.071739,-0.830708,0.731757
7.4500,-0.025412,0.054943,-0.829186,0.755347
7.4667,-0.068837,0.028354,-0.828011,0.786839
7.4833,-0.115936,0.004645,-0.821821,0.820942
7.5000,-0.157241,-0.016472,-0.813628,0.849063
7.5167,-0.202233,-0.035280,-0.799670,0.888729
7.5333,-0.254676,-0.054354,-0.775169,0.948764
7.5500,-0.301664,-0.077413,-0.745512,1.002824
7.5667,-0.346517,-0.098132,-0.702258,1.067749
7.5833,-0.380252,-0.113692,-0.654351,1.118851
7.6000,-0.406917,-0.127686,-0.598522,1.163625
7.6167,-0.424402,-0.144796,-0.542246,1.200368
7.6333,-0.438729,-0.157634,-0.486395,1.230187
7.6500,-0.440794,-0.166498,-0.460196,1.236669
7.6667,-0.443385,-0.169805,-0.454784,1.233915
7.6833,-0.430211,-0.170213,-0.431637,1.196170
7.7000,-0.416123,-0.171199,-0.430018,1.159003
7.7167,-0.401880,-0.173224,-0.438772,1.127962
7.7333,-0.382101,-0.166952,-0.458133,1.077363
7.7500,-0.368168,-0.155788,-0.483426,1.024164
7.7667,-0.362473,-0.138399,-0.509286,0.972400
7.7833,-0.368224,-0.119769,-0.532874,0.920153
7.8167,-0.440755,-0.092827,-0.553759,0.792040
7.8333,-0.483143,-0.087629,-0.577540,0.738784
7.8500,-0.524817,-0.078363,-0.582885,0.713216
7.8667,-0.557281,-0.062116,-0.593481,0.689551
7.8833,-0.583543,-0.051750,-0.595336,0.679221
7.9000,-0.605374,-0.038612,-0.602158,0.679705
7.9167,-0.629884,-0.031484,-0.617958,0.694431
7.9333,-0.658680,-0.024614,-0.631733,0.726179
7.9500,-0.678465,-0.014670,-0.638977,0.745335
7.9667,-0.716283,-0.025167,-0.647934,0.807250
7.9833,-0.740548,-0.026085,-0.650048,0.833721
8.0000,-0.758592,-0.020936,-0.648333,0.843054
8.0167,-0.763404,-0.020244,-0.651336,0.823911
8.0333,-0.772936,-0.026470,-0.654003,0.825448
8.0500,-0.783356,-0.039628,-0.658814,0.837980
8.0667,-0.786524,-0.058053,-0.663892,0.831053
8.0833,-0.787654,-0.082585,-0.672796,0.830376
8.1000,-0.783488,-0.107705,-0.682400,0.829097
8.1167,-0.778287,-0.135232,-0.693908,0.831448
8.1333,-0.782777,-0.159017,-0.703087,0.846469
8.1500,-0.787726,-0.185883,-0.711258,0.867628
8.1667,-0.795925,-0.204008,-0.714260,0.886111
8.1833,-0.797232,-0.223286,-0.717377,0.901339
8.2000,-0.793125,-0.242146,-0.719937,0.919494
8.2167,-0.787862,-0.252841,-0.719028,0.938912
8.2333,-0.782364,-0.282457,-0.715417,0.982224
8.2500,-0.770922,-0.323468,-0.699730,1.048672
8.2667,-0.781423,-0.380000,-0.624631,1.193446
8.2833,-0.761199,-0.380000,-0.761320,1.214915
8.3000,-0.715970,-0.380000,-0.882955,1.195351
8.3167,-0.675987,-0.380000,-0.930769,1.190259
8.3333,-0.636713,-0.380000,-0.950899,1.188734
8.3500,-0.616120,-0.380000,-0.954637,1.193466
8.3667,-0.605027,-0.380000,-0.951519,1.197906
8.3833,-0.595072,-0.380000,-0.937069,1.204832
8.4000,-0.590422,-0.380000,-0.909580,1.216905
8.4167,-0.588408,-0.380000,-0.878376,1.229367
8.4333,-0.588621,-0.380000,-0.852262,1.239424
8.4500,-0.594594,-0.380000,-0.829332,1.248554
8.4667,-0.601669,-0.380000,-0.810707,1.255156
8.4833,-0.611572,-0.380000,-0.792013,1.261917
8.5000,-0.618278,-0.380000,-0.786074,1.263302
8.5167,-0.624342,-0.380000,-0.777434,1.266043
8.5333,-0.627115,-0.380000,-0.767884,1.268678
8.5500,-0.628438,-0.380000,-0.746919,1.275361
8.5667,-0.623026,-0.380000,-0.729137,1.279900
8.5833,-0.608963,-0.380000,-0.724652,1.275909
8.6000,-0.589227,-0.380000,-0.737660,1.266362
8.6167,-0.562415,-0.380000,-0.741929,1.250643
8.6333,-0.517917,-0.380000,-0.710204,1.218783
8.6500,-0.444132,-0.380000,-0.635843,1.152431
8.6667,-0.376404,-0.342504,-0.631001,1.069933
8.6833,-0.312231,-0.304110,-0.645600,1.012492
8.7000,-0.251347,-0.271546,-0.664681,0.978086
8.7167,-0.194500,-0.248155,-0.682524,0.970672
8.7333,-0.126935,-0.211320,-0.703898,0.932060
8.7667,-0.015507,-0.174460,-0.727542,0.940537
8.7833,0.019249,-0.142630,-0.732206,0.949566
8.8000,0.046886,-0.098158,-0.735793,0.925888
8.8167,0.066734,-0.049878,-0.739609,0.889023
8.8333,0.084628,-0.006829,-0.744993,0.854741
8.8500,0.100274,0.031383,-0.750680,0.825603
8.8667,0.113626,0.066550,-0.757735,0.794547
8.8833,0.127040,0.094812,-0.765491,0.766579
8.9000,0.136034,0.118397,-0.774064,0.742319
8.9167,0.145310,0.137740,-0.784170,0.720770
8.9333,0.152019,0.151442,-0.792837,0.708290
8.9500,0.157840,0.162297,-0.799679,0.699398
8.9667,0.159972,0.171975,-0.803581,0.696248
8.9833,0.161023,0.178645,-0.807663,0.694490
9.0000,0.161195,0.183997,-0.809841,0.693005
9.0167,0.163176,0.185282,-0.815141,0.689196
9.0333,0.165457,0.183989,-0.819436,0.686284
9.0500,0.164137,0.184704,-0.820568,0.685155
9.0667,0.162178,0.182136,-0.824004,0.685643
9.0833,0.158712,0.180312,-0.826736,0.685879
9.1000,0.155919,0.175553,-0.830326,0.684798
9.1167,0.150092,0.167556,-0.836813,0.689920
9.1333,0.141858,0.156722,-0.843855,0.700227
9.1500,0.131883,0.143977,-0.849735,0.711735
9.1667,0.119697,0.131394,-0.853872,0.723332
9.1833,0.103710,0.117331,-0.856417,0.734262
9.2000,0.082255,0.102934,-0.856963,0.741969
9.2167,0.050271,0.089721,-0.854095,0.754175
9.2333,0.013047,0.075980,-0.849071,0.766757
9.2500,-0.031531,0.059967,-0.841263,0.788625
9.2667,-0.073623,0.045656,-0.832263,0.807568
9.2833,-0.120000,0.020029,-0.821896,0.843314
9.3000,-0.173566,-0.017082,-0.805218,0.902017
9.3167,-0.217653,-0.056248,-0.787109,0.949368
9.3333,-0.261380,-0.094949,-0.760400,1.004824
9.3500,-0.296060,-0.127273,-0.733080,1.038192
9.3667,-0.335073,-0.138346,-0.705002,1.054902
9.3833,-0.366979,-0.133592,-0.687883,1.050807
9.4000,-0.395268,-0.136250,-0.666269,1.061156
9.4167,-0.415116,-0.145341,-0.655685,1.057649
9.4333,-0.425768,-0.154906,-0.649583,1.045606
9.4500,-0.435664,-0.166650,-0.639971,1.058855
9.4667,-0.445872,-0.181514,-0.623329,1.087916
9.4833,-0.441143,-0.191318,-0.614477,1.096714
9.5000,-0.427781,-0.198590,-0.608775,1.092015
9.5167,-0.409368,-0.198991,-0.604226,1.058006
9.5333,-0.413992,-0.197073,-0.602328,1.051412
9.5500,-0.427242,-0.198912,-0.600730,1.044773
9.5667,-0.446860,-0.197915,-0.598265,1.033904
9.5833,-0.472817,-0.184066,-0.596618,1.004611
9.6000,-0.503740,-0.164663,-0.598676,0.962749
9.6167,-0.553249,-0.134256,-0.591689,0.935912
9.6333,-0.614694,-0.105835,-0.583690,0.917067
9.6500,-0.692296,-0.088418,-0.579151,0.940726
9.6667,-0.762719,-0.082209,-0.573716,0.957324
9.6833,-0.809622,-0.082848,-0.569676,0.938412
9.7000,-0.842080,-0.091112,-0.569460,0.918488
