t_s,q_pitch,q_roll,q_yaw,q_elbow
7.0833,-1.047557,0.001965,0.034687,1.504457
7.1000,-1.000440,-0.004216,-0.077218,1.241703
7.1167,-1.014759,-0.002453,-0.119724,1.271793
7.1333,-1.012031,-0.002321,-0.142272,1.255997
7.1500,-1.017893,-0.004074,-0.155381,1.262258
7.1667,-1.019457,-0.005623,-0.157905,1.260455
7.1833,-1.004525,-0.001756,-0.183268,1.225643
7.2000,-0.987897,0.002875,-0.209074,1.192473
7.2167,-0.970193,0.007730,-0.235831,1.154224
7.2333,-0.958553,0.011279,-0.260491,1.126247
7.2500,-0.953412,0.011490,-0.279062,1.109973
7.2667,-0.955185,0.008209,-0.285888,1.111569
7.2833,-0.954890,0.007637,-0.288989,1.112738
7.3000,-0.958948,0.009262,-0.299836,1.123043
7.3167,-0.965422,0.009398,-0.309817,1.147424
7.3333,-0.961245,0.011016,-0.312804,1.154596
7.3500,-0.955125,0.012771,-0.314908,1.164966
7.3667,-0.922933,0.025116,-0.321425,1.135908
7.3833,-0.866670,0.035641,-0.337949,1.086657
7.4000,-0.787936,0.035322,-0.363349,1.043734
7.4833,-0.213760,-0.088031,-0.482496,0.810392
7.5000,-0.157206,-0.082574,-0.533823,0.888967
7.5167,-0.055796,-0.050598,-0.586859,0.797007
7.5333,0.025420,-0.018522,-0.631944,0.747533
7.6167,0.214768,0.063806,-0.664839,0.737177
7.6333,0.248156,0.093546,-0.687370,0.727688
7.6500,0.275992,0.122881,-0.713609,0.689565
7.6667,0.287581,0.142951,-0.733316,0.678219
7.6833,0.292559,0.152346,-0.740418,0.683948
7.7000,0.290666,0.159728,-0.753055,0.694890
7.7167,0.274273,0.153793,-0.768212,0.735139
7.7333,0.266011,0.154261,-0.775499,0.745429
7.7500,0.253818,0.157531,-0.779889,0.751633
7.7667,0.241396,0.160520,-0.783308,0.756287
7.7833,0.233818,0.166237,-0.783387,0.752828
7.8000,0.228054,0.171380,-0.785609,0.747242
7.8167,0.223425,0.173362,-0.787200,0.745430
7.8333,0.217689,0.173807,-0.790293,0.747555
7.8500,0.210827,0.176526,-0.792141,0.751191
7.8667,0.202077,0.175507,-0.795876,0.764898
7.8833,0.195255,0.175488,-0.797766,0.772009
7.9000,0.189919,0.181713,-0.796550,0.772257
7.9167,0.188204,0.191437,-0.796670,0.766249
7.9333,0.193021,0.204801,-0.799638,0.746213
7.9500,0.200596,0.219319,-0.804290,0.721212
7.9667,0.209085,0.232732,-0.810820,0.695603
7.9833,0.216738,0.243351,-0.817394,0.674511
8.0000,0.221494,0.248952,-0.823315,0.664827
8.0167,0.224321,0.250314,-0.825256,0.665532
8.0333,0.227768,0.250688,-0.828985,0.668646
8.0500,0.229543,0.253645,-0.832585,0.674355
8.0667,0.230560,0.259191,-0.834768,0.680143
8.0833,0.230365,0.261051,-0.837732,0.690991
8.1000,0.229812,0.260848,-0.840183,0.701817
8.1167,0.229542,0.257384,-0.842732,0.711675
8.1333,0.229347,0.249725,-0.845654,0.722710
8.1500,0.229403,0.241374,-0.848262,0.731391
8.1667,0.228626,0.231521,-0.850641,0.738893
8.1833,0.226434,0.221141,-0.852498,0.746088
8.2000,0.222709,0.211202,-0.853675,0.751328
8.2167,0.217175,0.203730,-0.853836,0.753063
8.2333,0.209936,0.195535,-0.853689,0.757064
8.2500,0.198747,0.186062,-0.852540,0.764884
8.2667,0.183756,0.176999,-0.849928,0.774407
8.2833,0.171006,0.164867,-0.848399,0.779753
8.3000,0.158756,0.152264,-0.847466,0.781087
8.3167,0.148279,0.138860,-0.847409,0.782159
8.3333,0.137939,0.124439,-0.848011,0.779067
8.3500,0.127627,0.107268,-0.849873,0.776342
8.3667,0.114650,0.079534,-0.854105,0.782838
8.3833,0.093368,0.040566,-0.858313,0.806201
8.4000,0.063168,0.000995,-0.859075,0.827828
8.4167,0.028209,-0.054767,-0.858805,0.868566
8.4333,-0.014678,-0.132824,-0.847634,0.957818
8.4500,-0.045196,-0.221041,-0.826940,1.033252
8.4667,-0.079016,-0.296288,-0.789120,1.095081
8.4833,-0.119733,-0.339070,-0.746329,1.126932
8.5000,-0.165051,-0.355459,-0.709614,1.136478
8.5167,-0.221729,-0.347614,-0.674647,1.140251
8.5333,-0.283572,-0.322972,-0.642445,1.137706
8.5500,-0.343354,-0.293813,-0.614338,1.135181
8.5667,-0.373800,-0.264248,-0.597103,1.095732
8.5833,-0.386296,-0.236406,-0.593833,1.046797
8.6000,-0.384670,-0.214140,-0.603604,0.992070
8.6167,-0.382568,-0.199473,-0.618827,0.948892
8.6333,-0.365968,-0.177031,-0.643231,0.880460
