t_s,q_pitch,q_roll,q_yaw,q_elbow
6.4500,-0.193667,-0.270189,-0.581309,-0.192123
6.4667,-0.282603,-0.231402,-0.609247,-0.206174
6.4833,-0.357619,-0.159734,-0.639944,-0.178756
6.5000,-0.432575,-0.094609,-0.657771,-0.118749
6.5167,-0.507153,-0.039509,-0.668786,-0.053767
6.5333,-0.570816,0.013618,-0.675478,0.003521
6.5500,-0.615930,0.075761,-0.676131,0.054924
6.6000,-0.800735,0.007354,-0.690775,0.526442
6.6500,-1.144692,-0.220264,-0.259786,1.392093
6.6667,-1.143295,-0.241925,-0.175161,1.365640
6.6833,-1.186310,-0.275571,-0.021062,1.491699
6.7000,-1.172066,-0.276861,0.067236,1.504035
6.7167,-1.160012,-0.279672,0.079327,1.502591
6.7333,-1.159719,-0.269673,0.107311,1.504446
6.7500,-1.163279,-0.239710,0.118328,1.504470
6.7667,-1.166480,-0.204089,0.123832,1.504474
6.7833,-1.162532,-0.166169,0.135500,1.504489
6.8000,-1.158826,-0.129602,0.140232,1.504488
6.8167,-1.158719,-0.113008,0.139438,1.504482
6.8333,-1.152104,-0.097470,0.114990,1.505208
6.8500,-1.202749,-0.071401,0.167543,1.647173
6.8667,-1.292833,-0.023008,0.296245,1.894632
6.8833,-1.333782,0.011106,0.382371,2.021813
6.9000,-1.353338,0.034327,0.443424,2.093300
6.9167,-1.365138,0.054669,0.499823,2.152471
6.9333,-1.363717,0.064645,0.536071,2.177710
6.9500,-1.359733,0.074480,0.564011,2.188322
6.9667,-1.361205,0.102172,0.600635,2.237449
6.9833,-1.360434,0.129967,0.636981,2.290000
7.0000,-1.352576,0.150819,0.666556,2.325605
7.0167,-1.349829,0.153493,0.695177,2.356890
7.0333,-1.342839,0.143280,0.720186,2.380749
7.0500,-1.325932,0.121572,0.745134,2.375001
7.1500,-0.868641,-0.007418,0.716398,2.214828
7.1667,-0.756757,-0.018307,0.718577,2.175398
7.1833,-0.667281,-0.011768,0.718481,2.288045
7.2000,-0.601857,0.008891,0.717481,2.358020
7.2333,-0.567242,0.103937,0.708631,2.466523
7.2500,-0.557285,0.156747,0.711850,2.528721
7.2667,-0.539479,0.198742,0.715447,2.585615
7.2833,-0.516889,0.229628,0.715807,2.627895
7.3000,-0.489937,0.241376,0.716347,2.644393
7.3167,-0.446181,0.241783,0.715342,2.652963
7.3333,-0.399822,0.234491,0.719424,2.642248
7.3500,-0.363783,0.230098,0.723942,2.624913
7.3667,-0.342327,0.233778,0.728282,2.608022
7.3833,-0.334374,0.245879,0.729690,2.596824
7.4000,-0.333625,0.258005,0.732325,2.588198
7.4167,-0.338877,0.271177,0.733651,2.587283
7.4333,-0.344160,0.281239,0.737546,2.589872
7.4500,-0.347390,0.287139,0.740075,2.590984
7.4667,-0.352501,0.289057,0.744249,2.589422
7.4833,-0.357541,0.289889,0.748542,2.588302
7.5000,-0.360480,0.289474,0.752441,2.588851
7.5167,-0.361123,0.289959,0.755242,2.592099
7.5333,-0.360724,0.287516,0.757257,2.593247
7.5500,-0.358735,0.284262,0.759044,2.594114
7.5667,-0.356718,0.282325,0.760388,2.594456
7.5833,-0.354658,0.281806,0.761244,2.594377
7.6000,-0.353070,0.282160,0.761933,2.594263
7.6167,-0.351541,0.277534,0.766596,2.589077
7.6333,-0.349830,0.268654,0.772181,2.579595
7.6500,-0.348369,0.258460,0.777861,2.571809
7.6667,-0.350412,0.233794,0.789608,2.560816
7.6833,-0.351137,0.198033,0.804167,2.533670
7.7000,-0.355476,0.154964,0.820551,2.506252
7.7167,-0.366122,0.085573,0.844873,2.466796
7.7333,-0.386755,0.018092,0.869093,2.429631
7.7500,-0.405099,-0.063238,0.893010,2.373250
7.8000,-0.512498,-0.309039,0.894786,1.939646
7.8500,-0.671194,-0.265421,0.902168,1.908588
7.8667,-0.739284,-0.238399,0.857295,1.964450
7.8833,-0.775848,-0.225892,0.836227,1.987974
7.9000,-0.799422,-0.217464,0.823074,2.008341
7.9167,-0.821627,-0.200077,0.814298,2.033054
7.9333,-0.848053,-0.172968,0.811566,2.076503
7.9500,-0.874571,-0.144915,0.814452,2.119272
7.9667,-0.891397,-0.142190,0.823914,2.157179
7.9833,-0.914052,-0.128362,0.834267,2.189664
8.0000,-0.936124,-0.109960,0.845917,2.226085
8.0167,-0.955719,-0.091621,0.856908,2.256825
8.0333,-0.969073,-0.077231,0.867840,2.278099
8.0500,-0.979885,-0.061479,0.876004,2.294173
8.0667,-0.989538,-0.049044,0.884827,2.315897
8.0833,-0.990097,-0.044838,0.891266,2.326978
8.1000,-0.989358,-0.040512,0.897219,2.336901
8.1167,-0.986559,-0.037246,0.900849,2.340888
8.1333,-0.980127,-0.042201,0.903470,2.344435
8.1500,-0.971900,-0.048337,0.905871,2.351688
8.1667,-0.966897,-0.048667,0.914496,2.386244
8.1833,-0.963286,-0.050447,0.925660,2.428933
8.2000,-0.960515,-0.051933,0.938991,2.476176
8.2167,-0.952245,-0.046405,0.950505,2.530350
8.2333,-0.922244,-0.038281,0.956276,2.620661
8.2500,-0.879162,-0.035270,0.960875,2.709864
8.2833,-0.883998,0.051830,0.965283,2.948388
8.3667,-0.817347,0.171079,1.124240,3.180000
8.4167,-0.894332,0.213385,1.131680,3.180000
8.4333,-0.949225,0.227376,1.141541,3.180000
8.4500,-0.999132,0.249463,1.148264,3.180000
8.4833,-1.085183,0.295896,1.166636,3.180000
8.5000,-1.116309,0.290139,1.187649,3.180000
8.5167,-1.153170,0.287706,1.209842,3.111237
8.5333,-1.183556,0.247957,1.232806,2.999317
8.5500,-1.212345,0.190679,1.251540,2.887252
8.5667,-1.237209,0.145826,1.261946,2.815074
8.6000,-1.237887,0.130686,1.249747,2.688990
8.6333,-1.210497,0.057083,1.211259,2.407178
8.6667,-1.173155,-0.129071,1.084421,1.938861
8.6833,-1.158190,-0.221292,0.772493,1.714957
8.7000,-1.109126,-0.267814,0.374442,1.542824
8.7167,-1.102505,-0.248796,0.200666,1.514796
8.7333,-1.100675,-0.243707,0.198732,1.515178
8.7500,-1.158171,-0.221794,0.224424,1.660561
8.7667,-1.218628,-0.191587,0.342758,1.820412
8.7833,-1.229510,-0.172960,0.411242,1.876551
8.8000,-1.230250,-0.159721,0.456169,1.905212
8.8167,-1.226630,-0.148854,0.488405,1.922295
8.8333,-1.220529,-0.145689,0.493938,1.924234
8.8500,-1.203145,-0.154038,0.528981,1.892243
8.8667,-1.180181,-0.162606,0.551746,1.845374
8.9000,-1.173676,-0.145322,0.551014,1.844346
8.9167,-1.170102,-0.137885,0.551420,1.843573
8.9333,-1.172916,-0.133402,0.561647,1.859481
8.9500,-1.169250,-0.137909,0.569331,1.849932
8.9667,-1.165178,-0.141214,0.573290,1.845283
8.9833,-1.161047,-0.148382,0.577052,1.834160
9.0000,-1.158018,-0.149658,0.577485,1.834039
9.0167,-1.161413,-0.140391,0.585092,1.866902
9.0333,-1.161033,-0.130088,0.597711,1.902366
9.0500,-1.151695,-0.117857,0.611461,1.934081
9.0667,-1.140821,-0.097418,0.631771,1.998505
9.0833,-1.117414,-0.077922,0.654672,2.076233
9.1000,-1.090592,-0.056178,0.678688,2.144250
9.1500,-0.856665,-0.070917,0.682269,2.338345
9.1667,-0.772725,-0.055177,0.689050,2.354355
9.2500,-0.370795,0.063685,0.610958,2.427618
9.2667,-0.298380,0.097008,0.616980,2.351790
9.2833,-0.268992,0.131544,0.608983,2.360415
9.3000,-0.254572,0.164491,0.611273,2.374284
9.3167,-0.245469,0.185584,0.613582,2.381945
9.3333,-0.234369,0.190782,0.616335,2.381654
9.3500,-0.226614,0.191549,0.623715,2.378657
9.3667,-0.224219,0.189263,0.629647,2.382386
9.3833,-0.225355,0.188120,0.641460,2.398010
9.4000,-0.226179,0.187124,0.652719,2.409225
9.4167,-0.228123,0.186866,0.660934,2.417586
9.4333,-0.229547,0.189055,0.668018,2.425613
9.4500,-0.229082,0.189909,0.674763,2.432091
9.4667,-0.235222,0.200796,0.679619,2.434057
9.4833,-0.237520,0.207190,0.684452,2.437549
9.5000,-0.241400,0.211628,0.687943,2.436978
9.5167,-0.243685,0.214212,0.691388,2.437211
9.5333,-0.240486,0.211878,0.696447,2.432863
9.5500,-0.235444,0.208322,0.700980,2.428711
9.5667,-0.235535,0.204880,0.704909,2.427112
9.5833,-0.238200,0.202739,0.708929,2.427797
9.6000,-0.240899,0.200897,0.712767,2.430111
9.6167,-0.244571,0.200483,0.716347,2.431276
9.6333,-0.247272,0.200575,0.719426,2.428917
9.6500,-0.250267,0.201748,0.720990,2.427773
9.6667,-0.253956,0.201719,0.723017,2.426766
9.6833,-0.256957,0.198700,0.727690,2.421891
9.7000,-0.259968,0.191457,0.733942,2.409805
9.7167,-0.269906,0.184192,0.740529,2.401613
9.7333,-0.281595,0.177700,0.746407,2.400154
9.7500,-0.291572,0.168498,0.752537,2.400242
9.7667,-0.300981,0.152083,0.761003,2.395428
9.7833,-0.308895,0.128739,0.771255,2.388669
9.8000,-0.318833,0.103462,0.782266,2.384115
9.8167,-0.327325,0.077650,0.792759,2.374773
9.8333,-0.336206,0.053158,0.802584,2.365398
9.8500,-0.347353,0.032495,0.811494,2.362464
9.8667,-0.362474,0.006406,0.822948,2.356681
9.8833,-0.376947,-0.011014,0.831864,2.363384
9.9000,-0.387919,-0.027788,0.839627,2.363244
9.9167,-0.397114,-0.049829,0.848574,2.348208
9.9333,-0.404958,-0.071129,0.855818,2.327203
9.9500,-0.408743,-0.094466,0.860555,2.297551
9.9667,-0.410866,-0.119039,0.862969,2.259905
9.9833,-0.409914,-0.153684,0.863353,2.215589
10.0000,-0.410276,-0.188288,0.861941,2.179466
10.0167,-0.416161,-0.212992,0.860510,2.163236
10.0333,-0.415777,-0.257068,0.854679,2.109395
10.0500,-0.420897,-0.312685,0.836379,2.016738
10.0833,-0.423472,-0.380000,0.807375,1.822394
10.1167,-0.498325,-0.380000,0.797251,1.883822
10.1333,-0.542909,-0.380000,0.778897,1.948982
10.1500,-0.583704,-0.371455,0.776416,2.007395
10.1667,-0.617802,-0.353624,0.783425,2.060897
10.1833,-0.649111,-0.333439,0.796632,2.111176
10.2000,-0.672459,-0.313828,0.812227,2.158081
10.2167,-0.689735,-0.298615,0.828681,2.197681
10.2333,-0.704881,-0.289440,0.846442,2.240112
10.2500,-0.712415,-0.284495,0.862040,2.268174
10.2667,-0.715019,-0.289293,0.873522,2.277156
10.2833,-0.718775,-0.296065,0.883275,2.284044
10.3000,-0.725040,-0.296281,0.896854,2.295935
10.3167,-0.735148,-0.291802,0.910434,2.313660
10.3333,-0.746806,-0.284442,0.924113,2.336801
10.3500,-0.753948,-0.276764,0.936001,2.351003
10.3667,-0.762189,-0.269627,0.945795,2.362687
10.3833,-0.771611,-0.260726,0.957375,2.377323
