t_s,q_pitch,q_roll,q_yaw,q_elbow
8.7833,0.324546,0.087829,-0.266695,1.113347
8.8000,0.330325,0.097759,-0.292886,1.094266
8.8167,0.338479,0.113352,-0.322516,1.062834
8.8333,0.344108,0.132106,-0.350593,1.030952
8.8500,0.344964,0.150028,-0.373597,1.005507
8.8667,0.342234,0.164629,-0.394101,0.987919
8.8833,0.331725,0.169411,-0.408842,0.992796
8.9000,0.313105,0.172323,-0.427021,1.011838
8.9167,0.285560,0.163884,-0.443811,1.056551
8.9333,0.255462,0.148026,-0.449496,1.107374
8.9500,0.224663,0.126966,-0.440864,1.158903
8.9667,0.198441,0.104616,-0.418848,1.201816
8.9833,0.178145,0.082376,-0.391334,1.230461
9.0000,0.167429,0.064030,-0.378228,1.233288
9.0167,0.154909,0.041423,-0.371184,1.230512
9.0333,0.140255,0.017888,-0.367898,1.224783
9.0500,0.138168,0.005654,-0.367831,1.187517
9.0667,0.136670,0.000518,-0.379009,1.149776
9.0833,0.141015,-0.009208,-0.400969,1.103416
9.1000,0.152943,-0.017348,-0.434601,1.042845
9.1167,0.161932,-0.021018,-0.470195,0.982158
9.1333,0.162111,-0.036326,-0.506466,0.945945
9.1500,0.141028,-0.059413,-0.536807,0.956572
9.1667,0.106079,-0.079923,-0.563565,0.984320
9.1833,0.079594,-0.088665,-0.575730,0.980351
9.2000,0.053029,-0.096166,-0.586846,0.978511
9.2167,0.030534,-0.103605,-0.593812,0.971645
9.2333,0.013340,-0.112388,-0.597527,0.961478
9.2500,-0.004986,-0.116672,-0.600403,0.953238
9.2667,-0.018533,-0.118239,-0.608757,0.942674
9.2833,-0.027185,-0.125339,-0.616740,0.934893
9.3000,-0.043145,-0.141215,-0.636564,0.950212
9.3167,-0.061241,-0.165085,-0.654064,0.976044
9.3333,-0.090418,-0.185531,-0.664732,0.995182
9.3500,-0.113897,-0.195843,-0.668641,0.992698
9.3667,-0.135144,-0.201719,-0.668169,0.983313
9.3833,-0.157643,-0.204569,-0.670595,0.980066
9.4000,-0.174635,-0.206297,-0.672436,0.977732
9.4167,-0.185253,-0.206950,-0.672870,0.974895
9.4333,-0.193944,-0.205574,-0.673278,0.970504
9.4500,-0.200599,-0.204573,-0.674203,0.966796
9.4667,-0.206671,-0.200127,-0.677007,0.960896
9.4833,-0.212236,-0.194971,-0.679829,0.954578
9.5000,-0.216940,-0.192476,-0.680905,0.951918
9.5167,-0.219188,-0.186008,-0.685451,0.943495
9.5333,-0.222289,-0.179286,-0.689836,0.936975
9.5500,-0.226716,-0.174991,-0.691878,0.932927
9.5667,-0.217553,-0.164498,-0.706855,0.892529
9.5833,-0.210900,-0.150725,-0.723087,0.849876
9.6000,-0.206185,-0.133921,-0.742760,0.799703
9.6167,-0.210754,-0.121683,-0.762167,0.749793
9.6333,-0.223105,-0.113828,-0.780243,0.699625
9.6500,-0.229216,-0.103044,-0.803448,0.631587
9.6667,-0.229095,-0.091708,-0.833749,0.550126
9.6833,-0.235702,-0.069454,-0.863243,0.457702
9.7000,-0.245469,-0.041088,-0.885711,0.360785
9.7167,-0.251672,-0.009617,-0.911582,0.256049
9.7333,-0.253266,0.022898,-0.941082,0.155265
9.7500,-0.251661,0.052301,-0.965508,0.057124
9.7667,-0.254600,0.081993,-0.987267,-0.023321
9.7833,-0.266138,0.105861,-1.004866,-0.084869
9.8000,-0.285231,0.128118,-1.016209,-0.136536
9.8167,-0.301676,0.150656,-1.019169,-0.185694
9.8333,-0.316937,0.182379,-1.025256,-0.236943
9.8500,-0.326823,0.212200,-1.026399,-0.280001
9.8667,-0.336434,0.233601,-1.030090,-0.312031
9.8833,-0.344794,0.247082,-1.036800,-0.331206
9.9000,-0.350803,0.251284,-1.042274,-0.341011
9.9167,-0.359701,0.250767,-1.047200,-0.345621
9.9333,-0.367099,0.250346,-1.052676,-0.345786
9.9500,-0.372774,0.256647,-1.055888,-0.342600
9.9667,-0.374774,0.265642,-1.059877,-0.342357
9.9833,-0.378468,0.272101,-1.062987,-0.339518
10.0000,-0.382158,0.278110,-1.065641,-0.336307
10.0167,-0.384629,0.283749,-1.068718,-0.333113
10.0333,-0.387810,0.288110,-1.071238,-0.328776
10.0500,-0.393656,0.291829,-1.071610,-0.320245
10.0667,-0.399751,0.293323,-1.072237,-0.311449
10.0833,-0.406540,0.293889,-1.072346,-0.300495
10.1000,-0.414975,0.294634,-1.073034,-0.286136
10.1167,-0.422318,0.297330,-1.072901,-0.271994
10.1333,-0.428225,0.300366,-1.072834,-0.258003
10.1500,-0.433002,0.303699,-1.072651,-0.242695
10.1667,-0.437008,0.302772,-1.073828,-0.219979
10.1833,-0.439610,0.297389,-1.076800,-0.193833
10.2000,-0.439577,0.285858,-1.082959,-0.163960
10.2167,-0.435563,0.269856,-1.092344,-0.124751
10.2333,-0.431496,0.245082,-1.103306,-0.072264
10.2500,-0.423860,0.215122,-1.116214,-0.011454
10.2667,-0.413038,0.186644,-1.128173,0.052853
10.2833,-0.396003,0.155880,-1.142116,0.113091
10.3000,-0.379633,0.123379,-1.153569,0.178657
10.3167,-0.364107,0.093131,-1.158757,0.246570
10.3333,-0.357269,0.078218,-1.152550,0.310503
10.3500,-0.355210,0.065125,-1.141505,0.372324
10.3667,-0.356672,0.048411,-1.128276,0.432303
10.3833,-0.362222,0.031060,-1.112220,0.492753
10.4000,-0.362402,0.009326,-1.095222,0.549660
10.4167,-0.356729,-0.015604,-1.080866,0.605409
10.4333,-0.350809,-0.031664,-1.064018,0.653803
10.4500,-0.351334,-0.046148,-1.039425,0.711054
10.4667,-0.350817,-0.054082,-1.013752,0.755069
10.4833,-0.351934,-0.065825,-0.988518,0.797388
10.5000,-0.354412,-0.082866,-0.960183,0.841722
10.5167,-0.362790,-0.109578,-0.927524,0.900418
10.5333,-0.366448,-0.126462,-0.894843,0.940498
10.5667,-0.379804,-0.144961,-0.851955,0.995348
10.5833,-0.370357,-0.126921,-0.822505,0.964336
10.6000,-0.355788,-0.115196,-0.803604,0.935721
10.6167,-0.344685,-0.103361,-0.792619,0.917188
10.6333,-0.333498,-0.096944,-0.785742,0.903672
10.6500,-0.331138,-0.093959,-0.784684,0.905475
10.6667,-0.328262,-0.093045,-0.784127,0.907111
10.6833,-0.325350,-0.093128,-0.781694,0.911118
10.7000,-0.323601,-0.091139,-0.780639,0.912809
10.7167,-0.324270,-0.090491,-0.777207,0.915717
10.7333,-0.323112,-0.088088,-0.773907,0.913164
10.7500,-0.320969,-0.085747,-0.770320,0.907771
10.7667,-0.318350,-0.084260,-0.767554,0.904237
10.7833,-0.314296,-0.082585,-0.765518,0.899896
10.8000,-0.308705,-0.080385,-0.764080,0.897285
10.8167,-0.302659,-0.078284,-0.763920,0.897917
10.8333,-0.295579,-0.078574,-0.764459,0.900968
10.8500,-0.277332,-0.079879,-0.766210,0.896047
10.8667,-0.244667,-0.083059,-0.772129,0.887308
10.8833,-0.206958,-0.088249,-0.780748,0.892072
10.9000,-0.161275,-0.086696,-0.789024,0.898385
10.9167,-0.108379,-0.082082,-0.798103,0.908451
10.9333,-0.039699,-0.070791,-0.806522,0.905577
10.9500,0.030015,-0.055440,-0.815132,0.914200
10.9667,0.086252,-0.046587,-0.812768,0.965733
10.9833,0.132794,-0.030602,-0.796798,1.016723
11.0000,0.164745,-0.015020,-0.758100,1.079187
11.0167,0.181758,-0.005811,-0.695550,1.149380
11.0333,0.194339,0.016844,-0.637803,1.182415
11.0500,0.216762,0.057254,-0.586707,1.143767
