t_s,q_pitch,q_roll,q_yaw,q_elbow
7.6167,0.089333,-0.471387,-0.065232,1.503868
7.6333,0.091957,-0.477581,-0.113617,1.504508
7.7833,0.344423,-0.097052,0.006357,0.493335
7.8000,0.361604,-0.106868,0.083605,0.437403
7.8167,0.381646,-0.126209,0.161258,0.361050
7.8333,0.382598,-0.140754,0.206271,0.345354
7.8500,0.384931,-0.168446,0.262110,0.305138
7.9500,0.143155,-0.332970,0.234852,0.995257
7.9667,0.107657,-0.389048,0.248714,1.094394
7.9833,0.035955,-0.437737,0.169586,1.315405
8.0333,0.056467,-0.550322,0.157402,1.170100
8.0500,0.088985,-0.584528,0.175496,1.037682
8.0667,0.110444,-0.605570,0.199115,0.936475
8.0833,0.128869,-0.616499,0.224191,0.849287
8.1000,0.146179,-0.622468,0.252295,0.776721
8.1167,0.146616,-0.625648,0.274508,0.736916
8.1333,0.140164,-0.630448,0.292250,0.708559
8.1500,0.136076,-0.633928,0.315518,0.671653
8.1667,0.124326,-0.634056,0.330842,0.650971
8.1833,0.105312,-0.630812,0.342228,0.636609
8.2000,0.085576,-0.625346,0.349992,0.629170
8.2167,0.068496,-0.621182,0.361727,0.628206
8.2333,0.059081,-0.618685,0.369462,0.624943
8.2500,0.054212,-0.620256,0.376251,0.624515
8.2667,0.054978,-0.627903,0.385391,0.617419
8.2833,0.057062,-0.637419,0.397525,0.607866
8.3000,0.059817,-0.643769,0.410550,0.593147
8.3167,0.061106,-0.648519,0.423919,0.571221
8.3333,0.065685,-0.659874,0.439287,0.546532
8.3500,0.072541,-0.680876,0.451341,0.517284
8.3667,0.088481,-0.710280,0.461766,0.481723
8.3833,0.103478,-0.746716,0.468961,0.445855
8.4000,0.112245,-0.780056,0.475852,0.398119
8.4167,0.096387,-0.796814,0.480304,0.342778
8.4333,0.081773,-0.815365,0.489025,0.265916
8.4500,0.078811,-0.842396,0.497877,0.177512
8.4667,0.111390,-0.893546,0.506338,0.076351
8.5500,-0.121644,-0.728904,0.554024,-0.399010
8.6000,-0.310988,-0.557857,0.629812,-0.317578
8.6167,-0.369452,-0.526870,0.659643,-0.291872
8.6500,-0.440154,-0.459553,0.701341,-0.214773
8.6833,-0.449188,-0.426292,0.739487,-0.193319
8.7000,-0.454259,-0.421341,0.754707,-0.194580
8.7167,-0.459251,-0.421136,0.766732,-0.197012
8.7833,-0.449092,-0.440025,0.782169,-0.227689
8.8333,-0.444047,-0.455679,0.795574,-0.253666
8.8833,-0.470781,-0.457132,0.792909,-0.260874
8.9000,-0.484587,-0.457541,0.797195,-0.264954
8.9167,-0.485737,-0.460870,0.806101,-0.275466
8.9333,-0.486217,-0.466697,0.813600,-0.284009
8.9500,-0.485661,-0.476930,0.818866,-0.287948
8.9667,-0.483268,-0.498663,0.818625,-0.291879
8.9833,-0.472480,-0.537772,0.817182,-0.296936
9.0000,-0.464781,-0.573790,0.810729,-0.285000
9.0167,-0.462966,-0.605457,0.804877,-0.252676
9.0333,-0.452852,-0.642202,0.799004,-0.217993
9.0500,-0.460150,-0.648688,0.798018,-0.149364
9.0667,-0.439508,-0.676253,0.798108,-0.107129
9.0833,-0.402666,-0.719802,0.797225,-0.071878
9.1000,-0.343939,-0.783701,0.796402,-0.049532
9.1167,-0.265054,-0.854498,0.800927,-0.024041
9.1333,-0.211446,-0.889431,0.805472,0.030467
9.1500,-0.203326,-0.873622,0.807125,0.101315
9.1667,-0.218809,-0.836021,0.803379,0.176799
9.1833,-0.223202,-0.809967,0.802253,0.216723
9.2000,-0.236816,-0.773526,0.801124,0.259512
9.2167,-0.252097,-0.738078,0.799270,0.299928
9.2333,-0.254812,-0.723479,0.795189,0.336382
9.2500,-0.240241,-0.727348,0.790967,0.360632
9.2667,-0.219507,-0.737849,0.788617,0.374065
9.2833,-0.204199,-0.740169,0.786809,0.389779
9.3000,-0.183746,-0.742524,0.788752,0.390171
9.3167,-0.165426,-0.742471,0.790856,0.390631
9.3333,-0.149441,-0.742319,0.792360,0.391786
9.3500,-0.140968,-0.734885,0.791846,0.397946
9.3667,-0.139499,-0.719915,0.789773,0.409955
9.3833,-0.134137,-0.710813,0.789216,0.417659
9.4000,-0.134528,-0.699140,0.786071,0.432637
9.4167,-0.133819,-0.694360,0.782943,0.443028
9.4333,-0.128381,-0.698146,0.778718,0.454994
9.4500,-0.125452,-0.701210,0.773821,0.464330
9.4667,-0.116692,-0.712610,0.769882,0.470405
9.4833,-0.112885,-0.718153,0.766048,0.476436
9.5000,-0.107049,-0.722463,0.763147,0.480273
9.5167,-0.100086,-0.726982,0.760532,0.481497
9.5333,-0.093973,-0.730868,0.757893,0.481845
9.5500,-0.087448,-0.733666,0.755765,0.481268
9.5667,-0.085027,-0.733628,0.754901,0.480922
9.5833,-0.082751,-0.734141,0.753867,0.481048
9.6000,-0.080850,-0.733676,0.751495,0.484428
9.6167,-0.079669,-0.731904,0.747775,0.494140
9.6333,-0.074033,-0.731518,0.744959,0.501596
9.6500,-0.057563,-0.737007,0.745134,0.506567
9.6667,-0.031897,-0.742412,0.747975,0.512591
9.6833,0.005572,-0.749600,0.752032,0.529698
9.7000,0.050209,-0.745806,0.754526,0.589011
9.7167,0.085921,-0.723426,0.752709,0.695200
9.7667,0.053498,-0.515865,0.426257,1.313952
9.7833,0.036428,-0.467161,0.075526,1.476000
