t_s,q_pitch,q_roll,q_yaw,q_elbow
6.5667,-0.553716,-0.120304,0.264578,-0.319579
6.6667,-0.168933,-0.850332,-0.239842,-0.553643
6.7333,-0.396852,-0.921515,-0.178781,0.083514
6.7500,-0.446360,-0.971655,-0.158517,0.185242
6.7667,-0.466994,-1.028921,-0.153870,0.281312
6.8667,-0.731697,-1.158840,-0.150857,0.845992
6.8833,-0.586609,-1.238539,-0.161806,0.716784
6.9000,-0.507025,-1.266666,-0.164500,0.696836
6.9167,-0.439901,-1.280013,-0.163316,0.685051
7.0167,0.406317,-1.449058,-0.639477,0.914543
7.0333,0.493529,-1.372167,-0.759547,0.895467
7.0500,0.578849,-1.314389,-0.903357,0.794906
7.0667,0.610407,-1.261474,-1.011446,0.720418
7.0833,0.615573,-1.221614,-1.087882,0.666260
7.1000,0.604862,-1.190892,-1.141578,0.626021
7.1167,0.583843,-1.169795,-1.173788,0.597848
7.1333,0.559791,-1.157769,-1.191495,0.579417
7.1500,0.533712,-1.148750,-1.193854,0.568545
7.1667,0.502737,-1.142144,-1.189309,0.557418
7.1833,0.468015,-1.131898,-1.176766,0.541933
7.2000,0.431610,-1.109770,-1.173331,0.504000
7.2167,0.402939,-1.084038,-1.176325,0.427513
7.2333,0.371704,-1.054461,-1.175103,0.322658
7.2500,0.333935,-1.023079,-1.163152,0.190106
7.3500,-0.300527,-0.774779,-0.202474,-0.233492
7.4500,-0.304229,-0.131622,0.520521,-0.620409
7.5500,-0.782120,0.003846,0.557905,-0.035823
7.5667,-0.854321,0.009608,0.605519,-0.038666
7.5833,-0.884851,0.016490,0.647031,-0.032925
7.6000,-0.908685,0.019755,0.684454,-0.033431
7.6167,-0.927509,0.027596,0.708897,-0.036228
7.6333,-0.942361,0.033442,0.732461,-0.041971
7.6500,-0.956528,0.038919,0.754557,-0.047722
7.6667,-0.964659,0.045245,0.779121,-0.052233
7.6833,-0.974237,0.052487,0.801792,-0.054933
7.7000,-0.974320,0.054476,0.836637,-0.068693
7.7167,-0.982903,0.062221,0.856341,-0.071135
7.7333,-0.995653,0.068354,0.870877,-0.071247
7.7500,-1.010129,0.072163,0.881574,-0.071198
7.7667,-1.021576,0.066238,0.887698,-0.080317
7.7833,-1.026983,0.045347,0.896812,-0.104684
7.8000,-1.038416,0.013251,0.893369,-0.128246
7.8167,-1.038412,-0.049712,0.885575,-0.179757
7.8333,-1.028182,-0.119794,0.877140,-0.225653
7.8667,-0.967677,-0.318438,0.823735,-0.346310
7.9667,-0.514953,-1.227835,0.557707,-0.633174
8.0500,-0.525983,-1.322551,0.441418,0.141120
8.1000,-0.499265,-1.355147,0.407062,0.401210
8.1333,-0.516630,-1.336522,0.373650,0.555613
8.1667,-0.672150,-1.229452,0.330656,0.762160
8.2667,0.545867,-1.907030,0.974370,0.671364
8.2833,0.581421,-1.819116,1.084057,0.713456
8.3000,0.655510,-1.834341,1.204816,0.669692
