t_s,q_pitch,q_roll,q_yaw,q_elbow
7.3833,0.394236,0.308941,-0.161269,0.739977
7.4000,0.381025,0.319814,-0.203438,0.769918
7.4167,0.380398,0.324350,-0.223554,0.775111
7.4333,0.378609,0.330190,-0.255375,0.788339
7.4500,0.365273,0.334053,-0.289406,0.815547
7.4667,0.353126,0.335192,-0.324556,0.842899
7.4833,0.340071,0.330789,-0.359262,0.876929
7.5000,0.334118,0.326351,-0.382289,0.890219
7.5167,0.327231,0.321623,-0.402780,0.901609
7.5333,0.319067,0.318906,-0.414853,0.904595
7.5500,0.306054,0.316519,-0.430941,0.911285
7.5667,0.296472,0.314873,-0.438182,0.910402
7.5833,0.285712,0.313680,-0.444938,0.909365
7.6000,0.275830,0.312238,-0.449170,0.905847
7.6167,0.267106,0.312039,-0.453203,0.902927
7.6333,0.257604,0.312064,-0.463932,0.908680
7.6500,0.249362,0.311048,-0.475700,0.917855
7.6667,0.246162,0.308904,-0.484994,0.924020
7.6833,0.243268,0.306125,-0.493465,0.930256
7.7000,0.244267,0.303417,-0.495723,0.930373
7.7167,0.250890,0.301042,-0.500081,0.930295
7.7333,0.258343,0.297819,-0.504667,0.933727
7.7500,0.268066,0.294728,-0.511941,0.940461
7.7667,0.277370,0.290854,-0.520610,0.953355
7.7833,0.287488,0.285411,-0.528686,0.969114
7.8000,0.299616,0.279529,-0.534990,0.984937
7.8167,0.309511,0.272331,-0.539351,1.001403
7.8333,0.315537,0.266249,-0.540857,1.020842
7.8500,0.317308,0.262121,-0.539405,1.037277
7.8667,0.317228,0.261610,-0.536842,1.044995
7.8833,0.315494,0.261506,-0.533581,1.050892
7.9000,0.314216,0.263811,-0.531003,1.047789
7.9167,0.314588,0.268477,-0.527503,1.039499
7.9333,0.315725,0.270127,-0.525807,1.033553
7.9500,0.316743,0.271358,-0.525126,1.031663
7.9667,0.317226,0.272069,-0.524881,1.031392
7.9833,0.317772,0.272188,-0.524758,1.031442
8.0000,0.317772,0.272188,-0.524758,1.031442
8.0167,0.318618,0.272604,-0.524267,1.027617
8.0333,0.319942,0.272455,-0.524268,1.026740
8.0500,0.322899,0.272839,-0.524426,1.020806
8.0667,0.324936,0.271979,-0.524842,1.021499
8.0833,0.326704,0.269288,-0.525568,1.021767
8.1000,0.328011,0.265826,-0.526395,1.021291
8.1167,0.329435,0.262248,-0.527478,1.018337
8.1333,0.332169,0.258982,-0.529292,1.012216
8.1500,0.335851,0.256173,-0.532070,1.004134
8.1667,0.338334,0.254623,-0.535232,0.995770
8.1833,0.339412,0.254101,-0.538092,0.988798
8.2000,0.339919,0.256650,-0.540653,0.981805
8.2167,0.338498,0.257973,-0.540847,0.981515
8.2333,0.335911,0.259252,-0.542604,0.984784
8.2500,0.333002,0.259578,-0.544480,0.991330
8.2667,0.330593,0.259880,-0.545733,0.997572
8.2833,0.329288,0.260020,-0.546510,1.003959
8.3000,0.331964,0.260553,-0.546979,1.003693
8.3167,0.343710,0.262871,-0.550168,0.988067
8.3333,0.361709,0.261674,-0.556827,0.971965
8.3500,0.378638,0.254628,-0.563582,0.969533
8.3667,0.392487,0.247865,-0.568033,0.971040
8.3833,0.404579,0.238218,-0.572865,0.972114
8.4000,0.414946,0.232633,-0.578084,0.970070
8.4167,0.416256,0.235983,-0.581215,0.963943
8.4333,0.414404,0.245720,-0.584758,0.950832
8.4500,0.418733,0.251549,-0.590841,0.936897
8.4667,0.422361,0.254567,-0.597002,0.927879
8.4833,0.421575,0.260207,-0.601153,0.919691
8.5000,0.417797,0.264391,-0.603032,0.915561
8.5167,0.412924,0.271503,-0.606621,0.904197
8.5333,0.406949,0.283848,-0.612298,0.883707
8.5500,0.400006,0.297669,-0.618748,0.859289
8.5667,0.380915,0.313699,-0.619841,0.845538
8.5833,0.350112,0.327312,-0.618863,0.847989
8.6000,0.322987,0.335314,-0.617742,0.847231
8.6167,0.302061,0.342347,-0.615102,0.840145
8.6333,0.284067,0.349592,-0.615603,0.829211
8.6500,0.270175,0.354725,-0.617557,0.815527
8.6667,0.257925,0.354496,-0.618372,0.810028
8.6833,0.241129,0.350561,-0.623198,0.819912
8.7000,0.221384,0.342603,-0.627977,0.838262
8.7167,0.201562,0.334406,-0.630810,0.870141
8.7333,0.194243,0.332839,-0.631241,0.883555
8.7500,0.188740,0.333729,-0.630271,0.894020
8.7667,0.186442,0.337161,-0.629020,0.896043
8.7833,0.184140,0.341029,-0.627593,0.896950
8.8000,0.182266,0.344012,-0.626365,0.899038
8.8167,0.176972,0.343704,-0.624388,0.908545
8.8333,0.174252,0.343264,-0.622271,0.916605
8.8500,0.173953,0.343581,-0.619896,0.923966
8.8667,0.178224,0.345481,-0.618699,0.922860
8.8833,0.182801,0.347171,-0.617689,0.921491
8.9000,0.189996,0.350142,-0.616363,0.913756
8.9167,0.197189,0.352996,-0.615724,0.906037
