t_s,q_pitch,q_roll,q_yaw,q_elbow
6.7167,-0.115573,-0.652503,-0.094175,1.504553
6.7833,0.072278,-0.520581,-0.014702,0.920853
6.8833,0.108767,-0.461590,0.061145,1.067246
6.9000,0.135921,-0.449389,0.110014,1.003191
6.9167,0.158321,-0.427899,0.163827,0.906227
6.9333,0.166377,-0.403424,0.212106,0.833010
6.9500,0.168269,-0.381932,0.258763,0.781453
6.9667,0.178775,-0.379440,0.295707,0.755529
6.9833,0.193170,-0.375049,0.334650,0.721669
7.0000,0.210663,-0.384158,0.357122,0.718128
7.0167,0.226287,-0.407943,0.382125,0.751592
7.0333,0.232957,-0.432376,0.404894,0.826756
7.0833,0.222621,-0.465691,0.354874,1.198101
7.1000,0.204393,-0.467033,0.216550,1.326349
7.1167,0.176054,-0.474861,0.026960,1.449053
7.1333,0.164219,-0.488323,-0.076006,1.497394
7.1500,0.161261,-0.498144,-0.118098,1.504321
7.1667,0.163831,-0.503344,-0.131475,1.504607
7.1833,0.169822,-0.506939,-0.136764,1.504487
7.2000,0.177285,-0.505864,-0.138042,1.504640
7.2167,0.177749,-0.503110,-0.137442,1.504595
7.2333,0.170442,-0.496692,-0.136628,1.504595
7.2500,0.164205,-0.491738,-0.136109,1.504596
7.2667,0.161192,-0.488456,-0.135619,1.504596
7.2833,0.156577,-0.486012,-0.135436,1.504596
7.3000,0.148647,-0.481819,-0.135480,1.504591
7.3167,0.142219,-0.478549,-0.135570,1.504577
7.3333,0.134220,-0.472787,-0.135475,1.504490
7.3500,0.117896,-0.460451,-0.133508,1.502622
7.3667,0.155461,-0.436849,-0.078269,1.339794
7.4667,0.062340,-0.398627,-0.030738,1.273351
7.4833,0.118197,-0.401991,0.040447,1.055125
7.5000,0.113643,-0.404496,0.092091,0.977800
7.5167,0.103712,-0.408744,0.140273,0.897370
7.5333,0.094292,-0.416947,0.180880,0.831632
7.5500,0.089009,-0.428872,0.217094,0.776905
7.5667,0.073040,-0.434061,0.249798,0.737289
7.5833,0.057955,-0.432552,0.279171,0.704826
7.6000,0.042659,-0.422886,0.299168,0.689591
7.6167,0.024788,-0.409163,0.326090,0.690800
7.6333,0.004682,-0.396328,0.356324,0.707862
7.6500,-0.023075,-0.379244,0.389297,0.723323
7.6667,-0.046917,-0.362877,0.414843,0.733416
7.6833,-0.050433,-0.358097,0.429201,0.724559
7.7000,-0.052431,-0.362799,0.449798,0.702865
7.7167,-0.037925,-0.399180,0.467037,0.664514
7.7333,-0.027690,-0.433217,0.479346,0.632793
7.7500,-0.024765,-0.469455,0.488904,0.604673
7.7667,-0.023353,-0.511053,0.495779,0.562240
7.7833,-0.019452,-0.569645,0.502275,0.471255
7.8000,-0.053696,-0.598580,0.502213,0.416888
7.8167,-0.086246,-0.627880,0.507189,0.344800
7.8333,-0.085337,-0.674118,0.513023,0.250693
7.8500,-0.069278,-0.728835,0.518388,0.167563
7.8667,-0.079006,-0.751073,0.525459,0.119768
7.8833,-0.102392,-0.756361,0.530912,0.082545
7.9000,-0.125347,-0.751851,0.541152,0.045865
7.9167,-0.116277,-0.769107,0.556255,-0.008477
7.9333,-0.098677,-0.792448,0.571077,-0.063236
7.9500,-0.102213,-0.788270,0.587053,-0.098697
7.9667,-0.082157,-0.811100,0.603171,-0.143285
7.9833,-0.057570,-0.837129,0.614153,-0.177189
8.0000,-0.030133,-0.869683,0.622634,-0.197549
8.0167,-0.030757,-0.875023,0.628279,-0.194855
8.0333,-0.019262,-0.901143,0.628449,-0.186919
8.0500,-0.003345,-0.936929,0.625270,-0.171605
8.0667,0.028653,-0.992640,0.621497,-0.146954
8.0833,0.053110,-1.039329,0.617653,-0.102404
8.1000,0.063088,-1.067788,0.616107,-0.053059
8.1167,0.102625,-1.115576,0.616196,-0.012618
8.1333,0.170251,-1.169487,0.625339,0.031279
8.1500,0.225743,-1.205549,0.637102,0.105887
8.2000,0.300058,-1.233783,0.652316,0.400043
8.2500,0.524922,-1.185629,0.733353,0.611312
8.3500,0.183476,-1.022713,0.665401,0.333578
8.3667,0.147508,-0.999387,0.660510,0.272320
8.3833,0.110107,-0.946458,0.666828,0.274099
8.4000,0.065754,-0.882861,0.675724,0.313048
8.4167,0.061419,-0.855219,0.684962,0.352820
8.4333,0.091731,-0.846597,0.697660,0.389294
8.5167,0.092824,-0.757012,0.688467,0.866587
8.5500,0.051357,-0.681017,0.522012,1.207058
8.5833,-0.035917,-0.640695,0.102563,1.465402
8.6000,-0.028736,-0.650351,-0.060288,1.492556
8.6167,-0.033284,-0.660341,-0.117454,1.504109
8.6500,-0.048052,-0.677343,-0.135517,1.504391
8.6667,-0.058856,-0.672891,-0.140011,1.502542
