t_s,q_pitch,q_roll,q_yaw,q_elbow
7.9333,0.151273,-0.515794,0.081660,0.526646
7.9500,0.155817,-0.535590,0.120537,0.495145
7.9667,0.156583,-0.540562,0.136895,0.492746
7.9833,0.157160,-0.547177,0.161236,0.487703
8.0000,0.159890,-0.549503,0.178186,0.484198
8.0167,0.165836,-0.553010,0.194621,0.482609
8.0333,0.174058,-0.558538,0.210070,0.482766
8.0500,0.184757,-0.567775,0.232139,0.476625
8.0667,0.195999,-0.582323,0.259501,0.463849
8.0833,0.207012,-0.599321,0.284724,0.454370
8.1000,0.212371,-0.611801,0.302640,0.447574
8.1167,0.216639,-0.625499,0.319142,0.444170
8.1333,0.222909,-0.638617,0.328475,0.443922
8.1500,0.233965,-0.656453,0.336048,0.448205
8.1667,0.244279,-0.674903,0.342694,0.455510
8.1833,0.248853,-0.690857,0.354747,0.464857
8.2000,0.253555,-0.704564,0.361239,0.470252
8.2167,0.255790,-0.716940,0.367391,0.475033
8.2333,0.254960,-0.728882,0.372750,0.479697
8.2500,0.249799,-0.736589,0.378640,0.481915
8.2667,0.242326,-0.741995,0.384694,0.481969
8.2833,0.237892,-0.749836,0.390020,0.478833
8.3000,0.234144,-0.759529,0.398930,0.469793
8.3167,0.226946,-0.762005,0.405367,0.463745
8.3333,0.218389,-0.764338,0.411461,0.458141
8.3500,0.207589,-0.763248,0.418326,0.454555
8.3667,0.198495,-0.763933,0.428730,0.456643
8.3833,0.193235,-0.764425,0.435491,0.459293
8.4000,0.185596,-0.764175,0.445601,0.462432
8.4167,0.178419,-0.762258,0.452302,0.462645
8.4333,0.173348,-0.762529,0.458401,0.464499
8.4500,0.165923,-0.762979,0.467105,0.470533
8.4667,0.158501,-0.762595,0.475531,0.477161
8.4833,0.155791,-0.762716,0.484186,0.484283
8.5000,0.154530,-0.759752,0.496430,0.499081
8.5167,0.155982,-0.756608,0.508216,0.515372
8.5333,0.158537,-0.755603,0.518368,0.532220
8.5500,0.157341,-0.759467,0.523082,0.538982
8.5667,0.147118,-0.759942,0.528334,0.548244
8.5833,0.142316,-0.765555,0.528950,0.551565
8.6000,0.140631,-0.775739,0.531375,0.564355
8.6167,0.137851,-0.784295,0.533161,0.576820
8.6333,0.143484,-0.793291,0.534768,0.587137
8.6500,0.157007,-0.800689,0.537228,0.594416
8.6667,0.170149,-0.806568,0.539892,0.599231
8.6833,0.183272,-0.816641,0.542768,0.590291
8.7000,0.185649,-0.826249,0.544945,0.560085
8.7167,0.182941,-0.842051,0.545103,0.514260
8.7333,0.181561,-0.867581,0.543395,0.459253
8.7500,0.186619,-0.898156,0.541799,0.423231
8.7667,0.186980,-0.922086,0.536434,0.427298
8.7833,0.177751,-0.932825,0.535802,0.464128
8.8000,0.166243,-0.930529,0.536827,0.535646
8.8167,0.149182,-0.910705,0.537383,0.641062
8.8833,0.070568,-0.691532,0.257351,1.337461
8.9000,0.076569,-0.651666,0.033450,1.428631
8.9167,0.088465,-0.621818,-0.077912,1.497243
8.9333,0.127700,-0.601844,-0.124161,1.505282
8.9500,0.159391,-0.585452,-0.137501,1.504954
8.9667,0.164843,-0.534857,-0.138973,1.504642
8.9833,0.158504,-0.480698,-0.136511,1.504591
9.0000,0.153364,-0.427051,-0.135598,1.504589
9.1000,0.340399,-0.065157,-0.010750,0.589505
9.1500,0.365323,-0.079218,0.075379,0.503634
9.1667,0.373354,-0.097713,0.098276,0.505324
9.1833,0.377222,-0.128112,0.143666,0.529640
9.2000,0.372811,-0.159054,0.197164,0.563746
9.2167,0.367092,-0.183167,0.247289,0.596679
9.2333,0.365885,-0.204861,0.292956,0.626168
9.2500,0.370733,-0.213713,0.310546,0.629779
9.2667,0.371661,-0.228461,0.343657,0.644039
9.2833,0.363380,-0.243729,0.380284,0.674428
9.3000,0.352178,-0.257883,0.418759,0.705343
9.3167,0.337343,-0.266372,0.451382,0.747737
9.3333,0.331980,-0.275226,0.479222,0.773602
9.3500,0.320191,-0.284536,0.504727,0.844624
9.4000,0.233677,-0.336482,0.333478,1.300080
9.4167,0.193719,-0.356103,0.098583,1.412067
9.5000,0.218455,-0.510152,0.129573,1.011899
9.5167,0.243706,-0.551262,0.160743,0.898628
9.5333,0.263899,-0.596937,0.190740,0.761800
9.5500,0.266565,-0.611349,0.221821,0.706197
9.5667,0.268356,-0.620299,0.250255,0.668642
9.5833,0.268747,-0.627251,0.274189,0.641105
9.6000,0.267450,-0.629923,0.300403,0.596155
9.6167,0.257815,-0.632487,0.327678,0.530442
9.6333,0.251243,-0.639512,0.354837,0.485768
9.6500,0.253970,-0.651921,0.381505,0.447496
9.6667,0.246287,-0.656843,0.396630,0.434639
9.6833,0.235698,-0.660410,0.405314,0.431732
9.7000,0.227446,-0.667702,0.418436,0.424015
9.7167,0.226072,-0.679124,0.430631,0.412214
9.7333,0.217211,-0.684110,0.443609,0.398354
9.7500,0.208576,-0.687686,0.456939,0.381810
9.7667,0.203477,-0.691945,0.470498,0.367491
9.7833,0.199335,-0.695874,0.484066,0.358733
9.8000,0.190419,-0.695089,0.492819,0.354957
9.8167,0.186402,-0.698886,0.505804,0.342596
9.8333,0.183323,-0.705359,0.517494,0.335914
9.8500,0.184333,-0.713397,0.524188,0.336334
9.8667,0.187715,-0.728003,0.533000,0.332839
9.8833,0.184274,-0.741794,0.539849,0.316457
9.9000,0.178029,-0.758954,0.544160,0.299300
9.9167,0.172107,-0.780718,0.550376,0.275017
9.9333,0.161142,-0.801481,0.555128,0.235773
9.9500,0.169451,-0.836460,0.559358,0.176028
10.0333,0.008733,-0.741157,0.586639,-0.282522
10.0500,-0.061821,-0.705306,0.603304,-0.351218
10.0667,-0.131777,-0.661465,0.625365,-0.374532
10.0833,-0.212514,-0.616062,0.652005,-0.356589
10.1000,-0.292295,-0.573885,0.674404,-0.314152
10.1167,-0.350981,-0.532062,0.703165,-0.267039
10.1333,-0.386204,-0.501802,0.732759,-0.228351
10.1500,-0.401597,-0.482778,0.755825,-0.209143
10.1667,-0.415615,-0.470879,0.774066,-0.192043
10.2000,-0.432367,-0.457218,0.790173,-0.165884
10.2167,-0.447461,-0.453431,0.800520,-0.155171
10.2333,-0.463992,-0.450976,0.808231,-0.148238
10.2500,-0.477553,-0.448975,0.811647,-0.143906
10.2667,-0.489953,-0.445533,0.815909,-0.139542
10.2833,-0.500630,-0.445731,0.818879,-0.138364
10.3000,-0.508353,-0.443120,0.824286,-0.140797
10.3167,-0.516098,-0.439289,0.829962,-0.140995
10.3333,-0.523528,-0.435379,0.835525,-0.140021
10.3500,-0.525997,-0.436513,0.837367,-0.140068
10.3667,-0.522532,-0.440015,0.844470,-0.144608
10.3833,-0.512935,-0.452306,0.853395,-0.156386
10.4000,-0.496597,-0.474473,0.860428,-0.175858
10.4167,-0.473775,-0.515653,0.861263,-0.205549
10.4333,-0.447345,-0.569484,0.857090,-0.229216
10.4500,-0.425869,-0.627831,0.846878,-0.241914
10.4667,-0.405874,-0.675737,0.839110,-0.249241
10.4833,-0.397395,-0.696765,0.835728,-0.237030
10.5000,-0.401070,-0.699425,0.833853,-0.197321
10.5167,-0.412317,-0.691022,0.832110,-0.142202
10.5333,-0.413592,-0.693367,0.829567,-0.089317
10.5667,-0.295611,-0.806846,0.835219,-0.052988
10.5833,-0.212621,-0.872287,0.842387,-0.014044
10.6000,-0.141607,-0.924720,0.847822,0.047142
10.6167,-0.113769,-0.936675,0.846082,0.124928
10.6333,-0.100671,-0.939182,0.839589,0.191963
10.6500,-0.101099,-0.927538,0.831032,0.242419
10.6667,-0.102497,-0.910695,0.823608,0.274003
10.6833,-0.093271,-0.898742,0.822149,0.278227
10.7000,-0.091247,-0.878303,0.820986,0.283632
10.7167,-0.084156,-0.867265,0.821931,0.283426
10.7333,-0.078135,-0.855339,0.823025,0.285923
10.7500,-0.074443,-0.841639,0.821806,0.295846
10.7667,-0.063014,-0.834113,0.824037,0.295475
10.7833,-0.040789,-0.834156,0.828255,0.296274
10.8000,-0.017563,-0.835929,0.832504,0.297069
10.8167,0.006731,-0.840867,0.836370,0.299806
10.8333,0.019331,-0.837046,0.836657,0.308931
