t_s,q_pitch,q_roll,q_yaw,q_elbow
6.5167,-1.133218,0.380000,1.141972,0.329775
6.5333,-1.312201,0.380000,1.143018,0.289952
6.5500,-1.331504,0.380000,1.154410,0.275458
6.5667,-1.336275,0.380000,1.156584,0.271252
6.5833,-1.348155,0.380000,1.169581,0.257071
6.6000,-1.365698,0.380000,1.186275,0.223396
6.6167,-1.344507,0.380000,1.170194,0.170214
6.7167,-0.575732,-0.991449,0.690588,-0.950000
6.8167,-0.513101,-1.337488,0.405343,0.029797
6.8500,-0.602915,-1.238749,0.392143,0.380142
6.8667,-0.646177,-1.203612,0.369653,0.513397
6.8833,-0.632227,-1.221687,0.345937,0.571295
6.9000,-0.572802,-1.273806,0.323542,0.590975
6.9167,-0.474347,-1.345716,0.295789,0.603546
6.9333,-0.307772,-1.441507,0.273263,0.605094
6.9500,-0.044282,-1.559677,0.271282,0.598241
7.0000,0.436102,-1.722479,0.421229,0.692436
7.0167,0.507229,-1.695879,0.489052,0.735844
7.0333,0.573148,-1.712961,0.561391,0.730177
7.0500,0.634583,-1.736441,0.652456,0.714487
7.0667,0.704899,-1.760691,0.767495,0.695266
7.0833,0.773346,-1.771009,0.883215,0.682675
7.1000,0.818007,-1.764167,0.967851,0.681720
7.1167,0.842945,-1.755201,1.026239,0.685975
7.1333,0.852603,-1.750981,1.062681,0.683800
7.1500,0.813066,-1.759571,1.060212,0.684014
7.1667,0.735339,-1.782107,1.042289,0.679868
7.2667,0.414588,-1.915433,0.831800,0.477587
7.2833,0.303549,-1.954117,0.774070,0.311054
7.3833,-0.643611,-1.005166,0.401094,-0.114553
7.4167,-0.676253,-1.040583,0.376316,-0.361795
7.4333,-0.659973,-1.056945,0.378156,-0.496265
7.4500,-0.648319,-1.067151,0.382609,-0.579693
7.5500,-1.161226,-0.100912,0.883569,0.117038
7.5667,-1.232532,0.045938,0.913911,0.151159
7.5833,-1.268314,0.148229,0.942619,0.192108
7.6000,-1.277388,0.196883,0.961538,0.199046
7.6167,-1.274353,0.221238,0.976066,0.188466
7.6333,-1.273216,0.257519,0.995770,0.186921
7.6500,-1.281180,0.330237,1.026088,0.185978
7.6667,-1.281472,0.360053,1.042486,0.183053
7.6833,-1.294730,0.380000,1.067059,0.178039
7.7167,-1.342750,0.380000,1.123000,0.163809
7.7333,-1.351064,0.380000,1.134704,0.154262
7.7500,-1.340866,0.380000,1.130520,0.147332
7.7667,-1.332317,0.379557,1.127447,0.139563
7.7833,-1.317999,0.352045,1.117135,0.107356
7.8000,-1.304313,0.317408,1.105578,0.065769
7.8167,-1.287261,0.265324,1.091101,0.027376
7.9167,-0.328715,0.041116,1.410198,-0.950000
8.0167,-0.213139,-1.496793,0.504328,-0.062048
8.0333,-0.281434,-1.441917,0.468436,0.154720
8.0667,-0.362292,-1.422978,0.409480,0.462924
8.0833,-0.356736,-1.446386,0.374375,0.563239
8.1000,-0.312842,-1.480545,0.352388,0.631861
8.1167,-0.181900,-1.542439,0.339685,0.667158
8.1333,0.003985,-1.611841,0.349421,0.691067
8.1500,0.191103,-1.675443,0.394520,0.717781
8.1667,0.341908,-1.722175,0.479048,0.745265
8.1833,0.463499,-1.756752,0.599169,0.762554
8.2000,0.524728,-1.770812,0.704042,0.766254
8.2167,0.537501,-1.776114,0.765807,0.766211
8.2333,0.542333,-1.778255,0.810236,0.769466
8.2500,0.554963,-1.779304,0.854278,0.779372
8.2667,0.582033,-1.776517,0.903122,0.801978
8.2833,0.593922,-1.771528,0.928191,0.818678
8.3000,0.583963,-1.754429,0.953518,0.853022
8.3167,0.539784,-1.751160,0.948774,0.861988
8.3333,0.478618,-1.755107,0.925224,0.846954
8.4333,-0.062365,-1.562387,0.511249,0.432871
8.5167,-0.660726,-0.980524,0.475167,0.178695
8.5333,-0.669322,-0.975936,0.471353,0.051717
8.5833,-0.491345,-1.146094,0.442564,-0.428294
8.6833,-1.164189,-0.090368,0.799256,0.350237
8.7000,-1.247944,0.027833,0.817075,0.377779
8.7167,-1.291890,0.134966,0.844689,0.408043
8.7333,-1.311386,0.218100,0.873342,0.399005
8.7500,-1.309603,0.258950,0.894660,0.368865
8.7667,-1.297119,0.289368,0.921491,0.337043
8.7833,-1.273804,0.293991,0.945692,0.302008
8.8000,-1.254668,0.298510,0.967992,0.271246
8.8167,-1.240347,0.303955,0.987707,0.246503
8.8333,-1.227109,0.299116,1.001842,0.227171
8.8500,-1.216092,0.293811,1.012200,0.211655
8.8667,-1.208934,0.286435,1.018155,0.201444
8.8833,-1.203101,0.278572,1.022362,0.193369
8.9000,-1.198033,0.270297,1.025384,0.184038
8.9167,-1.192118,0.256061,1.027249,0.162078
8.9333,-1.190078,0.258370,1.032680,0.145572
8.9500,-1.185878,0.247342,1.034069,0.130489
8.9667,-1.182263,0.233688,1.033621,0.119903
8.9833,-1.178319,0.212245,1.029735,0.103169
9.0000,-1.173149,0.184534,1.023953,0.080747
9.0167,-1.159074,0.129973,1.013862,0.036712
9.0333,-1.149037,0.076855,1.001204,-0.017676
9.0500,-1.140190,0.015434,0.984222,-0.098557
9.1500,-0.306481,-1.140367,0.577194,-0.950000
9.2500,-0.419000,-1.274484,0.268516,0.215745
9.2667,-0.464719,-1.274214,0.250190,0.350628
9.2833,-0.482194,-1.292547,0.226858,0.469658
9.3000,-0.435419,-1.354563,0.200244,0.542626
9.3167,-0.365658,-1.417184,0.181279,0.604465
9.3333,-0.273367,-1.472804,0.155469,0.649339
9.3500,-0.132264,-1.537025,0.123999,0.676974
9.3667,0.097271,-1.606761,0.092016,0.697283
9.3833,0.361436,-1.657632,0.061776,0.716983
9.4000,0.541168,-1.663208,0.010973,0.743402
9.4167,0.644735,-1.629254,-0.100795,0.767235
9.4333,0.675384,-1.569106,-0.254743,0.784361
9.4500,0.667801,-1.509064,-0.401414,0.790040
9.4667,0.658539,-1.451032,-0.542306,0.788594
9.4833,0.645277,-1.405359,-0.647586,0.792205
9.5000,0.628127,-1.378101,-0.703560,0.795173
9.5167,0.598663,-1.362883,-0.728071,0.797255
9.5333,0.551810,-1.348306,-0.754130,0.795470
9.5500,0.503004,-1.337983,-0.774163,0.790562
9.5667,0.436269,-1.332032,-0.783743,0.783653
9.5833,0.384291,-1.326708,-0.784404,0.765998
9.6000,0.357207,-1.320452,-0.780902,0.739802
9.7000,-0.079705,-1.224357,-0.371157,0.303641
9.7667,-0.555335,-0.827838,0.139840,0.022487
9.7833,-0.610544,-0.764877,0.201209,-0.027736
9.8000,-0.594868,-0.781541,0.229434,-0.110369
9.8333,-0.502712,-0.840475,0.243398,-0.384249
9.8500,-0.508203,-0.829563,0.279939,-0.437262
9.9167,-0.882684,-0.425788,0.546580,-0.007285
9.9333,-0.970272,-0.339224,0.600840,0.060089
9.9500,-1.034653,-0.248988,0.655542,0.147036
9.9667,-1.088490,-0.163479,0.702765,0.203053
9.9833,-1.128099,-0.077265,0.750432,0.216043
10.0000,-1.154302,0.012957,0.798633,0.211467
10.0167,-1.175856,0.104267,0.848510,0.205175
10.0333,-1.190558,0.173501,0.890866,0.189127
10.0500,-1.187150,0.219101,0.928556,0.158358
10.0667,-1.184227,0.263966,0.966394,0.143580
10.0833,-1.180663,0.283475,0.992424,0.110022
10.1000,-1.178147,0.289316,1.015503,0.071682
10.1167,-1.175006,0.294896,1.034087,0.047739
10.1333,-1.176916,0.326391,1.056922,0.028340
10.1500,-1.187366,0.370618,1.082025,0.019179
10.1667,-1.257982,0.380000,1.144113,0.010599
10.1833,-1.255542,0.374623,1.142637,0.011437
10.2000,-1.241124,0.329102,1.134472,0.011071
10.2167,-1.226406,0.277990,1.122038,0.011867
10.2333,-1.212109,0.228832,1.108716,0.006988
10.2500,-1.200960,0.183092,1.093118,-0.000358
10.2667,-1.187967,0.140154,1.080049,-0.005479
10.2833,-1.168658,0.088555,1.066482,-0.038493
10.3000,-1.143223,0.016890,1.049099,-0.096527
10.3167,-1.112535,-0.086357,1.021031,-0.184960
10.4167,-0.231517,-1.287899,0.546863,-0.950000
10.5167,-0.235838,-1.383764,0.247887,0.168995
10.5500,-0.395574,-1.304879,0.232745,0.470569
10.5833,-0.466611,-1.316042,0.194577,0.686309
10.6000,-0.417114,-1.355753,0.172039,0.698853
10.6833,-0.021667,-1.560557,0.111677,0.806424
10.7000,0.076289,-1.554912,0.088384,0.817354
10.7167,0.193923,-1.568554,0.055593,0.801359
10.7333,0.200607,-1.556294,0.050482,0.800469
