t_s,q_pitch,q_roll,q_yaw,q_elbow
7.6500,-0.562338,0.224690,0.527297,-0.100310
7.6667,-0.670644,0.201170,0.576895,-0.121237
7.6833,-0.704449,0.178792,0.625607,-0.118457
7.7000,-0.744829,0.164642,0.667979,-0.090966
7.7167,-0.780602,0.158125,0.709799,-0.064760
7.7333,-0.817213,0.156860,0.765014,-0.032579
7.7500,-0.852390,0.159672,0.810574,0.006889
7.7667,-0.881777,0.159154,0.846445,0.038222
7.7833,-0.897319,0.153872,0.868798,0.053834
7.8000,-0.905950,0.146319,0.880211,0.060228
7.8167,-0.931548,0.144112,0.890715,0.068340
7.8333,-0.956645,0.141404,0.898636,0.070769
7.8500,-0.974958,0.138596,0.901006,0.069477
7.8667,-0.984868,0.127996,0.911951,0.055016
7.8833,-0.986706,0.116816,0.926386,0.035915
7.9000,-0.996793,0.097932,0.929373,0.021514
7.9167,-1.007588,0.073487,0.927559,0.006446
7.9333,-1.019435,0.043281,0.920886,-0.013179
7.9500,-1.026434,0.005277,0.912583,-0.044976
7.9667,-1.038901,-0.035318,0.898404,-0.071539
7.9833,-1.046742,-0.088290,0.884661,-0.113612
8.0000,-1.032667,-0.176034,0.864096,-0.174882
8.1000,0.310294,-1.477566,0.797229,-0.950000
8.2000,0.103195,-1.771959,0.524581,-0.240460
8.2167,-0.013646,-1.685504,0.453652,-0.084586
8.2333,-0.187048,-1.547211,0.373153,0.099568
8.2667,-0.463970,-1.356615,0.308776,0.369498
8.2833,-0.473267,-1.385057,0.280028,0.416591
8.3333,0.074114,-1.764934,0.347868,0.444105
8.3500,0.155278,-1.789336,0.436432,0.520883
8.3833,0.274529,-1.881776,0.675860,0.632421
8.4000,0.300542,-1.907553,0.838200,0.666065
8.4167,0.330276,-1.928067,1.001664,0.684674
8.4333,0.372362,-1.944620,1.172145,0.688183
8.4500,0.401702,-1.950205,1.306535,0.677315
8.4667,0.428042,-1.948563,1.403635,0.670391
8.4833,0.445080,-1.942611,1.469700,0.665783
8.5000,0.448963,-1.931887,1.511608,0.680109
8.5167,0.441816,-1.920045,1.539961,0.700851
8.5333,0.433459,-1.911234,1.560294,0.718623
8.5500,0.418943,-1.912429,1.558890,0.714558
8.5667,0.387734,-1.918739,1.541888,0.703196
8.5833,0.348573,-1.926736,1.519784,0.687365
8.6000,0.316753,-1.939122,1.507629,0.669985
8.6167,0.285156,-1.949030,1.495477,0.649471
8.6333,0.259615,-1.962361,1.492124,0.621038
8.6500,0.233770,-1.982822,1.491079,0.585743
8.6667,0.199627,-2.011707,1.482173,0.537710
8.7667,-0.271058,-1.611257,0.491668,0.062576
8.8333,-0.414525,-1.170869,0.540606,-0.260289
8.9333,-0.566564,-0.236446,0.975758,-0.518197
9.0167,-0.879573,0.155447,0.988014,0.011840
9.0333,-0.926631,0.231814,1.016936,0.057615
9.0500,-0.961310,0.282038,1.036477,0.120729
9.0667,-0.980107,0.309236,1.053328,0.147913
9.0833,-1.001717,0.323413,1.057712,0.172164
9.1000,-1.017248,0.327105,1.056715,0.185891
9.1167,-1.021590,0.312034,1.056572,0.174441
9.1333,-1.029541,0.283153,1.046510,0.153504
9.1500,-1.032771,0.240669,1.037777,0.116428
9.1667,-1.033218,0.184350,1.024452,0.071947
9.1833,-1.017463,0.116802,1.017818,0.011870
9.2167,-0.994052,-0.060727,0.963380,-0.103814
9.3167,0.035661,-0.236046,1.401551,-0.950000
9.4167,-0.427299,-1.163685,0.433699,0.202986
9.4333,-0.580280,-1.127565,0.392103,0.367508
9.4500,-0.705364,-1.084271,0.363581,0.526659
9.4667,-0.819143,-1.043011,0.337188,0.672635
9.4833,-0.850267,-1.065422,0.307766,0.724542
9.5000,-0.829721,-1.111244,0.286462,0.733498
9.5333,-0.627970,-1.295273,0.232447,0.651376
9.5500,-0.535101,-1.346558,0.207094,0.645284
9.6500,0.722650,-1.944962,1.020796,0.789481
9.6667,0.739850,-1.870664,1.120684,0.783880
9.6833,0.751116,-1.899572,1.268990,0.719080
9.7000,0.726716,-1.916238,1.348975,0.683484
9.7167,0.691980,-1.931009,1.384188,0.664370
9.7333,0.657773,-1.943694,1.387918,0.659366
9.7500,0.607621,-1.955869,1.369893,0.655565
9.7667,0.557661,-1.968566,1.351028,0.644303
9.7833,0.504328,-1.981665,1.343689,0.622318
9.8000,0.440767,-1.992493,1.334386,0.592317
9.8167,0.373113,-2.007705,1.313418,0.544234
9.8333,0.307849,-2.041242,1.313843,0.454435
9.8500,0.246610,-2.083382,1.303059,0.343502
9.8667,0.177182,-2.126536,1.276671,0.219574
9.8833,0.097616,-2.161265,1.224059,0.086204
9.9833,-0.450709,-1.088593,0.304418,-0.026609
10.0833,0.015339,-0.480035,1.190145,-0.950000
10.1833,-0.650914,-0.151468,0.821538,-0.258992
10.2000,-0.775184,-0.111008,0.814731,-0.225818
10.2167,-0.839333,-0.083824,0.834160,-0.191094
10.2333,-0.895423,-0.048530,0.857757,-0.148379
10.2500,-0.947655,-0.010379,0.879687,-0.106163
10.2667,-0.982991,0.021970,0.904468,-0.085717
10.2833,-1.002296,0.043484,0.923511,-0.079534
10.3000,-1.010844,0.053599,0.935750,-0.077305
10.3167,-1.018340,0.059711,0.945731,-0.079246
10.3333,-1.022787,0.062641,0.955549,-0.084314
10.3500,-1.019973,0.060893,0.972814,-0.095484
10.3667,-1.018662,0.056068,0.985615,-0.104349
10.3833,-1.012503,0.049589,0.999749,-0.117626
10.4000,-1.006448,0.037167,1.009326,-0.131961
10.4167,-1.001141,0.020198,1.014707,-0.146993
10.4333,-0.993713,0.002116,1.020051,-0.165992
