t_s,q_pitch,q_roll,q_yaw,q_elbow
7.6667,-0.328761,-0.286075,-0.374457,1.183420
7.6833,-0.253903,-0.257093,-0.453079,0.934737
7.7000,-0.262694,-0.249136,-0.485938,0.951746
7.7167,-0.262007,-0.240239,-0.511608,0.942086
7.7333,-0.260987,-0.227715,-0.539547,0.929004
7.7500,-0.259447,-0.214104,-0.565823,0.914302
7.7667,-0.254476,-0.205408,-0.588403,0.903923
7.7833,-0.250397,-0.195413,-0.605478,0.896862
7.8000,-0.240067,-0.182971,-0.625890,0.884276
7.8167,-0.220751,-0.169769,-0.650621,0.868491
7.8333,-0.197133,-0.158987,-0.672127,0.862000
7.8667,-0.100922,-0.151238,-0.704506,0.869390
7.8833,-0.062788,-0.136395,-0.722406,0.907340
7.9000,-0.031727,-0.115788,-0.730171,0.946236
7.9167,-0.007732,-0.099451,-0.727900,0.993360
7.9333,0.021580,-0.079804,-0.722488,1.018641
7.9500,0.049703,-0.067351,-0.711732,1.047192
7.9667,0.080674,-0.047982,-0.703413,1.053049
7.9833,0.110042,-0.019000,-0.689009,1.049011
8.0000,0.158522,0.033036,-0.681569,0.973341
8.0167,0.185897,0.068144,-0.683340,0.929745
8.0333,0.201882,0.090694,-0.688008,0.902890
8.0500,0.205423,0.097711,-0.690752,0.900846
8.0667,0.210103,0.107326,-0.695125,0.889951
8.0833,0.213316,0.116284,-0.698673,0.881183
8.1000,0.213128,0.121036,-0.701619,0.876654
8.1167,0.207760,0.123602,-0.704466,0.884611
8.1333,0.200686,0.123192,-0.706672,0.891561
8.1500,0.195339,0.123313,-0.707867,0.894869
8.1667,0.192133,0.126405,-0.707579,0.895553
8.1833,0.186921,0.130564,-0.707258,0.900261
8.2000,0.182424,0.132481,-0.707095,0.904373
8.2167,0.182008,0.137782,-0.707189,0.896819
8.2333,0.180022,0.138131,-0.707722,0.893462
8.2500,0.177202,0.131406,-0.709398,0.891290
8.2667,0.174258,0.121442,-0.711905,0.887677
8.2833,0.169962,0.108975,-0.714940,0.883295
8.3000,0.160898,0.088493,-0.721292,0.884162
8.3167,0.141886,0.053321,-0.729750,0.905513
8.3333,0.110993,0.000363,-0.734103,0.956276
8.3500,0.073922,-0.069878,-0.726891,1.028242
8.3667,0.040528,-0.152147,-0.705223,1.099255
8.3833,-0.000658,-0.268885,-0.609828,1.234709
