t_s,q_pitch,q_roll,q_yaw,q_elbow
7.1500,-0.710683,-0.443052,0.116528,1.094834
7.1667,-0.647740,-0.481835,0.160436,0.810593
7.1833,-0.653764,-0.487599,0.184634,0.826244
7.2000,-0.652483,-0.494634,0.198668,0.820468
7.2167,-0.650280,-0.502269,0.211872,0.813048
7.2333,-0.645261,-0.512464,0.227565,0.799934
7.2500,-0.640604,-0.521700,0.242745,0.787657
7.2667,-0.632855,-0.534637,0.256300,0.772313
7.2833,-0.635579,-0.532154,0.263413,0.769859
7.3000,-0.634008,-0.537608,0.277914,0.757277
7.3167,-0.636089,-0.536472,0.290547,0.747410
7.3333,-0.628541,-0.547990,0.302900,0.726519
7.3500,-0.617014,-0.566291,0.313028,0.706093
7.3667,-0.602784,-0.586273,0.322411,0.684145
7.3833,-0.587894,-0.605459,0.331587,0.665534
7.4000,-0.583648,-0.605550,0.337452,0.664018
7.4167,-0.577247,-0.606049,0.343305,0.666035
7.4333,-0.572184,-0.605750,0.351457,0.673362
7.4500,-0.569768,-0.603070,0.361698,0.683703
7.4667,-0.562776,-0.596453,0.371054,0.689016
7.4833,-0.551148,-0.588551,0.381084,0.695787
7.5000,-0.517955,-0.592038,0.393856,0.685114
7.5167,-0.473659,-0.601412,0.406125,0.675740
7.5333,-0.405956,-0.627974,0.415892,0.663226
7.5500,-0.322033,-0.665219,0.422461,0.665182
7.5667,-0.246087,-0.697005,0.426538,0.681936
7.5833,-0.197059,-0.700569,0.436794,0.704402
7.6000,-0.164238,-0.690172,0.446676,0.709875
7.6167,-0.120215,-0.691048,0.457827,0.695385
7.6333,-0.046876,-0.710000,0.470744,0.656270
7.6500,0.026388,-0.725483,0.484987,0.639480
7.6667,0.117281,-0.753089,0.499509,0.621084
7.6833,0.208445,-0.775705,0.516834,0.606912
7.7000,0.295238,-0.790139,0.537192,0.594831
7.7167,0.381952,-0.793989,0.558940,0.595359
7.7333,0.471780,-0.785868,0.585918,0.601835
7.7500,0.542760,-0.768421,0.614646,0.635638
7.8333,0.472868,-0.522250,0.147290,1.498641
7.8500,0.497749,-0.514724,-0.053683,1.504923
7.8667,0.515702,-0.501244,-0.113088,1.505257
7.8833,0.524826,-0.491736,-0.128281,1.504635
7.9000,0.525130,-0.474651,-0.130620,1.504638
7.9167,0.512019,-0.449919,-0.133409,1.504643
7.9333,0.492951,-0.422993,-0.135180,1.504668
7.9500,0.469742,-0.394316,-0.133955,1.504645
8.0333,0.495064,-0.174123,-0.012412,0.803973
8.0500,0.505668,-0.164431,0.067763,0.678286
8.0667,0.509980,-0.176258,0.136186,0.608405
8.0833,0.511136,-0.195527,0.177519,0.590920
8.1000,0.504316,-0.225745,0.221841,0.627891
8.1167,0.487354,-0.259142,0.273295,0.710089
8.1333,0.469369,-0.286713,0.318866,0.797252
8.1667,0.409565,-0.314217,0.340695,1.097394
8.1833,0.399603,-0.330507,0.317804,1.216478
8.2000,0.383510,-0.339284,0.171894,1.356895
8.2167,0.367316,-0.363728,0.006931,1.467969
8.2333,0.382466,-0.392472,-0.084358,1.500110
8.2500,0.407113,-0.420539,-0.120621,1.504851
8.2667,0.431278,-0.447881,-0.132600,1.504832
8.2833,0.446687,-0.475531,-0.136140,1.504675
8.3000,0.448943,-0.507096,-0.138460,1.504656
8.3167,0.437845,-0.529422,-0.140347,1.505410
8.3333,0.427037,-0.537136,-0.140858,1.504667
8.3500,0.411986,-0.532864,-0.140168,1.504658
8.3667,0.400193,-0.527877,-0.139761,1.504663
8.3833,0.385321,-0.523787,-0.139925,1.504665
8.4000,0.372612,-0.519474,-0.139786,1.504661
8.4167,0.362844,-0.515230,-0.139051,1.504644
8.4333,0.355848,-0.512805,-0.138979,1.504646
8.4500,0.348694,-0.508925,-0.138619,1.504643
8.4667,0.340322,-0.501968,-0.138295,1.504657
8.4833,0.323632,-0.491091,-0.137698,1.504639
8.5000,0.311086,-0.486156,-0.137511,1.504639
8.5167,0.301076,-0.483912,-0.137652,1.504667
8.5333,0.292649,-0.484552,-0.137342,1.504638
8.5500,0.289072,-0.487484,-0.137433,1.504637
8.5667,0.294295,-0.500724,-0.137319,1.504636
8.5833,0.298360,-0.516060,-0.137440,1.504635
8.6000,0.300780,-0.532571,-0.137117,1.504633
8.7000,0.271684,-0.543894,-0.058451,0.904285
8.7167,0.254542,-0.560033,-0.012969,0.798966
8.7333,0.197797,-0.554519,0.002024,0.759294
8.7500,0.126160,-0.549081,0.044349,0.750831
8.7667,0.066665,-0.544158,0.084093,0.747703
8.7833,0.020282,-0.542749,0.120034,0.750456
8.8000,-0.008557,-0.541672,0.142668,0.742551
8.8167,-0.034815,-0.529215,0.157170,0.724414
8.8333,-0.043670,-0.528947,0.186675,0.701587
8.8500,-0.050979,-0.525184,0.205194,0.691588
