t_s,q_pitch,q_roll,q_yaw,q_elbow
6.7167,-0.223064,-0.380000,-1.063518,1.230444
6.7333,-0.232659,-0.380000,-1.149283,1.125208
6.7500,-0.228009,-0.380000,-1.126896,1.128924
6.7667,-0.226085,-0.380000,-1.076012,1.139291
6.7833,-0.222195,-0.380000,-1.007897,1.147870
6.8000,-0.185328,-0.380000,-0.908777,1.106288
6.8167,-0.145583,-0.349377,-0.870066,1.017549
6.8333,-0.082417,-0.267577,-0.868146,0.894936
6.8500,-0.037181,-0.207864,-0.876906,0.833642
6.8667,-0.004159,-0.161086,-0.886928,0.798041
6.8833,0.018319,-0.122039,-0.895391,0.766518
6.9000,0.032971,-0.092293,-0.902466,0.744533
6.9167,0.049331,-0.060351,-0.909790,0.719640
6.9333,0.064048,-0.030628,-0.917081,0.699442
6.9500,0.080066,-0.001735,-0.922897,0.683912
6.9667,0.100725,0.029210,-0.929558,0.661978
6.9833,0.117379,0.058024,-0.935138,0.647371
7.0000,0.131115,0.079442,-0.939656,0.639301
7.0167,0.139323,0.092520,-0.941513,0.646363
7.0333,0.142380,0.104346,-0.941491,0.649760
7.0500,0.148605,0.118929,-0.942957,0.644376
7.0667,0.153874,0.132042,-0.944345,0.635537
7.0833,0.158980,0.146047,-0.945535,0.624190
7.1000,0.163548,0.155205,-0.947965,0.612315
7.1167,0.165506,0.162383,-0.950328,0.600669
7.1333,0.166041,0.168332,-0.952760,0.590847
7.1500,0.165529,0.173692,-0.954125,0.583407
7.1667,0.164702,0.179103,-0.955419,0.577028
7.1833,0.162598,0.182614,-0.955757,0.574684
7.2000,0.160757,0.185999,-0.956167,0.572038
7.2167,0.159442,0.189668,-0.957578,0.568341
7.2333,0.158563,0.192178,-0.958457,0.565895
7.2500,0.156889,0.193864,-0.958351,0.565126
7.2667,0.154129,0.196193,-0.957692,0.564615
7.2833,0.151737,0.197792,-0.957317,0.563744
7.3000,0.152575,0.200583,-0.959536,0.555223
7.3167,0.156031,0.203159,-0.963981,0.543416
7.3333,0.157478,0.204088,-0.967318,0.536782
7.3500,0.156818,0.201505,-0.969817,0.533977
7.3667,0.151810,0.198352,-0.970911,0.535035
7.3833,0.139337,0.190756,-0.972035,0.547976
7.4000,0.125645,0.180796,-0.972457,0.563074
7.4167,0.109710,0.172093,-0.971182,0.581070
7.4333,0.096450,0.166925,-0.968851,0.591901
7.4500,0.082827,0.163278,-0.965579,0.599782
7.4667,0.063103,0.159812,-0.959816,0.609481
7.4833,0.038847,0.153037,-0.952821,0.621970
7.5000,0.009982,0.144405,-0.944188,0.638344
7.5167,-0.024208,0.125359,-0.934854,0.667838
7.5333,-0.059656,0.104660,-0.924283,0.698222
7.5500,-0.092279,0.083614,-0.913783,0.724423
7.5667,-0.135510,0.055951,-0.898849,0.767433
7.5833,-0.170860,0.033517,-0.883526,0.801701
