t_s,q_pitch,q_roll,q_yaw,q_elbow
8.7833,0.430340,-0.135504,0.254822,0.367503
8.8000,0.411132,-0.150567,0.310421,0.386793
8.8667,0.328315,-0.162380,0.369570,0.384546
8.9333,0.321063,-0.236689,0.415712,0.541396
9.0167,0.320485,-0.401402,0.342781,1.204094
9.0333,0.305586,-0.421010,0.160944,1.360874
9.0500,0.288302,-0.449229,-0.008385,1.475826
9.0667,0.292916,-0.469513,-0.093995,1.502596
9.0833,0.292986,-0.490288,-0.124462,1.504755
9.1000,0.284982,-0.501798,-0.133965,1.504632
9.1167,0.268600,-0.507442,-0.136751,1.504630
9.1333,0.239366,-0.505494,-0.137044,1.504608
9.2333,0.197453,-0.409819,-0.039389,0.960735
9.2500,0.220758,-0.417500,0.025587,0.829328
9.2667,0.242784,-0.439194,0.076572,0.767186
9.2833,0.263784,-0.462416,0.112745,0.729507
9.3000,0.279108,-0.485642,0.147986,0.706987
9.3167,0.294506,-0.506426,0.176029,0.688204
9.3333,0.294410,-0.521780,0.204382,0.669226
9.3500,0.291665,-0.534183,0.232933,0.648793
9.3667,0.281327,-0.541046,0.255868,0.626061
9.3833,0.266561,-0.545741,0.279016,0.605072
9.4000,0.249505,-0.547361,0.302812,0.586125
9.4167,0.238826,-0.552276,0.325732,0.566492
9.4333,0.222761,-0.553263,0.342618,0.551130
9.4500,0.206869,-0.554422,0.359191,0.538777
9.4667,0.193150,-0.553998,0.369991,0.530605
9.4833,0.183932,-0.556722,0.380048,0.526930
9.5000,0.176267,-0.560172,0.389748,0.528031
9.5167,0.172185,-0.566844,0.398357,0.531567
9.5333,0.168189,-0.574986,0.405949,0.535054
9.5500,0.166854,-0.585883,0.423375,0.524293
9.5667,0.175154,-0.600636,0.446362,0.485137
9.5833,0.165731,-0.611913,0.467839,0.440067
9.6000,0.143513,-0.620509,0.482289,0.396185
9.6167,0.133291,-0.645155,0.492795,0.345264
9.6333,0.112025,-0.667819,0.501146,0.302333
9.6500,0.110261,-0.708799,0.511673,0.235718
9.6667,0.134333,-0.760319,0.524211,0.140964
9.6833,0.166442,-0.810855,0.540646,0.013192
9.7000,0.207105,-0.854488,0.558406,-0.110603
9.7167,0.275284,-0.913385,0.580338,-0.226750
9.7833,0.436539,-0.987945,0.638190,-0.574686
9.8667,-0.009956,-0.497037,0.733789,-0.353494
9.9667,-0.061944,-0.465081,0.771067,-0.323749
10.0667,-0.360799,-0.310186,0.751447,-0.020928
10.0833,-0.379558,-0.308656,0.769927,-0.075012
10.1000,-0.396824,-0.302158,0.791152,-0.094678
10.1167,-0.417374,-0.307571,0.803257,-0.114132
10.1333,-0.433849,-0.324440,0.809995,-0.131207
10.1500,-0.448827,-0.346072,0.813390,-0.147216
10.1667,-0.459899,-0.374322,0.813681,-0.158827
10.1833,-0.448494,-0.427427,0.811140,-0.192350
10.2000,-0.445492,-0.475911,0.799483,-0.181705
10.2167,-0.452547,-0.508205,0.793555,-0.142989
10.2333,-0.460940,-0.531762,0.792026,-0.090722
10.2500,-0.474468,-0.552986,0.785889,-0.021772
10.2667,-0.495398,-0.562261,0.778804,0.060836
10.2833,-0.507465,-0.575322,0.771292,0.133841
10.3000,-0.486216,-0.614158,0.764687,0.162432
10.3167,-0.441458,-0.662302,0.762284,0.166796
10.3333,-0.367113,-0.725713,0.763934,0.143601
10.3500,-0.291452,-0.780427,0.769440,0.123946
10.3667,-0.231755,-0.812194,0.778421,0.138890
10.3833,-0.201816,-0.809698,0.786207,0.178938
10.4000,-0.180143,-0.800806,0.792114,0.222061
10.4167,-0.158829,-0.791665,0.797186,0.258859
10.4333,-0.152152,-0.772311,0.799507,0.300467
10.4500,-0.141225,-0.766226,0.800477,0.313931
10.4667,-0.127401,-0.759465,0.802745,0.322376
10.4833,-0.114311,-0.753606,0.804577,0.332750
10.5000,-0.105219,-0.742854,0.805018,0.349332
10.5167,-0.100788,-0.733220,0.805080,0.359907
10.5333,-0.098116,-0.722559,0.803457,0.375083
10.5667,-0.036943,-0.748054,0.810980,0.363879
10.5833,-0.021524,-0.753574,0.811991,0.368976
10.6000,-0.006345,-0.765472,0.809635,0.365984
