t_s,q_pitch,q_roll,q_yaw,q_elbow
7.4167,0.101524,-0.643824,0.034772,0.546801
7.4333,0.111795,-0.662362,0.067026,0.511033
7.4500,0.126692,-0.667217,0.088917,0.505375
7.4667,0.152142,-0.672978,0.118301,0.494018
7.4833,0.194263,-0.683575,0.145925,0.490666
7.5167,0.303558,-0.702380,0.179182,0.545660
7.5333,0.364663,-0.707442,0.211902,0.591194
7.5500,0.416236,-0.707191,0.233413,0.597839
7.5667,0.469344,-0.714128,0.270251,0.558821
7.5833,0.492264,-0.720167,0.300112,0.517709
7.6000,0.494920,-0.726521,0.328672,0.472915
7.6167,0.489470,-0.730830,0.351307,0.436920
7.6333,0.491844,-0.735281,0.375476,0.412612
7.6500,0.490811,-0.734200,0.401504,0.393559
7.6667,0.482997,-0.723942,0.423717,0.376104
7.6833,0.478360,-0.717589,0.438409,0.373953
7.7000,0.472421,-0.716449,0.456722,0.379426
7.7167,0.475365,-0.721018,0.479422,0.398341
7.7333,0.476312,-0.724064,0.500385,0.419592
7.7500,0.476139,-0.721470,0.521280,0.448534
7.7667,0.474862,-0.719759,0.543578,0.480552
7.7833,0.474235,-0.719866,0.559023,0.501668
7.8000,0.469405,-0.718780,0.569107,0.508147
7.8167,0.452612,-0.704638,0.586278,0.536777
7.8333,0.437775,-0.687248,0.602135,0.578747
7.8500,0.440403,-0.681573,0.611709,0.587275
7.8667,0.444759,-0.681646,0.619417,0.593805
7.8833,0.449348,-0.677426,0.629862,0.609981
7.9000,0.453181,-0.672389,0.639278,0.627417
7.9167,0.450247,-0.667189,0.646204,0.640886
7.9333,0.447025,-0.665265,0.647416,0.639594
7.9500,0.443218,-0.665178,0.650896,0.630461
7.9667,0.435525,-0.663834,0.652450,0.625794
7.9833,0.431397,-0.662611,0.654810,0.622949
8.0000,0.425001,-0.660142,0.657006,0.618598
8.0167,0.419153,-0.660634,0.660054,0.611193
8.0500,0.419204,-0.667105,0.664377,0.600409
