t_s,q_pitch,q_roll,q_yaw,q_elbow
7.6667,0.184130,-0.583342,0.055084,0.511661
7.6833,0.183404,-0.597429,0.084794,0.490701
7.7000,0.183283,-0.603453,0.099738,0.487476
7.7167,0.180757,-0.607400,0.115224,0.483618
7.7333,0.174705,-0.610009,0.130852,0.481241
7.7500,0.169223,-0.612992,0.146018,0.480939
7.7667,0.169343,-0.615097,0.153377,0.480842
7.7833,0.170276,-0.619413,0.167824,0.484414
7.8000,0.173505,-0.627857,0.187839,0.496360
7.8167,0.184303,-0.640831,0.212272,0.518504
7.8333,0.191104,-0.648991,0.241846,0.564795
7.8500,0.193105,-0.654229,0.272462,0.628534
7.8667,0.205748,-0.655684,0.299869,0.684231
7.8833,0.220190,-0.646580,0.330170,0.777252
7.9000,0.237253,-0.627391,0.356160,0.859671
7.9167,0.240379,-0.606183,0.372055,0.949002
7.9333,0.223393,-0.580433,0.371650,1.053117
7.9500,0.199588,-0.550552,0.338471,1.175942
7.9667,0.144400,-0.502648,0.121079,1.373762
7.9833,0.121692,-0.483120,-0.033888,1.491357
8.0000,0.139377,-0.472687,-0.104818,1.504534
8.0167,0.139076,-0.458722,-0.125474,1.504555
8.0333,0.125497,-0.444445,-0.130265,1.504597
8.0500,0.107434,-0.429002,-0.131518,1.504590
8.0667,0.090183,-0.411272,-0.131651,1.504579
8.0833,0.080742,-0.401577,-0.131339,1.504581
8.1000,0.070766,-0.392317,-0.130950,1.504579
8.1167,0.063142,-0.379219,-0.130481,1.504575
8.1333,0.059234,-0.372606,-0.130042,1.504575
8.1500,0.057077,-0.367602,-0.129609,1.504575
8.1667,0.061840,-0.367599,-0.132056,1.504637
8.1833,0.068551,-0.365945,-0.132681,1.504646
8.2000,0.075731,-0.368792,-0.133156,1.504629
8.2167,0.076440,-0.369177,-0.131247,1.504577
8.2333,0.073101,-0.371493,-0.129861,1.504582
8.2500,0.068956,-0.380216,-0.129722,1.504583
8.2667,0.066727,-0.393493,-0.129873,1.504585
8.2833,0.055882,-0.402199,-0.131005,1.504568
8.3000,0.045586,-0.413140,-0.131892,1.504477
8.3500,0.033504,-0.453054,-0.105014,1.431911
8.3667,0.119284,-0.481367,-0.018279,1.172442
8.3833,0.138349,-0.517196,0.027633,1.070661
8.4000,0.156087,-0.553044,0.069670,0.952858
8.4167,0.163963,-0.585942,0.104362,0.869640
8.4333,0.160303,-0.606074,0.134973,0.811081
8.4500,0.154308,-0.614814,0.166169,0.748800
8.4667,0.153256,-0.622564,0.194522,0.695777
8.4833,0.153288,-0.629750,0.224363,0.649928
8.5000,0.149839,-0.631170,0.251191,0.613926
8.5167,0.136073,-0.622852,0.275687,0.581417
8.5333,0.126094,-0.617881,0.299933,0.550897
8.5500,0.114404,-0.610733,0.313034,0.540914
8.5667,0.112834,-0.617411,0.327822,0.530483
8.5833,0.115392,-0.627481,0.341372,0.523829
8.6000,0.118576,-0.638062,0.354236,0.520143
8.6167,0.119105,-0.643509,0.362868,0.519401
8.6333,0.120389,-0.647632,0.371852,0.518830
8.6500,0.122095,-0.651295,0.380825,0.517254
8.6667,0.127417,-0.659827,0.393107,0.514096
8.6833,0.129819,-0.665392,0.400868,0.512258
8.7000,0.128338,-0.668525,0.404075,0.513443
8.7167,0.125819,-0.670050,0.407620,0.513242
8.7333,0.127851,-0.676792,0.418812,0.504916
8.7500,0.132653,-0.687656,0.432871,0.495599
8.7667,0.143835,-0.701706,0.446445,0.477332
8.7833,0.159046,-0.719637,0.458945,0.461260
8.8000,0.174309,-0.739769,0.470085,0.449112
8.8167,0.187984,-0.763142,0.479117,0.431263
