t_s,q_pitch,q_roll,q_yaw,q_elbow
7.7333,0.291831,-0.612243,0.029203,0.238962
7.7500,0.289587,-0.619172,0.037325,0.238302
7.7667,0.284057,-0.635981,0.051396,0.234401
7.7833,0.272053,-0.654486,0.063668,0.227946
7.8000,0.261092,-0.682307,0.081016,0.216322
7.8167,0.262678,-0.718354,0.103735,0.182908
7.8333,0.284476,-0.756812,0.125289,0.115716
7.8500,0.329815,-0.800210,0.145444,0.026432
7.9500,-0.089026,-0.419745,0.443271,-0.194783
7.9833,-0.258392,-0.349813,0.504894,-0.196765
8.0000,-0.327426,-0.344029,0.532734,-0.203671
8.0167,-0.366246,-0.356159,0.540963,-0.212455
8.0333,-0.392308,-0.377807,0.546287,-0.219966
8.0500,-0.405774,-0.402123,0.553238,-0.230251
8.0667,-0.405339,-0.424026,0.578734,-0.245902
8.0833,-0.395485,-0.458315,0.597537,-0.278701
8.2167,-0.145043,-0.571775,0.667813,-0.409142
8.3167,-0.316184,-0.559458,0.639460,-0.157877
8.3333,-0.334112,-0.580197,0.635715,-0.166295
8.3500,-0.329803,-0.605634,0.637715,-0.158639
8.3667,-0.286076,-0.666478,0.641619,-0.173441
8.3833,-0.251217,-0.721107,0.643199,-0.145321
8.4000,-0.217204,-0.775751,0.642188,-0.097762
8.4333,-0.104123,-0.886738,0.646169,0.016232
8.4500,-0.048153,-0.924503,0.657136,0.075738
8.4667,-0.044067,-0.917167,0.665062,0.142406
8.4833,-0.043500,-0.902813,0.672821,0.189641
8.5000,-0.036169,-0.891651,0.680667,0.229588
8.5167,-0.049910,-0.866147,0.685499,0.264961
8.5333,-0.057587,-0.850833,0.688323,0.285852
8.5500,-0.054488,-0.846778,0.690589,0.299525
8.5667,-0.047876,-0.846022,0.692617,0.313363
8.5833,-0.036803,-0.844529,0.695616,0.340706
8.6000,-0.028703,-0.837216,0.698878,0.370394
8.6167,-0.027019,-0.824415,0.701241,0.399372
8.6333,-0.025103,-0.812371,0.702946,0.421226
8.6500,-0.027383,-0.800192,0.703043,0.443915
8.6667,-0.040709,-0.781893,0.701586,0.459409
8.6833,-0.046454,-0.774855,0.698801,0.472278
8.7000,-0.044795,-0.772393,0.696543,0.487352
8.7167,-0.044501,-0.767816,0.694263,0.504534
8.7333,-0.043487,-0.760640,0.692734,0.520187
8.7500,-0.043921,-0.753755,0.690580,0.532759
8.7667,-0.045024,-0.746414,0.688328,0.543953
8.7833,-0.045123,-0.742328,0.686428,0.550246
8.8000,-0.047540,-0.738812,0.683767,0.556515
8.8167,-0.046908,-0.737690,0.683237,0.555334
8.8333,-0.045080,-0.736776,0.682039,0.552321
8.8500,-0.046031,-0.735411,0.681268,0.552291
8.8667,-0.042467,-0.737514,0.680686,0.553426
8.8833,-0.036821,-0.739951,0.679623,0.556598
8.9000,-0.029967,-0.744303,0.677271,0.566809
8.9167,-0.017007,-0.748167,0.676399,0.579661
8.9333,0.002205,-0.751098,0.675787,0.603316
8.9500,0.024633,-0.753790,0.673714,0.637984
8.9667,0.060444,-0.754655,0.672304,0.678640
8.9833,0.091260,-0.748423,0.669717,0.727820
9.0000,0.132510,-0.736059,0.663601,0.794686
9.0667,0.164735,-0.572233,0.208942,1.404256
9.0833,0.173353,-0.558164,-0.024019,1.501222
9.1000,0.211649,-0.551127,-0.106830,1.504865
9.1167,0.252600,-0.538363,-0.131320,1.504878
9.1333,0.268052,-0.494307,-0.136093,1.504655
9.3333,0.394860,-0.117285,-0.008870,0.596466
9.3500,0.408230,-0.130181,0.072103,0.527295
9.3667,0.432730,-0.156440,0.137793,0.438566
9.3833,0.442741,-0.186385,0.186929,0.403666
9.4000,0.446557,-0.227377,0.227246,0.425187
9.4667,0.260767,-0.332842,0.240650,1.002805
9.4833,0.219131,-0.375859,0.257005,1.106851
9.5000,0.147838,-0.413267,0.196757,1.295343
9.5167,0.087375,-0.449114,0.018321,1.460116
9.5333,0.079643,-0.499118,-0.084651,1.502121
