t_s,q_pitch,q_roll,q_yaw,q_elbow
7.4833,0.397706,0.239506,-0.189709,0.744768
7.5000,0.390334,0.250843,-0.234524,0.770354
7.5167,0.392798,0.255782,-0.256163,0.767054
7.5333,0.392944,0.256123,-0.263618,0.766518
7.5500,0.392653,0.257573,-0.270625,0.765807
7.5667,0.391427,0.261682,-0.284013,0.763387
7.5833,0.396484,0.272581,-0.317319,0.751407
7.6000,0.402296,0.282560,-0.349986,0.740566
7.6167,0.404693,0.293361,-0.374146,0.730791
7.6333,0.404339,0.305124,-0.396818,0.724072
7.6500,0.403477,0.314825,-0.412790,0.719626
7.6667,0.399345,0.322496,-0.428196,0.724574
7.6833,0.392864,0.330677,-0.447492,0.736691
7.7000,0.382454,0.338413,-0.468959,0.756559
7.7167,0.353288,0.341678,-0.492513,0.797538
7.7333,0.304724,0.339063,-0.511521,0.858865
7.7500,0.260134,0.343246,-0.519366,0.892273
7.7667,0.229266,0.344367,-0.525337,0.912682
7.7833,0.212053,0.342096,-0.530182,0.935439
7.8000,0.209362,0.341113,-0.533271,0.945760
7.8167,0.215578,0.345165,-0.535477,0.940690
7.8333,0.209994,0.348792,-0.535351,0.942776
7.8500,0.195069,0.352003,-0.534850,0.948394
7.8667,0.179728,0.352401,-0.533763,0.945371
7.8833,0.185620,0.364683,-0.539156,0.890740
7.9000,0.190952,0.374886,-0.548133,0.849648
7.9167,0.193513,0.381457,-0.556218,0.828731
7.9333,0.195415,0.387901,-0.565062,0.809489
7.9500,0.194375,0.394097,-0.574499,0.784860
7.9667,0.203282,0.408688,-0.584580,0.753117
7.9833,0.215376,0.416503,-0.595564,0.735994
8.0000,0.225360,0.417641,-0.605912,0.729667
8.0167,0.229882,0.422035,-0.614223,0.722594
8.0333,0.226105,0.423255,-0.615285,0.721779
8.0500,0.217002,0.418326,-0.623071,0.727358
8.0667,0.207858,0.414078,-0.628187,0.729588
8.0833,0.197849,0.412277,-0.633854,0.732818
8.1000,0.190534,0.407136,-0.638827,0.735185
8.1167,0.186974,0.405783,-0.640086,0.733011
8.1333,0.187192,0.405660,-0.645079,0.726662
8.1500,0.189490,0.405540,-0.650523,0.722163
8.1667,0.196675,0.404777,-0.655454,0.722156
8.1833,0.206100,0.399875,-0.664672,0.735045
8.2000,0.216526,0.393495,-0.674615,0.749384
8.2167,0.229718,0.387675,-0.683589,0.764876
8.2333,0.237010,0.382661,-0.689574,0.785816
8.2500,0.229078,0.376421,-0.690780,0.819162
8.2667,0.222868,0.373102,-0.689455,0.838590
8.2833,0.211779,0.376030,-0.685139,0.846779
8.3000,0.197994,0.375786,-0.679980,0.857691
8.3333,0.139699,0.346965,-0.653715,0.981841
8.3500,0.134000,0.351765,-0.646223,0.983593
8.3667,0.137978,0.359101,-0.641580,0.984910
8.4000,0.179730,0.367731,-0.631070,0.963942
8.4167,0.181160,0.360865,-0.624243,0.972628
8.4333,0.192278,0.357283,-0.618910,0.965326
8.4500,0.207005,0.351361,-0.616799,0.960860
