t_s,q_pitch,q_roll,q_yaw,q_elbow
7.0833,-0.960867,-0.257683,-0.027623,1.504135
7.1000,-0.783585,-0.279992,0.058985,0.933802
7.1167,-0.803617,-0.295842,0.108804,0.991790
7.1333,-0.780978,-0.321443,0.147867,0.940735
7.1500,-0.766214,-0.340980,0.178285,0.907549
7.1667,-0.751351,-0.360080,0.208184,0.870998
7.1833,-0.742579,-0.374551,0.233822,0.843916
7.2000,-0.737248,-0.385415,0.255139,0.824141
7.2167,-0.733172,-0.396912,0.275189,0.806496
7.2333,-0.727882,-0.409386,0.290196,0.794189
7.2500,-0.726937,-0.413563,0.296017,0.796301
7.2667,-0.731197,-0.413228,0.311860,0.805599
7.2833,-0.736036,-0.405451,0.325474,0.811675
7.3000,-0.732581,-0.401175,0.332621,0.810561
7.3167,-0.723408,-0.402275,0.344033,0.805756
7.3333,-0.705117,-0.409779,0.356583,0.798938
7.3500,-0.676151,-0.425017,0.369771,0.787331
7.3667,-0.640479,-0.435058,0.384732,0.773637
7.3833,-0.592958,-0.452660,0.398952,0.747373
7.4000,-0.530463,-0.475678,0.413622,0.724583
7.4167,-0.438513,-0.518021,0.429359,0.680820
7.4333,-0.340143,-0.560687,0.444080,0.652118
7.4500,-0.221783,-0.615188,0.458197,0.626314
7.4667,-0.134817,-0.642736,0.474052,0.619217
7.4833,-0.050434,-0.667762,0.490469,0.607084
7.5000,0.049761,-0.699084,0.508463,0.585571
7.5167,0.164849,-0.733654,0.527468,0.574727
7.5333,0.285434,-0.760793,0.551301,0.568097
7.6333,0.478008,-0.576739,0.353320,1.321667
7.6500,0.451953,-0.549123,0.022345,1.503704
7.6667,0.475198,-0.561382,-0.092747,1.504728
7.6833,0.488166,-0.572722,-0.122979,1.504633
7.7000,0.491359,-0.585426,-0.130013,1.504637
7.7167,0.488155,-0.593693,-0.139842,1.504792
7.7333,0.485810,-0.600730,-0.143320,1.504770
7.7500,0.479921,-0.601693,-0.143120,1.504672
7.7667,0.468221,-0.601677,-0.144224,1.505254
7.7833,0.457494,-0.600713,-0.143750,1.504659
7.8000,0.444019,-0.599132,-0.143070,1.504654
7.8167,0.424577,-0.596958,-0.142816,1.504651
7.8333,0.404464,-0.591450,-0.142391,1.504653
7.8500,0.390156,-0.580929,-0.141936,1.504649
7.8667,0.374045,-0.568601,-0.141884,1.504674
7.8833,0.361841,-0.553121,-0.140686,1.504646
7.9000,0.346926,-0.533444,-0.139631,1.504643
7.9167,0.323941,-0.512142,-0.138442,1.504639
7.9667,0.248543,-0.469066,-0.112567,1.461475
7.9833,0.328680,-0.457740,-0.019161,1.183435
8.0000,0.312501,-0.449682,0.015587,1.156575
8.0167,0.320895,-0.455535,0.061332,1.087066
8.0333,0.319577,-0.462620,0.093172,1.058741
8.0833,0.155624,-0.426402,0.019775,1.431498
8.1000,0.215469,-0.427829,0.044097,1.271468
8.1167,0.171930,-0.421568,0.031992,1.371281
8.1333,0.192056,-0.425361,0.038188,1.319762
8.1500,0.190852,-0.429117,0.041680,1.329228
8.1667,0.208994,-0.433224,0.058755,1.282067
8.1833,0.214347,-0.437240,0.068339,1.272340
8.2000,0.228841,-0.444418,0.084659,1.244853
8.2167,0.225392,-0.448394,0.093847,1.265350
8.2333,0.219439,-0.450765,0.095108,1.291400
8.2500,0.224668,-0.448455,0.095112,1.286917
8.2667,0.241427,-0.448713,0.098402,1.270548
8.2833,0.253804,-0.451216,0.100713,1.267949
8.3000,0.268294,-0.457297,0.105892,1.253778
8.3333,0.213859,-0.479917,-0.001260,1.447103
8.3500,0.212373,-0.495684,-0.071048,1.472441
8.4500,0.112725,-0.518672,-0.005632,1.223655
8.4667,0.163934,-0.537994,0.048382,1.008727
8.4833,0.160675,-0.551077,0.084233,0.940147
8.5000,0.143072,-0.555695,0.116387,0.886322
8.5167,0.107096,-0.545338,0.140186,0.855369
8.5333,0.062449,-0.525765,0.157796,0.831693
8.5500,0.023866,-0.506632,0.171212,0.808863
8.5667,0.001385,-0.501384,0.191934,0.785962
8.5833,-0.005293,-0.507022,0.215276,0.765379
