t_s,q_pitch,q_roll,q_yaw,q_elbow
6.8667,-0.612559,-0.366128,0.144757,0.987363
6.8833,-0.565433,-0.406664,0.189913,0.759140
6.9000,-0.570087,-0.417748,0.212858,0.778269
6.9167,-0.575888,-0.427957,0.232989,0.792390
6.9333,-0.585849,-0.436961,0.254313,0.810219
6.9500,-0.589455,-0.447268,0.262168,0.812926
6.9667,-0.589643,-0.460855,0.265211,0.812241
6.9833,-0.589417,-0.472047,0.275334,0.807387
7.0000,-0.588325,-0.479302,0.286085,0.799503
7.0167,-0.589182,-0.478465,0.292474,0.796866
7.0333,-0.589604,-0.477545,0.301871,0.791444
7.0500,-0.587024,-0.477047,0.314276,0.781230
7.0667,-0.586334,-0.474771,0.323842,0.776942
7.0833,-0.586736,-0.471599,0.330505,0.775239
7.1000,-0.588363,-0.466868,0.337410,0.774959
7.1167,-0.590076,-0.461924,0.344259,0.773078
7.1333,-0.592561,-0.456164,0.351188,0.772606
7.1500,-0.594786,-0.454006,0.356928,0.773222
7.1667,-0.596172,-0.455814,0.363850,0.777611
7.1833,-0.592526,-0.461320,0.367402,0.779538
7.2000,-0.584870,-0.469157,0.372709,0.777978
7.2167,-0.568431,-0.480740,0.381983,0.765838
7.2333,-0.541378,-0.495586,0.393537,0.746218
7.2500,-0.501675,-0.515257,0.404816,0.731880
7.2667,-0.443849,-0.537325,0.417279,0.718400
7.2833,-0.359838,-0.565117,0.431764,0.693024
7.3000,-0.244759,-0.614403,0.444372,0.668334
7.3167,-0.118921,-0.666939,0.456166,0.649618
7.3333,-0.010731,-0.705516,0.466560,0.658802
7.3500,0.093637,-0.735649,0.477657,0.670048
7.3667,0.165595,-0.741436,0.494050,0.708332
7.3833,0.224285,-0.739681,0.507373,0.766542
7.4000,0.270310,-0.728593,0.515538,0.840664
7.4167,0.302189,-0.701240,0.513622,0.944710
7.4333,0.312688,-0.655204,0.489229,1.065547
7.4667,0.231661,-0.530726,0.099610,1.486311
7.4833,0.262034,-0.520884,-0.066652,1.504236
7.5000,0.300852,-0.511333,-0.118830,1.505027
7.5167,0.346980,-0.499301,-0.134383,1.505047
7.5333,0.384230,-0.488721,-0.138175,1.504841
7.5500,0.416991,-0.480841,-0.138865,1.504782
7.5667,0.432600,-0.475401,-0.137809,1.504664
7.5833,0.433495,-0.476629,-0.134903,1.504641
7.6000,0.428225,-0.479392,-0.136639,1.504669
7.6167,0.420175,-0.482591,-0.138455,1.504867
7.6333,0.406453,-0.482238,-0.137888,1.504645
7.6500,0.393145,-0.481488,-0.137480,1.504645
7.6667,0.382185,-0.479676,-0.137298,1.504647
7.6833,0.373203,-0.477386,-0.137028,1.504642
7.7000,0.365741,-0.473844,-0.137096,1.504707
7.7167,0.359767,-0.467784,-0.136494,1.504641
7.7333,0.353965,-0.457096,-0.136364,1.504643
7.7500,0.347773,-0.444522,-0.136321,1.504774
7.7667,0.339729,-0.429028,-0.135892,1.504668
7.7833,0.331859,-0.413455,-0.134843,1.504692
7.8000,0.327884,-0.400687,-0.133549,1.504637
7.8167,0.327362,-0.391318,-0.131822,1.504632
7.8333,0.329176,-0.385046,-0.131553,1.504632
7.8500,0.335188,-0.381528,-0.131968,1.504636
7.8667,0.342720,-0.393528,-0.132477,1.504636
7.8833,0.348077,-0.408121,-0.132642,1.504635
7.9000,0.354712,-0.422337,-0.133302,1.504636
7.9167,0.362017,-0.439119,-0.134046,1.504638
7.9333,0.370265,-0.456805,-0.134908,1.504639
7.9500,0.375628,-0.478216,-0.135123,1.504638
7.9667,0.380714,-0.501344,-0.135640,1.504638
7.9833,0.360413,-0.515618,-0.137714,1.504875
8.0833,0.120409,-0.448012,-0.038372,1.126328
8.1000,0.137533,-0.457051,0.027778,0.898444
8.1167,0.104231,-0.463622,0.067333,0.844087
8.1333,0.076499,-0.470407,0.095069,0.811573
8.1500,0.065086,-0.482503,0.127922,0.774442
8.1667,0.061174,-0.493828,0.161170,0.741948
8.1833,0.053640,-0.495012,0.178610,0.732361
8.2000,0.044438,-0.490869,0.191487,0.726278
8.2167,0.039349,-0.495286,0.213600,0.714365
8.2333,0.037346,-0.506565,0.239057,0.692866
8.2500,0.032848,-0.517946,0.257746,0.677688
8.2667,0.036697,-0.533439,0.280601,0.662898
8.2833,0.041489,-0.545374,0.298473,0.649272
8.3000,0.054283,-0.558290,0.321880,0.625256
8.3167,0.062772,-0.566862,0.340584,0.613239
8.3333,0.067515,-0.573173,0.354017,0.608981
8.3500,0.068578,-0.576443,0.362773,0.607000
8.3667,0.066595,-0.577453,0.366943,0.606509
8.3833,0.061828,-0.579806,0.374857,0.607888
8.4000,0.055677,-0.583124,0.386321,0.613840
8.4167,0.049243,-0.587370,0.400670,0.622501
8.4333,0.045895,-0.591801,0.410370,0.627836
8.4500,0.043099,-0.596374,0.419391,0.633980
8.4667,0.042174,-0.602157,0.427588,0.639689
8.4833,0.044254,-0.609524,0.435011,0.647703
8.5000,0.049934,-0.618706,0.441641,0.657684
8.5167,0.055819,-0.628851,0.449666,0.670530
8.5333,0.061593,-0.637974,0.456806,0.682840
8.5500,0.070868,-0.647122,0.459600,0.690007
8.5667,0.077313,-0.652711,0.462765,0.691649
8.5833,0.082441,-0.658802,0.469098,0.685951
8.6000,0.085889,-0.664055,0.475254,0.678822
8.6167,0.088099,-0.668264,0.481412,0.671533
8.6333,0.089853,-0.669043,0.486537,0.679241
8.6500,0.083167,-0.665324,0.493877,0.694893
8.6667,0.073355,-0.659349,0.500280,0.706746
8.6833,0.063333,-0.652228,0.504168,0.706742
8.7000,0.059325,-0.649783,0.509083,0.691188
8.7167,0.062154,-0.653002,0.517553,0.652902
8.7333,0.076459,-0.663997,0.528313,0.590988
8.7500,0.096406,-0.682777,0.541294,0.505961
8.7667,0.127311,-0.708385,0.554464,0.424686
8.7833,0.170106,-0.744565,0.569018,0.348064
8.8000,0.212452,-0.783728,0.584263,0.274750
8.8167,0.259729,-0.822917,0.602841,0.197718
8.8333,0.330183,-0.866010,0.630208,0.096027
8.8500,0.400146,-0.906110,0.663885,-0.040964
8.8667,0.488086,-0.949932,0.703504,-0.169288
8.9167,0.603423,-1.033858,0.746408,-0.458692
9.1167,-0.606390,0.133115,0.727855,0.806465
9.2833,-0.723918,-0.187325,0.629089,0.522631
9.3000,-0.705182,-0.236764,0.640288,0.430023
9.3167,-0.704668,-0.286226,0.632701,0.422982
9.3333,-0.725725,-0.315993,0.629821,0.483578
9.3500,-0.753296,-0.327980,0.626895,0.588768
9.3667,-0.767847,-0.351840,0.616016,0.683811
9.4000,-0.687689,-0.483622,0.591771,0.679932
9.4833,-0.913689,-0.141726,0.127117,1.504272
9.5500,-1.053508,-0.201451,-0.072457,2.041472
9.5667,-1.090463,-0.249851,-0.162517,2.207466
9.5833,-1.096865,-0.299469,-0.221837,2.306855
9.6000,-1.089278,-0.347141,-0.268125,2.366223
9.6167,-1.073063,-0.404721,-0.307302,2.426816
9.6333,-1.051187,-0.472125,-0.329316,2.496996
9.6500,-1.022654,-0.547126,-0.343916,2.562991
9.6667,-0.997960,-0.599303,-0.354805,2.595791
9.6833,-0.982124,-0.632634,-0.363708,2.609550
9.7000,-0.982377,-0.638849,-0.384448,2.598791
9.7167,-0.983588,-0.631121,-0.416398,2.584081
9.7333,-0.985034,-0.617198,-0.448480,2.567735
9.7500,-0.986052,-0.598272,-0.480178,2.550681
9.7667,-0.989137,-0.582600,-0.503647,2.546943
9.7833,-0.990533,-0.565920,-0.526329,2.542065
9.8000,-0.989315,-0.552076,-0.551601,2.528885
9.8167,-0.988005,-0.541247,-0.574079,2.518753
9.8333,-0.989559,-0.529703,-0.591555,2.510194
9.8500,-0.992552,-0.521344,-0.603382,2.510210
9.8667,-0.993263,-0.516581,-0.613315,2.509288
9.8833,-0.990239,-0.519252,-0.623722,2.516256
9.9000,-0.986525,-0.524468,-0.632659,2.524097
9.9167,-0.983561,-0.540038,-0.641524,2.537466
9.9333,-0.982284,-0.552993,-0.647357,2.545829
9.9500,-0.980956,-0.570060,-0.651287,2.552243
9.9667,-0.978636,-0.590488,-0.656227,2.562823
9.9833,-0.975835,-0.611613,-0.659890,2.573614
10.0000,-0.970616,-0.629122,-0.660715,2.580789
10.0167,-0.959175,-0.647431,-0.659201,2.593627
10.0333,-0.945884,-0.662640,-0.657740,2.603656
10.0500,-0.934011,-0.667367,-0.657474,2.605703
10.0667,-0.915554,-0.679110,-0.653025,2.614647
10.0833,-0.885078,-0.702883,-0.643274,2.637384
10.1000,-0.845002,-0.725972,-0.630685,2.660216
10.1167,-0.785492,-0.749337,-0.612250,2.679817
10.1333,-0.727167,-0.747377,-0.604498,2.693952
10.1500,-0.673610,-0.745225,-0.596224,2.715213
10.1667,-0.602693,-0.749032,-0.582895,2.727092
10.2167,-0.272761,-0.711580,-0.522514,2.596973
10.2333,-0.150694,-0.664395,-0.519755,2.455481
10.2500,-0.066119,-0.630665,-0.517454,2.328443
10.2667,0.011761,-0.585573,-0.514070,2.174953
10.3000,0.105629,-0.498376,-0.498200,1.941397
10.3500,0.001088,-0.471270,-0.512536,2.208111
10.3667,-0.054461,-0.480150,-0.528785,2.365465
10.3833,-0.084546,-0.476626,-0.545879,2.445452
10.4000,-0.100308,-0.471500,-0.560352,2.484254
10.4167,-0.124721,-0.467279,-0.577066,2.535863
10.4333,-0.152603,-0.465968,-0.594604,2.590559
10.4500,-0.182414,-0.469144,-0.611769,2.637423
10.4667,-0.191543,-0.475356,-0.618226,2.641924
10.4833,-0.186533,-0.479820,-0.622913,2.625124
10.5000,-0.184411,-0.485041,-0.625487,2.617246
10.5167,-0.176682,-0.488460,-0.627862,2.587421
10.5333,-0.171477,-0.494720,-0.628784,2.565788
10.5500,-0.163809,-0.501939,-0.627909,2.546742
10.5667,-0.160168,-0.507907,-0.626543,2.551101
10.5833,-0.156481,-0.512878,-0.625428,2.549156
10.6000,-0.150556,-0.517213,-0.624426,2.538391
10.6167,-0.129483,-0.519383,-0.620600,2.491973
10.6333,-0.092898,-0.517782,-0.612588,2.407740
10.6667,0.042777,-0.514949,-0.570283,2.111390
10.6833,0.127827,-0.503089,-0.527749,1.935411
10.7000,0.193035,-0.493558,-0.459774,1.789963
10.7167,0.250255,-0.473724,-0.299170,1.616307
10.7500,0.208643,-0.484418,-0.297226,1.599630
10.7667,0.148463,-0.508349,-0.273818,1.692820
10.7833,0.133758,-0.525568,-0.273032,1.682053
10.8000,0.169840,-0.529514,-0.221462,1.558352
10.8167,0.170923,-0.543126,-0.168157,1.505435
10.8333,0.147266,-0.560466,-0.147746,1.504565
10.8500,0.123052,-0.573343,-0.141775,1.504586
10.8667,0.108209,-0.585782,-0.140305,1.504595
10.8833,0.097929,-0.594120,-0.139946,1.504599
10.9000,0.077883,-0.590641,-0.139623,1.504593
10.9167,0.057130,-0.585136,-0.139100,1.504594
10.9333,0.032284,-0.579750,-0.138471,1.504594
10.9500,0.007965,-0.575516,-0.138459,1.504565
10.9667,-0.016000,-0.569554,-0.137932,1.504015
10.9833,0.021910,-0.560261,-0.098791,1.358509
11.0000,0.072958,-0.553051,-0.025685,1.164891
11.0167,0.081895,-0.549652,0.025668,1.061412
11.0333,0.097481,-0.553214,0.070010,0.952171
11.0500,0.102928,-0.561926,0.106092,0.884032
11.0667,0.110960,-0.575678,0.139348,0.819134
11.0833,0.115532,-0.591038,0.168190,0.778541
11.1000,0.120301,-0.606019,0.192507,0.743170
11.1167,0.122947,-0.621828,0.216362,0.712360
11.1333,0.127965,-0.638160,0.235088,0.684915
11.1500,0.129389,-0.649821,0.249811,0.676519
11.1667,0.128288,-0.657694,0.260536,0.669562
11.1833,0.126797,-0.665511,0.270869,0.664929
11.2000,0.125330,-0.670220,0.273397,0.665043
11.2167,0.112845,-0.674053,0.287255,0.672014
11.2333,0.098210,-0.675572,0.300615,0.676886
11.2500,0.080164,-0.675259,0.313337,0.678083
11.2667,0.069130,-0.672457,0.320072,0.672968
11.2833,0.062033,-0.668482,0.327629,0.666474
11.3000,0.059825,-0.668016,0.338121,0.659361
11.3167,0.059633,-0.666927,0.348986,0.650690
11.3333,0.063496,-0.668007,0.359516,0.646237
11.3500,0.072411,-0.671307,0.366363,0.647311
11.3667,0.085257,-0.677654,0.372503,0.653850
11.3833,0.090245,-0.680796,0.384077,0.669474
11.4000,0.098927,-0.683797,0.392492,0.679977
11.4167,0.113600,-0.687907,0.398357,0.688401
11.4333,0.126573,-0.686910,0.407810,0.685751
11.4500,0.133147,-0.682414,0.414988,0.686262
11.4667,0.133880,-0.677133,0.427940,0.702803
11.4833,0.137655,-0.674362,0.440050,0.739512
11.5000,0.146280,-0.673638,0.449382,0.771058
11.5167,0.160669,-0.675633,0.455054,0.783527
11.5333,0.216422,-0.690679,0.464648,0.774349
11.5500,0.265954,-0.706278,0.473777,0.759528
11.5667,0.292424,-0.720394,0.482869,0.719464
11.5833,0.312287,-0.730850,0.489974,0.708616
11.6000,0.332462,-0.738236,0.493914,0.717451
11.6167,0.347873,-0.744698,0.502838,0.693330
11.6333,0.358926,-0.758859,0.511028,0.635201
11.6500,0.372649,-0.772948,0.521678,0.594598
11.6667,0.389552,-0.784465,0.532538,0.568323
11.6833,0.393862,-0.790510,0.540583,0.554341
11.7000,0.393487,-0.792062,0.549233,0.540053
11.7167,0.403264,-0.797313,0.559164,0.523412
11.7333,0.436668,-0.810171,0.575217,0.494596
11.7500,0.477582,-0.822289,0.594744,0.461518
11.7667,0.515608,-0.836496,0.614789,0.415614
11.7833,0.548343,-0.850224,0.635818,0.365119
11.8000,0.572910,-0.871592,0.653964,0.306712
11.8167,0.575975,-0.893292,0.662790,0.249490
11.8333,0.584798,-0.917600,0.673422,0.198448
11.9333,0.049518,-0.599078,0.676991,-0.223024
12.0000,-0.301234,-0.411395,0.682220,-0.313407
12.1000,-0.095252,-0.909237,0.512828,-0.736461
12.1667,0.148266,-1.227783,0.444831,-0.692257
12.2000,0.149707,-1.331538,0.401202,-0.605547
12.2333,0.182728,-1.481130,0.349061,-0.577636
12.3333,0.971927,-2.002442,0.829617,-0.719124
12.5500,-0.144988,-0.857540,0.564134,-0.206607
12.6500,-0.984243,-0.141617,0.138456,1.498649
12.6667,-0.850727,-0.160970,0.155688,1.100195
12.6833,-0.890260,-0.176513,0.174808,1.253397
12.7000,-0.831347,-0.222851,0.192595,1.160904
12.7167,-0.802431,-0.254696,0.204087,1.144419
12.7333,-0.753403,-0.287623,0.226340,1.071173
12.7500,-0.743594,-0.294168,0.228666,1.076546
12.7667,-0.747268,-0.295086,0.242652,1.106390
12.8167,-0.555437,-0.430086,0.267894,0.729889
12.8333,-0.536252,-0.463440,0.286681,0.704909
12.8500,-0.517535,-0.490375,0.307525,0.649945
12.8667,-0.506657,-0.511410,0.324626,0.614750
12.8833,-0.521220,-0.500580,0.344809,0.620697
12.9000,-0.517165,-0.512348,0.358143,0.604731
12.9167,-0.504160,-0.534826,0.372407,0.576911
12.9333,-0.481034,-0.566604,0.383931,0.544562
12.9500,-0.457557,-0.598169,0.394831,0.512687
12.9667,-0.433898,-0.630348,0.404549,0.486915
12.9833,-0.412088,-0.657835,0.411354,0.466325
13.0000,-0.388430,-0.687573,0.416842,0.448516
13.0167,-0.375215,-0.704224,0.421824,0.445140
13.0333,-0.375284,-0.704425,0.430327,0.451185
13.0500,-0.401180,-0.676875,0.447135,0.463206
13.0667,-0.420758,-0.647157,0.463052,0.451904
13.1000,-0.404257,-0.629339,0.479040,0.452370
13.1333,-0.400501,-0.599914,0.504044,0.502201
13.2000,-0.081132,-0.708051,0.545385,0.502646
13.2333,0.090569,-0.725066,0.582338,0.660153
13.2500,0.206736,-0.735345,0.600798,0.730862
13.2667,0.321385,-0.740948,0.616374,0.776294
13.2833,0.394482,-0.723098,0.625304,0.832526
13.3000,0.433703,-0.698520,0.623765,0.888429
13.3167,0.443477,-0.667137,0.612984,0.940063
13.3667,0.322356,-0.525539,0.525331,1.173108
13.3833,0.356834,-0.528536,0.487798,1.068756
13.4000,0.356278,-0.507900,0.465667,1.109191
13.4333,0.241151,-0.405227,0.105150,1.478318
13.4500,0.238926,-0.391248,-0.052350,1.496664
13.4667,0.239518,-0.384790,-0.107742,1.504318
13.4833,0.240208,-0.381146,-0.124986,1.504618
13.5000,0.241459,-0.381223,-0.130286,1.504620
13.5167,0.244000,-0.384783,-0.131923,1.504617
13.5500,0.245260,-0.384429,-0.132469,1.504622
13.5667,0.245559,-0.380019,-0.132578,1.504633
13.5833,0.240940,-0.378179,-0.132073,1.504152
13.6000,0.237423,-0.384222,-0.131673,1.503459
13.6167,0.229517,-0.390242,-0.128117,1.496646
13.6667,0.212842,-0.397207,-0.118290,1.482228
13.6833,0.284537,-0.403413,-0.015045,1.272521
13.7000,0.290289,-0.416426,0.034011,1.204204
13.7167,0.318286,-0.436338,0.083704,1.079660
13.7333,0.323793,-0.456974,0.124623,0.999001
13.7500,0.309749,-0.477378,0.158661,0.932861
13.7667,0.273353,-0.492440,0.177728,0.902252
13.7833,0.246713,-0.506552,0.180800,0.888485
13.8000,0.220541,-0.519138,0.195850,0.886433
13.8167,0.189311,-0.528728,0.213652,0.888293
13.8333,0.161739,-0.535362,0.227379,0.888131
13.8500,0.110321,-0.534791,0.249218,0.898106
13.8667,0.061450,-0.526763,0.263092,0.880104
13.8833,0.022297,-0.515913,0.269257,0.858682
13.9000,-0.008431,-0.508272,0.278958,0.837727
13.9167,-0.037216,-0.499482,0.289574,0.817530
13.9333,-0.063667,-0.497965,0.305164,0.816402
13.9500,-0.084529,-0.495725,0.313963,0.810706
13.9667,-0.103968,-0.493185,0.325944,0.808565
13.9833,-0.109133,-0.500908,0.338981,0.796006
14.0000,-0.106654,-0.512314,0.344825,0.802797
14.0500,-0.094919,-0.543693,0.354330,0.896236
14.0833,-0.051034,-0.591231,0.356439,0.878347
14.1000,-0.015989,-0.620956,0.362751,0.847717
14.1167,0.007739,-0.643498,0.367162,0.834153
14.1500,0.005470,-0.654223,0.370449,0.858816
14.1667,0.004891,-0.661990,0.371716,0.865958
14.1833,-0.004563,-0.664145,0.374236,0.887093
14.2000,-0.027126,-0.652196,0.377976,0.895476
14.2667,0.058202,-0.674743,0.390798,0.796614
14.3167,0.096476,-0.671299,0.412875,0.700682
14.3333,0.108605,-0.665827,0.431129,0.666352
14.3500,0.127869,-0.660835,0.452943,0.612625
14.3667,0.132169,-0.647865,0.474247,0.572104
14.3833,0.125442,-0.637001,0.494655,0.530886
14.4000,0.135982,-0.644296,0.513630,0.477507
14.4167,0.176108,-0.671234,0.533388,0.415969
14.4333,0.217477,-0.698207,0.555279,0.354964
14.4500,0.260684,-0.730702,0.576987,0.298427
14.4667,0.318131,-0.763069,0.598834,0.269808
14.4833,0.383961,-0.793858,0.624586,0.245303
14.5000,0.450822,-0.827791,0.650426,0.221914
14.5667,0.450154,-0.799045,0.682792,0.040317
