t_s,q_pitch,q_roll,q_yaw,q_elbow
6.5667,-0.510039,-0.380000,-0.466654,1.423086
6.5833,-0.502881,-0.380000,-0.778434,1.265538
6.6000,-0.513632,-0.380000,-0.773718,1.270109
6.6167,-0.528893,-0.380000,-0.739623,1.281847
6.6333,-0.536862,-0.380000,-0.724693,1.285154
6.6500,-0.531779,-0.380000,-0.739946,1.277938
6.6667,-0.527716,-0.380000,-0.761349,1.271261
6.6833,-0.522123,-0.380000,-0.774358,1.266854
6.7000,-0.516291,-0.380000,-0.780236,1.265003
6.7167,-0.509084,-0.380000,-0.782106,1.264294
6.7333,-0.497335,-0.380000,-0.786745,1.260386
6.7500,-0.473481,-0.380000,-0.823495,1.246761
6.7667,-0.436130,-0.380000,-0.864413,1.231501
6.7833,-0.379010,-0.380000,-0.903741,1.211852
6.8167,-0.336462,-0.380000,-0.818957,1.209619
6.8333,-0.298186,-0.380000,-0.761240,1.187296
6.8500,-0.234929,-0.380000,-0.691967,1.139766
6.8667,-0.178323,-0.357315,-0.679558,1.092127
6.8833,-0.127794,-0.315773,-0.684283,1.036241
6.9000,-0.084864,-0.275399,-0.697808,0.986722
6.9167,-0.040976,-0.226260,-0.720384,0.912851
6.9333,0.004545,-0.171902,-0.748229,0.825121
6.9500,0.045971,-0.120971,-0.779340,0.752965
6.9667,0.078662,-0.064304,-0.805244,0.691667
6.9833,0.102807,-0.015871,-0.826084,0.654861
7.0000,0.124347,0.022577,-0.842897,0.636800
7.0167,0.139729,0.048060,-0.855653,0.634583
7.0333,0.155350,0.062414,-0.863472,0.639000
7.0500,0.169591,0.076026,-0.876438,0.635392
7.0667,0.182761,0.088789,-0.888592,0.624570
7.0833,0.191887,0.099144,-0.899746,0.613568
7.1000,0.197232,0.108410,-0.909562,0.604882
7.1167,0.199975,0.114888,-0.916261,0.600579
7.1333,0.202288,0.123627,-0.924238,0.593267
7.1500,0.204326,0.132131,-0.931735,0.585019
7.1667,0.206313,0.138469,-0.937273,0.577774
7.1833,0.207890,0.143692,-0.942806,0.571101
7.2000,0.207774,0.148165,-0.947757,0.566394
7.2167,0.207282,0.153008,-0.952257,0.561197
7.2333,0.205174,0.159074,-0.955654,0.555925
7.2500,0.203006,0.161647,-0.959769,0.550345
7.2667,0.199828,0.160967,-0.962446,0.546172
7.2833,0.198673,0.163334,-0.966898,0.539476
7.3000,0.198246,0.164169,-0.971945,0.533974
7.3167,0.192800,0.163664,-0.973597,0.534389
7.3333,0.181245,0.161557,-0.976262,0.543112
7.3500,0.164653,0.159333,-0.975991,0.556694
7.3667,0.145872,0.157810,-0.973657,0.569970
7.3833,0.128787,0.155732,-0.971264,0.578614
7.4000,0.113283,0.154570,-0.968110,0.582365
7.4167,0.093392,0.153757,-0.963670,0.587139
7.4333,0.064794,0.151809,-0.956001,0.598740
7.4500,0.033886,0.154630,-0.946004,0.603954
7.4667,-0.001901,0.156999,-0.934226,0.614102
7.4833,-0.040135,0.161079,-0.920649,0.625369
7.5000,-0.093066,0.156706,-0.902420,0.664865
7.5167,-0.147543,0.147004,-0.882110,0.707856
7.5333,-0.203342,0.133950,-0.859692,0.761034
7.5500,-0.241687,0.109748,-0.841072,0.804263
7.5667,-0.281869,0.054165,-0.819213,0.894319
7.5833,-0.297648,0.002707,-0.798976,0.946773
7.6000,-0.317687,-0.047566,-0.770487,0.997743
7.6167,-0.332834,-0.097265,-0.740037,1.040925
7.6333,-0.333047,-0.143061,-0.716587,1.065741
7.6500,-0.325553,-0.179720,-0.698037,1.081728
7.6667,-0.309917,-0.209868,-0.688544,1.089259
7.6833,-0.296417,-0.222408,-0.686620,1.092904
7.7000,-0.291280,-0.225336,-0.678816,1.089926
7.7167,-0.290698,-0.216710,-0.665477,1.081026
7.7333,-0.290562,-0.206742,-0.653891,1.067613
7.7500,-0.296428,-0.189594,-0.644008,1.054547
7.7667,-0.299609,-0.172628,-0.637005,1.033325
7.7833,-0.304490,-0.164790,-0.636380,1.005110
7.8000,-0.310595,-0.162865,-0.642788,0.965557
7.8167,-0.309555,-0.157540,-0.657262,0.910898
7.8333,-0.310729,-0.139270,-0.676629,0.844552
7.8500,-0.309847,-0.109983,-0.697886,0.766807
7.8667,-0.300882,-0.084431,-0.724855,0.679691
7.8833,-0.297804,-0.056974,-0.749488,0.601311
7.9000,-0.308489,-0.029710,-0.772385,0.537336
7.9167,-0.319649,-0.007379,-0.791150,0.484216
7.9333,-0.336422,0.014785,-0.807443,0.445145
7.9500,-0.352282,0.027545,-0.820385,0.416388
7.9667,-0.362353,0.035079,-0.830769,0.402391
7.9833,-0.364725,0.030431,-0.848055,0.394094
8.0000,-0.368351,0.033050,-0.856157,0.391644
8.0167,-0.376311,0.038687,-0.860853,0.392232
8.0333,-0.387854,0.042183,-0.864272,0.394607
8.0500,-0.405430,0.043047,-0.869805,0.403124
8.0667,-0.426386,0.042085,-0.876956,0.415936
8.0833,-0.446121,0.042073,-0.879191,0.422010
8.1000,-0.467738,0.035300,-0.884935,0.435917
8.1167,-0.486813,0.017404,-0.893835,0.453668
8.1333,-0.504731,-0.006607,-0.903638,0.473547
8.1500,-0.518202,-0.036016,-0.915764,0.487367
8.1667,-0.525609,-0.064482,-0.929410,0.492139
8.1833,-0.525809,-0.100304,-0.947980,0.501297
8.2667,-0.276987,-0.380000,-1.298897,0.544139
8.2833,-0.231030,-0.380000,-1.341720,0.560520
8.3000,-0.231138,-0.380000,-1.350957,0.577119
8.3833,-0.459885,-0.354988,-1.141268,0.765540
8.4000,-0.493572,-0.328504,-1.112185,0.763457
8.4167,-0.530051,-0.322922,-1.051437,0.847033
8.4333,-0.572414,-0.347935,-0.959913,1.001477
8.4500,-0.586817,-0.380000,-0.689430,1.167950
8.4667,-0.594433,-0.380000,-0.682157,1.242016
8.4833,-0.560390,-0.380000,-0.731965,1.246383
8.5000,-0.514881,-0.380000,-0.803739,1.234952
8.5167,-0.471606,-0.380000,-0.872383,1.219449
8.5333,-0.449645,-0.380000,-0.883391,1.223099
8.5500,-0.447615,-0.380000,-0.858790,1.237134
8.5667,-0.450039,-0.380000,-0.840263,1.245367
8.5833,-0.454423,-0.380000,-0.826939,1.250849
8.6000,-0.452245,-0.380000,-0.831068,1.248783
8.6167,-0.438744,-0.380000,-0.868053,1.234655
8.6333,-0.422488,-0.380000,-0.904658,1.221716
8.6500,-0.410374,-0.380000,-0.926783,1.214693
8.6667,-0.385437,-0.380000,-0.968967,1.197332
8.6833,-0.347648,-0.380000,-1.026518,1.173261
8.7000,-0.343477,-0.380000,-1.036034,1.174421
8.7167,-0.347728,-0.380000,-1.034711,1.176132
8.7333,-0.352636,-0.380000,-1.029783,1.178226
8.7500,-0.351190,-0.380000,-1.013378,1.184392
8.7667,-0.357786,-0.380000,-0.981582,1.198690
8.8000,-0.333941,-0.380000,-0.859626,1.209572
8.8167,-0.295479,-0.380000,-0.707557,1.185022
8.8333,-0.207333,-0.324165,-0.692992,1.049246
8.8500,-0.122165,-0.240819,-0.716583,0.909928
8.8667,-0.049819,-0.153287,-0.750139,0.783462
8.8833,0.015453,-0.065113,-0.783290,0.672616
8.9000,0.054053,-0.010375,-0.809592,0.624294
8.9167,0.080846,0.021664,-0.832149,0.614596
8.9333,0.101395,0.040367,-0.845600,0.631136
8.9500,0.115714,0.052971,-0.859613,0.654009
8.9667,0.127653,0.062065,-0.871178,0.667997
8.9833,0.138545,0.068228,-0.877365,0.674504
9.0000,0.147430,0.075836,-0.884073,0.672490
9.0167,0.154277,0.086793,-0.891003,0.661563
9.0333,0.162407,0.103143,-0.899288,0.637650
9.0500,0.166762,0.119738,-0.906900,0.613755
9.0667,0.170620,0.136879,-0.914678,0.588975
9.0833,0.170723,0.151760,-0.922065,0.567840
9.1000,0.167717,0.162137,-0.927274,0.552782
9.1167,0.162869,0.168544,-0.930555,0.543031
9.1333,0.156372,0.173215,-0.933613,0.536162
9.1500,0.150513,0.176301,-0.935002,0.531624
9.1667,0.144561,0.178838,-0.936421,0.529069
9.1833,0.138495,0.180433,-0.937923,0.527778
9.2000,0.129969,0.179234,-0.940980,0.533122
9.2167,0.121178,0.175238,-0.945660,0.542726
9.2333,0.113822,0.171074,-0.949866,0.552222
9.2500,0.106721,0.166784,-0.953268,0.561432
9.2667,0.099702,0.161507,-0.956186,0.569168
9.2833,0.090556,0.156401,-0.957639,0.577594
9.3000,0.076839,0.148503,-0.957532,0.589303
9.3167,0.059914,0.139778,-0.955938,0.599687
9.3333,0.037211,0.128201,-0.952855,0.613416
9.3500,0.008459,0.114337,-0.947482,0.631500
9.3667,-0.030797,0.102008,-0.937482,0.650699
9.3833,-0.073203,0.087371,-0.926306,0.668698
9.4000,-0.124127,0.065817,-0.911515,0.712500
9.4167,-0.168213,0.040991,-0.897204,0.756022
9.4333,-0.208207,0.021009,-0.881076,0.793657
9.4500,-0.241103,0.011698,-0.863801,0.815645
9.4667,-0.260373,0.007301,-0.852329,0.824602
9.4833,-0.271400,0.002552,-0.843342,0.830233
9.5000,-0.281449,-0.001034,-0.834725,0.835889
9.5167,-0.285210,-0.002659,-0.831514,0.835851
9.5333,-0.286820,-0.006798,-0.826913,0.840996
9.5500,-0.286704,-0.009989,-0.823918,0.843532
9.5667,-0.284016,-0.014633,-0.823177,0.843653
9.5833,-0.277046,-0.021697,-0.822307,0.835573
9.6000,-0.275633,-0.025146,-0.819915,0.822420
9.6167,-0.270551,-0.032896,-0.821489,0.799551
9.6333,-0.272930,-0.043051,-0.824290,0.779170
