t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
8.7833,-0.472496,0.380000,0.759632,3.026288,0.022278,-0.218108,-0.000227
8.8000,-0.690896,0.380000,0.461473,3.075590,0.056316,-0.177524,0.034133
8.8167,-0.819388,0.249056,0.118293,3.074716,0.076445,-0.170717,0.041443
8.8500,-0.178100,-0.646422,-1.464760,3.027903,0.042037,-0.231161,0.052934
8.8667,-0.868607,0.077910,-0.031457,3.161712,0.094901,-0.200284,0.037397
8.8833,-0.369158,0.380000,1.172202,3.115343,0.047400,-0.167612,0.060930
8.9000,-0.457933,0.380000,0.891870,3.054379,0.039872,-0.214271,0.030188
8.9167,-0.415888,0.360113,0.841814,2.926272,0.027019,-0.239739,0.011166
8.9333,-0.287616,0.241453,0.894305,2.755610,-0.002216,-0.275416,-0.011397
8.9500,-0.097934,0.078627,0.983708,2.484248,-0.052270,-0.324139,-0.036063
8.9667,0.117287,-0.144939,1.130868,2.061626,-0.108596,-0.380381,-0.054062
8.9833,0.268957,-0.416226,1.955972,1.505145,-0.152594,-0.420160,-0.052583
9.0000,0.293378,-0.461191,1.967910,1.504706,-0.166233,-0.443219,-0.042973
9.0167,0.308804,-0.515783,1.967184,1.504824,-0.172502,-0.469759,-0.027147
9.0333,0.305113,-0.542324,1.974352,1.504915,-0.169833,-0.483046,-0.021155
9.0500,0.302121,-0.545286,1.976897,1.504921,-0.168176,-0.484624,-0.020798
9.0667,0.291724,-0.528252,1.972097,1.504845,-0.163586,-0.476839,-0.027363
9.0833,0.261774,-0.549940,2.002343,1.505005,-0.147702,-0.488914,-0.026243
9.1000,0.234316,-0.543415,2.014365,1.505007,-0.133635,-0.486871,-0.031665
9.1167,0.197311,-0.536475,2.049696,1.505077,-0.114743,-0.485093,-0.038042
9.1333,0.131354,-0.513371,2.198074,1.505302,-0.081679,-0.477330,-0.050272
9.1500,0.306640,-0.540889,2.660000,2.051784,-0.013733,-0.400584,-0.026096
9.1667,0.332768,-0.590546,2.660000,2.243486,0.006596,-0.394063,-0.014345
9.1833,0.305214,-0.615401,2.660000,2.343563,0.033132,-0.382198,-0.005519
9.2000,0.276672,-0.625204,2.660000,2.373880,0.049923,-0.378214,-0.001027
9.2167,0.264361,-0.623517,2.660000,2.382157,0.056915,-0.377134,0.000468
9.2333,0.275579,-0.636559,2.660000,2.406137,0.055259,-0.382933,0.004644
9.2500,0.288471,-0.638828,2.660000,2.413075,0.050163,-0.383893,0.004963
9.2667,0.340935,-0.654109,2.660000,2.416693,0.028203,-0.399081,0.008079
9.2833,0.374925,-0.650978,2.660000,2.440388,0.016068,-0.407602,0.009659
9.3000,0.392636,-0.636404,2.660000,2.464287,0.011180,-0.412040,0.010252
9.3167,0.412885,-0.639419,2.660000,2.481766,0.004560,-0.415447,0.012826
9.3333,0.384307,-0.611635,2.660000,2.531980,0.023427,-0.409896,0.012918
9.3500,0.380366,-0.577117,2.660000,2.568924,0.030279,-0.404567,0.013687
9.3667,0.349801,-0.564409,2.660000,2.599749,0.047514,-0.396892,0.015005
9.3833,0.322438,-0.559140,2.660000,2.606918,0.060621,-0.390821,0.015676
9.4000,0.292567,-0.578863,2.660000,2.592731,0.071330,-0.383030,0.015611
9.4167,0.294879,-0.598038,2.660000,2.598145,0.070821,-0.382825,0.018572
9.4333,0.257420,-0.618511,2.660000,2.589993,0.084420,-0.378099,0.019937
9.4500,0.238931,-0.624554,2.660000,2.579191,0.091043,-0.375547,0.020934
9.4667,0.228828,-0.623440,2.660000,2.571425,0.094735,-0.374413,0.020981
9.4833,0.232388,-0.630192,2.660000,2.558176,0.092310,-0.378602,0.020980
9.5000,0.230794,-0.630417,2.660000,2.541943,0.091631,-0.381216,0.019693
9.5167,0.245030,-0.628379,2.660000,2.544157,0.086981,-0.388361,0.020381
9.5333,0.244173,-0.636737,2.660000,2.547028,0.087980,-0.393660,0.022165
9.5500,0.258375,-0.633321,2.660000,2.614084,0.088430,-0.386749,0.027419
9.5667,0.305839,-0.607780,2.660000,2.766255,0.083453,-0.373759,0.038835
9.5833,0.239230,-0.612724,2.660000,2.841619,0.114143,-0.362140,0.048910
9.6000,0.177949,-0.632407,2.660000,2.867039,0.138859,-0.357389,0.059325
9.6167,0.212368,-0.645254,2.660000,2.927635,0.134801,-0.372057,0.073864
9.6333,0.169478,-0.653700,2.660000,2.959221,0.152734,-0.372182,0.083320
9.6500,0.229407,-0.655560,2.660000,3.068240,0.141307,-0.380626,0.103206
9.6667,0.319625,-0.670829,2.660000,3.180000,0.117742,-0.379133,0.121996
9.6833,0.370990,-0.693235,2.660000,3.180000,0.104500,-0.359859,0.145090
9.7000,0.436752,-0.697235,2.660000,3.180000,0.085249,-0.348267,0.156134
9.7167,0.592217,-0.631586,2.660000,3.180000,0.046701,-0.351679,0.170891
9.7333,0.779560,-0.484200,2.660000,3.180000,-0.006857,-0.356235,0.185185
9.7500,0.851515,-0.244546,2.660000,3.180000,-0.046923,-0.346641,0.192192
9.7667,0.666659,0.111427,2.223535,3.180000,-0.071662,-0.338497,0.186391
9.7833,0.732852,-0.304258,2.660000,3.180000,0.004777,-0.303524,0.212654
9.8000,0.251698,-0.548697,2.660000,3.180000,0.105213,-0.259751,0.193509
9.8167,-0.061469,-0.424793,2.660000,3.180000,0.194853,-0.206360,0.189680
9.8333,-0.157842,-0.310895,2.660000,3.180000,0.227080,-0.166551,0.189134
9.8500,-0.171361,-0.226981,2.660000,3.180000,0.234366,-0.145993,0.189500
9.8667,-0.036325,-0.038436,2.660000,3.180000,0.214099,-0.139872,0.184173
9.8833,0.182302,0.233887,2.660000,3.180000,0.164394,-0.157524,0.183376
9.9000,-0.159257,0.380000,2.106919,3.180000,0.142177,-0.160966,0.191658
9.9167,-0.308240,0.380000,1.860501,3.180000,0.131433,-0.175394,0.204671
