t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.4000,-0.253371,-0.432869,0.113533,0.378201,0.312488,-0.347240,0.104878
6.4167,-0.142672,-0.552753,0.114847,0.300130,0.273972,-0.391760,0.109253
6.4333,-0.000336,-0.669795,0.109865,0.336125,0.216464,-0.447309,0.094891
6.4500,0.056651,-0.715203,0.129855,0.426716,0.183958,-0.475256,0.078937
6.4667,0.082252,-0.704813,0.165021,0.459034,0.167859,-0.471859,0.062903
6.4833,0.077854,-0.686874,0.193985,0.438438,0.170689,-0.457698,0.058303
6.5000,0.145497,-0.713395,0.202529,0.452247,0.139333,-0.470631,0.051873
6.5167,0.102585,-0.684466,0.243437,0.473512,0.152973,-0.455163,0.043114
6.5333,0.044429,-0.655392,0.274997,0.462058,0.178101,-0.435131,0.043377
6.5500,0.030124,-0.642520,0.298265,0.437450,0.185559,-0.422208,0.043881
6.5667,0.012473,-0.639907,0.310128,0.431682,0.193179,-0.417652,0.045859
6.5833,0.003611,-0.645589,0.325724,0.416366,0.197436,-0.414603,0.049148
6.6000,0.032582,-0.720474,0.320951,0.405384,0.186622,-0.443165,0.062220
6.6167,0.022090,-0.728579,0.332247,0.415608,0.189363,-0.445613,0.063113
6.6333,0.001133,-0.747908,0.340504,0.424391,0.196776,-0.451814,0.069466
6.6500,0.062867,-0.815171,0.339189,0.454695,0.167874,-0.483985,0.072564
6.6667,0.051012,-0.817379,0.344145,0.452542,0.172813,-0.483207,0.074650
6.6833,0.061095,-0.811830,0.363392,0.436612,0.168682,-0.476355,0.070613
6.7000,0.040134,-0.778605,0.381245,0.410814,0.178611,-0.456692,0.066079
6.7167,0.035789,-0.765202,0.403476,0.373520,0.182043,-0.442201,0.065133
6.7333,0.058063,-0.781475,0.418876,0.339060,0.174454,-0.440963,0.067168
6.7500,0.079591,-0.812228,0.427749,0.307902,0.167593,-0.446034,0.073186
6.7667,0.122441,-0.845358,0.440233,0.269013,0.152302,-0.450446,0.077045
6.7833,0.144248,-0.848626,0.461754,0.223310,0.144699,-0.441190,0.076888
6.8000,0.155319,-0.828028,0.492979,0.171788,0.139894,-0.421139,0.072953
6.8167,0.130256,-0.784603,0.525895,0.168220,0.145726,-0.400079,0.064178
6.8333,0.163067,-0.785321,0.550519,0.150531,0.130065,-0.394859,0.059406
6.8500,0.215374,-0.789406,0.580117,0.141506,0.104751,-0.392085,0.051981
6.8667,0.292086,-0.809958,0.614342,0.194970,0.062657,-0.405621,0.039405
