t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788384763.989394,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296817,0.236446,-0.119781,0.693504,-0.009712,-0.007792,-0.002954,0.275716,-0.243110,0.118748,0.672966,0.003947,0.001939,-0.004249,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016362,-0.002182,0.000000,-0.003272,-0.003068,-0.004602,-0.009204,0.000000,-0.003272,0.010285,0.004363,0.004602,0.000000,0.000000,-0.000533,2.812500,5.009766,1.789773,-3.779297,0.000000,0.000000,-0.062500,4.394531,-2.988281,-1.230469,-1.494141,-0.187500,0.125000,0.000000,-0.351562
1788384764.009455,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296800,0.236464,-0.119781,0.693496,-0.009759,-0.007792,-0.002954,0.275716,-0.243110,0.118734,0.672957,0.003911,0.001939,-0.004249,0.000486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001091,0.009817,0.011999,0.003272,0.001534,0.001534,-0.021476,0.000000,-0.003272,-0.023998,0.014181,-0.003068,0.000000,0.000000,0.000316,2.636719,5.185547,1.789773,-3.779297,0.000000,0.000000,-0.062500,4.394531,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,0.000000,-0.058594
1788384764.029470,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296783,0.236446,-0.119781,0.693496,-0.009747,-0.007781,-0.002978,0.275716,-0.243110,0.118761,0.672949,0.003899,0.001963,-0.004225,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002182,0.000000,0.005142,-0.003272,0.007670,0.016874,-0.012272,-0.021817,0.002182,0.011999,-0.009817,0.007670,0.003068,-0.001534,-0.000685,2.636719,5.097656,1.733842,-3.779297,0.000000,0.000000,-0.062500,4.570312,-2.988281,-1.286399,-1.494141,-0.187500,0.062500,0.000000,-0.175781
1788384764.049448,0.0601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296792,0.236464,-0.119794,0.693487,-0.009759,-0.007769,-0.002954,0.275716,-0.243110,0.118748,0.672966,0.003935,0.001951,-0.004225,0.000486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015272,-0.004363,-0.003428,-0.011999,0.003068,-0.007670,0.000000,0.001091,0.005454,-0.008571,0.003272,-0.007670,0.004602,-0.009204,0.000199,2.636719,5.185547,1.789773,-3.779297,0.000000,0.000000,-0.062500,4.482422,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,0.000000,-0.234375
1788384764.069448,0.0801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296792,0.236446,-0.119781,0.693496,-0.009771,-0.007756,-0.002954,0.275724,-0.243110,0.118748,0.672957,0.003911,0.001951,-0.004272,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.010285,0.000000,-0.012272,-0.009204,0.004602,0.017453,0.001091,-0.010285,0.005454,-0.007670,0.001534,0.000000,-0.000402,2.636719,5.009766,1.789773,-3.779297,0.062500,0.000000,-0.062500,4.394531,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,0.000000,-0.117188
1788384764.090457,0.1011,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296783,0.236472,-0.119781,0.693504,-0.009735,-0.007756,-0.002954,0.275716,-0.243110,0.118748,0.672957,0.003923,0.001975,-0.004200,0.000486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019635,0.008727,0.001714,-0.001091,-0.016874,0.018408,0.000000,0.002182,0.000000,-0.006857,-0.005454,0.013806,0.001534,0.009204,-0.000178,2.636719,5.097656,1.789773,-3.779297,0.062500,0.000000,-0.062500,4.394531,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,-0.062500,-0.175781
1788384764.109460,0.1201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296817,0.236455,-0.119768,0.693504,-0.009688,-0.007769,-0.002942,0.275707,-0.243102,0.118748,0.672949,0.003923,0.001963,-0.004272,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006545,-0.001091,0.008571,-0.003272,-0.013806,-0.004602,0.003068,-0.002182,0.006545,0.025712,-0.006545,-0.006136,0.004602,-0.010738,-0.000593,2.724609,5.097656,1.733842,-3.779297,0.062500,0.000000,-0.062500,4.482422,-2.988281,-1.286399,-1.494141,-0.187500,0.062500,0.000000,0.000000
1788384764.129527,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296809,0.236455,-0.119794,0.693504,-0.009712,-0.007769,-0.002966,0.275716,-0.243110,0.118774,0.672949,0.003923,0.001998,-0.004272,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003272,-0.002182,-0.011999,-0.008727,0.004602,0.003068,0.003068,-0.018544,0.001091,0.011999,0.001091,0.010738,0.018408,-0.003068,-0.000344,2.724609,5.097656,1.733842,-3.779297,0.000000,0.000000,-0.062500,4.570312,-3.076172,-1.230469,-1.494141,-0.187500,0.062500,-0.062500,0.000000
1788384764.149545,0.1602,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296800,0.236446,-0.119781,0.693504,-0.009688,-0.007792,-0.002966,0.275716,-0.243128,0.118734,0.672966,0.003887,0.001939,-0.004272,0.000486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019635,0.009817,0.020570,0.011999,0.013806,-0.013806,0.012272,0.007636,-0.009817,-0.005142,0.000000,0.007670,-0.006136,-0.007670,0.000865,2.724609,5.097656,1.733842,-3.779297,0.000000,0.000000,-0.062500,4.394531,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,0.000000,-0.058594
1788384764.169461,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296817,0.236455,-0.119808,0.693504,-0.009712,-0.007817,-0.002954,0.275716,-0.243110,0.118761,0.672957,0.003911,0.001963,-0.004272,0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004363,-0.003272,-0.023998,-0.002182,-0.007670,-0.007670,0.000000,0.001091,0.000000,0.013713,0.002182,-0.003068,0.000000,-0.013806,-0.000647,2.724609,5.097656,1.789773,-3.779297,0.062500,0.000000,-0.062500,4.482422,-2.988281,-1.230469,-1.494141,-0.187500,0.125000,0.000000,-0.234375
