t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
6.9500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.391708,-0.602867,0.137733,1.727819,0.000000,0.000000,0.000000,0.000000
6.9667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.317232,-0.485281,0.261850,1.852709,0.000000,0.000000,0.000000,0.000000
6.9833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.246510,-0.373834,0.378880,1.965811,0.000000,0.000000,0.000000,0.000000
7.0833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.181467,-0.271640,0.485333,2.062776,0.000000,0.000000,0.000000,0.000000
7.1000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.123996,-0.181789,0.577800,2.139244,0.000000,0.000000,0.000000,0.000000
7.1167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.075668,-0.106900,0.653456,2.191362,0.000000,0.000000,0.000000,0.000000
7.1333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.037527,-0.048786,0.710395,2.216205,0.000000,0.000000,0.000000,0.000000
7.1500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.010048,-0.008382,0.747664,2.211932,0.000000,0.000000,0.000000,0.000000
7.1667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,-0.006830,0.014212,0.765205,2.177854,0.000000,0.000000,0.000000,0.000000
7.1833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,-0.013670,0.019667,0.763816,2.114504,0.000000,0.000000,0.000000,0.000000
7.2000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,-0.011495,0.009387,0.745121,2.023732,0.000000,0.000000,0.000000,0.000000
7.2167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,-0.001770,-0.014525,0.711550,1.908827,0.000000,0.000000,0.000000,0.000000
