t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788382890.142977,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327199,0.236293,-0.119754,0.662424,-0.009364,-0.005899,-0.003002,0.302066,-0.243162,0.118895,0.673494,-0.003807,0.013539,-0.004177,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,0.010908,-0.001714,-0.002182,-0.006136,-0.012272,-0.003068,0.001091,0.000000,-0.018856,-0.003272,0.009204,0.000000,0.000000,-0.000207,2.021484,5.009766,1.789773,-1.318359,0.062500,0.000000,-0.062500,2.812500,-2.900391,-1.230469,-1.582031,0.000000,-0.062500,0.000000,0.351562
1788382890.163109,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327216,0.236276,-0.119781,0.662416,-0.009376,-0.005911,-0.003002,0.302066,-0.243162,0.118895,0.673512,-0.003843,0.013551,-0.004177,-0.000435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018544,0.009817,0.008571,0.001091,0.009204,-0.003068,0.009204,0.001091,0.001091,0.015427,0.011999,-0.010738,-0.001534,-0.006136,0.000513,1.933594,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.812500,-2.900391,-1.230469,-1.582031,-0.062500,-0.062500,-0.062500,0.117188
1788382890.183110,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327181,0.236293,-0.119781,0.662399,-0.009484,-0.005887,-0.002990,0.302058,-0.243162,0.118895,0.673503,-0.003831,0.013539,-0.004165,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,-0.001091,0.003428,0.007636,0.000000,-0.007670,0.015340,0.010908,0.001091,0.005142,0.004363,0.006136,-0.001534,-0.003068,-0.000230,2.021484,5.273438,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.812500,-2.900391,-1.230469,-1.582031,0.000000,-0.125000,0.000000,0.234375
1788382890.203147,0.0602,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327190,0.236319,-0.119781,0.662407,-0.009424,-0.005899,-0.002990,0.302066,-0.243145,0.118895,0.673512,-0.003867,0.013587,-0.004153,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018544,0.009817,-0.010285,-0.002182,-0.006136,-0.004602,0.000000,0.004363,0.005454,0.000000,0.004363,-0.006136,0.015340,0.003068,-0.000253,2.021484,5.097656,1.789773,-1.318359,0.062500,0.000000,-0.062500,2.812500,-2.988281,-1.286399,-1.582031,-0.062500,-0.062500,-0.062500,0.000000
1788382890.223037,0.0801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327207,0.236293,-0.119781,0.662399,-0.009412,-0.005899,-0.002990,0.302066,-0.243179,0.118895,0.673503,-0.003843,0.013539,-0.004177,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.020726,-0.009817,0.008571,-0.009817,0.012272,-0.006136,0.003068,-0.001091,-0.006545,-0.003428,0.003272,0.000000,0.003068,-0.027612,-0.000090,1.933594,5.185547,1.733842,-1.318359,0.000000,0.000000,-0.062500,2.812500,-2.988281,-1.230469,-1.494141,-0.062500,-0.125000,0.000000,0.410156
1788382890.243097,0.1001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327190,0.236310,-0.119781,0.662424,-0.009484,-0.005899,-0.002990,0.302066,-0.243162,0.118895,0.673494,-0.003843,0.013539,-0.004141,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008727,0.011999,0.013713,0.003272,-0.023010,0.009204,-0.010738,0.019635,-0.011999,-0.006857,0.001091,-0.004602,0.001534,0.000000,-0.000329,2.021484,5.097656,1.733842,-1.318359,0.062500,0.000000,-0.062500,2.812500,-2.900391,-1.230469,-1.582031,0.000000,-0.062500,0.000000,0.292969
1788382890.263094,0.1201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327181,0.236301,-0.119781,0.662407,-0.009424,-0.005875,-0.003002,0.302058,-0.243162,0.118908,0.673494,-0.003843,0.013575,-0.004165,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.023998,0.000000,0.000000,-0.003068,-0.004602,-0.006136,0.002182,-0.005454,-0.008571,-0.008727,-0.006136,0.009204,0.001534,-0.000151,2.021484,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.812500,-2.988281,-1.230469,-1.494141,0.000000,-0.062500,0.000000,0.292969
1788382890.283098,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327181,0.236276,-0.119781,0.662407,-0.009472,-0.005875,-0.003002,0.302058,-0.243162,0.118895,0.673486,-0.003855,0.013551,-0.004141,-0.000435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.010908,-0.010908,0.013713,-0.013090,0.009204,-0.007670,0.000000,0.000000,0.003272,-0.010285,-0.003272,-0.006136,0.003068,-0.003068,0.000520,2.109375,5.097656,1.789773,-1.318359,0.000000,0.000000,-0.062500,2.812500,-3.076172,-1.230469,-1.582031,-0.062500,-0.062500,0.000000,0.410156
1788382890.303135,0.1602,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327190,0.236301,-0.119781,0.662407,-0.009448,-0.005899,-0.002966,0.302066,-0.243162,0.118908,0.673494,-0.003867,0.013575,-0.004153,-0.000435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,0.015272,-0.001714,0.003272,0.004602,0.009204,0.013806,-0.003272,-0.002182,-0.001714,-0.007636,-0.010738,0.010738,0.004602,-0.000034,1.933594,5.097656,1.733842,-1.318359,0.000000,0.000000,-0.062500,2.812500,-2.988281,-1.230469,-1.582031,-0.062500,-0.062500,0.000000,0.000000
1788382890.323111,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327207,0.236301,-0.119781,0.662407,-0.009520,-0.005899,-0.003002,0.302066,-0.243170,0.118895,0.673512,-0.003843,0.013563,-0.004153,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005454,0.017453,-0.022284,-0.004363,-0.021476,-0.003068,0.003068,0.003272,-0.010908,0.000000,0.017453,-0.001534,0.006136,-0.007670,-0.000297,2.109375,5.009766,1.789773,-1.318359,0.062500,0.000000,-0.062500,2.812500,-2.988281,-1.230469,-1.582031,0.000000,-0.062500,0.000000,0.292969
1788382890.343113,0.2001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.327207,0.236276,-0.119754,0.662416,-0.009448,-0.005911,-0.002978,0.302066,-0.243145,0.118895,0.673486,-0.003843,0.013575,-0.004165,-0.000460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018544,0.001091,0.035997,-0.002182,-0.012272,0.000000,0.013806,0.007636,0.002182,0.000000,0.001091,-0.010738,0.000000,-0.012272,-0.000214,1.933594,5.009766,1.733842,-1.318359,0.062500,0.000000,-0.062500,2.812500,-2.988281,-1.230469,-1.582031,-0.062500,-0.062500,0.000000,0.292969
