t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
10.3167,-0.344303,0.085906,2.037831,2.950837,0.000000,0.000000,0.000000,-0.216538,-0.360636,0.244784,0.132632,0.000000,0.000000,0.000000,0.000000
10.3333,-0.336455,0.099795,2.055305,3.001673,0.000000,0.000000,0.000000,-0.196746,-0.388269,0.241504,0.160963,0.000000,0.000000,0.000000,0.000000
10.3500,-0.328517,0.112469,2.072557,3.046708,0.000000,0.000000,0.000000,-0.174565,-0.413506,0.237488,0.188271,0.000000,0.000000,0.000000,0.000000
10.3667,-0.320614,0.123849,2.089545,3.085840,0.000000,0.000000,0.000000,-0.150827,-0.435921,0.232997,0.214443,0.000000,0.000000,0.000000,0.000000
10.3833,-0.312903,0.133906,2.106133,3.119197,0.000000,0.000000,0.000000,-0.126317,-0.455227,0.228207,0.239361,0.000000,0.000000,0.000000,0.000000
10.4000,-0.305561,0.142660,2.122138,3.147090,0.000000,0.000000,0.000000,-0.101703,-0.471289,0.223217,0.262872,0.000000,0.000000,0.000000,0.000000
10.4167,-0.298754,0.150176,2.137374,3.169954,0.000000,0.000000,0.000000,-0.077515,-0.484121,0.218075,0.284796,0.000000,0.000000,0.000000,0.000000
10.4333,-0.292619,0.156551,2.151686,3.180000,0.000000,0.000000,0.000000,-0.054153,-0.493858,0.212799,0.304950,0.000000,0.000000,0.000000,0.000000
10.4500,-0.287258,0.161908,2.164965,3.180000,0.000000,0.000000,0.000000,-0.031902,-0.500735,0.207411,0.323182,0.000000,0.000000,0.000000,0.000000
10.4667,-0.282741,0.166380,2.177134,3.180000,0.000000,0.000000,0.000000,-0.010963,-0.505053,0.201948,0.339391,0.000000,0.000000,0.000000,0.000000
10.4833,-0.279126,0.170097,2.188128,3.180000,0.000000,0.000000,0.000000,0.008522,-0.507147,0.196469,0.353530,0.000000,0.000000,0.000000,0.000000
10.5000,-0.276465,0.173176,2.197875,3.180000,0.000000,0.000000,0.000000,0.026452,-0.507369,0.191057,0.365603,0.000000,0.000000,0.000000,0.000000
10.5167,-0.274810,0.175713,2.206287,3.180000,0.000000,0.000000,0.000000,0.042751,-0.506066,0.185835,0.375659,0.000000,0.000000,0.000000,0.000000
10.5333,-0.274210,0.177781,2.213255,3.180000,0.000000,0.000000,0.000000,0.057342,-0.503569,0.180978,0.383795,0.000000,0.000000,0.000000,0.000000
10.5667,-0.274706,0.179427,2.218649,3.180000,0.000000,0.000000,0.000000,0.070137,-0.500190,0.176729,0.390154,0.000000,0.000000,0.000000,0.000000
10.5833,-0.276326,0.180670,2.222323,3.180000,0.000000,0.000000,0.000000,0.081037,-0.496205,0.173372,0.394935,0.000000,0.000000,0.000000,0.000000
10.6000,-0.279078,0.181501,2.224116,3.180000,0.000000,0.000000,0.000000,0.089980,-0.491835,0.171153,0.398386,0.000000,0.000000,0.000000,0.000000
10.6167,-0.282950,0.181886,2.223847,3.180000,0.000000,0.000000,0.000000,0.096968,-0.487242,0.170216,0.400795,0.000000,0.000000,0.000000,0.000000
10.6333,-0.287914,0.181768,2.221322,3.180000,0.000000,0.000000,0.000000,0.102086,-0.482539,0.170580,0.402478,0.000000,0.000000,0.000000,0.000000
10.6500,-0.293931,0.181067,2.216329,3.180000,0.000000,0.000000,0.000000,0.105502,-0.477811,0.172145,0.403774,0.000000,0.000000,0.000000,0.000000
10.6667,-0.300953,0.179687,2.208651,3.180000,0.000000,0.000000,0.000000,0.107461,-0.473130,0.174707,0.405041,0.000000,0.000000,0.000000,0.000000
10.6833,-0.308929,0.177515,2.198080,3.165048,0.000000,0.000000,0.000000,0.108275,-0.468564,0.177975,0.406666,0.000000,0.000000,0.000000,0.000000
10.7000,-0.317801,0.174428,2.184433,3.144371,0.000000,0.000000,0.000000,0.108311,-0.464188,0.181580,0.409085,0.000000,0.000000,0.000000,0.000000
10.7167,-0.327504,0.170301,2.167582,3.119834,0.000000,0.000000,0.000000,0.107972,-0.460073,0.185096,0.412792,0.000000,0.000000,0.000000,0.000000
10.7333,-0.337959,0.165019,2.147478,3.091180,0.000000,0.000000,0.000000,0.107670,-0.456286,0.188071,0.418354,0.000000,0.000000,0.000000,0.000000
10.7500,-0.349074,0.158486,2.124179,3.058258,0.000000,0.000000,0.000000,0.107806,-0.452884,0.190064,0.426415,0.000000,0.000000,0.000000,0.000000
10.7667,-0.360737,0.150636,2.097860,3.021050,0.000000,0.000000,0.000000,0.108741,-0.449921,0.190679,0.437684,0.000000,0.000000,0.000000,0.000000
10.7833,-0.372828,0.141450,2.068814,2.979677,0.000000,0.000000,0.000000,0.110789,-0.447452,0.189590,0.452918,0.000000,0.000000,0.000000,0.000000
10.8000,-0.385221,0.130953,2.037439,2.934399,0.000000,0.000000,0.000000,0.114209,-0.445541,0.186554,0.472898,0.000000,0.000000,0.000000,0.000000
10.8167,-0.397795,0.119225,2.004213,2.885592,0.000000,0.000000,0.000000,0.119200,-0.444271,0.181411,0.498398,0.000000,0.000000,0.000000,0.000000
10.8333,-0.410436,0.106385,1.969667,2.833727,0.000000,0.000000,0.000000,0.125893,-0.443733,0.174086,0.530149,0.000000,0.000000,0.000000,0.000000
