t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
7.6667,-0.283004,-0.219611,-0.622922,0.944332,0.218739,0.014857,-0.031581
7.6833,-0.282661,-0.216553,-0.623927,0.940883,0.222582,0.011017,-0.010882
7.7000,-0.280502,-0.215306,-0.627324,0.937584,0.221895,0.011095,-0.010907
7.7167,-0.277389,-0.211977,-0.628043,0.931051,0.221582,0.012216,-0.010926
7.7333,-0.273067,-0.206176,-0.626938,0.920548,0.221568,0.014428,-0.010893
7.7500,-0.268328,-0.198642,-0.627385,0.908169,0.221571,0.017188,-0.010920
7.7667,-0.261893,-0.193375,-0.636067,0.899921,0.219535,0.018447,-0.011640
7.7833,-0.256055,-0.186209,-0.641514,0.893564,0.217953,0.021110,-0.012935
7.8000,-0.242671,-0.179466,-0.639587,0.884561,0.214292,0.024445,-0.014938
7.8167,-0.223381,-0.167859,-0.659161,0.871932,0.206906,0.027815,-0.018355
7.8333,-0.198696,-0.159286,-0.672699,0.867423,0.196728,0.031346,-0.023580
7.8667,-0.126188,-0.133217,-0.795508,0.888126,0.153446,0.036744,-0.042358
7.8833,-0.085674,-0.115636,-0.824904,0.910500,0.131092,0.047228,-0.055208
7.9000,-0.057363,-0.091547,-0.857371,0.945617,0.111673,0.062070,-0.067794
7.9167,-0.035223,-0.072003,-0.882148,0.988547,0.094262,0.076716,-0.078739
7.9333,-0.006989,-0.051986,-0.890139,1.015495,0.077035,0.091029,-0.086699
7.9500,0.024995,-0.042820,-0.867889,1.045389,0.059672,0.102447,-0.093169
7.9667,0.060244,-0.026951,-0.837407,1.052431,0.043752,0.114535,-0.097323
7.9833,0.095539,-0.004675,-0.781960,1.052088,0.030136,0.130888,-0.100828
8.0000,0.147100,0.039335,-0.729417,0.987128,0.017723,0.150163,-0.099101
8.0167,0.183309,0.066862,-0.684997,0.938602,0.010049,0.163215,-0.097550
8.0333,0.204141,0.084693,-0.665575,0.909372,0.005261,0.171297,-0.096517
8.0500,0.214979,0.082267,-0.625283,0.906867,0.003264,0.174431,-0.096800
8.0667,0.223080,0.085989,-0.606383,0.898204,0.001911,0.177665,-0.096443
8.0833,0.227579,0.093433,-0.604128,0.889209,0.001080,0.180853,-0.096043
8.1000,0.228454,0.097042,-0.602341,0.884165,0.001498,0.182421,-0.095821
8.1167,0.225418,0.095125,-0.586009,0.893528,0.002555,0.184420,-0.096764
8.1333,0.220885,0.090193,-0.568202,0.901606,0.004791,0.184862,-0.097460
8.1500,0.216881,0.087261,-0.556567,0.906512,0.006827,0.185235,-0.097844
8.1667,0.214791,0.087665,-0.545427,0.908568,0.008263,0.186974,-0.098004
8.1833,0.207964,0.095072,-0.557135,0.911972,0.010043,0.189776,-0.098558
8.2000,0.203272,0.097060,-0.556480,0.916349,0.011666,0.191294,-0.098828
8.2167,0.203773,0.101232,-0.552993,0.908845,0.012968,0.193066,-0.098098
8.2333,0.203646,0.098274,-0.540549,0.906011,0.014472,0.192752,-0.097820
8.2500,0.201947,0.088696,-0.531968,0.905414,0.016294,0.188792,-0.097636
8.2667,0.199524,0.078443,-0.533992,0.901583,0.018430,0.182877,-0.097044
8.2833,0.195270,0.066674,-0.540802,0.896710,0.021417,0.175499,-0.096185
8.3000,0.184814,0.050592,-0.563720,0.895171,0.025897,0.164256,-0.095248
8.3167,0.160997,0.027031,-0.613158,0.909852,0.032310,0.147671,-0.094868
8.3333,0.121792,-0.009536,-0.679385,0.950781,0.040684,0.125748,-0.094935
8.3500,0.074200,-0.062581,-0.751878,1.012382,0.049545,0.098191,-0.093729
8.3667,0.031388,-0.131922,-0.811376,1.076232,0.056862,0.065058,-0.088788
8.3833,-0.007172,-0.242243,-0.788228,1.198993,0.058428,0.025146,-0.082019
8.4000,-0.045311,-0.306420,-0.812877,1.246447,0.066620,-0.003155,-0.072021
8.4167,-0.078757,-0.316438,-0.871633,1.210984,0.082496,-0.016395,-0.062355
8.4333,-0.108980,-0.303669,-0.812457,1.153840,0.106814,-0.015353,-0.055122
8.4500,-0.130496,-0.289268,-0.702128,1.093550,0.132032,-0.008947,-0.048061
8.4667,-0.149830,-0.287024,-0.541438,1.045279,0.157868,-0.000099,-0.040835
8.4833,-0.174969,-0.281142,-0.438435,1.000858,0.181533,0.008551,-0.033179
8.5000,-0.192448,-0.266340,-0.398433,0.956251,0.198503,0.016748,-0.026111
8.5167,-0.202765,-0.257348,-0.332962,0.918543,0.212463,0.026583,-0.020312
8.5333,-0.207060,-0.251808,-0.283827,0.889279,0.221387,0.034235,-0.016223
8.5500,-0.208052,-0.248379,-0.242754,0.868586,0.227006,0.040769,-0.013843
8.5667,-0.205841,-0.250444,-0.221542,0.858212,0.228499,0.042587,-0.012696
8.5833,-0.198865,-0.242084,-0.259467,0.848213,0.225810,0.041608,-0.012722
8.6000,-0.188798,-0.232675,-0.300168,0.835120,0.221971,0.040801,-0.012877
