t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.7167,0.054407,-0.380000,-0.860457,0.624224,0.104066,-0.095117,0.044752
6.7333,0.035758,-0.362285,-0.914042,0.574190,0.106400,-0.094502,0.052728
6.7500,0.020282,-0.338068,-0.940493,0.564836,0.107516,-0.088963,0.050129
6.7667,0.001187,-0.303711,-0.957430,0.550495,0.111612,-0.078686,0.045723
6.7833,-0.016309,-0.265290,-0.970086,0.533170,0.116329,-0.066332,0.040881
6.8000,-0.018631,-0.207210,-0.988792,0.485472,0.117346,-0.047855,0.036278
6.8167,-0.018708,-0.139240,-1.002560,0.428914,0.118584,-0.025300,0.031907
6.8333,0.000728,-0.067383,-1.022260,0.367107,0.111769,-0.001630,0.027150
6.8500,0.021903,-0.009630,-1.043826,0.329280,0.101987,0.017567,0.021470
6.8667,0.040893,0.035951,-1.059723,0.307039,0.092801,0.033442,0.016045
6.8833,0.052677,0.073433,-1.071855,0.287574,0.086604,0.046400,0.012723
6.9000,0.059642,0.102285,-1.081962,0.273504,0.082293,0.056315,0.010480
6.9167,0.068685,0.132508,-1.090947,0.258017,0.077358,0.066845,0.008471
6.9333,0.078660,0.159993,-1.097002,0.245588,0.072434,0.076837,0.006524
6.9500,0.090622,0.187678,-1.103006,0.235388,0.066562,0.087115,0.004206
6.9667,0.105611,0.217095,-1.111031,0.221065,0.059165,0.097523,0.002626
6.9833,0.119040,0.244268,-1.116009,0.211778,0.052662,0.107776,0.000849
7.0000,0.130537,0.265141,-1.120830,0.206071,0.046863,0.115676,-0.000669
7.0167,0.138751,0.279176,-1.123912,0.210574,0.042303,0.121917,-0.003223
7.0333,0.142109,0.291564,-1.124410,0.212515,0.040391,0.127422,-0.004764
7.0500,0.147350,0.305632,-1.125753,0.208999,0.037789,0.132959,-0.005416
7.0667,0.151323,0.317696,-1.126606,0.203405,0.035968,0.137439,-0.005403
7.0833,0.154987,0.330303,-1.126933,0.196188,0.034455,0.141999,-0.005054
7.1000,0.158035,0.337918,-1.128084,0.188594,0.033187,0.144274,-0.004248
7.1167,0.158832,0.343435,-1.128607,0.181140,0.033021,0.145705,-0.003242
7.1333,0.158625,0.347841,-1.128915,0.174834,0.033276,0.146807,-0.002341
7.1500,0.157754,0.351934,-1.128460,0.170147,0.033871,0.148050,-0.001638
7.1667,0.156774,0.356214,-1.127897,0.166074,0.034498,0.149435,-0.001109
7.1833,0.154889,0.359292,-1.127148,0.164376,0.035443,0.150588,-0.000948
7.2000,0.153175,0.362144,-1.126500,0.162684,0.036297,0.151647,-0.000737
7.2167,0.152006,0.364890,-1.126120,0.160580,0.036896,0.152590,-0.000453
7.2333,0.151171,0.366982,-1.126046,0.158830,0.037295,0.153267,-0.000220
7.2500,0.149710,0.368411,-1.125369,0.158425,0.038052,0.153907,-0.000163
7.2667,0.147334,0.370474,-1.124050,0.158248,0.039282,0.154883,-0.000159
7.2833,0.145229,0.371827,-1.123029,0.157720,0.040345,0.155458,-0.000035
7.3000,0.145387,0.373280,-1.123550,0.152336,0.040358,0.155363,0.000927
7.3167,0.147645,0.374162,-1.125845,0.144447,0.039346,0.154587,0.002217
7.3333,0.148589,0.373947,-1.127355,0.140061,0.038870,0.153848,0.003041
7.3500,0.147960,0.370871,-1.128299,0.138221,0.039112,0.152160,0.003580
7.3667,0.143585,0.367250,-1.128025,0.139168,0.040993,0.150788,0.003695
7.3833,0.134061,0.360316,-1.126410,0.147750,0.044937,0.148918,0.002877
7.4000,0.123441,0.351321,-1.124633,0.158046,0.049331,0.146358,0.001963
7.4167,0.111175,0.344059,-1.121413,0.169876,0.054587,0.144807,0.000816
7.4333,0.100273,0.339596,-1.118045,0.177591,0.059454,0.143989,0.000298
7.4500,0.088719,0.336483,-1.113927,0.182989,0.064823,0.143521,0.000236
7.4667,0.071882,0.333602,-1.107039,0.189636,0.072861,0.143457,0.000386
7.4833,0.051146,0.327779,-1.099003,0.197799,0.082689,0.142312,0.000927
7.5000,0.026530,0.320419,-1.089534,0.208632,0.094278,0.140821,0.001676
7.5167,-0.002048,0.304345,-1.080836,0.227629,0.107021,0.136292,0.002234
7.5333,-0.031816,0.286998,-1.072020,0.246777,0.120182,0.131065,0.003400
7.5500,-0.059717,0.269131,-1.064454,0.263008,0.132284,0.125068,0.005366
7.5667,-0.095270,0.247010,-1.054500,0.288229,0.147487,0.118081,0.007526
7.5833,-0.124878,0.229492,-1.046182,0.308250,0.159996,0.112404,0.009965
7.6000,-0.146164,0.215725,-1.040746,0.322348,0.168741,0.107635,0.012139
7.6167,-0.163804,0.209125,-1.034860,0.331222,0.176368,0.105548,0.014231
7.6333,-0.176510,0.205139,-1.030520,0.336673,0.181850,0.104281,0.015996
7.6500,-0.186517,0.202408,-1.027061,0.340783,0.186175,0.103429,0.017431
7.6667,-0.194488,0.202438,-1.023648,0.341334,0.189835,0.103465,0.018962
7.6833,-0.195525,0.199986,-1.024137,0.337776,0.190003,0.101893,0.020128
7.7000,-0.196558,0.199767,-1.024118,0.332443,0.190376,0.101151,0.021429
7.7167,-0.198244,0.186662,-1.027728,0.322920,0.189796,0.093868,0.024719
7.7333,-0.196024,0.167650,-1.036205,0.305982,0.186547,0.083056,0.029316
7.7500,-0.196975,0.144697,-1.044293,0.290852,0.184237,0.070826,0.034947
7.7667,-0.196952,0.124155,-1.054556,0.268280,0.181126,0.059059,0.041830
7.7833,-0.205221,0.111989,-1.061501,0.232898,0.181542,0.049957,0.052132
7.8000,-0.226422,0.115734,-1.058283,0.191643,0.188470,0.047634,0.064385
7.8167,-0.245755,0.122642,-1.056563,0.140793,0.193764,0.046108,0.078016
7.8333,-0.263846,0.134398,-1.054990,0.093758,0.198415,0.047029,0.090017
7.8500,-0.282577,0.146482,-1.053541,0.050119,0.202826,0.048400,0.101472
7.8667,-0.303096,0.160767,-1.050477,0.010383,0.207892,0.050973,0.112367
7.8833,-0.320889,0.180080,-1.047148,-0.029661,0.212116,0.055595,0.122269
7.9000,-0.336997,0.186377,-1.045866,-0.055513,0.215165,0.056072,0.130417
7.9167,-0.351544,0.190238,-1.046374,-0.071794,0.217825,0.055969,0.136353
7.9333,-0.367021,0.191357,-1.043424,-0.082357,0.221481,0.055430,0.142024
7.9500,-0.382708,0.199110,-1.037708,-0.087957,0.226594,0.057587,0.146166
7.9667,-0.394964,0.205309,-1.034607,-0.088869,0.230615,0.059267,0.148608
7.9833,-0.408531,0.213392,-1.029605,-0.082718,0.236139,0.061941,0.149945
8.0000,-0.424362,0.213827,-1.028703,-0.067426,0.241588,0.061784,0.150534
8.0167,-0.442820,0.214264,-1.025257,-0.047757,0.248621,0.061903,0.151233
8.0333,-0.463886,0.208552,-1.021865,-0.026333,0.255865,0.059743,0.153027
8.0500,-0.485405,0.195881,-1.020301,-0.001157,0.262518,0.055014,0.154883
8.0667,-0.504683,0.173707,-1.024920,0.027196,0.266665,0.046528,0.156062
8.0833,-0.518282,0.153380,-1.031135,0.051802,0.268888,0.038705,0.156256
8.1000,-0.526678,0.127020,-1.041705,0.073398,0.267930,0.028446,0.156041
8.1167,-0.530387,0.086624,-1.059386,0.095659,0.262620,0.012738,0.155750
8.1333,-0.528349,0.040829,-1.081762,0.115490,0.253730,-0.004942,0.155399
8.1500,-0.525944,0.013870,-1.096091,0.125070,0.247601,-0.015359,0.155583
8.1667,-0.517657,-0.020306,-1.116711,0.123943,0.236707,-0.028590,0.157571
8.1833,-0.510506,-0.046111,-1.134064,0.122087,0.227747,-0.038447,0.159339
8.2000,-0.517005,-0.045352,-1.131758,0.121866,0.229636,-0.038396,0.160922
8.2500,-0.422548,-0.144897,-1.239399,0.091801,0.171130,-0.073247,0.160624
8.2667,-0.398158,-0.157862,-1.266913,0.096772,0.159005,-0.077627,0.156757
8.3000,-0.434637,-0.131299,-1.229486,0.125391,0.180299,-0.068943,0.153101
8.3167,-0.437122,-0.133730,-1.228999,0.142602,0.181973,-0.069769,0.150454
8.3333,-0.430696,-0.135179,-1.234427,0.159788,0.180656,-0.070078,0.145561
8.3500,-0.415544,-0.135475,-1.245002,0.176521,0.176429,-0.069795,0.138604
8.3667,-0.386143,-0.145465,-1.265717,0.204115,0.166137,-0.072396,0.128673
8.3833,-0.360693,-0.144733,-1.277550,0.233674,0.159737,-0.070930,0.117250
8.4000,-0.346593,-0.144642,-1.278185,0.270411,0.158380,-0.069231,0.106997
8.4167,-0.314730,-0.161359,-1.293014,0.309791,0.147368,-0.073183,0.097022
8.4333,-0.262003,-0.194458,-1.318916,0.364374,0.127032,-0.082081,0.085563
8.4500,-0.201901,-0.241761,-1.347140,0.440561,0.103103,-0.095051,0.074422
8.4667,-0.129273,-0.269409,-1.376632,0.476584,0.075811,-0.102622,0.067870
8.4833,-0.047261,-0.280337,-1.413332,0.490403,0.045057,-0.105716,0.063144
8.5000,-0.056678,-0.288679,-1.382455,0.516040,0.053444,-0.106493,0.060586
8.5167,-0.043116,-0.292231,-1.382678,0.516840,0.049438,-0.107591,0.060870
8.5333,-0.026959,-0.295676,-1.385065,0.518305,0.044309,-0.108683,0.060910
