t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
8.1500,-1.995377,0.868439,-0.759846,0.355502,0.368952,0.246338,0.737650
8.1667,-2.025275,0.879508,-0.819068,0.357609,0.328779,0.231978,0.784804
8.1833,-2.027794,0.876208,-0.823547,0.361759,0.328692,0.230884,0.784388
8.2000,-2.026370,0.869494,-0.819036,0.366682,0.329788,0.229393,0.784190
8.2167,-2.024391,0.860676,-0.813363,0.373117,0.331435,0.227368,0.783953
8.2333,-2.024851,0.849909,-0.807048,0.378077,0.332266,0.224088,0.784373
8.2500,-2.024608,0.844150,-0.803297,0.379923,0.332625,0.222270,0.784442
8.2667,-2.024825,0.838956,-0.799146,0.379353,0.332402,0.220299,0.784626
8.2833,-2.023827,0.835280,-0.793885,0.376856,0.331934,0.218890,0.784568
8.3000,-2.017104,0.824318,-0.779147,0.376953,0.332964,0.216223,0.783357
8.3167,-2.005660,0.808219,-0.757233,0.378623,0.335302,0.212779,0.781198
8.3333,-1.991400,0.791241,-0.731365,0.381763,0.338418,0.209948,0.778579
8.3500,-1.987108,0.804288,-0.726449,0.370593,0.336589,0.214607,0.778641
8.3667,-1.993334,0.823414,-0.734886,0.357936,0.332298,0.219250,0.780741
8.3833,-1.998613,0.836936,-0.739263,0.346271,0.328039,0.222224,0.782364
8.4000,-2.007690,0.857655,-0.751535,0.332888,0.322815,0.226742,0.784647
8.4167,-2.020725,0.885253,-0.772810,0.317569,0.316591,0.232578,0.787232
8.4333,-2.025477,0.896267,-0.780613,0.306172,0.313069,0.234225,0.787637
8.4500,-2.021000,0.891862,-0.773649,0.301501,0.312985,0.232738,0.786417
8.4667,-2.017213,0.882410,-0.759575,0.296203,0.312357,0.229686,0.786068
8.4833,-2.010499,0.881668,-0.748914,0.289738,0.311981,0.229969,0.784965
8.5000,-2.004303,0.888663,-0.748424,0.283933,0.312340,0.232433,0.783382
8.5167,-1.996926,0.892266,-0.746427,0.281517,0.313652,0.234335,0.781495
8.5333,-1.989955,0.898397,-0.744975,0.279158,0.314678,0.237176,0.779860
8.5500,-1.986042,0.904599,-0.745970,0.280013,0.315624,0.240053,0.779050
8.5667,-1.979848,0.894508,-0.740694,0.291940,0.319656,0.238936,0.777702
8.5833,-1.975983,0.868389,-0.729149,0.309522,0.324791,0.232548,0.776973
8.6000,-1.971982,0.830504,-0.714164,0.333679,0.331555,0.222565,0.775848
8.6167,-1.973436,0.810203,-0.707494,0.345222,0.334106,0.216408,0.776135
8.6333,-1.970283,0.782651,-0.691438,0.359830,0.337642,0.209131,0.775388
8.6500,-1.971864,0.772249,-0.680208,0.360605,0.336833,0.205980,0.776543
