t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.5667,-0.609776,-0.380000,-0.429004,1.553194,0.226266,-0.092168,-0.003913
6.5833,-0.611918,-0.380000,-0.477845,1.556347,0.228591,-0.098653,0.026777
6.6000,-0.620292,-0.380000,-0.447919,1.564540,0.232814,-0.096527,0.027488
6.6167,-0.632988,-0.380000,-0.411200,1.573156,0.239140,-0.093406,0.028487
6.6333,-0.640087,-0.380000,-0.384595,1.578823,0.242407,-0.092216,0.029534
6.6500,-0.636259,-0.380000,-0.374203,1.580463,0.240424,-0.093555,0.029615
6.6667,-0.633013,-0.380000,-0.371161,1.580452,0.238199,-0.095918,0.030024
6.6833,-0.627699,-0.380000,-0.363433,1.581858,0.235903,-0.097003,0.029563
6.7000,-0.621848,-0.380000,-0.356386,1.583153,0.233818,-0.097271,0.028556
6.7167,-0.614592,-0.380000,-0.351196,1.584069,0.231488,-0.096947,0.027013
6.7333,-0.604899,-0.380000,-0.217332,1.566722,0.227833,-0.096352,0.024963
6.7500,-0.583108,-0.380000,-0.256353,1.562238,0.218596,-0.099610,0.022240
6.7667,-0.546594,-0.380000,-0.315972,1.557347,0.204438,-0.102313,0.017708
6.7833,-0.475809,-0.380000,-0.307379,1.502512,0.184065,-0.103257,0.010574
6.8167,-0.429728,-0.380000,0.250650,1.482292,0.178009,-0.084977,-0.001020
6.8333,-0.315390,-0.380000,-0.325678,1.306893,0.172471,-0.073639,-0.008914
6.8500,-0.245837,-0.380000,-0.628248,1.186831,0.161350,-0.058657,-0.017016
6.8667,-0.203547,-0.337458,-0.815519,1.099606,0.149284,-0.042621,-0.025415
6.8833,-0.172826,-0.274584,-0.924544,1.029272,0.138865,-0.026490,-0.032350
6.9000,-0.138015,-0.226326,-0.959928,0.973853,0.128768,-0.011459,-0.037963
6.9167,-0.089348,-0.181917,-0.932375,0.904356,0.119860,0.004580,-0.041066
6.9333,-0.030421,-0.140126,-0.883065,0.823333,0.110096,0.021008,-0.042206
6.9500,0.019617,-0.097743,-0.871020,0.753681,0.098086,0.036186,-0.043681
6.9667,0.062135,-0.050044,-0.858772,0.693536,0.087643,0.054858,-0.045652
6.9833,0.090697,-0.005481,-0.864254,0.656108,0.077790,0.072058,-0.048669
7.0000,0.116397,0.029063,-0.867256,0.638714,0.067157,0.086690,-0.052208
7.0167,0.131876,0.054635,-0.880260,0.635262,0.058021,0.097251,-0.055817
7.0333,0.146504,0.069846,-0.891597,0.639381,0.048874,0.103878,-0.058774
7.0500,0.157110,0.086426,-0.915988,0.634473,0.040619,0.108528,-0.060064
7.0667,0.168624,0.100561,-0.932981,0.622639,0.033824,0.111966,-0.059849
7.0833,0.177466,0.111132,-0.944517,0.610703,0.029060,0.114286,-0.059270
7.1000,0.187279,0.116735,-0.940310,0.602621,0.025915,0.116491,-0.058851
7.1167,0.200168,0.114888,-0.915935,0.600581,0.023895,0.118306,-0.058918
7.1333,0.215856,0.111778,-0.881937,0.597308,0.022062,0.120708,-0.058937
7.1500,0.228639,0.110486,-0.855720,0.592110,0.020467,0.122964,-0.058865
7.1667,0.239313,0.108832,-0.834265,0.586971,0.019161,0.124524,-0.058626
7.1833,0.249155,0.106022,-0.813709,0.582663,0.018041,0.125585,-0.058343
7.2000,0.257041,0.102471,-0.792988,0.580082,0.017579,0.126589,-0.058262
7.2167,0.262753,0.101069,-0.777880,0.576517,0.017388,0.127762,-0.058095
7.2333,0.266814,0.100724,-0.761547,0.572622,0.018083,0.129609,-0.057934
7.2500,0.273376,0.093713,-0.737084,0.569560,0.018868,0.129664,-0.057438
7.2667,0.279813,0.081974,-0.707516,0.567736,0.020255,0.128547,-0.056954
7.2833,0.285203,0.076793,-0.690967,0.563338,0.020572,0.128357,-0.056412
7.3000,0.291514,0.069869,-0.674387,0.559923,0.020431,0.127498,-0.055817
7.3167,0.290418,0.063657,-0.659827,0.561292,0.022516,0.127121,-0.056037
7.3333,0.283111,0.056202,-0.644203,0.570132,0.026435,0.126905,-0.057063
7.3500,0.271225,0.046251,-0.618344,0.584791,0.032658,0.127561,-0.058688
7.3667,0.254406,0.040054,-0.599218,0.598850,0.040265,0.128727,-0.060164
7.3833,0.239104,0.033545,-0.582247,0.608798,0.047680,0.128988,-0.060697
7.4000,0.226171,0.026354,-0.562141,0.614321,0.054968,0.129091,-0.060538
7.4167,0.211890,0.014192,-0.525559,0.619983,0.064331,0.129558,-0.060147
