t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.5167,0.435442,0.209782,-0.206309,0.763051,-0.064709,0.284947,-0.076078
6.5333,0.419939,0.221314,-0.253068,0.804955,-0.067309,0.285661,-0.079713
6.5500,0.421341,0.222353,-0.260155,0.805769,-0.068511,0.285093,-0.079663
6.5667,0.419246,0.228150,-0.291576,0.818376,-0.071359,0.284069,-0.080665
6.5833,0.414451,0.229890,-0.330675,0.852630,-0.077767,0.281596,-0.083217
6.6000,0.406831,0.223936,-0.371315,0.907491,-0.087032,0.277141,-0.087015
6.6167,0.389442,0.211382,-0.404662,0.979476,-0.094257,0.272529,-0.091880
6.6333,0.370085,0.206133,-0.424397,1.032842,-0.095972,0.272449,-0.095226
6.6500,0.362956,0.212156,-0.425612,1.029975,-0.091750,0.275405,-0.095259
6.6667,0.352221,0.224823,-0.436196,1.006157,-0.081801,0.279071,-0.094819
6.6833,0.341326,0.237992,-0.446126,0.986044,-0.072572,0.283232,-0.094194
6.7000,0.317541,0.246054,-0.445760,0.976540,-0.058014,0.286987,-0.094792
6.7167,0.272677,0.256735,-0.451267,0.973774,-0.033813,0.292182,-0.096012
6.7333,0.214737,0.258408,-0.457790,0.972737,-0.002714,0.292488,-0.096959
6.7500,0.148130,0.251648,-0.465450,0.982093,0.031086,0.288868,-0.097269
6.7667,0.133352,0.269336,-0.470969,0.950927,0.044428,0.293863,-0.093118
6.7833,0.147927,0.295386,-0.478254,0.932624,0.039386,0.304537,-0.090309
6.8000,0.180250,0.319997,-0.486092,0.924968,0.022800,0.315590,-0.088553
6.8167,0.225078,0.336314,-0.497023,0.917668,-0.000749,0.321898,-0.087146
6.8333,0.265263,0.343349,-0.508109,0.915723,-0.022768,0.323826,-0.086083
6.8500,0.294748,0.345385,-0.517632,0.914893,-0.039096,0.323412,-0.085139
6.8667,0.318154,0.347675,-0.527510,0.909372,-0.051272,0.322495,-0.083860
6.8833,0.333888,0.350699,-0.536486,0.900456,-0.058621,0.321683,-0.082530
6.9000,0.342382,0.352761,-0.545174,0.889321,-0.061663,0.320223,-0.081573
6.9167,0.346858,0.355057,-0.553855,0.875398,-0.062061,0.318574,-0.080693
6.9333,0.345749,0.357370,-0.560793,0.863377,-0.059755,0.317431,-0.080150
6.9500,0.341106,0.359822,-0.567535,0.851724,-0.055666,0.316456,-0.079798
6.9667,0.335339,0.362965,-0.574194,0.840509,-0.051101,0.315875,-0.079394
6.9833,0.329023,0.366316,-0.579217,0.831098,-0.046476,0.315801,-0.078967
7.0000,0.325841,0.371191,-0.584405,0.823032,-0.043806,0.316580,-0.078298
7.0167,0.323549,0.376256,-0.591440,0.812614,-0.041364,0.316886,-0.077491
7.0333,0.322202,0.381182,-0.598840,0.800146,-0.039117,0.316761,-0.076506
7.0500,0.316970,0.384068,-0.604471,0.791548,-0.035372,0.316377,-0.076035
7.0667,0.308897,0.385163,-0.608331,0.783989,-0.030163,0.315474,-0.075806
7.0833,0.298947,0.384243,-0.610562,0.780790,-0.024570,0.314389,-0.076128
7.1000,0.287696,0.383181,-0.612579,0.777209,-0.018217,0.313183,-0.076295
7.1167,0.277551,0.382685,-0.614618,0.775295,-0.012746,0.312462,-0.076458
7.1333,0.270015,0.381301,-0.618991,0.778058,-0.009658,0.311621,-0.076997
7.1500,0.270928,0.379316,-0.623106,0.780445,-0.010914,0.310438,-0.077441
7.1667,0.275797,0.376909,-0.629428,0.784742,-0.014776,0.309013,-0.078006
7.1833,0.281360,0.375576,-0.635241,0.789467,-0.019042,0.308246,-0.078473
7.2000,0.287629,0.374486,-0.639470,0.793412,-0.023405,0.307689,-0.078812
7.2167,0.293575,0.374136,-0.643272,0.797412,-0.027574,0.307557,-0.079014
7.2333,0.299986,0.373850,-0.646960,0.801698,-0.032030,0.307504,-0.079183
7.2500,0.308650,0.372190,-0.652237,0.807422,-0.038051,0.306740,-0.079435
7.2667,0.316989,0.370548,-0.657877,0.816470,-0.044515,0.306404,-0.079834
7.2833,0.324727,0.369846,-0.662466,0.825774,-0.050627,0.306706,-0.080083
7.3000,0.339253,0.368083,-0.667372,0.833456,-0.060056,0.306103,-0.079906
7.3167,0.354472,0.365469,-0.672227,0.840902,-0.069788,0.304997,-0.079570
7.3333,0.373888,0.357090,-0.679137,0.851045,-0.082290,0.300987,-0.079382
7.3500,0.396108,0.345214,-0.686858,0.860830,-0.096163,0.294911,-0.078917
7.3667,0.402292,0.339620,-0.689729,0.875001,-0.102075,0.293531,-0.079216
7.3833,0.405251,0.344687,-0.689126,0.878602,-0.104319,0.296606,-0.078570
7.4000,0.378992,0.347358,-0.682130,0.899407,-0.093701,0.302316,-0.081374
7.4167,0.338894,0.342331,-0.670556,0.932209,-0.077279,0.306437,-0.085931
7.4333,0.289461,0.328900,-0.655739,0.962676,-0.054932,0.306109,-0.091101
7.4500,0.240650,0.316803,-0.639144,0.985843,-0.031375,0.305220,-0.094848
7.5000,0.174498,0.275443,-0.584577,1.145879,-0.020988,0.309788,-0.104090
7.5167,0.204296,0.292314,-0.557709,1.066813,-0.021101,0.310829,-0.099390
7.5333,0.230252,0.298390,-0.547971,1.040418,-0.029744,0.311522,-0.097227
7.5833,0.270582,0.279032,-0.543892,1.074089,-0.057821,0.305300,-0.098342
7.6000,0.279059,0.276399,-0.542724,1.077046,-0.062923,0.304221,-0.098102
7.6167,0.296264,0.279010,-0.535384,1.048522,-0.066283,0.302691,-0.096084
7.6333,0.316155,0.274069,-0.534564,1.033555,-0.073966,0.298123,-0.094921
7.6500,0.333398,0.247804,-0.535906,1.060332,-0.088192,0.286807,-0.096389
7.6667,0.356807,0.241232,-0.536265,1.041368,-0.096799,0.280657,-0.094416
7.6833,0.376698,0.235245,-0.539098,1.028997,-0.104913,0.275370,-0.092757
7.7167,0.402479,0.227141,-0.545570,1.013047,-0.115468,0.268013,-0.090398
7.7333,0.407082,0.220651,-0.548636,1.016850,-0.118650,0.264561,-0.090495
7.7500,0.415426,0.218504,-0.552574,1.007916,-0.121346,0.261804,-0.089396
7.7667,0.425055,0.218942,-0.558119,0.991988,-0.123501,0.259451,-0.088014
7.7833,0.430069,0.223842,-0.562637,0.982145,-0.124576,0.260316,-0.086986
7.8000,0.424772,0.227848,-0.564755,0.992537,-0.124190,0.263487,-0.087678
7.8167,0.418128,0.235340,-0.563474,0.991438,-0.120636,0.267634,-0.087861
7.8333,0.406805,0.245290,-0.561580,0.986978,-0.113979,0.272884,-0.088351
7.8833,0.269025,0.249684,-0.528738,1.101770,-0.061268,0.294286,-0.101396
7.9000,0.215292,0.257524,-0.516402,1.068348,-0.024854,0.296362,-0.101867
7.9167,0.149052,0.253992,-0.506481,1.054195,0.014586,0.293927,-0.101964
7.9333,0.127340,0.267245,-0.503162,0.998516,0.036961,0.294622,-0.096996
7.9500,0.136249,0.289969,-0.505994,0.954999,0.039868,0.301100,-0.092588
7.9667,0.165368,0.311480,-0.511672,0.935985,0.027185,0.309517,-0.090399
7.9833,0.193110,0.322136,-0.517060,0.937034,0.011631,0.314633,-0.090049
8.0000,0.216921,0.328053,-0.521887,0.939297,-0.001987,0.317420,-0.089774
8.0167,0.236365,0.332619,-0.527833,0.935102,-0.012112,0.318550,-0.089108
8.0333,0.253120,0.334610,-0.531754,0.937443,-0.021861,0.319334,-0.088794
8.0500,0.268587,0.336911,-0.537608,0.930615,-0.029317,0.318923,-0.088002
8.0667,0.289216,0.345244,-0.545762,0.906742,-0.036536,0.319143,-0.085603
8.0833,0.306106,0.352442,-0.554461,0.884497,-0.042097,0.318847,-0.083388
8.1000,0.317387,0.356999,-0.562947,0.868012,-0.045720,0.317943,-0.081860
8.1167,0.319018,0.359153,-0.568297,0.862011,-0.045910,0.317605,-0.081402
8.1333,0.317041,0.358384,-0.571059,0.859512,-0.044608,0.316592,-0.081524
8.1500,0.315194,0.358731,-0.574990,0.855651,-0.043232,0.315818,-0.081461
8.1667,0.315737,0.361011,-0.580274,0.848111,-0.042585,0.315342,-0.080921
8.1833,0.316500,0.363280,-0.585728,0.840351,-0.042045,0.314802,-0.080381
8.2000,0.318686,0.366209,-0.592850,0.831154,-0.042161,0.314173,-0.079700
8.2167,0.323373,0.367993,-0.600858,0.821754,-0.043646,0.312783,-0.078996
8.2333,0.327255,0.369038,-0.607471,0.817138,-0.045453,0.311824,-0.078610
8.2500,0.329407,0.368029,-0.609673,0.816837,-0.046756,0.310945,-0.078625
8.2667,0.330480,0.367369,-0.611599,0.817207,-0.047538,0.310437,-0.078793
8.2833,0.331175,0.367245,-0.614793,0.819028,-0.048487,0.310235,-0.078960
8.3000,0.333165,0.370115,-0.617337,0.818674,-0.049724,0.311259,-0.078471
8.3167,0.337822,0.372255,-0.620429,0.819049,-0.052544,0.311932,-0.078097
8.3333,0.344288,0.374323,-0.623757,0.819191,-0.056293,0.312473,-0.077577
8.3500,0.352629,0.377513,-0.629583,0.816381,-0.060735,0.312842,-0.076771
8.3667,0.362532,0.380118,-0.635732,0.813286,-0.065971,0.312796,-0.075844
8.3833,0.371431,0.381008,-0.639617,0.813665,-0.071072,0.312646,-0.075201
8.4000,0.382508,0.379319,-0.644455,0.815758,-0.077679,0.311285,-0.074794
8.4167,0.389921,0.377131,-0.648665,0.818416,-0.082395,0.309890,-0.074658
8.4333,0.393852,0.375886,-0.651915,0.820163,-0.085041,0.309019,-0.074555
8.4500,0.395380,0.378123,-0.653804,0.819735,-0.085953,0.309801,-0.074111
8.4667,0.395035,0.378900,-0.654620,0.819176,-0.085749,0.310026,-0.074037
8.4833,0.393052,0.379152,-0.655253,0.818064,-0.084547,0.309960,-0.074157
8.5000,0.397785,0.379114,-0.660292,0.813375,-0.086682,0.308572,-0.073631
8.5167,0.394416,0.384468,-0.661556,0.808627,-0.084265,0.310505,-0.073170
8.5333,0.379667,0.392594,-0.658995,0.804209,-0.075633,0.314575,-0.073320
8.5833,0.242544,0.368012,-0.644113,0.864632,-0.012031,0.314071,-0.084416
8.6000,0.219926,0.375668,-0.641490,0.828079,0.006332,0.313035,-0.081338
8.6167,0.207486,0.381545,-0.641023,0.814098,0.015228,0.313996,-0.079667
8.6333,0.214918,0.391159,-0.644819,0.791511,0.014561,0.315099,-0.077305
8.6833,0.276998,0.314820,-0.672217,0.916228,-0.041139,0.290810,-0.091391
8.7000,0.301305,0.290959,-0.675207,0.943696,-0.058792,0.281634,-0.093203
8.7167,0.323894,0.264876,-0.674669,0.978118,-0.076428,0.272363,-0.094699
8.7333,0.339915,0.241851,-0.665898,1.021455,-0.091724,0.266507,-0.095925
8.7500,0.351842,0.232262,-0.654586,1.044039,-0.101296,0.265116,-0.095814
8.7667,0.361453,0.224862,-0.639739,1.065916,-0.109440,0.265035,-0.095554
8.7833,0.371221,0.230423,-0.627027,1.058426,-0.112585,0.267914,-0.093964
8.8000,0.378480,0.234783,-0.616422,1.049502,-0.114223,0.269907,-0.092838
8.8167,0.384869,0.237613,-0.609730,1.044266,-0.116281,0.271213,-0.091893
8.8333,0.389019,0.243324,-0.602165,1.030647,-0.115546,0.273213,-0.090939
