t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
6.5667,0.2721,0.2621,0.2030,0.2002,0,0
6.6667,0.2103,0.1920,0.1408,0.1267,0,0
6.7333,0.4901,0.5004,0.1960,0.1934,0,0
6.7500,0.5468,0.5497,0.1954,0.1897,0,0
6.7667,0.5950,0.5963,0.1868,0.1805,0,0
6.8667,0.5349,0.8110,0.1492,0.1181,0,0
6.8833,0.4970,0.8073,0.1538,0.1179,0,0
6.9000,0.4754,0.7976,0.1544,0.1142,0,0
6.9167,0.4711,0.7919,0.1546,0.1125,0,0
7.0167,0.0000,0.5103,0.0505,0.0539,1,0
7.0333,0.0000,0.4704,0.0613,0.0645,1,0
7.0500,0.0000,0.4347,0.0710,0.0788,1,0
7.0667,0.0000,0.4203,0.0792,0.0913,1,0
7.0833,0.0000,0.4170,0.0854,0.1007,1,0
7.1000,0.0000,0.4205,0.0904,0.1079,1,0
7.1167,0.0000,0.4286,0.0943,0.1128,1,0
7.1333,0.0000,0.4382,0.0968,0.1157,1,0
7.1500,0.0000,0.4488,0.0989,0.1178,1,0
7.1667,0.0000,0.4616,0.1009,0.1195,1,0
7.1833,0.0000,0.4759,0.1044,0.1221,1,0
7.2000,0.0000,0.4906,0.1112,0.1277,1,0
7.2167,0.0000,0.5023,0.1225,0.1356,1,0
7.2333,0.0000,0.5151,0.1379,0.1439,1,0
7.2500,0.0000,0.5306,0.1543,0.1506,1,0
7.3500,0.0000,0.3469,0.1795,0.1849,1,0
7.4500,0.0000,0.1595,0.2105,0.1403,1,0
7.5500,0.0508,0.1899,0.2211,0.2217,0,0
7.5667,0.0663,0.1878,0.2225,0.2198,0,0
7.5833,0.0721,0.1850,0.2214,0.2187,0,0
7.6000,0.0724,0.1839,0.2203,0.2175,0,0
7.6167,0.0708,0.1803,0.2198,0.2158,0,0
7.6333,0.0671,0.1777,0.2194,0.2141,0,0
7.6500,0.0630,0.1752,0.2191,0.2124,0,0
7.6667,0.0601,0.1723,0.2183,0.2107,0,0
7.6833,0.0580,0.1689,0.2172,0.2091,0,0
7.7000,0.0523,0.1683,0.2142,0.2069,0,0
7.7167,0.0508,0.1645,0.2124,0.2053,0,0
7.7333,0.0504,0.1615,0.2113,0.2043,0,0
7.7500,0.0501,0.1598,0.2107,0.2036,0,0
7.7667,0.0447,0.1631,0.2108,0.2034,0,0
7.7833,0.0328,0.1744,0.2109,0.2035,0,0
7.8000,0.0197,0.1915,0.2127,0.2051,0,0
7.8167,0.0000,0.2250,0.2157,0.2063,1,0
7.8333,0.0000,0.2621,0.2238,0.2076,1,0
7.8667,0.0000,0.2927,0.2425,0.2044,1,0
7.9667,0.0000,0.1538,0.2061,0.1255,1,0
8.0500,0.0000,0.5287,0.2251,0.1808,1,0
8.1000,0.0000,0.6545,0.2030,0.1628,1,0
8.1333,0.0000,0.7292,0.1769,0.1506,1,0
8.1667,0.0000,0.8205,0.1497,0.1409,1,0
8.2667,0.0000,0.4735,0.0734,0.0883,1,0
8.2833,0.0000,0.4488,0.0747,0.0986,1,0
8.3000,0.0000,0.4162,0.0775,0.1087,1,0
8.3167,0.0000,0.3907,0.0808,0.1180,1,0
8.3333,0.0000,0.3739,0.0838,0.1252,1,0
8.3500,0.0000,0.3653,0.0862,0.1296,1,0
8.3667,0.0000,0.3690,0.0872,0.1306,1,0
8.3833,0.0000,0.3783,0.0871,0.1296,1,0
8.4000,0.0000,0.3909,0.0865,0.1280,1,0
8.4167,0.0000,0.4064,0.0852,0.1254,1,0
8.4333,0.0000,0.4245,0.0862,0.1253,1,0
8.4500,0.0000,0.4378,0.0893,0.1271,1,0
8.4667,0.0000,0.4406,0.0954,0.1320,1,0
8.4833,0.0000,0.4457,0.1077,0.1388,1,0
8.5000,0.0000,0.4588,0.1247,0.1446,1,0
8.5167,0.0000,0.4773,0.1478,0.1501,1,0
8.5333,0.0000,0.4651,0.1637,0.1510,1,0
8.5833,0.0000,0.3726,0.1441,0.1294,1,0
8.6333,0.0000,0.2749,0.1961,0.1600,1,0
8.7333,0.0000,0.0799,0.1872,0.1138,1,0
8.8333,0.1396,0.2685,0.2371,0.2467,0,0
8.8500,0.1559,0.2555,0.2412,0.2437,0,0
8.8667,0.1519,0.2419,0.2406,0.2401,0,0
8.8833,0.1416,0.2229,0.2369,0.2344,0,0
8.9000,0.1101,0.2226,0.2321,0.2293,0,0
8.9167,0.0813,0.2244,0.2257,0.2238,0,0
8.9333,0.0596,0.2223,0.2182,0.2180,0,0
8.9500,0.0417,0.2184,0.2114,0.2123,0,0
8.9667,0.0272,0.2126,0.2054,0.2070,0,0
8.9833,0.0170,0.2055,0.2007,0.2025,0,0
9.0000,0.0073,0.2016,0.1974,0.1990,0,0
9.0167,0.0124,0.1973,0.1993,0.2000,0,0
9.0333,0.0227,0.1943,0.2032,0.2025,0,0
9.0500,0.0284,0.1976,0.2073,0.2053,0,0
9.0667,0.0308,0.2099,0.2131,0.2095,0,0
9.0833,0.0263,0.2325,0.2192,0.2143,0,0
9.1833,0.0000,0.0000,0.1769,0.0605,1,1
9.2833,0.0000,0.4771,0.2381,0.2710,1,0
9.3000,0.0000,0.5939,0.2400,0.2730,1,0
9.3167,0.0000,0.6158,0.2252,0.2572,1,0
9.4000,0.0000,0.7201,0.1853,0.2005,1,0
9.4333,0.0000,0.7461,0.1401,0.1755,1,0
9.4500,0.0000,0.7576,0.1195,0.1683,1,0
9.4667,0.0000,0.7683,0.1043,0.1628,1,0
9.4833,0.0000,0.7839,0.0928,0.1581,1,0
9.5000,0.0000,0.7961,0.0836,0.1521,1,0
9.6000,0.0000,0.6005,0.0480,0.0613,1,0
9.6167,0.0000,0.5493,0.0579,0.0782,1,0
9.6333,0.0000,0.5098,0.0650,0.0922,1,0
9.6500,0.0000,0.4928,0.0697,0.1007,1,0
9.6667,0.0000,0.4813,0.0768,0.1093,1,0
9.7167,0.0000,0.5835,0.1125,0.1246,1,0
9.7333,0.0000,0.5997,0.1318,0.1309,1,0
9.8000,0.0000,0.4757,0.1755,0.1809,1,0
9.8333,0.0589,0.4345,0.2076,0.2138,0,0
9.8500,0.0303,0.4001,0.2145,0.2167,0,0
9.8667,0.0000,0.3502,0.2129,0.2095,1,0
9.9667,0.0000,0.1366,0.1908,0.1390,1,0
10.0667,0.0962,0.2835,0.2335,0.2430,0,0
10.0833,0.1079,0.2698,0.2356,0.2393,0,0
10.1000,0.1117,0.2592,0.2359,0.2376,0,0
10.1167,0.1104,0.2515,0.2355,0.2357,0,0
10.1333,0.1054,0.2463,0.2347,0.2337,0,0
10.1500,0.0979,0.2443,0.2337,0.2319,0,0
10.1667,0.0879,0.2440,0.2321,0.2299,0,0
10.1833,0.0766,0.2473,0.2308,0.2283,0,0
10.2000,0.0646,0.2489,0.2287,0.2262,0,0
10.2167,0.0510,0.2551,0.2273,0.2245,0,0
10.2333,0.0296,0.2668,0.2235,0.2211,0,0
10.2500,0.0152,0.2788,0.2231,0.2203,0,0
10.2667,0.0101,0.2907,0.2256,0.2219,0,0
10.2833,0.0126,0.2953,0.2287,0.2240,0,0
10.3833,0.0000,0.0000,0.2278,0.0873,1,1
10.4833,0.0000,0.4560,0.2062,0.1970,1,0
10.5000,0.0000,0.5051,0.2110,0.1963,1,0
10.5167,0.0000,0.5525,0.2102,0.1924,1,0
10.5500,0.0000,0.6771,0.2103,0.1959,1,0
10.6000,0.0000,0.7611,0.1793,0.1714,1,0
10.6167,0.0000,0.7875,0.1610,0.1680,1,0
10.6333,0.0000,0.7957,0.1384,0.1629,1,0
10.6500,0.0000,0.7948,0.1195,0.1605,1,0
10.7000,0.0000,0.7679,0.1112,0.1521,1,0
10.7167,0.0000,0.7831,0.1049,0.1521,1,0
10.7333,0.0000,0.7930,0.0972,0.1546,1,0
10.7500,0.0000,0.7998,0.0893,0.1569,1,0
10.8500,0.0000,0.6598,0.0746,0.0651,1,0
10.8667,0.0000,0.5668,0.0818,0.0634,1,0
10.8833,0.0000,0.4535,0.0910,0.0632,1,0
10.9000,0.0000,0.4107,0.0997,0.0760,1,0
10.9167,0.0000,0.4053,0.1099,0.0921,1,0
10.9333,0.0000,0.4193,0.1194,0.1057,1,0
10.9500,0.0000,0.4393,0.1307,0.1172,1,0
10.9667,0.0000,0.4647,0.1414,0.1250,1,0
10.9833,0.0000,0.4940,0.1515,0.1312,1,0
11.0000,0.0000,0.4707,0.1555,0.1341,1,0
11.1000,0.0000,0.3523,0.2014,0.1955,1,0
11.1167,0.0000,0.3258,0.2129,0.1989,1,0
11.2000,0.0000,0.1820,0.2241,0.1660,1,0
11.2167,0.0000,0.1849,0.2181,0.1662,1,0
11.3000,0.0000,0.2538,0.2033,0.1992,1,0
11.3167,0.0000,0.2342,0.2017,0.1972,1,0
11.3500,0.0022,0.2316,0.2072,0.2074,0,0
11.3667,0.0196,0.2347,0.2152,0.2130,0,0
