t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.7333,0.4612,0.5234,0.2515,0.2483,0,0
7.7500,0.4626,0.5271,0.2513,0.2480,0,0
7.7667,0.4673,0.5359,0.2505,0.2470,0,0
7.7833,0.4716,0.5457,0.2497,0.2458,0,0
7.8000,0.4747,0.5556,0.2485,0.2439,0,0
7.8167,0.4757,0.5488,0.2469,0.2408,0,0
7.8333,0.4765,0.5163,0.2436,0.2355,0,0
7.8500,0.4770,0.4730,0.2373,0.2265,0,0
7.9500,0.2947,0.3659,0.2196,0.2306,0,0
7.9833,0.2263,0.3651,0.2182,0.2293,0,0
8.0000,0.2192,0.3618,0.2180,0.2283,0,0
8.0167,0.2299,0.3576,0.2181,0.2275,0,0
8.0333,0.2460,0.3539,0.2186,0.2271,0,0
8.0500,0.2618,0.3489,0.2186,0.2263,0,0
8.0667,0.2556,0.3413,0.2166,0.2248,0,0
8.0833,0.2599,0.3255,0.2125,0.2205,0,0
8.2167,0.0454,0.2623,0.1960,0.1997,0,0
8.3167,0.2714,0.3840,0.2304,0.2419,0,0
8.3333,0.3130,0.3799,0.2330,0.2407,0,0
8.3500,0.3544,0.3836,0.2355,0.2419,0,0
8.3667,0.3907,0.3764,0.2346,0.2395,0,0
8.3833,0.4039,0.3900,0.2376,0.2423,0,0
8.4000,0.4273,0.4131,0.2415,0.2463,0,0
8.4333,0.4902,0.4683,0.2468,0.2511,0,0
8.4500,0.5151,0.4971,0.2468,0.2525,0,0
8.4667,0.5176,0.5294,0.2489,0.2559,0,0
8.4833,0.5206,0.5523,0.2503,0.2581,0,0
8.5000,0.5257,0.5716,0.2509,0.2592,0,0
8.5167,0.5288,0.5887,0.2521,0.2608,0,0
8.5333,0.5327,0.5988,0.2527,0.2614,0,0
8.5500,0.5369,0.6054,0.2526,0.2613,0,0
8.5667,0.5401,0.6121,0.2521,0.2609,0,0
8.5833,0.5434,0.6253,0.2509,0.2598,0,0
8.6000,0.5431,0.6397,0.2497,0.2586,0,0
8.6167,0.5397,0.6362,0.2486,0.2575,0,0
8.6333,0.5364,0.6299,0.2477,0.2566,0,0
8.6500,0.5316,0.6236,0.2465,0.2553,0,0
8.6667,0.5261,0.6140,0.2464,0.2548,0,0
8.6833,0.5250,0.6103,0.2454,0.2538,0,0
8.7000,0.5244,0.6091,0.2437,0.2522,0,0
8.7167,0.5218,0.6067,0.2419,0.2504,0,0
8.7333,0.5173,0.6030,0.2403,0.2489,0,0
8.7500,0.5124,0.5994,0.2390,0.2476,0,0
8.7667,0.5072,0.5955,0.2378,0.2465,0,0
8.7833,0.5046,0.5934,0.2371,0.2458,0,0
8.8000,0.5030,0.5916,0.2364,0.2450,0,0
8.8167,0.5033,0.5910,0.2368,0.2452,0,0
8.8333,0.5045,0.5905,0.2373,0.2457,0,0
8.8500,0.5053,0.5898,0.2374,0.2457,0,0
8.8667,0.5072,0.5909,0.2371,0.2454,0,0
8.8833,0.5088,0.5922,0.2364,0.2448,0,0
8.9000,0.5114,0.5946,0.2345,0.2431,0,0
8.9167,0.5127,0.5966,0.2321,0.2410,0,0
8.9333,0.5117,0.5982,0.2279,0.2372,0,0
8.9500,0.5081,0.5997,0.2215,0.2314,0,0
8.9667,0.5019,0.6002,0.2131,0.2242,0,0
8.9833,0.4901,0.5970,0.2033,0.2151,0,0
9.0000,0.4723,0.5906,0.1880,0.2017,0,0
9.0667,0.4743,0.5102,0.0095,0.0325,0,0
9.0833,0.2052,0.4993,0.0442,0.0027,0,0
9.1000,0.0000,0.4946,0.0351,0.0001,1,0
9.1167,0.0000,0.4872,0.0240,0.0002,1,0
9.1333,0.0000,0.4635,0.0160,0.0000,1,0
9.3333,0.1373,0.2816,0.2570,0.2391,0,0
9.3500,0.1116,0.2881,0.2610,0.2468,0,0
9.3667,0.0953,0.3021,0.2622,0.2548,0,0
9.3833,0.0895,0.3173,0.2626,0.2577,0,0
9.4000,0.1024,0.3376,0.2645,0.2576,0,0
9.4667,0.1384,0.3838,0.2140,0.1597,0,0
9.4833,0.1127,0.4041,0.1776,0.1297,0,0
9.5000,0.0674,0.4226,0.1336,0.0710,0,0
9.5167,0.0000,0.4410,0.0855,0.0164,1,0
9.5333,0.0000,0.4664,0.0388,0.0013,1,0
9.5500,0.0098,0.4869,0.0161,0.0000,0,0
9.6167,0.1665,0.5155,0.1582,0.1661,0,0
9.6333,0.1606,0.5237,0.1868,0.1857,0,0
9.6500,0.1623,0.5318,0.2031,0.2009,0,0
9.6667,0.1705,0.5352,0.2129,0.2095,0,0
9.6833,0.1757,0.5376,0.2208,0.2173,0,0
9.7000,0.1780,0.5386,0.2266,0.2232,0,0
9.7167,0.1714,0.5376,0.2321,0.2290,0,0
9.7333,0.1642,0.5385,0.2361,0.2335,0,0
9.7500,0.1589,0.5421,0.2390,0.2366,0,0
9.7667,0.1536,0.5426,0.2411,0.2389,0,0
9.7833,0.1490,0.5401,0.2427,0.2406,0,0
9.8000,0.1446,0.5395,0.2438,0.2419,0,0
9.8167,0.1409,0.5383,0.2444,0.2429,0,0
9.8333,0.1421,0.5397,0.2454,0.2441,0,0
9.8500,0.1383,0.5396,0.2465,0.2453,0,0
9.8667,0.1329,0.5436,0.2464,0.2456,0,0
9.8833,0.1289,0.5537,0.2457,0.2451,0,0
9.9000,0.1248,0.5618,0.2453,0.2451,0,0
9.9167,0.1245,0.5666,0.2458,0.2456,0,0
9.9333,0.1200,0.5766,0.2451,0.2453,0,0
9.9500,0.1174,0.5816,0.2452,0.2455,0,0
9.9667,0.1143,0.5857,0.2454,0.2459,0,0
9.9833,0.1090,0.5904,0.2457,0.2465,0,0
10.0000,0.1030,0.5941,0.2464,0.2474,0,0
10.0167,0.0949,0.6019,0.2466,0.2480,0,0
10.0333,0.0844,0.6126,0.2463,0.2480,0,0
10.0500,0.0728,0.6222,0.2462,0.2482,0,0
10.0667,0.0600,0.6211,0.2463,0.2485,0,0
10.0833,0.0426,0.6165,0.2453,0.2477,0,0
10.1000,0.0284,0.5932,0.2436,0.2459,0,0
10.1167,0.0052,0.5648,0.2409,0.2428,0,0
10.1333,0.0000,0.5308,0.2386,0.2354,1,0
10.1500,0.0000,0.4903,0.2351,0.2261,1,0
10.1833,0.0000,0.3613,0.2117,0.1955,1,0
10.2000,0.0000,0.3036,0.2140,0.1810,1,0
10.2833,0.0000,0.3223,0.2315,0.2222,1,0
10.3000,0.0000,0.3056,0.2308,0.2166,1,0
10.3167,0.0000,0.2940,0.2298,0.2124,1,0
10.3333,0.0000,0.2639,0.2296,0.2016,1,0
10.3500,0.0000,0.2306,0.2297,0.1887,1,0
10.3833,0.0000,0.1937,0.2308,0.1724,1,0
10.4500,0.0000,0.1764,0.2294,0.1645,1,0
10.5333,0.0000,0.2108,0.2220,0.1818,1,0
10.6333,0.0000,0.3157,0.2300,0.2238,1,0
10.6500,0.0000,0.3226,0.2313,0.2261,1,0
10.6667,0.0000,0.3419,0.2325,0.2325,1,0
10.6833,0.0057,0.3678,0.2351,0.2405,0,0
10.7000,0.0331,0.3949,0.2427,0.2476,0,0
10.7167,0.0710,0.4344,0.2522,0.2570,0,0
10.7333,0.1020,0.4643,0.2585,0.2626,0,0
10.7500,0.1226,0.4825,0.2607,0.2644,0,0
10.7667,0.1422,0.5019,0.2618,0.2656,0,0
10.7833,0.1499,0.5211,0.2615,0.2657,0,0
10.8000,0.1523,0.5419,0.2610,0.2655,0,0
10.8167,0.1518,0.5608,0.2596,0.2645,0,0
10.8333,0.1564,0.5792,0.2589,0.2639,0,0
10.8500,0.1667,0.5977,0.2593,0.2639,0,0
10.8667,0.1797,0.6082,0.2607,0.2646,0,0
10.8833,0.1931,0.6169,0.2624,0.2656,0,0
10.9000,0.2014,0.6130,0.2635,0.2663,0,0
10.9167,0.2040,0.6077,0.2633,0.2660,0,0
10.9333,0.2026,0.6058,0.2623,0.2653,0,0
10.9500,0.1989,0.6019,0.2617,0.2651,0,0
10.9667,0.1977,0.5961,0.2619,0.2653,0,0
10.9833,0.1952,0.5958,0.2617,0.2654,0,0
11.0000,0.1932,0.5953,0.2616,0.2654,0,0
11.0167,0.1928,0.5944,0.2616,0.2654,0,0
11.0333,0.1925,0.5950,0.2613,0.2651,0,0
11.0500,0.1939,0.5979,0.2608,0.2645,0,0
11.0667,0.1998,0.6006,0.2607,0.2639,0,0
11.0833,0.2073,0.6033,0.2609,0.2635,0,0
11.1000,0.2121,0.6043,0.2609,0.2632,0,0
11.1167,0.2146,0.6038,0.2610,0.2630,0,0
11.1333,0.2198,0.6010,0.2614,0.2632,0,0
11.1500,0.2234,0.5985,0.2619,0.2634,0,0
11.1667,0.2291,0.5985,0.2619,0.2632,0,0
11.1833,0.2326,0.5942,0.2622,0.2632,0,0
11.2000,0.2354,0.5897,0.2625,0.2633,0,0
11.2167,0.2375,0.5895,0.2621,0.2630,0,0
11.2333,0.2417,0.5919,0.2614,0.2622,0,0
11.2500,0.2444,0.5969,0.2601,0.2610,0,0
11.2667,0.2427,0.5999,0.2582,0.2597,0,0
11.2833,0.2387,0.5981,0.2539,0.2566,0,0
11.3833,0.4873,0.5375,0.0004,0.0894,0,0
11.4000,0.4875,0.5005,0.0531,0.0035,0,0
11.4167,0.4666,0.4959,0.0689,0.0003,0,0
11.4333,0.4636,0.4833,0.0784,0.0005,0,0
11.4500,0.4431,0.4604,0.0866,0.0001,0,0
11.5333,0.1413,0.3437,0.2104,0.1761,0,0
11.5500,0.1540,0.3375,0.2271,0.1907,0,0
11.5667,0.1584,0.3402,0.2324,0.1980,0,0
11.5833,0.1564,0.3493,0.2275,0.1923,0,0
11.6333,0.0815,0.3788,0.1469,0.0817,0,0
11.6500,0.0335,0.3956,0.1175,0.0697,0,0
11.6667,0.0000,0.4124,0.0894,0.0265,1,0
11.6833,0.0000,0.4359,0.0634,0.0098,1,0
11.7000,0.0000,0.4602,0.0431,0.0009,1,0
11.7167,0.0000,0.4815,0.0317,0.0000,1,0
11.7333,0.0000,0.4986,0.0255,0.0000,1,0
11.7500,0.0000,0.5101,0.0214,0.0000,1,0
11.7667,0.0000,0.5170,0.0214,0.0000,1,0
11.7833,0.0739,0.5171,0.0464,0.0000,0,0
11.8000,0.1909,0.5162,0.0562,0.0000,0,0
11.8667,0.2554,0.5154,0.1257,0.1184,0,0
11.8833,0.2229,0.5179,0.1651,0.1642,0,0
11.9000,0.2091,0.5170,0.1940,0.1905,0,0
11.9167,0.2045,0.5151,0.2133,0.2091,0,0
11.9333,0.1975,0.5152,0.2247,0.2204,0,0
11.9500,0.1868,0.5186,0.2296,0.2258,0,0
11.9667,0.1857,0.5207,0.2322,0.2283,0,0
11.9833,0.1875,0.5223,0.2337,0.2297,0,0
12.0000,0.1916,0.5216,0.2352,0.2310,0,0
12.0167,0.1970,0.5238,0.2376,0.2331,0,0
12.0333,0.2023,0.5253,0.2408,0.2360,0,0
12.0500,0.2058,0.5262,0.2441,0.2391,0,0
12.0667,0.2104,0.5249,0.2479,0.2426,0,0
12.0833,0.2072,0.5275,0.2503,0.2453,0,0
12.1000,0.2010,0.5307,0.2521,0.2475,0,0
12.1167,0.1969,0.5359,0.2534,0.2491,0,0
12.1333,0.1932,0.5421,0.2541,0.2503,0,0
12.1500,0.1892,0.5430,0.2538,0.2502,0,0
12.1667,0.1843,0.5468,0.2539,0.2507,0,0
12.1833,0.1732,0.5536,0.2536,0.2511,0,0
12.2000,0.1535,0.5675,0.2536,0.2520,0,0
12.2167,0.1317,0.5862,0.2551,0.2540,0,0
12.2333,0.1031,0.5970,0.2529,0.2526,0,0
12.2500,0.0844,0.5355,0.2477,0.2471,0,0
12.3167,0.0000,0.2880,0.2230,0.1953,1,0
12.3500,0.0000,0.2465,0.2304,0.1861,1,0
12.3667,0.0000,0.2381,0.2325,0.1847,1,0
12.3833,0.0000,0.2526,0.2343,0.1924,1,0
12.4000,0.0000,0.2689,0.2348,0.1999,1,0
12.4167,0.0000,0.2860,0.2351,0.2076,1,0
12.4333,0.0000,0.3020,0.2347,0.2146,1,0
12.4500,0.0000,0.3149,0.2341,0.2201,1,0
12.4667,0.0000,0.3325,0.2342,0.2268,1,0
12.4833,0.0000,0.3438,0.2342,0.2311,1,0
12.5000,0.0000,0.3459,0.2344,0.2320,1,0
12.5167,0.0000,0.3453,0.2347,0.2320,1,0
12.5333,0.0000,0.3426,0.2345,0.2313,1,0
12.5500,0.0000,0.3384,0.2344,0.2302,1,0
12.5667,0.0000,0.3319,0.2343,0.2282,1,0
12.5833,0.0000,0.3261,0.2343,0.2264,1,0
12.6167,0.0000,0.3220,0.2345,0.2251,1,0
12.6333,0.0000,0.3189,0.2346,0.2241,1,0
12.6500,0.0000,0.3165,0.2349,0.2233,1,0
12.6667,0.0000,0.3144,0.2351,0.2227,1,0
12.6833,0.0000,0.3146,0.2353,0.2228,1,0
12.7000,0.0000,0.3153,0.2355,0.2232,1,0
12.7167,0.0000,0.3051,0.2353,0.2194,1,0
12.7333,0.0000,0.3090,0.2354,0.2209,1,0
12.7500,0.0000,0.3254,0.2359,0.2268,1,0
12.7667,0.0000,0.3489,0.2366,0.2349,1,0
12.7833,0.0112,0.3756,0.2407,0.2433,0,0
12.8000,0.0276,0.3899,0.2448,0.2469,0,0
12.8833,0.0497,0.4787,0.2401,0.2463,0,0
12.9000,0.0431,0.5253,0.2385,0.2505,0,0
12.9167,0.0502,0.5389,0.2392,0.2513,0,0
12.9333,0.0725,0.5509,0.2438,0.2550,0,0
12.9500,0.0956,0.5618,0.2491,0.2589,0,0
12.9667,0.1165,0.5801,0.2531,0.2615,0,0
12.9833,0.1402,0.6028,0.2568,0.2636,0,0
13.0000,0.1595,0.6184,0.2591,0.2648,0,0
13.0167,0.1751,0.6150,0.2606,0.2655,0,0
13.0333,0.1924,0.5948,0.2617,0.2658,0,0
13.0500,0.2071,0.5821,0.2627,0.2662,0,0
13.0667,0.2198,0.5753,0.2639,0.2669,0,0
13.0833,0.2310,0.5732,0.2648,0.2672,0,0
13.1000,0.2354,0.5768,0.2648,0.2669,0,0
13.1167,0.2398,0.5746,0.2643,0.2663,0,0
13.1333,0.2454,0.5674,0.2637,0.2654,0,0
13.1500,0.2523,0.5574,0.2627,0.2642,0,0
13.1667,0.2544,0.5469,0.2598,0.2614,0,0
13.1833,0.2568,0.5361,0.2569,0.2588,0,0
13.2000,0.2582,0.5278,0.2539,0.2560,0,0
13.2167,0.2544,0.5223,0.2505,0.2533,0,0
13.2333,0.2530,0.5206,0.2485,0.2516,0,0
13.2500,0.2488,0.5229,0.2471,0.2507,0,0
13.2667,0.2416,0.5262,0.2454,0.2495,0,0
13.2833,0.2352,0.5310,0.2439,0.2484,0,0
13.3000,0.2293,0.5358,0.2425,0.2473,0,0
13.3167,0.2236,0.5400,0.2411,0.2462,0,0
13.3333,0.2242,0.5435,0.2410,0.2457,0,0
13.3500,0.2226,0.5450,0.2409,0.2456,0,0
13.3667,0.2222,0.5441,0.2413,0.2458,0,0
13.3833,0.2179,0.5438,0.2416,0.2463,0,0
13.4000,0.2074,0.5539,0.2414,0.2470,0,0
13.4167,0.1969,0.5685,0.2418,0.2479,0,0
13.4333,0.1855,0.5846,0.2420,0.2482,0,0
13.4500,0.1690,0.5986,0.2421,0.2486,0,0
13.4667,0.1590,0.6057,0.2440,0.2502,0,0
13.4833,0.1555,0.6099,0.2460,0.2519,0,0
13.5000,0.1568,0.6119,0.2477,0.2531,0,0
13.5167,0.1593,0.6130,0.2493,0.2543,0,0
13.5333,0.1617,0.6189,0.2501,0.2548,0,0
13.5500,0.1641,0.6265,0.2503,0.2547,0,0
13.5667,0.1664,0.6301,0.2500,0.2541,0,0
13.5833,0.1660,0.6355,0.2493,0.2531,0,0
13.6000,0.1619,0.6438,0.2481,0.2519,0,0
13.6167,0.1576,0.6538,0.2460,0.2497,0,0
13.6333,0.1542,0.6597,0.2440,0.2476,0,0
13.6500,0.1439,0.6668,0.2402,0.2443,0,0
13.6667,0.1346,0.6758,0.2356,0.2402,0,0
13.6833,0.1292,0.6752,0.2308,0.2360,0,0
13.7000,0.1354,0.6644,0.2253,0.2306,0,0
13.7167,0.1396,0.6509,0.2134,0.2199,0,0
13.7333,0.1344,0.6361,0.1944,0.2034,0,0
13.7500,0.1439,0.6190,0.1665,0.1786,0,0
13.7667,0.1676,0.5994,0.1393,0.1538,0,0
13.7833,0.1747,0.5904,0.1251,0.1443,0,0
13.8000,0.2225,0.5765,0.0954,0.1181,0,0
13.8333,0.4780,0.5375,0.0002,0.0241,0,0
13.8500,0.2584,0.5278,0.0292,0.0029,0,0
13.8667,0.0151,0.5217,0.0352,0.0000,0,0
13.8833,0.0000,0.5122,0.0266,0.0000,1,0
13.9000,0.0000,0.4954,0.0191,0.0000,1,0
13.9167,0.0000,0.4781,0.0125,0.0000,1,0
14.0167,0.0341,0.2280,0.2598,0.2422,0,0
14.0333,0.0000,0.2200,0.2627,0.2466,1,0
14.0500,0.0000,0.2203,0.2646,0.2470,1,0
14.0667,0.0000,0.2276,0.2644,0.2458,1,0
14.0833,0.0000,0.2444,0.2623,0.2441,1,0
14.1000,0.0000,0.2642,0.2598,0.2435,1,0
14.1167,0.0113,0.2871,0.2573,0.2423,0,0
14.1333,0.0472,0.3112,0.2559,0.2387,0,0
14.2000,0.1573,0.3955,0.1545,0.1005,0,0
14.2167,0.0977,0.4170,0.1122,0.0658,0,0
14.2333,0.0061,0.4363,0.0695,0.0170,0,0
14.2500,0.0000,0.4641,0.0359,0.0026,1,0
14.2833,0.1881,0.4954,0.0065,0.0001,0,0
14.3167,0.3058,0.5194,0.0602,0.0837,0,0
14.3333,0.2429,0.5319,0.0989,0.1037,0,0
14.3500,0.2146,0.5439,0.1251,0.1286,0,0
14.3667,0.2036,0.5479,0.1488,0.1490,0,0
14.3833,0.2045,0.5466,0.1665,0.1652,0,0
14.4000,0.2101,0.5430,0.1795,0.1772,0,0
14.4167,0.2106,0.5400,0.1883,0.1862,0,0
14.4333,0.2062,0.5392,0.1920,0.1901,0,0
14.4500,0.2045,0.5369,0.1945,0.1927,0,0
14.4667,0.2036,0.5340,0.1972,0.1953,0,0
14.4833,0.1985,0.5337,0.1997,0.1981,0,0
14.5000,0.1966,0.5295,0.2028,0.2010,0,0
14.5167,0.1935,0.5275,0.2060,0.2045,0,0
14.5333,0.1839,0.5283,0.2109,0.2100,0,0
14.5500,0.1776,0.5284,0.2176,0.2167,0,0
14.5667,0.1741,0.5298,0.2241,0.2233,0,0
14.5833,0.1674,0.5308,0.2330,0.2321,0,0
14.6000,0.1612,0.5363,0.2388,0.2380,0,0
14.6167,0.1483,0.5468,0.2431,0.2428,0,0
14.6333,0.1326,0.5601,0.2452,0.2453,0,0
14.6500,0.1166,0.5778,0.2461,0.2465,0,0
14.6667,0.1084,0.5915,0.2464,0.2467,0,0
14.6833,0.1134,0.5992,0.2490,0.2488,0,0
14.7000,0.1198,0.6075,0.2516,0.2508,0,0
14.7167,0.1073,0.5973,0.2510,0.2505,0,0
14.7333,0.0861,0.5623,0.2469,0.2466,0,0
14.7500,0.0567,0.5160,0.2396,0.2393,0,0
14.7667,0.0306,0.4588,0.2273,0.2262,0,0
14.7833,0.0077,0.3897,0.2093,0.2072,0,0
14.8000,0.0000,0.3161,0.2032,0.1830,1,0
14.8667,0.0000,0.2613,0.2279,0.1929,1,0
14.8833,0.0000,0.2386,0.2307,0.1865,1,0
14.9000,0.0000,0.2302,0.2318,0.1853,1,0
14.9167,0.0000,0.2234,0.2316,0.1835,1,0
14.9333,0.0000,0.2290,0.2313,0.1863,1,0
14.9500,0.0000,0.2222,0.2308,0.1832,1,0
14.9667,0.0000,0.2366,0.2310,0.1894,1,0
14.9833,0.0000,0.2568,0.2314,0.1981,1,0
15.0000,0.0000,0.2563,0.2312,0.1980,1,0
15.0167,0.0000,0.2345,0.2308,0.1891,1,0
15.0500,0.0000,0.1854,0.2300,0.1663,1,0
15.0833,0.0000,0.1980,0.2293,0.1716,1,0
15.1833,0.0000,0.2549,0.2073,0.2012,1,0
15.2833,0.0000,0.3434,0.2302,0.2319,1,0
15.3000,0.0000,0.3469,0.2306,0.2322,1,0
15.3167,0.0012,0.3649,0.2320,0.2375,0,0
15.3333,0.0263,0.3912,0.2404,0.2449,0,0
15.3500,0.0351,0.3977,0.2424,0.2452,0,0
15.3667,0.0368,0.3975,0.2409,0.2431,0,0
15.4167,0.1052,0.4822,0.2515,0.2560,0,0
15.4333,0.1190,0.5298,0.2552,0.2617,0,0
15.4500,0.1369,0.5615,0.2580,0.2642,0,0
15.4667,0.1559,0.5922,0.2595,0.2650,0,0
15.4833,0.1687,0.6158,0.2587,0.2639,0,0
15.5000,0.1747,0.6269,0.2583,0.2633,0,0
15.5167,0.1744,0.6288,0.2583,0.2634,0,0
15.5333,0.1756,0.6237,0.2596,0.2645,0,0
15.5500,0.1799,0.6176,0.2613,0.2659,0,0
15.5667,0.1887,0.6130,0.2635,0.2675,0,0
15.5833,0.1982,0.6070,0.2654,0.2689,0,0
15.6000,0.2082,0.5972,0.2670,0.2699,0,0
15.6167,0.2184,0.5904,0.2680,0.2705,0,0
15.6333,0.2243,0.5872,0.2682,0.2705,0,0
15.6500,0.2262,0.5848,0.2678,0.2702,0,0
15.6667,0.2263,0.5850,0.2668,0.2695,0,0
15.6833,0.2236,0.5851,0.2653,0.2683,0,0
15.7000,0.2206,0.5849,0.2634,0.2669,0,0
15.7167,0.2149,0.5877,0.2615,0.2656,0,0
15.7333,0.2068,0.5910,0.2596,0.2643,0,0
15.7500,0.2008,0.5930,0.2581,0.2633,0,0
15.7667,0.1951,0.5959,0.2571,0.2626,0,0
15.7833,0.1911,0.5997,0.2559,0.2617,0,0
15.8000,0.1887,0.6035,0.2546,0.2607,0,0
15.8167,0.1867,0.6086,0.2533,0.2595,0,0
15.8333,0.1863,0.6144,0.2519,0.2582,0,0
15.8500,0.1861,0.6218,0.2505,0.2567,0,0
15.8667,0.1863,0.6274,0.2491,0.2553,0,0
15.8833,0.1898,0.6306,0.2482,0.2540,0,0
15.9000,0.1951,0.6320,0.2468,0.2523,0,0
15.9167,0.1996,0.6329,0.2442,0.2496,0,0
15.9333,0.2014,0.6381,0.2421,0.2477,0,0
15.9500,0.2022,0.6358,0.2404,0.2460,0,0
15.9667,0.2017,0.6272,0.2372,0.2432,0,0
15.9833,0.2031,0.6097,0.2329,0.2399,0,0
16.0000,0.2084,0.5864,0.2249,0.2329,0,0
16.0167,0.2148,0.5603,0.2116,0.2212,0,0
16.0333,0.2336,0.5525,0.1815,0.1920,0,0
16.0667,0.4723,0.5596,0.0465,0.0599,0,0
16.0833,0.5203,0.5249,0.0120,0.0091,0,0
16.1000,0.3687,0.5105,0.0553,0.0005,0,0
16.3167,0.0284,0.2680,0.2551,0.2338,0,0
16.3333,0.0031,0.2691,0.2594,0.2382,0,0
16.3500,0.0000,0.2771,0.2649,0.2458,1,0
16.3667,0.0000,0.2865,0.2648,0.2480,1,0
16.3833,0.0000,0.3000,0.2668,0.2534,1,0
16.4000,0.0000,0.3191,0.2666,0.2591,1,0
16.4167,0.0000,0.3418,0.2631,0.2626,1,0
16.4333,0.0000,0.3575,0.2610,0.2642,1,0
16.4500,0.0000,0.3646,0.2613,0.2649,1,0
16.4667,0.0000,0.3629,0.2615,0.2649,1,0
16.5167,0.0000,0.3606,0.2735,0.2584,1,0
16.5333,0.0000,0.3728,0.2719,0.2568,1,0
16.6167,0.2606,0.4611,0.1222,0.0948,0,0
16.6333,0.1487,0.4724,0.0647,0.0371,0,0
16.6500,0.0387,0.4924,0.0000,0.0122,0,0
