t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.1500,0.2059,0.1517,0.1107,0.0000,0,0
7.1667,0.2100,0.1495,0.1148,0.1075,0,0
7.1833,0.2138,0.1532,0.1192,0.0986,0,0
7.2000,0.2224,0.1562,0.1295,0.1126,0,0
7.2167,0.2317,0.1580,0.1414,0.1230,0,0
7.2333,0.2377,0.1579,0.1516,0.1320,0,0
7.2500,0.2421,0.1583,0.1597,0.1389,0,0
7.2667,0.2411,0.1548,0.1640,0.1419,0,0
7.2833,0.2443,0.1565,0.1689,0.1468,0,0
7.3000,0.2471,0.1573,0.1741,0.1514,0,0
7.3167,0.2534,0.1619,0.1796,0.1568,0,0
7.3333,0.2583,0.1646,0.1857,0.1624,0,0
7.3500,0.2628,0.1656,0.1940,0.1703,0,0
7.3667,0.2681,0.1676,0.2028,0.1786,0,0
7.3833,0.2697,0.1679,0.2086,0.1836,0,0
7.4000,0.2696,0.1682,0.2090,0.1836,0,0
7.4333,0.2187,0.1381,0.1714,0.1434,0,0
7.4500,0.2016,0.1293,0.1576,0.1343,0,0
7.4667,0.1961,0.1271,0.1536,0.1327,0,0
7.4833,0.2019,0.1336,0.1575,0.1385,0,0
7.5000,0.2074,0.1429,0.1612,0.1457,0,0
7.5167,0.2073,0.1549,0.1613,0.1520,0,0
7.5333,0.2005,0.1607,0.1619,0.1583,0,0
7.5500,0.1873,0.1589,0.1600,0.1601,0,0
7.5667,0.1770,0.1556,0.1591,0.1611,0,0
7.5833,0.1425,0.1467,0.1432,0.1501,0,0
7.6000,0.1131,0.1439,0.1343,0.1462,0,0
7.6167,0.0915,0.1424,0.1343,0.1492,0,0
7.6333,0.0736,0.1465,0.1416,0.1586,0,0
7.6500,0.0699,0.1600,0.1518,0.1686,0,0
7.6667,0.0754,0.1744,0.1613,0.1780,0,0
7.6833,0.0944,0.1956,0.1743,0.1900,0,0
7.7000,0.1264,0.2208,0.1894,0.2034,0,0
7.7167,0.1730,0.2434,0.2005,0.2109,0,0
7.7333,0.2252,0.2631,0.2099,0.2158,0,0
7.7500,0.2755,0.2821,0.2209,0.2221,0,0
7.7667,0.3210,0.3000,0.2340,0.2304,0,0
7.7833,0.3617,0.3160,0.2466,0.2376,0,0
7.8000,0.3909,0.3292,0.2573,0.2441,0,0
7.8167,0.4032,0.3379,0.2624,0.2479,0,0
7.8333,0.4028,0.3456,0.2647,0.2499,0,0
7.8500,0.3986,0.3490,0.2638,0.2489,0,0
7.8667,0.3989,0.3509,0.2596,0.2443,0,0
7.8833,0.3986,0.3492,0.2524,0.2367,0,0
7.9000,0.4017,0.3491,0.2446,0.2286,0,0
7.9167,0.4001,0.3483,0.2359,0.2194,0,0
7.9333,0.4016,0.3512,0.2296,0.2133,0,0
7.9500,0.4043,0.3549,0.2258,0.2099,0,0
7.9667,0.4086,0.3596,0.2246,0.2088,0,0
7.9833,0.4129,0.3641,0.2244,0.2088,0,0
8.0000,0.4153,0.3674,0.2245,0.2096,0,0
8.0167,0.4159,0.3691,0.2248,0.2108,0,0
8.0333,0.4202,0.3738,0.2285,0.2155,0,0
8.0500,0.4216,0.3753,0.2303,0.2174,0,0
8.0667,0.4194,0.3746,0.2301,0.2178,0,0
8.0833,0.4148,0.3724,0.2286,0.2172,0,0
8.1000,0.4113,0.3713,0.2277,0.2172,0,0
8.1167,0.4078,0.3696,0.2267,0.2168,0,0
8.1333,0.4038,0.3669,0.2258,0.2163,0,0
8.1500,0.4020,0.3652,0.2262,0.2167,0,0
8.1667,0.4006,0.3643,0.2268,0.2176,0,0
8.1833,0.3998,0.3636,0.2277,0.2185,0,0
8.2000,0.3972,0.3612,0.2281,0.2190,0,0
8.2167,0.3904,0.3562,0.2275,0.2191,0,0
8.2333,0.3846,0.3513,0.2275,0.2194,0,0
8.2500,0.3783,0.3465,0.2277,0.2199,0,0
8.2667,0.3709,0.3411,0.2275,0.2203,0,0
8.2833,0.3606,0.3336,0.2258,0.2193,0,0
8.3000,0.3466,0.3245,0.2240,0.2189,0,0
8.3167,0.3326,0.3164,0.2226,0.2190,0,0
8.3333,0.3215,0.3105,0.2220,0.2194,0,0
8.3500,0.3163,0.3089,0.2230,0.2214,0,0
8.3667,0.3133,0.3090,0.2236,0.2225,0,0
8.3833,0.3096,0.3087,0.2232,0.2229,0,0
8.4000,0.3059,0.3082,0.2226,0.2229,0,0
8.4167,0.3025,0.3069,0.2216,0.2223,0,0
8.4333,0.3006,0.3059,0.2214,0.2224,0,0
8.4500,0.2989,0.3050,0.2212,0.2223,0,0
8.4667,0.2954,0.3017,0.2197,0.2208,0,0
8.4833,0.2898,0.2969,0.2166,0.2177,0,0
8.5000,0.2830,0.2916,0.2129,0.2144,0,0
8.5167,0.2767,0.2870,0.2096,0.2115,0,0
8.5333,0.2722,0.2836,0.2073,0.2097,0,0
8.5500,0.2700,0.2817,0.2068,0.2092,0,0
8.5667,0.2674,0.2775,0.2057,0.2077,0,0
8.5833,0.2628,0.2704,0.2038,0.2051,0,0
8.6000,0.2547,0.2587,0.2004,0.2008,0,0
8.6167,0.2465,0.2463,0.1981,0.1976,0,0
8.6333,0.2342,0.2317,0.1949,0.1936,0,0
8.6500,0.2170,0.2135,0.1905,0.1889,0,0
8.6667,0.1951,0.1919,0.1848,0.1831,0,0
8.6833,0.1688,0.1674,0.1767,0.1752,0,0
8.7000,0.1408,0.1428,0.1676,0.1666,0,0
8.7167,0.1163,0.1169,0.1588,0.1573,0,0
8.7333,0.0927,0.0878,0.1471,0.1439,0,0
8.7500,0.0801,0.0760,0.1423,0.1387,0,0
8.7667,0.0624,0.0650,0.1298,0.1258,0,0
8.7833,0.0505,0.0655,0.1189,0.1171,0,0
8.8000,0.0477,0.0770,0.1175,0.1202,0,0
8.8167,0.0473,0.0887,0.1170,0.1219,0,0
8.8333,0.0453,0.0991,0.1179,0.1251,0,0
8.8500,0.0445,0.1085,0.1185,0.1265,0,0
8.8667,0.0464,0.1211,0.1218,0.1323,0,0
8.8833,0.0510,0.1348,0.1230,0.1348,0,0
8.9000,0.0541,0.1460,0.1253,0.1378,0,0
8.9167,0.0548,0.1534,0.1281,0.1414,0,0
8.9333,0.0550,0.1596,0.1381,0.1523,0,0
8.9500,0.0530,0.1596,0.1426,0.1556,0,0
8.9667,0.0502,0.1570,0.1457,0.1586,0,0
8.9833,0.0451,0.1522,0.1450,0.1579,0,0
9.0000,0.0392,0.1463,0.1412,0.1542,0,0
9.0167,0.0335,0.1400,0.1370,0.1502,0,0
9.0333,0.0302,0.1369,0.1383,0.1518,0,0
9.0500,0.0267,0.1335,0.1399,0.1538,0,0
9.0667,0.0247,0.1338,0.1437,0.1575,0,0
9.0833,0.0232,0.1349,0.1491,0.1634,0,0
9.1000,0.0228,0.1407,0.1601,0.1751,0,0
9.1167,0.0255,0.1490,0.1726,0.1883,0,0
9.1333,0.0310,0.1582,0.1844,0.2012,0,0
9.1500,0.0458,0.1719,0.1961,0.2140,0,0
9.1667,0.0729,0.1876,0.2070,0.2247,0,0
9.1833,0.1059,0.2017,0.2161,0.2317,0,0
9.2000,0.1403,0.2143,0.2233,0.2356,0,0
9.2167,0.1721,0.2259,0.2283,0.2373,0,0
9.2500,0.2102,0.2149,0.2278,0.2279,0,0
9.2667,0.2264,0.2171,0.2254,0.2237,0,0
9.2833,0.2479,0.2313,0.2232,0.2208,0,0
9.3000,0.2682,0.2479,0.2203,0.2180,0,0
9.3167,0.2859,0.2642,0.2159,0.2143,0,0
9.3833,0.2762,0.2946,0.2109,0.2154,0,0
9.4000,0.2717,0.3006,0.2108,0.2147,0,0
9.4167,0.2583,0.3039,0.2116,0.2175,0,0
9.4333,0.2467,0.3087,0.2124,0.2202,0,0
9.4500,0.2439,0.3130,0.2146,0.2233,0,0
9.4667,0.2460,0.3104,0.2191,0.2276,0,0
9.4833,0.2462,0.3042,0.2253,0.2334,0,0
9.5000,0.2473,0.3034,0.2333,0.2415,0,0
9.5167,0.2479,0.2979,0.2389,0.2464,0,0
9.5333,0.2365,0.2743,0.2413,0.2475,0,0
9.5500,0.2050,0.2288,0.2338,0.2377,0,0
