t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.0833,0.2505,0.2025,0.0986,0.0000,0,0
7.1000,0.2497,0.1985,0.0984,0.0853,0,0
7.1167,0.2486,0.1990,0.0987,0.0740,0,0
7.1333,0.2486,0.1990,0.1003,0.0794,0,0
7.1500,0.2462,0.1981,0.0985,0.0771,0,0
7.1667,0.2467,0.1975,0.0996,0.0778,0,0
7.1833,0.2531,0.1993,0.1077,0.0884,0,0
7.2000,0.2616,0.2015,0.1180,0.0983,0,0
7.2167,0.2711,0.2038,0.1299,0.1096,0,0
7.2333,0.2786,0.2056,0.1395,0.1175,0,0
7.2500,0.2823,0.2057,0.1454,0.1220,0,0
7.2667,0.2807,0.2040,0.1452,0.1214,0,0
7.2833,0.2801,0.2037,0.1446,0.1210,0,0
7.3000,0.2785,0.2047,0.1421,0.1182,0,0
7.3167,0.2727,0.2049,0.1349,0.1112,0,0
7.3333,0.2695,0.2059,0.1304,0.1092,0,0
7.3500,0.2657,0.2069,0.1258,0.1063,0,0
7.3667,0.2683,0.2135,0.1289,0.1150,0,0
7.3833,0.2745,0.2190,0.1390,0.1291,0,0
7.4000,0.2682,0.2187,0.1452,0.1405,0,0
7.4833,0.0632,0.1534,0.1335,0.1828,0,0
7.5000,0.0572,0.1561,0.1539,0.1676,0,0
7.5167,0.0706,0.1726,0.1714,0.1868,0,0
7.5333,0.1037,0.1894,0.1839,0.1974,0,0
7.6167,0.3031,0.2329,0.2142,0.2057,0,0
7.6333,0.3296,0.2486,0.2287,0.2094,0,0
7.6500,0.3444,0.2641,0.2367,0.2174,0,0
7.6667,0.3507,0.2747,0.2387,0.2205,0,0
7.6833,0.3499,0.2798,0.2366,0.2203,0,0
7.7000,0.3463,0.2838,0.2336,0.2190,0,0
7.7167,0.3324,0.2808,0.2245,0.2118,0,0
7.7333,0.3255,0.2811,0.2205,0.2100,0,0
7.7500,0.3217,0.2829,0.2184,0.2091,0,0
7.7667,0.3191,0.2846,0.2167,0.2084,0,0
7.7833,0.3205,0.2877,0.2172,0.2094,0,0
7.8000,0.3216,0.2904,0.2180,0.2108,0,0
7.8167,0.3209,0.2915,0.2179,0.2112,0,0
7.8333,0.3198,0.2918,0.2172,0.2109,0,0
7.8500,0.3221,0.2933,0.2170,0.2104,0,0
7.8667,0.3223,0.2928,0.2148,0.2078,0,0
7.8833,0.3236,0.2929,0.2138,0.2065,0,0
7.9000,0.3294,0.2962,0.2149,0.2068,0,0
7.9167,0.3359,0.3014,0.2168,0.2085,0,0
7.9333,0.3429,0.3085,0.2208,0.2130,0,0
7.9500,0.3491,0.3162,0.2254,0.2183,0,0
7.9667,0.3528,0.3234,0.2295,0.2234,0,0
7.9833,0.3535,0.3290,0.2323,0.2274,0,0
8.0000,0.3499,0.3320,0.2328,0.2292,0,0
8.0167,0.3438,0.3327,0.2313,0.2292,0,0
8.0333,0.3370,0.3329,0.2293,0.2287,0,0
8.0500,0.3331,0.3345,0.2276,0.2280,0,0
8.0667,0.3316,0.3375,0.2261,0.2274,0,0
8.0833,0.3288,0.3385,0.2238,0.2257,0,0
8.1000,0.3258,0.3385,0.2214,0.2238,0,0
8.1167,0.3211,0.3367,0.2189,0.2220,0,0
8.1333,0.3151,0.3327,0.2162,0.2196,0,0
8.1500,0.3093,0.3283,0.2139,0.2176,0,0
8.1667,0.3023,0.3231,0.2117,0.2157,0,0
8.1833,0.2957,0.3176,0.2096,0.2138,0,0
8.2000,0.2891,0.3124,0.2079,0.2123,0,0
8.2167,0.2839,0.3085,0.2070,0.2116,0,0
8.2333,0.2782,0.3042,0.2056,0.2103,0,0
8.2500,0.2709,0.2992,0.2034,0.2083,0,0
8.2667,0.2641,0.2944,0.2009,0.2060,0,0
8.2833,0.2576,0.2880,0.1990,0.2042,0,0
8.3000,0.2521,0.2814,0.1981,0.2032,0,0
8.3167,0.2482,0.2743,0.1974,0.2021,0,0
8.3333,0.2447,0.2667,0.1977,0.2016,0,0
8.3500,0.2415,0.2576,0.1981,0.2009,0,0
8.3667,0.2336,0.2430,0.1961,0.1975,0,0
8.3833,0.2166,0.2224,0.1898,0.1900,0,0
8.4000,0.1945,0.2014,0.1826,0.1827,0,0
8.4167,0.1639,0.1720,0.1700,0.1700,0,0
8.4333,0.1240,0.1308,0.1465,0.1456,0,0
8.4500,0.0815,0.0844,0.1236,0.1225,0,0
8.4667,0.0462,0.0449,0.1062,0.1036,0,0
8.4833,0.0251,0.0226,0.0975,0.0939,0,0
8.5000,0.0117,0.0141,0.0936,0.0910,0,0
8.5167,0.0016,0.0183,0.0911,0.0912,0,0
8.5333,0.0000,0.0314,0.0909,0.0939,1,0
8.5500,0.0000,0.0468,0.0909,0.0968,1,0
8.5667,0.0000,0.0624,0.0994,0.1080,1,0
8.5833,0.0000,0.0770,0.1111,0.1210,1,0
8.6000,0.0000,0.0886,0.1241,0.1344,1,0
8.6167,0.0000,0.0961,0.1342,0.1443,1,0
8.6333,0.0000,0.1077,0.1464,0.1590,1,0
8.6500,0.0036,0.1085,0.1516,0.1641,0,0
8.6667,0.0086,0.1063,0.1537,0.1663,0,0
