t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
8.9833,0.1081,0.1222,0.0645,0.0971,0,0
9.0000,0.1094,0.1215,0.0657,0.0969,0,0
9.0167,0.1175,0.1264,0.0776,0.1059,0,0
9.0333,0.1257,0.1318,0.0871,0.1154,0,0
9.0500,0.1288,0.1382,0.0931,0.1239,0,0
9.0667,0.1380,0.1489,0.1095,0.1404,0,0
9.0833,0.1444,0.1590,0.1272,0.1588,0,0
9.1000,0.1518,0.1703,0.1434,0.1740,0,0
9.1500,0.1089,0.1619,0.1638,0.2037,0,0
9.1667,0.1071,0.1703,0.1755,0.2074,0,0
9.2500,0.2862,0.2328,0.2019,0.2290,0,0
9.2667,0.3156,0.2507,0.2097,0.2222,0,0
9.2833,0.3375,0.2691,0.2165,0.2259,0,0
9.3000,0.3553,0.2866,0.2218,0.2300,0,0
9.3167,0.3634,0.2978,0.2237,0.2323,0,0
9.3333,0.3579,0.3006,0.2214,0.2326,0,0
9.3500,0.3482,0.3011,0.2187,0.2322,0,0
9.3667,0.3369,0.3000,0.2176,0.2325,0,0
9.3833,0.3247,0.2994,0.2182,0.2345,0,0
9.4000,0.3145,0.2989,0.2184,0.2358,0,0
9.4167,0.3065,0.2989,0.2187,0.2368,0,0
9.4333,0.3014,0.3001,0.2192,0.2378,0,0
9.4500,0.2960,0.3006,0.2194,0.2386,0,0
9.4667,0.3009,0.3064,0.2206,0.2395,0,0
9.4833,0.3026,0.3098,0.2212,0.2403,0,0
9.5000,0.3049,0.3122,0.2215,0.2405,0,0
9.5167,0.3060,0.3136,0.2216,0.2407,0,0
9.5333,0.3030,0.3124,0.2203,0.2400,0,0
9.5500,0.2998,0.3106,0.2192,0.2393,0,0
9.5667,0.2962,0.3088,0.2188,0.2388,0,0
9.5833,0.2927,0.3077,0.2187,0.2388,0,0
9.6000,0.2892,0.3068,0.2188,0.2389,0,0
9.6167,0.2888,0.3066,0.2190,0.2390,0,0
9.6333,0.2881,0.3067,0.2184,0.2387,0,0
9.6500,0.2895,0.3073,0.2185,0.2386,0,0
9.6667,0.2914,0.3073,0.2187,0.2385,0,0
9.6833,0.2912,0.3057,0.2180,0.2377,0,0
9.7000,0.2899,0.3019,0.2161,0.2357,0,0
9.7167,0.2864,0.2981,0.2148,0.2341,0,0
9.7333,0.2839,0.2947,0.2146,0.2334,0,0
9.7500,0.2795,0.2899,0.2142,0.2328,0,0
9.7667,0.2722,0.2812,0.2125,0.2309,0,0
9.7833,0.2612,0.2689,0.2102,0.2281,0,0
9.8000,0.2486,0.2555,0.2080,0.2254,0,0
9.8167,0.2344,0.2419,0.2045,0.2218,0,0
9.8333,0.2199,0.2290,0.2008,0.2182,0,0
9.8500,0.2077,0.2180,0.1986,0.2158,0,0
9.8667,0.1934,0.2043,0.1956,0.2122,0,0
9.8833,0.1845,0.1951,0.1953,0.2111,0,0
9.9000,0.1761,0.1862,0.1934,0.2092,0,0
9.9167,0.1652,0.1745,0.1892,0.2047,0,0
9.9333,0.1546,0.1633,0.1840,0.1996,0,0
9.9500,0.1451,0.1510,0.1774,0.1929,0,0
9.9667,0.1345,0.1380,0.1693,0.1848,0,0
9.9833,0.1177,0.1197,0.1587,0.1742,0,0
10.0000,0.1016,0.1015,0.1496,0.1647,0,0
10.0167,0.0913,0.0884,0.1452,0.1593,0,0
10.0333,0.0692,0.0651,0.1315,0.1456,0,0
10.0500,0.0367,0.0359,0.1094,0.1235,0,0
10.0833,0.0000,0.0000,0.0388,0.0787,1,1
10.1167,0.0000,0.0000,0.0796,0.0915,1,1
10.1333,0.0000,0.0000,0.0925,0.1043,1,1
10.1500,0.0154,0.0052,0.1062,0.1162,0,0
10.1667,0.0275,0.0146,0.1168,0.1273,0,0
10.1833,0.0398,0.0252,0.1272,0.1376,0,0
10.2000,0.0504,0.0354,0.1364,0.1469,0,0
10.2167,0.0572,0.0433,0.1438,0.1542,0,0
10.2333,0.0590,0.0481,0.1505,0.1607,0,0
10.2500,0.0574,0.0506,0.1539,0.1646,0,0
10.2667,0.0504,0.0480,0.1535,0.1647,0,0
10.2833,0.0450,0.0444,0.1534,0.1644,0,0
10.3000,0.0413,0.0443,0.1542,0.1654,0,0
10.3167,0.0409,0.0466,0.1567,0.1677,0,0
10.3333,0.0429,0.0505,0.1602,0.1709,0,0
10.3500,0.0447,0.0545,0.1624,0.1732,0,0
10.3667,0.0460,0.0583,0.1643,0.1752,0,0
10.3833,0.0467,0.0629,0.1664,0.1776,0,0
10.4000,0.0460,0.0669,0.1680,0.1797,0,0
10.4167,0.0458,0.0690,0.1691,0.1811,0,0
10.4333,0.0431,0.0700,0.1688,0.1815,0,0
10.4500,0.0395,0.0712,0.1689,0.1822,0,0
10.4667,0.0367,0.0741,0.1697,0.1839,0,0
10.4833,0.0355,0.0818,0.1730,0.1883,0,0
10.5000,0.0380,0.0877,0.1764,0.1917,0,0
10.5167,0.0589,0.1013,0.1858,0.1990,0,0
10.5333,0.0893,0.1265,0.1999,0.2100,0,0
10.5500,0.1175,0.1501,0.2111,0.2180,0,0
10.5667,0.1392,0.1701,0.2185,0.2229,0,0
10.5833,0.1707,0.1477,0.2260,0.2259,0,0
10.6000,0.2038,0.1105,0.2314,0.2273,0,0
10.6167,0.2225,0.0775,0.2319,0.2243,0,0
10.6333,0.2335,0.0456,0.2295,0.2190,0,0
10.6500,0.2473,0.0148,0.2265,0.2137,0,0
10.6667,0.2593,0.0000,0.2207,0.2127,0,1
10.6833,0.2663,0.0000,0.2139,0.2138,0,1
10.7000,0.2627,0.0000,0.2061,0.2138,0,1
10.7167,0.2467,0.0000,0.1942,0.2122,0,1
10.7333,0.2339,0.0000,0.1826,0.2116,0,1
10.7500,0.2167,0.0000,0.1729,0.2108,0,1
10.7833,0.1662,0.0000,0.1572,0.2046,0,1
10.8000,0.1606,0.0000,0.1501,0.2039,0,1
10.9000,0.0468,0.0000,0.1550,0.1555,0,1
11.0000,0.1674,0.0380,0.2039,0.2135,0,0
11.0833,0.1077,0.1428,0.1924,0.2001,0,0
11.1000,0.0958,0.1224,0.1744,0.1810,0,0
11.1167,0.0906,0.1097,0.1602,0.1665,0,0
11.1333,0.0971,0.1109,0.1563,0.1623,0,0
11.1500,0.0984,0.1078,0.1480,0.1544,0,0
11.1667,0.0958,0.1009,0.1350,0.1419,0,0
11.1833,0.1075,0.1108,0.1352,0.1428,0,0
11.2000,0.1146,0.1158,0.1337,0.1414,0,0
11.2167,0.1263,0.1267,0.1361,0.1440,0,0
11.2333,0.1374,0.1353,0.1439,0.1521,0,0
11.2500,0.1477,0.1481,0.1535,0.1633,0,0
11.2667,0.1573,0.1593,0.1618,0.1729,0,0
11.2833,0.1654,0.1704,0.1658,0.1784,0,0
11.3000,0.1727,0.1852,0.1712,0.1858,0,0
11.3167,0.1750,0.2001,0.1743,0.1917,0,0
11.3333,0.1816,0.2114,0.1774,0.1961,0,0
11.3500,0.1916,0.2250,0.1832,0.2026,0,0
11.3667,0.2000,0.2349,0.1869,0.2064,0,0
11.3833,0.2072,0.2418,0.1892,0.2087,0,0
11.4000,0.2077,0.2387,0.1865,0.2060,0,0
11.4167,0.2037,0.2295,0.1809,0.2000,0,0
11.4333,0.2016,0.2219,0.1776,0.1957,0,0
11.4500,0.1946,0.2095,0.1712,0.1888,0,0
11.4667,0.2008,0.2128,0.1756,0.1919,0,0
11.4833,0.2076,0.2186,0.1807,0.1969,0,0
11.5000,0.2121,0.2232,0.1849,0.2011,0,0
11.5167,0.2192,0.2311,0.1907,0.2073,0,0
11.5333,0.2283,0.2489,0.2004,0.2184,0,0
11.5500,0.2404,0.2704,0.2125,0.2309,0,0
11.5833,0.2485,0.2654,0.2209,0.2372,0,0
11.6000,0.2551,0.2622,0.2220,0.2359,0,0
11.6500,0.2371,0.2456,0.2243,0.2405,0,0
11.6667,0.2277,0.2446,0.2235,0.2384,0,0
11.6833,0.2280,0.2506,0.2249,0.2400,0,0
11.7000,0.2346,0.2609,0.2276,0.2427,0,0
11.7167,0.2602,0.2789,0.2357,0.2483,0,0
11.7500,0.3132,0.2918,0.2407,0.2494,0,0
11.7667,0.3355,0.2955,0.2431,0.2484,0,0
11.7833,0.3553,0.3057,0.2469,0.2499,0,0
11.8000,0.3648,0.3099,0.2473,0.2504,0,0
11.8167,0.3615,0.3137,0.2454,0.2506,0,0
11.8333,0.3609,0.3132,0.2453,0.2515,0,0
11.8500,0.3590,0.3099,0.2454,0.2526,0,0
11.8667,0.3546,0.3065,0.2452,0.2535,0,0
11.8833,0.3543,0.3024,0.2460,0.2545,0,0
11.9000,0.3531,0.2980,0.2467,0.2554,0,0
11.9167,0.3495,0.2939,0.2470,0.2561,0,0
11.9333,0.3464,0.2912,0.2471,0.2566,0,0
11.9500,0.3427,0.2897,0.2469,0.2567,0,0
11.9667,0.3406,0.2895,0.2466,0.2567,0,0
11.9833,0.3378,0.2905,0.2459,0.2565,0,0
12.0000,0.3354,0.2924,0.2452,0.2561,0,0
12.0167,0.3306,0.2957,0.2439,0.2553,0,0
12.0333,0.3244,0.2998,0.2422,0.2543,0,0
12.0500,0.3159,0.3041,0.2401,0.2529,0,0
12.0667,0.3046,0.3093,0.2376,0.2510,0,0
12.0833,0.2908,0.3074,0.2346,0.2485,0,0
12.1000,0.2760,0.2926,0.2302,0.2447,0,0
12.1167,0.2591,0.2744,0.2242,0.2391,0,0
12.1333,0.2392,0.2523,0.2167,0.2317,0,0
12.1500,0.2143,0.2261,0.2056,0.2212,0,0
12.1833,0.1188,0.1298,0.1496,0.1680,0,0
12.2000,0.0831,0.0912,0.1284,0.1445,0,0
12.2167,0.0570,0.0639,0.1137,0.1284,0,0
12.2333,0.0435,0.0481,0.1072,0.1207,0,0
12.2500,0.0353,0.0343,0.1045,0.1163,0,0
12.2667,0.0522,0.0354,0.1195,0.1258,0,0
12.2833,0.0712,0.0425,0.1326,0.1370,0,0
12.3000,0.0897,0.0547,0.1457,0.1489,0,0
12.3167,0.1012,0.0632,0.1541,0.1569,0,0
12.3333,0.1076,0.0690,0.1581,0.1611,0,0
12.3500,0.1130,0.0754,0.1613,0.1644,0,0
12.3667,0.1162,0.0796,0.1646,0.1678,0,0
12.3833,0.1140,0.0794,0.1658,0.1694,0,0
