t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
8.7833,0.0058,0.2723,0.2655,0.2553,0,0
8.8000,0.0036,0.2799,0.2630,0.2546,0,0
8.8667,0.0794,0.2856,0.2490,0.2547,0,0
8.9333,0.0939,0.3244,0.2599,0.2461,0,0
9.0167,0.3121,0.4136,0.1511,0.0982,0,0
9.0333,0.3605,0.4272,0.1111,0.0486,0,0
9.0500,0.4001,0.4411,0.0766,0.0125,0,0
9.0667,0.4185,0.4508,0.0477,0.0013,0,0
9.0833,0.3103,0.4614,0.0183,0.0000,0,0
9.1000,0.2373,0.4672,0.0016,0.0000,0,0
9.1167,0.2268,0.4700,0.0003,0.0000,0,0
9.1333,0.2115,0.4688,0.0003,0.0000,0,0
9.2333,0.4034,0.4201,0.1663,0.1673,0,0
9.2500,0.4048,0.4237,0.1965,0.1981,0,0
9.2667,0.4092,0.4346,0.2090,0.2106,0,0
9.2833,0.4125,0.4465,0.2157,0.2172,0,0
9.3000,0.4135,0.4585,0.2193,0.2208,0,0
9.3167,0.4150,0.4692,0.2220,0.2236,0,0
9.3333,0.4125,0.4771,0.2255,0.2266,0,0
9.3500,0.4065,0.4835,0.2287,0.2297,0,0
9.3667,0.4003,0.4870,0.2325,0.2333,0,0
9.3833,0.3949,0.4893,0.2358,0.2366,0,0
9.4000,0.3925,0.4901,0.2385,0.2396,0,0
9.4167,0.3931,0.4926,0.2408,0.2424,0,0
9.4333,0.3956,0.4930,0.2429,0.2446,0,0
9.4500,0.3980,0.4936,0.2443,0.2464,0,0
9.4667,0.3995,0.4934,0.2453,0.2476,0,0
9.4833,0.4015,0.4948,0.2455,0.2482,0,0
9.5000,0.4029,0.4966,0.2452,0.2482,0,0
9.5167,0.4042,0.5002,0.2445,0.2477,0,0
9.5333,0.4063,0.5045,0.2439,0.2472,0,0
9.5500,0.4075,0.5102,0.2450,0.2484,0,0
9.5667,0.4060,0.5179,0.2487,0.2526,0,0
9.5833,0.4050,0.5237,0.2530,0.2567,0,0
9.6000,0.4067,0.5281,0.2562,0.2600,0,0
9.6167,0.4109,0.5411,0.2583,0.2621,0,0
9.6333,0.4156,0.5530,0.2592,0.2629,0,0
9.6500,0.4205,0.5744,0.2591,0.2622,0,0
9.6667,0.4271,0.5285,0.2565,0.2584,0,0
9.6833,0.4355,0.4666,0.2485,0.2492,0,0
9.7000,0.4205,0.4067,0.2360,0.2357,0,0
9.7167,0.3666,0.3505,0.2211,0.2184,0,0
9.7833,0.2043,0.1820,0.1670,0.1566,0,0
9.8667,0.1633,0.2890,0.1871,0.2106,0,0
9.9667,0.0000,0.3034,0.2289,0.2157,1,0
10.0667,0.0874,0.3640,0.2234,0.2509,0,0
10.0833,0.1367,0.3632,0.2237,0.2450,0,0
