t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.4167,0.1321,0.1683,0.2089,0.1972,0,0
7.4333,0.1320,0.1834,0.2106,0.2156,0,0
7.4500,0.1379,0.2003,0.2149,0.2206,0,0
7.4667,0.1581,0.2231,0.2217,0.2280,0,0
7.4833,0.1923,0.2491,0.2298,0.2356,0,0
7.5000,0.2373,0.2759,0.2379,0.2421,0,0
7.5167,0.2838,0.3007,0.2453,0.2473,0,0
7.5333,0.3272,0.3199,0.2522,0.2513,0,0
7.5500,0.3592,0.3328,0.2572,0.2536,0,0
7.5667,0.3792,0.3383,0.2608,0.2550,0,0
7.5833,0.3915,0.3463,0.2637,0.2572,0,0
7.6000,0.3962,0.3544,0.2652,0.2591,0,0
7.6167,0.3954,0.3604,0.2653,0.2604,0,0
7.6333,0.3934,0.3618,0.2649,0.2604,0,0
7.6500,0.3939,0.3662,0.2648,0.2609,0,0
7.6667,0.3976,0.3721,0.2653,0.2616,0,0
7.6833,0.4033,0.3796,0.2661,0.2627,0,0
7.7000,0.4056,0.3862,0.2668,0.2640,0,0
7.7167,0.4123,0.3904,0.2679,0.2646,0,0
7.7333,0.4165,0.3924,0.2679,0.2640,0,0
7.7500,0.4217,0.3958,0.2676,0.2634,0,0
7.7667,0.4237,0.3967,0.2663,0.2616,0,0
7.7833,0.4277,0.3989,0.2657,0.2607,0,0
7.8000,0.4280,0.3996,0.2645,0.2595,0,0
7.8167,0.4277,0.3990,0.2618,0.2563,0,0
7.8333,0.4235,0.3967,0.2567,0.2510,0,0
7.8500,0.4208,0.3960,0.2514,0.2455,0,0
7.8667,0.4165,0.3932,0.2456,0.2397,0,0
7.8833,0.4153,0.3924,0.2421,0.2363,0,0
7.9000,0.4149,0.3920,0.2397,0.2339,0,0
7.9167,0.4136,0.3914,0.2377,0.2321,0,0
7.9333,0.4097,0.3892,0.2365,0.2315,0,0
7.9500,0.4054,0.3872,0.2360,0.2317,0,0
7.9667,0.4007,0.3846,0.2355,0.2318,0,0
7.9833,0.3964,0.3824,0.2347,0.2315,0,0
8.0000,0.3927,0.3805,0.2340,0.2312,0,0
8.0167,0.3874,0.3761,0.2333,0.2307,0,0
8.0333,0.3778,0.3677,0.2317,0.2294,0,0
8.0500,0.3693,0.3592,0.2305,0.2283,0,0
8.0667,0.3623,0.3516,0.2304,0.2282,0,0
8.0833,0.3579,0.3463,0.2306,0.2282,0,0
8.1000,0.3548,0.3425,0.2310,0.2284,0,0
8.1167,0.3522,0.3398,0.2312,0.2286,0,0
8.1333,0.3496,0.3376,0.2313,0.2287,0,0
8.1500,0.3513,0.3384,0.2314,0.2287,0,0
8.1667,0.3558,0.3413,0.2322,0.2290,0,0
8.1833,0.3590,0.3437,0.2328,0.2294,0,0
8.2000,0.3617,0.3460,0.2336,0.2301,0,0
8.2167,0.3633,0.3479,0.2342,0.2308,0,0
8.2333,0.3628,0.3482,0.2345,0.2314,0,0
