t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.6500,0.4278,0.3230,0.1993,0.1735,0,0
7.6667,0.4270,0.3279,0.1987,0.1787,0,0
7.6833,0.4216,0.3306,0.1945,0.1751,0,0
7.7000,0.4088,0.3321,0.1833,0.1648,0,0
7.7167,0.3915,0.3305,0.1699,0.1536,0,0
7.7333,0.3741,0.3282,0.1578,0.1456,0,0
7.7500,0.3652,0.3262,0.1546,0.1455,0,0
7.7667,0.3567,0.3239,0.1525,0.1451,0,0
7.7833,0.3511,0.3222,0.1523,0.1454,0,0
7.8000,0.3475,0.3216,0.1524,0.1461,0,0
7.8167,0.3436,0.3234,0.1478,0.1429,0,0
7.8333,0.3417,0.3258,0.1441,0.1408,0,0
7.8500,0.3403,0.3278,0.1409,0.1383,0,0
7.8667,0.3400,0.3294,0.1400,0.1379,0,0
7.8833,0.3398,0.3314,0.1408,0.1390,0,0
7.9000,0.3371,0.3305,0.1412,0.1394,0,0
7.9167,0.3348,0.3293,0.1432,0.1417,0,0
7.9333,0.3370,0.3293,0.1449,0.1426,0,0
7.9500,0.3392,0.3302,0.1472,0.1448,0,0
7.9667,0.3377,0.3316,0.1489,0.1482,0,0
7.9833,0.3343,0.3334,0.1519,0.1530,0,0
8.0000,0.3367,0.3361,0.1573,0.1581,0,0
8.0167,0.3425,0.3392,0.1640,0.1634,0,0
8.0333,0.3433,0.3407,0.1664,0.1661,0,0
8.0500,0.3457,0.3406,0.1653,0.1633,0,0
8.0667,0.3487,0.3401,0.1646,0.1615,0,0
8.0833,0.3541,0.3377,0.1657,0.1598,0,0
8.1000,0.3645,0.3401,0.1685,0.1615,0,0
8.1167,0.3812,0.3475,0.1692,0.1612,0,0
8.1500,0.3973,0.3557,0.1655,0.1583,0,0
8.1667,0.3992,0.3574,0.1644,0.1556,0,0
8.1833,0.3979,0.3585,0.1638,0.1548,0,0
8.2000,0.3952,0.3595,0.1646,0.1568,0,0
8.2167,0.3913,0.3600,0.1659,0.1597,0,0
8.2333,0.3831,0.3593,0.1660,0.1620,0,0
8.2500,0.3736,0.3583,0.1667,0.1649,0,0
8.2667,0.3639,0.3577,0.1683,0.1684,0,0
8.2833,0.3599,0.3595,0.1726,0.1732,0,0
8.3000,0.3622,0.3640,0.1795,0.1794,0,0
8.3167,0.3646,0.3657,0.1828,0.1825,0,0
8.3333,0.3624,0.3671,0.1843,0.1855,0,0
8.3500,0.3589,0.3692,0.1869,0.1892,0,0
8.3667,0.3568,0.3731,0.1899,0.1928,0,0
8.3833,0.3540,0.3763,0.1920,0.1958,0,0
8.4000,0.3531,0.3792,0.1943,0.1982,0,0
8.4167,0.3539,0.3814,0.1963,0.2002,0,0
8.4333,0.3554,0.3826,0.1982,0.2019,0,0
8.4500,0.3574,0.3836,0.1997,0.2032,0,0
8.4667,0.3600,0.3847,0.2011,0.2044,0,0
8.4833,0.3629,0.3861,0.2023,0.2055,0,0
8.5000,0.3662,0.3871,0.2032,0.2061,0,0
8.5167,0.3700,0.3883,0.2039,0.2065,0,0
8.5333,0.3737,0.3893,0.2044,0.2066,0,0
8.5500,0.3762,0.3894,0.2044,0.2066,0,0
8.5667,0.3775,0.3890,0.2043,0.2064,0,0
8.5833,0.3781,0.3884,0.2044,0.2063,0,0
8.6000,0.3785,0.3879,0.2045,0.2062,0,0
8.6167,0.3792,0.3872,0.2048,0.2062,0,0
8.6333,0.3806,0.3867,0.2052,0.2062,0,0
8.6500,0.3827,0.3879,0.2061,0.2069,0,0
8.6667,0.3858,0.3903,0.2073,0.2080,0,0
8.6833,0.3883,0.3924,0.2081,0.2087,0,0
8.7000,0.3890,0.3936,0.2084,0.2090,0,0
8.7167,0.3895,0.3946,0.2085,0.2093,0,0
8.7333,0.3902,0.3953,0.2084,0.2093,0,0
8.7500,0.3885,0.3957,0.2078,0.2092,0,0
8.7667,0.3844,0.3951,0.2066,0.2089,0,0
8.7833,0.3776,0.3932,0.2049,0.2083,0,0
8.8000,0.3757,0.3936,0.2039,0.2075,0,0
8.8167,0.3781,0.3955,0.2035,0.2068,0,0
8.8333,0.3820,0.3979,0.2033,0.2062,0,0
8.8500,0.3885,0.4004,0.2024,0.2037,0,0
8.8667,0.3937,0.4006,0.2004,0.2002,0,0
8.8833,0.3983,0.3979,0.1999,0.1974,0,0
8.9000,0.4003,0.3906,0.1970,0.1917,0,0
8.9167,0.4084,0.3879,0.1999,0.1934,0,0
8.9333,0.4121,0.3861,0.2041,0.1975,0,0
8.9500,0.4136,0.3871,0.2086,0.2026,0,0
8.9667,0.4176,0.3880,0.2110,0.2043,0,0
9.0000,0.3983,0.3872,0.2053,0.2031,0,0
9.0167,0.3931,0.3870,0.1995,0.1986,0,0
9.0333,0.3842,0.3838,0.1916,0.1918,0,0
9.0500,0.3721,0.3783,0.1837,0.1858,0,0
9.0667,0.3612,0.3734,0.1761,0.1795,0,0
9.0833,0.3513,0.3692,0.1693,0.1743,0,0
9.1000,0.3427,0.3646,0.1619,0.1679,0,0
9.1167,0.3377,0.3611,0.1550,0.1615,0,0
