t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
8.1500,0.4105,0.3872,0.1781,0.2280,0,0
8.1667,0.4088,0.3828,0.1767,0.2226,0,0
8.1833,0.4049,0.3809,0.1738,0.2195,0,0
8.2000,0.4000,0.3773,0.1699,0.2152,0,0
8.2167,0.3977,0.3764,0.1670,0.2110,0,0
8.2333,0.3978,0.3768,0.1642,0.2073,0,0
8.2500,0.4011,0.3815,0.1635,0.2051,0,0
8.2667,0.4076,0.3895,0.1651,0.2037,0,0
8.2833,0.4160,0.4000,0.1689,0.2039,0,0
8.3000,0.4333,0.4196,0.1775,0.2069,0,0
8.3167,0.4607,0.4505,0.1907,0.2138,0,0
8.3333,0.4957,0.4905,0.2057,0.2216,0,0
8.3500,0.4837,0.4902,0.2199,0.2292,0,0
8.3667,0.4718,0.4588,0.2289,0.2328,0,0
8.3833,0.4663,0.4417,0.2344,0.2336,0,0
8.4000,0.4660,0.4308,0.2385,0.2338,0,0
8.4167,0.4713,0.4230,0.2413,0.2340,0,0
8.4333,0.4852,0.4204,0.2414,0.2330,0,0
8.4500,0.4996,0.4187,0.2407,0.2310,0,0
8.4667,0.4969,0.4256,0.2402,0.2279,0,0
8.4833,0.4994,0.4180,0.2404,0.2272,0,0
8.5000,0.5053,0.4067,0.2401,0.2272,0,0
8.5167,0.5058,0.4072,0.2391,0.2270,0,0
8.5500,0.5113,0.4296,0.2333,0.2254,0,0
8.5667,0.5193,0.4407,0.2281,0.2230,0,0
8.5833,0.5260,0.4695,0.2179,0.2148,0,0
8.6000,0.4967,0.4940,0.2030,0.2024,0,0
8.6167,0.4713,0.4675,0.1887,0.1901,0,0
8.6333,0.4551,0.4517,0.1779,0.1807,0,0
8.6500,0.4423,0.4386,0.1715,0.1745,0,0
8.6667,0.4346,0.4316,0.1687,0.1720,0,0
8.6833,0.4321,0.4296,0.1703,0.1737,0,0
8.7000,0.4406,0.4398,0.1774,0.1803,0,0
8.7167,0.4553,0.4556,0.1871,0.1887,0,0
8.7333,0.4753,0.4783,0.1985,0.1979,0,0
8.7500,0.4758,0.4778,0.2126,0.2087,0,0
8.7667,0.4549,0.4468,0.2256,0.2184,0,0
8.7833,0.4352,0.4267,0.2360,0.2239,0,0
8.8000,0.4295,0.4153,0.2414,0.2268,0,0
8.8167,0.4296,0.4106,0.2425,0.2284,0,0
8.8333,0.4307,0.4080,0.2422,0.2292,0,0
8.8500,0.4423,0.4012,0.2416,0.2309,0,0
8.8667,0.4477,0.4012,0.2411,0.2308,0,0
8.8833,0.4495,0.4051,0.2408,0.2299,0,0
8.9000,0.4534,0.4073,0.2406,0.2293,0,0
8.9167,0.4581,0.4098,0.2400,0.2282,0,0
8.9333,0.4637,0.4142,0.2383,0.2265,0,0
8.9500,0.4700,0.4217,0.2353,0.2243,0,0
8.9667,0.4745,0.4384,0.2305,0.2200,0,0
8.9833,0.4791,0.4560,0.2251,0.2153,0,0
9.0000,0.4895,0.4756,0.2171,0.2094,0,0
9.0167,0.4918,0.4941,0.2058,0.2013,0,0
9.0333,0.4683,0.4675,0.1937,0.1920,0,0
9.0500,0.4440,0.4409,0.1817,0.1821,0,0
9.0667,0.4225,0.4189,0.1705,0.1732,0,0
9.0833,0.4026,0.3986,0.1592,0.1634,0,0
9.1000,0.3917,0.3886,0.1512,0.1563,0,0
9.1167,0.3914,0.3879,0.1502,0.1555,0,0
9.1500,0.4021,0.3972,0.1627,0.1667,0,0
9.2000,0.4372,0.4539,0.2000,0.1982,0,0
9.2167,0.4446,0.4548,0.2086,0.2019,0,0
9.2333,0.4539,0.4578,0.2169,0.2093,0,0
9.2500,0.4685,0.4300,0.2265,0.2179,0,0
9.2667,0.4810,0.4029,0.2364,0.2261,0,0
9.2833,0.4804,0.3940,0.2421,0.2287,0,0
9.3000,0.4731,0.3984,0.2434,0.2279,0,0
9.3167,0.4640,0.4038,0.2429,0.2271,0,0
9.3333,0.4604,0.4046,0.2421,0.2274,0,0
9.3500,0.4520,0.4097,0.2415,0.2266,0,0
9.3667,0.4485,0.4183,0.2396,0.2246,0,0
9.3833,0.4462,0.4288,0.2369,0.2224,0,0
9.4000,0.4514,0.4376,0.2334,0.2203,0,0
9.4167,0.4630,0.4444,0.2287,0.2186,0,0
9.4333,0.4747,0.4582,0.2214,0.2148,0,0
9.4500,0.4842,0.4790,0.2112,0.2080,0,0
9.4667,0.4597,0.4569,0.2011,0.2009,0,0
9.4833,0.4403,0.4354,0.1928,0.1943,0,0
9.5000,0.4224,0.4159,0.1851,0.1876,0,0
9.5167,0.4115,0.4066,0.1797,0.1835,0,0
9.5333,0.4079,0.4045,0.1771,0.1812,0,0
9.5500,0.4103,0.4085,0.1762,0.1803,0,0
9.5667,0.4198,0.4190,0.1783,0.1820,0,0
9.5833,0.4356,0.4358,0.1861,0.1889,0,0
9.6000,0.4562,0.4594,0.1967,0.1985,0,0
9.6167,0.4781,0.4644,0.2105,0.2108,0,0
9.6333,0.4717,0.4240,0.2253,0.2229,0,0
9.6500,0.4725,0.3842,0.2377,0.2318,0,0
9.6667,0.4850,0.3507,0.2457,0.2368,0,0
9.6833,0.5031,0.3237,0.2496,0.2385,0,0
9.7000,0.5192,0.2994,0.2501,0.2377,0,0
9.7167,0.5283,0.2772,0.2465,0.2335,0,0
9.7333,0.5300,0.2574,0.2385,0.2247,0,0
9.7500,0.5348,0.2486,0.2327,0.2201,0,0
9.7667,0.5437,0.2534,0.2320,0.2215,0,0
9.7833,0.5529,0.2655,0.2357,0.2275,0,0
9.8500,0.5558,0.3414,0.2470,0.2437,0,0
9.8667,0.5530,0.3591,0.2432,0.2413,0,0
9.8833,0.5107,0.3928,0.2357,0.2335,0,0
9.9000,0.4667,0.4266,0.2256,0.2225,0,0
9.9167,0.4302,0.4188,0.2161,0.2116,0,0
9.9333,0.4004,0.3909,0.2080,0.2020,0,0
9.9500,0.3805,0.3730,0.2024,0.1954,0,0
9.9667,0.3745,0.3680,0.2015,0.1947,0,0
9.9833,0.3763,0.3680,0.2018,0.1968,0,0
10.0000,0.3909,0.3832,0.2077,0.2051,0,0
10.0167,0.4102,0.4042,0.2155,0.2147,0,0
10.0333,0.4328,0.4220,0.2225,0.2228,0,0
10.0500,0.4499,0.4091,0.2268,0.2274,0,0
10.1167,0.5343,0.3535,0.2410,0.2411,0,0
10.1333,0.5540,0.3486,0.2440,0.2404,0,0
10.1500,0.5669,0.3378,0.2463,0.2395,0,0
10.1667,0.5748,0.3330,0.2468,0.2371,0,0
10.1833,0.5767,0.3296,0.2462,0.2350,0,0
10.2000,0.5820,0.3301,0.2446,0.2349,0,0
10.3000,0.5161,0.3836,0.2410,0.2365,0,0
10.3167,0.5036,0.3943,0.2362,0.2353,0,0
10.3333,0.4771,0.4268,0.2268,0.2253,0,0
10.3500,0.4302,0.4199,0.2144,0.2120,0,0
10.3667,0.3940,0.3853,0.2031,0.1995,0,0
10.3833,0.3775,0.3702,0.1975,0.1936,0,0
10.4000,0.3801,0.3725,0.1983,0.1954,0,0
10.4167,0.3949,0.3880,0.2037,0.2027,0,0
10.4333,0.4132,0.4085,0.2107,0.2111,0,0
10.4500,0.4310,0.4277,0.2168,0.2178,0,0
10.4667,0.4487,0.4238,0.2223,0.2236,0,0
10.4833,0.4613,0.4094,0.2264,0.2277,0,0
10.5167,0.4840,0.3785,0.2337,0.2350,0,0
10.5333,0.5044,0.3692,0.2381,0.2370,0,0
10.5500,0.5292,0.3588,0.2425,0.2393,0,0
10.5667,0.5462,0.3465,0.2460,0.2412,0,0
10.5833,0.5553,0.3530,0.2447,0.2389,0,0
10.6500,0.4965,0.4194,0.2281,0.2239,0,0
10.6667,0.4804,0.4251,0.2234,0.2229,0,0
10.6833,0.4648,0.4373,0.2190,0.2186,0,0
10.7000,0.4440,0.4378,0.2129,0.2122,0,0
10.7167,0.4196,0.4122,0.2060,0.2043,0,0
10.7333,0.3973,0.3896,0.2001,0.1973,0,0
10.7500,0.3791,0.3718,0.1953,0.1919,0,0
10.7667,0.3671,0.3605,0.1917,0.1883,0,0
10.7833,0.3597,0.3524,0.1899,0.1870,0,0
10.8000,0.3629,0.3559,0.1934,0.1921,0,0
10.8167,0.3765,0.3711,0.2019,0.2023,0,0
10.8333,0.3939,0.3906,0.2108,0.2124,0,0
10.8500,0.4104,0.4089,0.2180,0.2201,0,0
10.8833,0.4339,0.3866,0.2264,0.2287,0,0
10.9000,0.4401,0.3794,0.2294,0.2300,0,0
10.9167,0.4430,0.3692,0.2324,0.2320,0,0
10.9333,0.4401,0.3622,0.2335,0.2325,0,0
10.9500,0.4362,0.3591,0.2333,0.2322,0,0
10.9667,0.4351,0.3574,0.2334,0.2322,0,0
10.9833,0.4369,0.3564,0.2337,0.2327,0,0
11.0000,0.4438,0.3577,0.2345,0.2336,0,0
11.0167,0.4589,0.3583,0.2363,0.2356,0,0
11.0333,0.4758,0.3620,0.2373,0.2364,0,0
11.0500,0.4821,0.3687,0.2363,0.2352,0,0
11.0667,0.4835,0.3783,0.2342,0.2331,0,0
11.0833,0.4780,0.3902,0.2311,0.2300,0,0
11.1000,0.4672,0.4049,0.2271,0.2258,0,0
11.1167,0.4510,0.4237,0.2214,0.2197,0,0
11.1333,0.4297,0.4224,0.2143,0.2116,0,0
11.1500,0.4086,0.4005,0.2070,0.2032,0,0
11.1667,0.3833,0.3754,0.1987,0.1934,0,0
11.1833,0.3635,0.3564,0.1927,0.1867,0,0
11.2000,0.3566,0.3499,0.1909,0.1850,0,0
11.2167,0.3621,0.3553,0.1934,0.1885,0,0
11.2333,0.3775,0.3709,0.1999,0.1966,0,0
11.2500,0.3973,0.3913,0.2080,0.2067,0,0
11.2667,0.4196,0.4152,0.2159,0.2160,0,0
11.2833,0.4409,0.4169,0.2228,0.2237,0,0
11.3000,0.4568,0.4029,0.2273,0.2285,0,0
11.3333,0.4867,0.3784,0.2348,0.2357,0,0
11.3500,0.5046,0.3649,0.2400,0.2385,0,0
11.3667,0.5220,0.3493,0.2448,0.2415,0,0
11.3833,0.5396,0.3429,0.2490,0.2425,0,0
11.4000,0.5365,0.3317,0.2523,0.2430,0,0
11.4167,0.5329,0.3235,0.2516,0.2408,0,0
11.4333,0.5250,0.3254,0.2489,0.2377,0,0
11.4500,0.5216,0.3343,0.2464,0.2371,0,0
11.5167,0.5282,0.4176,0.2301,0.2264,0,0
11.5333,0.4945,0.4360,0.2220,0.2208,0,0
11.5500,0.4571,0.4490,0.2118,0.2095,0,0
11.5667,0.4222,0.4144,0.2015,0.1979,0,0
11.5833,0.3956,0.3888,0.1933,0.1881,0,0
11.6000,0.3797,0.3742,0.1874,0.1813,0,0
11.6167,0.3726,0.3672,0.1861,0.1797,0,0
11.6333,0.3736,0.3674,0.1877,0.1824,0,0
11.6500,0.3831,0.3772,0.1926,0.1894,0,0
11.6667,0.4007,0.3962,0.2015,0.2004,0,0
11.6833,0.4191,0.4163,0.2101,0.2104,0,0
11.7000,0.4354,0.4285,0.2173,0.2182,0,0
11.7167,0.4491,0.4114,0.2228,0.2238,0,0
11.7333,0.4625,0.3977,0.2274,0.2280,0,0
11.7500,0.4751,0.3871,0.2313,0.2308,0,0
11.7667,0.4851,0.3836,0.2335,0.2315,0,0
11.7833,0.4934,0.3829,0.2351,0.2316,0,0
11.8000,0.5037,0.3823,0.2367,0.2319,0,0
11.8167,0.5187,0.3780,0.2389,0.2333,0,0
11.8333,0.5405,0.3703,0.2417,0.2353,0,0
11.8500,0.5552,0.3686,0.2426,0.2357,0,0
11.8667,0.5579,0.3733,0.2415,0.2350,0,0
11.9000,0.5381,0.3930,0.2356,0.2317,0,0
11.9167,0.5252,0.4039,0.2320,0.2294,0,0
11.9333,0.5053,0.4220,0.2265,0.2247,0,0
11.9500,0.4708,0.4549,0.2160,0.2147,0,0
11.9667,0.4366,0.4285,0.2035,0.2039,0,0
11.9833,0.4111,0.4031,0.1947,0.1960,0,0
12.0000,0.3911,0.3833,0.1868,0.1886,0,0
12.0167,0.3810,0.3745,0.1839,0.1863,0,0
12.0333,0.3862,0.3817,0.1886,0.1916,0,0
12.0500,0.4005,0.3969,0.1970,0.2002,0,0
12.0833,0.4407,0.4432,0.2184,0.2204,0,0
12.1000,0.4222,0.4262,0.2276,0.2269,0,0
12.1167,0.4117,0.4144,0.2339,0.2308,0,0
12.1333,0.4115,0.4018,0.2383,0.2340,0,0
12.1500,0.4128,0.3959,0.2409,0.2350,0,0
12.1667,0.4184,0.3948,0.2416,0.2344,0,0
12.1833,0.4323,0.3959,0.2407,0.2329,0,0
12.2000,0.4460,0.3995,0.2394,0.2309,0,0
12.2167,0.4582,0.4069,0.2377,0.2281,0,0
12.2333,0.4581,0.4185,0.2361,0.2248,0,0
12.2500,0.4528,0.4304,0.2340,0.2215,0,0
12.2667,0.4409,0.4391,0.2324,0.2193,0,0
12.2833,0.4233,0.4494,0.2305,0.2170,0,0
12.3000,0.4036,0.4526,0.2279,0.2138,0,0
12.3167,0.3922,0.4469,0.2241,0.2109,0,0
12.3333,0.3782,0.4405,0.2202,0.2081,0,0
12.3500,0.3719,0.4413,0.2159,0.2074,0,0
12.3667,0.3575,0.4422,0.2132,0.2071,0,0
12.3833,0.3537,0.4465,0.2098,0.2080,0,0
12.4000,0.3591,0.4490,0.2055,0.2079,0,0
12.4167,0.3719,0.4428,0.1995,0.2050,0,0
12.4333,0.4023,0.4304,0.1913,0.1981,0,0
12.4500,0.4231,0.4221,0.1880,0.1934,0,0
12.4667,0.4238,0.4203,0.1884,0.1929,0,0
12.5500,0.3709,0.4832,0.2185,0.2117,0,0
12.5667,0.3672,0.4798,0.2258,0.2109,0,0
12.5833,0.3506,0.4736,0.2374,0.2109,0,0
12.6000,0.3457,0.4692,0.2463,0.2097,0,0
12.6167,0.3370,0.4809,0.2489,0.2044,0,0
12.6333,0.3201,0.5041,0.2469,0.1958,0,0
12.6500,0.3185,0.4949,0.2429,0.1878,0,0
12.6667,0.3406,0.4844,0.2371,0.1812,0,0
12.7500,0.4844,0.4859,0.1877,0.1793,0,0
12.7667,0.4878,0.4895,0.1802,0.1791,0,0
12.7833,0.4790,0.4759,0.1720,0.1725,0,0
12.8000,0.4579,0.4519,0.1663,0.1622,0,0
12.8167,0.4353,0.4260,0.1640,0.1550,0,0
12.8833,0.2705,0.4380,0.1864,0.1867,0,0
12.9833,0.2769,0.4445,0.2099,0.1931,0,0
13.0167,0.3547,0.3960,0.1934,0.1790,0,0
13.0333,0.3623,0.3746,0.1830,0.1725,0,0
13.0500,0.3546,0.3656,0.1753,0.1686,0,0
