t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
6.4000,0.0000,0.0000,0.0325,0.0025,1,1
6.4167,0.0000,0.0000,0.0309,0.0394,1,1
6.4333,0.0000,0.0000,0.0288,0.0530,1,1
6.4500,0.0000,0.0000,0.0264,0.0608,1,1
6.4667,0.0000,0.0000,0.0244,0.0659,1,1
6.4833,0.0000,0.0000,0.0237,0.0662,1,1
6.5000,0.0000,0.0000,0.0222,0.0693,1,1
6.5167,0.0000,0.0000,0.0227,0.0680,1,1
6.5333,0.0000,0.0000,0.0250,0.0644,1,1
6.5500,0.0000,0.0000,0.0275,0.0623,1,1
6.5667,0.0000,0.0000,0.0295,0.0608,1,1
6.5833,0.0000,0.0000,0.0311,0.0602,1,1
6.6000,0.0000,0.0000,0.0318,0.0623,1,1
6.6167,0.0000,0.0000,0.0323,0.0634,1,1
6.6333,0.0000,0.0000,0.0331,0.0642,1,1
6.6500,0.0000,0.0000,0.0332,0.0673,1,1
6.6667,0.0000,0.0000,0.0335,0.0681,1,1
6.6833,0.0000,0.0000,0.0340,0.0685,1,1
6.7000,0.0000,0.0000,0.0347,0.0681,1,1
6.7167,0.0000,0.0000,0.0354,0.0674,1,1
6.7333,0.0000,0.0000,0.0359,0.0675,1,1
6.7500,0.0000,0.0000,0.0362,0.0679,1,1
6.7667,0.0000,0.0000,0.0354,0.0697,1,1
6.7833,0.0000,0.0000,0.0285,0.0712,1,1
6.8000,0.0000,0.0000,0.0038,0.0731,1,1
6.8167,0.0000,0.0000,0.0006,0.0728,1,1
6.8333,0.0000,0.0000,0.0000,0.0727,1,1
6.8500,0.0000,0.0000,0.0013,0.0744,1,1
6.8667,0.0000,0.0000,0.0541,0.0826,1,1
6.8833,0.0107,0.0114,0.0773,0.0954,0,0
6.9000,0.0423,0.0334,0.1018,0.1150,0,0
6.9167,0.0621,0.0480,0.1169,0.1260,0,0
6.9333,0.0779,0.0607,0.1307,0.1375,0,0
6.9500,0.0985,0.0785,0.1458,0.1503,0,0
6.9667,0.1174,0.0952,0.1553,0.1578,0,0
6.9833,0.1404,0.1160,0.1644,0.1651,0,0
7.0000,0.1604,0.1343,0.1714,0.1700,0,0
7.0167,0.1840,0.1565,0.1808,0.1781,0,0
7.0333,0.2128,0.1833,0.1927,0.1883,0,0
7.0500,0.2360,0.2049,0.2032,0.1976,0,0
7.0667,0.2570,0.2243,0.2132,0.2067,0,0
7.0833,0.2754,0.2419,0.2213,0.2145,0,0
7.1000,0.2893,0.2551,0.2272,0.2199,0,0
7.1167,0.2998,0.2656,0.2313,0.2239,0,0
7.1333,0.3080,0.2738,0.2342,0.2267,0,0
7.1500,0.3143,0.2804,0.2363,0.2291,0,0
7.1667,0.3170,0.2839,0.2373,0.2306,0,0
7.1833,0.3187,0.2864,0.2379,0.2317,0,0
7.2000,0.3195,0.2884,0.2380,0.2324,0,0
7.2167,0.3202,0.2904,0.2381,0.2331,0,0
7.2333,0.3208,0.2924,0.2383,0.2338,0,0
7.2500,0.3220,0.2948,0.2386,0.2346,0,0
7.2667,0.3239,0.2977,0.2392,0.2355,0,0
7.2833,0.3246,0.2989,0.2395,0.2359,0,0
