t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.6667,0.5278,0.5084,0.2413,0.2397,0,0
7.6833,0.5260,0.5157,0.2415,0.2414,0,0
7.7000,0.5248,0.5188,0.2418,0.2417,0,0
7.7167,0.5225,0.5209,0.2423,0.2422,0,0
7.7333,0.5191,0.5223,0.2428,0.2427,0,0
7.7500,0.5154,0.5239,0.2430,0.2430,0,0
7.7667,0.5133,0.5250,0.2430,0.2431,0,0
7.7833,0.5097,0.5273,0.2428,0.2430,0,0
7.8000,0.5072,0.5318,0.2416,0.2419,0,0
7.8167,0.5035,0.5386,0.2390,0.2396,0,0
7.8333,0.4988,0.5428,0.2338,0.2348,0,0
7.8500,0.4915,0.5455,0.2254,0.2269,0,0
7.8667,0.4836,0.5463,0.2162,0.2189,0,0
7.8833,0.4712,0.5415,0.1990,0.2031,0,0
7.9000,0.4571,0.5314,0.1810,0.1870,0,0
7.9167,0.4444,0.5204,0.1598,0.1667,0,0
7.9333,0.4364,0.5071,0.1328,0.1398,0,0
7.9500,0.4303,0.4921,0.0948,0.1047,0,0
7.9667,0.4416,0.4707,0.0216,0.0430,0,0
7.9833,0.4444,0.4585,0.0046,0.0064,0,0
8.0000,0.4299,0.4523,0.0434,0.0002,0,0
8.0167,0.2110,0.4446,0.0500,0.0000,0,0
8.0333,0.1796,0.4368,0.0552,0.0000,0,0
8.0500,0.0608,0.4285,0.0423,0.0000,0,0
8.0667,0.0000,0.4189,0.0198,0.0000,1,0
8.0833,0.0000,0.4137,0.0212,0.0000,1,0
8.1000,0.0000,0.4087,0.0235,0.0000,1,0
8.1167,0.0000,0.4018,0.0291,0.0000,1,0
8.1333,0.0000,0.3983,0.0337,0.0000,1,0
8.1500,0.0000,0.3956,0.0405,0.0000,1,0
8.1667,0.0000,0.3956,0.0319,0.0000,1,0
8.1833,0.0000,0.3947,0.0272,0.0000,1,0
8.2000,0.0000,0.3962,0.0244,0.0000,1,0
8.2167,0.0000,0.3964,0.0227,0.0000,1,0
8.2333,0.0000,0.3976,0.0218,0.0000,1,0
8.2500,0.0000,0.4022,0.0212,0.0000,1,0
8.2667,0.0000,0.4093,0.0211,0.0000,1,0
8.2833,0.0000,0.4139,0.0266,0.0000,1,0
8.3000,0.0000,0.4197,0.0243,0.0000,1,0
8.3500,0.3664,0.4405,0.0176,0.0242,0,0
8.3667,0.2381,0.4532,0.0856,0.1061,0,0
8.3833,0.2080,0.4712,0.1306,0.1345,0,0
8.4000,0.1958,0.4891,0.1630,0.1645,0,0
8.4167,0.1847,0.5058,0.1831,0.1828,0,0
8.4333,0.1805,0.5161,0.1963,0.1946,0,0
8.4500,0.1793,0.5204,0.2092,0.2068,0,0
8.4667,0.1740,0.5243,0.2187,0.2162,0,0
8.4833,0.1665,0.5280,0.2262,0.2238,0,0
8.5000,0.1599,0.5287,0.2321,0.2297,0,0
8.5167,0.1580,0.5244,0.2379,0.2353,0,0
8.5333,0.1571,0.5219,0.2425,0.2400,0,0
8.5500,0.1584,0.5182,0.2445,0.2420,0,0
8.5667,0.1565,0.5219,0.2453,0.2432,0,0
8.5833,0.1559,0.5274,0.2456,0.2438,0,0
8.6000,0.1577,0.5331,0.2458,0.2440,0,0
