t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
6.9500,0.4958,0.4376,0.1226,0.0523,0,0
6.9667,0.2306,0.4637,0.0495,0.0000,0,0
6.9833,0.2861,0.4650,0.0571,0.0000,0,0
7.0833,0.1763,0.3239,0.2283,0.1827,0,0
7.1000,0.1500,0.3080,0.2457,0.2159,0,0
7.1167,0.1055,0.2979,0.2542,0.2293,0,0
7.1333,0.0799,0.2978,0.2578,0.2360,0,0
7.1500,0.0632,0.3033,0.2600,0.2402,0,0
7.1667,0.0666,0.3150,0.2609,0.2422,0,0
7.1833,0.0803,0.3282,0.2615,0.2429,0,0
7.2000,0.1054,0.3474,0.2603,0.2407,0,0
7.2833,0.1671,0.4057,0.1832,0.1360,0,0
7.3667,0.1940,0.4444,0.1001,0.0934,0,0
7.3833,0.1982,0.4716,0.1428,0.1557,0,0
7.4000,0.2120,0.4817,0.1678,0.1703,0,0
7.4167,0.2194,0.4911,0.1868,0.1874,0,0
7.4333,0.2205,0.4959,0.2003,0.1992,0,0
7.4500,0.2227,0.4983,0.2097,0.2078,0,0
7.4667,0.2261,0.5015,0.2170,0.2151,0,0
7.4833,0.2235,0.5002,0.2249,0.2227,0,0
7.5000,0.2263,0.4984,0.2306,0.2278,0,0
7.5167,0.2352,0.4924,0.2346,0.2311,0,0
7.5333,0.2441,0.4837,0.2370,0.2329,0,0
7.5500,0.2491,0.4811,0.2378,0.2343,0,0
7.5667,0.2522,0.4728,0.2368,0.2336,0,0
7.5833,0.2528,0.4641,0.2341,0.2319,0,0
7.6000,0.2513,0.4558,0.2306,0.2295,0,0
7.6167,0.2493,0.4498,0.2269,0.2268,0,0
7.6333,0.2436,0.4444,0.2231,0.2240,0,0
7.6500,0.2336,0.4444,0.2210,0.2234,0,0
7.6667,0.2297,0.4492,0.2204,0.2229,0,0
7.6833,0.2291,0.4557,0.2204,0.2229,0,0
7.7000,0.2310,0.4629,0.2210,0.2231,0,0
7.7167,0.2273,0.4718,0.2232,0.2256,0,0
7.7333,0.2291,0.4812,0.2251,0.2269,0,0
7.7500,0.2265,0.4886,0.2295,0.2307,0,0
7.7667,0.2274,0.4948,0.2328,0.2330,0,0
7.7833,0.2279,0.5053,0.2359,0.2351,0,0
7.8000,0.2241,0.5166,0.2419,0.2396,0,0
7.8167,0.1956,0.5527,0.2523,0.2511,0,0
7.8333,0.1633,0.5895,0.2555,0.2547,0,0
7.8500,0.1453,0.6092,0.2554,0.2548,0,0
7.8667,0.1430,0.6095,0.2562,0.2555,0,0
7.8833,0.1427,0.5999,0.2565,0.2556,0,0
7.9000,0.1566,0.6085,0.2578,0.2563,0,0
7.9167,0.1733,0.5941,0.2598,0.2578,0,0
7.9333,0.1856,0.5800,0.2614,0.2591,0,0
7.9500,0.2034,0.5615,0.2638,0.2609,0,0
7.9667,0.2091,0.5716,0.2643,0.2610,0,0
7.9833,0.2187,0.5779,0.2653,0.2612,0,0
8.0000,0.2269,0.5878,0.2661,0.2610,0,0
8.0167,0.2332,0.5960,0.2656,0.2598,0,0
8.0333,0.2323,0.6012,0.2657,0.2590,0,0
8.0500,0.2324,0.6014,0.2662,0.2590,0,0
8.0667,0.2298,0.6045,0.2643,0.2567,0,0
8.0833,0.2242,0.5983,0.2622,0.2543,0,0
8.1000,0.2202,0.5933,0.2588,0.2508,0,0
8.1167,0.2193,0.5926,0.2558,0.2477,0,0
8.1333,0.2249,0.6003,0.2548,0.2462,0,0
8.1500,0.2347,0.6109,0.2536,0.2445,0,0
8.1667,0.2450,0.6234,0.2542,0.2443,0,0
8.1833,0.2600,0.6372,0.2513,0.2413,0,0
8.2000,0.2657,0.6556,0.2470,0.2373,0,0
8.2167,0.2638,0.6691,0.2424,0.2333,0,0
8.2333,0.2557,0.6742,0.2384,0.2303,0,0
8.2500,0.2559,0.6885,0.2359,0.2286,0,0
8.2667,0.2578,0.6989,0.2338,0.2271,0,0
8.2833,0.2608,0.6927,0.2302,0.2243,0,0
8.3000,0.2620,0.6876,0.2247,0.2200,0,0
8.3167,0.2780,0.6715,0.2131,0.2088,0,0
8.3333,0.2940,0.6549,0.2006,0.1975,0,0
8.3500,0.3107,0.6394,0.1876,0.1854,0,0
8.3667,0.3304,0.6251,0.1737,0.1722,0,0
8.3833,0.3395,0.6141,0.1685,0.1684,0,0
8.4000,0.3424,0.6049,0.1670,0.1674,0,0
8.4167,0.3417,0.5996,0.1649,0.1659,0,0
8.4333,0.3276,0.5983,0.1652,0.1668,0,0
8.4500,0.3071,0.5969,0.1663,0.1682,0,0
8.4667,0.3050,0.5934,0.1544,0.1565,0,0
8.4833,0.3417,0.5838,0.1227,0.1232,0,0
8.5000,0.4743,0.5697,0.0659,0.0629,0,0
8.5167,0.5184,0.5716,0.0525,0.0655,0,0
8.5333,0.5563,0.5613,0.0072,0.0218,0,0
8.5500,0.5567,0.5601,0.0012,0.0038,0,0
8.5667,0.5501,0.5586,0.0120,0.0003,0,0
8.5833,0.5597,0.5630,0.0007,0.0005,0,0
8.6167,0.5451,0.5800,0.0748,0.1115,0,0
8.6333,0.5461,0.5496,0.1069,0.1525,0,0
8.6500,0.5460,0.4971,0.1321,0.1762,0,0
8.6667,0.5392,0.4625,0.1501,0.1910,0,0
8.6833,0.5271,0.4454,0.1558,0.1977,0,0
8.7333,0.4820,0.5159,0.0778,0.1720,0,0
8.7833,0.2870,0.5385,0.0130,0.1345,0,0
8.8000,0.1516,0.5117,0.0339,0.0704,0,0
8.8167,0.1403,0.4951,0.0483,0.0075,0,0
8.8333,0.1077,0.4876,0.0534,0.0001,0,0
8.8500,0.0654,0.4841,0.0521,0.0000,0,0
8.8667,0.0217,0.4811,0.0475,0.0000,0,0
8.8833,0.0000,0.4792,0.0436,0.0000,1,0
8.9000,0.0000,0.4771,0.0425,0.0000,1,0
8.9167,0.0000,0.4728,0.0417,0.0000,1,0
8.9333,0.0000,0.4683,0.0411,0.0000,1,0
8.9500,0.0000,0.4651,0.0406,0.0000,1,0
8.9667,0.0000,0.4614,0.0403,0.0000,1,0
8.9833,0.0000,0.4597,0.0401,0.0000,1,0
9.0000,0.0000,0.4581,0.0400,0.0000,1,0
9.0167,0.0000,0.4599,0.0397,0.0000,1,0
9.0333,0.0000,0.4629,0.0394,0.0000,1,0
9.0500,0.0000,0.4647,0.0393,0.0000,1,0
9.0667,0.0000,0.4676,0.0390,0.0000,1,0
9.0833,0.0000,0.4691,0.0389,0.0000,1,0
9.1000,0.0000,0.4704,0.0387,0.0000,1,0
9.1167,0.0000,0.4723,0.0385,0.0000,1,0
9.1333,0.0000,0.4750,0.0383,0.0000,1,0
9.1500,0.0000,0.4766,0.0408,0.0000,1,0
9.2000,0.4744,0.4811,0.0012,0.0009,0,0
9.2167,0.3447,0.4795,0.0571,0.0765,0,0
9.2333,0.2772,0.4831,0.0971,0.0936,0,0
9.2500,0.2477,0.4810,0.1275,0.1236,0,0
9.2667,0.2258,0.4730,0.1496,0.1453,0,0
9.2833,0.1967,0.4712,0.1669,0.1658,0,0
9.3000,0.1616,0.4719,0.1797,0.1800,0,0
9.3167,0.1420,0.4742,0.1898,0.1903,0,0
9.3333,0.1473,0.4720,0.1933,0.1929,0,0
9.3500,0.1451,0.4768,0.1988,0.1995,0,0
9.3667,0.1414,0.4760,0.2042,0.2048,0,0
9.3833,0.1367,0.4710,0.2071,0.2076,0,0
9.4000,0.1495,0.4707,0.2065,0.2073,0,0
9.4167,0.1614,0.4748,0.2113,0.2123,0,0
9.4333,0.1724,0.4797,0.2183,0.2189,0,0
9.4500,0.1907,0.4809,0.2238,0.2233,0,0
9.4667,0.2101,0.4817,0.2281,0.2267,0,0
9.4833,0.2242,0.4843,0.2330,0.2309,0,0
9.5000,0.2330,0.4887,0.2362,0.2336,0,0
9.5167,0.2382,0.4980,0.2392,0.2362,0,0
9.5333,0.2429,0.4992,0.2413,0.2372,0,0
9.5500,0.2452,0.5019,0.2432,0.2385,0,0
9.5667,0.2369,0.5150,0.2464,0.2418,0,0
9.5833,0.2293,0.5179,0.2497,0.2446,0,0
9.6000,0.2236,0.5187,0.2532,0.2479,0,0
9.6167,0.2334,0.5097,0.2547,0.2482,0,0
9.6333,0.2480,0.4942,0.2542,0.2467,0,0
9.6500,0.2461,0.4954,0.2578,0.2514,0,0
9.6667,0.2371,0.5067,0.2637,0.2578,0,0
9.6833,0.2285,0.5281,0.2680,0.2618,0,0
9.7000,0.2043,0.5560,0.2683,0.2616,0,0
9.7167,0.1708,0.5443,0.2658,0.2589,0,0
9.7333,0.1444,0.5172,0.2617,0.2547,0,0
9.7500,0.1277,0.5006,0.2580,0.2513,0,0
9.7667,0.1201,0.4940,0.2563,0.2498,0,0
9.7833,0.1199,0.4940,0.2557,0.2493,0,0
9.8000,0.1235,0.4981,0.2562,0.2499,0,0
9.8167,0.1264,0.5002,0.2558,0.2494,0,0
9.8333,0.1274,0.5001,0.2540,0.2479,0,0
9.8500,0.1314,0.5030,0.2523,0.2469,0,0
9.8667,0.1421,0.5121,0.2510,0.2473,0,0
9.8833,0.1523,0.5231,0.2524,0.2493,0,0
9.9000,0.1618,0.5339,0.2551,0.2523,0,0
9.9167,0.1694,0.5405,0.2557,0.2527,0,0
9.9333,0.1751,0.5467,0.2558,0.2522,0,0
9.9500,0.1817,0.5552,0.2574,0.2529,0,0
9.9667,0.1913,0.5676,0.2614,0.2555,0,0
9.9833,0.1959,0.5723,0.2635,0.2561,0,0
10.0000,0.1991,0.5768,0.2655,0.2566,0,0
10.0167,0.2018,0.5790,0.2648,0.2548,0,0
10.0333,0.2061,0.5834,0.2633,0.2524,0,0
10.0500,0.2044,0.5826,0.2622,0.2506,0,0
10.0667,0.2088,0.5897,0.2644,0.2522,0,0
10.0833,0.2209,0.6039,0.2667,0.2538,0,0
10.1000,0.2495,0.6185,0.2673,0.2550,0,0
10.1333,0.2796,0.6012,0.2569,0.2509,0,0
10.2000,0.1552,0.6298,0.1841,0.2004,0,0
10.2167,0.1278,0.6246,0.1605,0.1721,0,0
10.2333,0.1015,0.6198,0.1473,0.1602,0,0
10.2500,0.0959,0.6092,0.1448,0.1557,0,0
10.2667,0.1192,0.6033,0.1466,0.1566,0,0
10.2833,0.1065,0.5974,0.1415,0.1507,0,0
10.3000,0.1201,0.5920,0.1194,0.1274,0,0
10.3333,0.4327,0.5842,0.0120,0.0180,0,0
10.3500,0.4856,0.5985,0.0001,0.0160,0,0
10.3667,0.4894,0.6064,0.0012,0.0024,0,0
10.3833,0.4048,0.6126,0.0390,0.0001,0,0
10.4000,0.3781,0.6117,0.0483,0.0000,0,0
10.4500,0.3281,0.5999,0.0848,0.1141,0,0
10.4667,0.2748,0.5318,0.1204,0.1593,0,0
10.4833,0.2492,0.4676,0.1538,0.1887,0,0
10.5000,0.2277,0.4166,0.1771,0.2094,0,0
10.6000,0.5093,0.5336,0.0002,0.1654,0,0
10.6167,0.3402,0.5328,0.0338,0.0878,0,0
10.6333,0.1670,0.5143,0.0440,0.0279,0,0
10.6500,0.0000,0.5082,0.0340,0.0008,1,0
10.6667,0.0000,0.5067,0.0257,0.0000,1,0
10.6833,0.0000,0.5068,0.0181,0.0000,1,0
10.7000,0.0000,0.5093,0.0116,0.0000,1,0
10.7167,0.0000,0.5143,0.0061,0.0000,1,0
10.7333,0.0000,0.5144,0.0020,0.0000,1,0
10.7500,0.0000,0.5132,0.0009,0.0000,1,0
10.7667,0.0000,0.5118,0.0198,0.0000,1,0
10.7833,0.0000,0.5062,0.0385,0.0001,1,0
10.8000,0.0660,0.5006,0.0651,0.0020,0,0
10.8167,0.2227,0.4914,0.0943,0.0777,0,0
10.8333,0.3432,0.4852,0.1199,0.0956,0,0
10.8500,0.3744,0.4821,0.1421,0.1247,0,0
10.8667,0.3496,0.4796,0.1616,0.1450,0,0
10.8833,0.3301,0.4782,0.1771,0.1604,0,0
10.9000,0.3161,0.4778,0.1877,0.1696,0,0
10.9167,0.3074,0.4775,0.1938,0.1739,0,0
10.9333,0.3030,0.4764,0.1969,0.1753,0,0
10.9500,0.2987,0.4781,0.1994,0.1788,0,0
10.9667,0.2976,0.4778,0.2000,0.1792,0,0
10.9833,0.2974,0.4781,0.1998,0.1790,0,0
11.0000,0.2984,0.4796,0.1987,0.1779,0,0
11.0167,0.3024,0.4821,0.1952,0.1769,0,0
11.0500,0.3300,0.4913,0.1756,0.1646,0,0
11.0667,0.3451,0.4981,0.1684,0.1608,0,0
11.0833,0.3542,0.5039,0.1646,0.1575,0,0
11.1000,0.3589,0.5068,0.1633,0.1563,0,0
11.1167,0.3653,0.5069,0.1602,0.1533,0,0
11.1333,0.3754,0.5085,0.1594,0.1553,0,0
11.1500,0.3885,0.5111,0.1606,0.1588,0,0
11.1667,0.4024,0.5158,0.1633,0.1631,0,0
11.1833,0.4157,0.5212,0.1668,0.1675,0,0
11.2000,0.4366,0.5272,0.1698,0.1713,0,0
11.2167,0.4603,0.5341,0.1735,0.1757,0,0
11.2333,0.4753,0.5360,0.1806,0.1829,0,0
11.2500,0.4796,0.5301,0.1878,0.1895,0,0
11.2667,0.4764,0.5199,0.1938,0.1952,0,0
11.2833,0.4719,0.5111,0.2009,0.2031,0,0
11.3000,0.4606,0.4998,0.2062,0.2083,0,0
11.3167,0.4481,0.4888,0.2093,0.2115,0,0
11.3333,0.4329,0.4785,0.2085,0.2113,0,0
11.3500,0.4148,0.4689,0.2067,0.2103,0,0
11.3667,0.4001,0.4574,0.2087,0.2126,0,0
11.3833,0.3904,0.4473,0.2118,0.2157,0,0
11.4000,0.3853,0.4406,0.2155,0.2195,0,0
11.4167,0.3844,0.4387,0.2189,0.2228,0,0
11.4333,0.3836,0.4360,0.2202,0.2240,0,0
11.4500,0.3903,0.4451,0.2247,0.2292,0,0
11.4667,0.3990,0.4534,0.2280,0.2323,0,0
11.4833,0.4088,0.4614,0.2298,0.2338,0,0
11.5000,0.4200,0.4723,0.2316,0.2355,0,0
11.5167,0.4317,0.4857,0.2335,0.2372,0,0
11.5333,0.4425,0.5029,0.2369,0.2407,0,0
11.5500,0.4563,0.5184,0.2397,0.2432,0,0
11.5667,0.4694,0.5322,0.2425,0.2457,0,0
11.5833,0.4700,0.5285,0.2459,0.2484,0,0
11.6000,0.4730,0.5294,0.2509,0.2537,0,0
11.6167,0.4765,0.5306,0.2528,0.2556,0,0
11.6333,0.4828,0.5365,0.2530,0.2559,0,0
11.6500,0.4915,0.5434,0.2527,0.2556,0,0
11.6667,0.4963,0.5467,0.2513,0.2542,0,0
11.6833,0.4988,0.5486,0.2500,0.2529,0,0
11.7000,0.5012,0.5511,0.2499,0.2530,0,0
11.7167,0.4975,0.5459,0.2498,0.2528,0,0
11.7333,0.4944,0.5435,0.2498,0.2531,0,0
11.7500,0.4925,0.5441,0.2515,0.2551,0,0
11.7667,0.4930,0.5516,0.2535,0.2575,0,0
11.7833,0.5000,0.5604,0.2556,0.2596,0,0
11.8000,0.5085,0.5676,0.2569,0.2608,0,0
11.8167,0.5162,0.5731,0.2576,0.2613,0,0
11.8333,0.5234,0.5866,0.2566,0.2606,0,0
11.8500,0.5316,0.5987,0.2558,0.2599,0,0
11.8667,0.5369,0.5998,0.2552,0.2593,0,0
11.8833,0.5421,0.5950,0.2554,0.2595,0,0
11.9000,0.5471,0.5872,0.2561,0.2601,0,0
11.9167,0.5477,0.5803,0.2574,0.2612,0,0
11.9333,0.5545,0.5666,0.2571,0.2609,0,0
11.9500,0.5588,0.5614,0.2573,0.2610,0,0
11.9667,0.5587,0.5624,0.2582,0.2618,0,0
11.9833,0.5549,0.5642,0.2590,0.2626,0,0
12.0000,0.5522,0.5671,0.2596,0.2632,0,0
12.0167,0.5410,0.5705,0.2602,0.2642,0,0
12.0333,0.5203,0.5753,0.2607,0.2653,0,0
12.0500,0.4883,0.5713,0.2608,0.2665,0,0
12.1167,0.2457,0.4551,0.2447,0.2505,0,0
12.1333,0.1803,0.4345,0.2421,0.2479,0,0
12.1500,0.1487,0.4244,0.2433,0.2477,0,0
12.2333,0.3631,0.5114,0.2034,0.2214,0,0
12.2500,0.4021,0.5247,0.2006,0.2123,0,0
12.2667,0.4383,0.5432,0.1975,0.2091,0,0
12.2833,0.4744,0.5637,0.1904,0.2015,0,0
12.3000,0.4997,0.5745,0.1808,0.1907,0,0
12.3167,0.5151,0.5820,0.1761,0.1855,0,0
12.3333,0.5241,0.5861,0.1715,0.1804,0,0
12.3500,0.5286,0.5850,0.1688,0.1765,0,0
12.3667,0.5339,0.5832,0.1658,0.1724,0,0
12.3833,0.5429,0.5880,0.1645,0.1708,0,0
12.4000,0.5459,0.5900,0.1591,0.1659,0,0
12.4167,0.5517,0.5962,0.1542,0.1612,0,0
12.4333,0.5562,0.6008,0.1488,0.1555,0,0
12.4500,0.5573,0.6022,0.1452,0.1515,0,0
12.4667,0.5543,0.6030,0.1443,0.1511,0,0
12.4833,0.5497,0.6017,0.1467,0.1540,0,0
12.5000,0.5429,0.6018,0.1543,0.1625,0,0
12.5167,0.5320,0.5973,0.1618,0.1695,0,0
12.5333,0.5188,0.5889,0.1692,0.1763,0,0
12.5500,0.5087,0.5800,0.1754,0.1825,0,0
12.5667,0.5006,0.5729,0.1781,0.1857,0,0
12.5833,0.4928,0.5667,0.1771,0.1855,0,0
12.6000,0.4870,0.5629,0.1712,0.1811,0,0
12.6167,0.4785,0.5566,0.1569,0.1677,0,0
12.6333,0.4725,0.5488,0.1397,0.1520,0,0
